,Drug Use Disorders,Acute Hepatitis,per_capita-Cirrhosis and Other Chronic Liver Diseases,Total NCD Deaths (in thousands),Crude suicide rates (per 100 000 population)
2294,-0.15957647116693546,-0.1523451089656771,-0.060548253426051704,48438.14,-0.43457555037774365
2295,-0.1736497826627701,-0.1530268677623298,-0.9512164511342539,930.2218,-0.003017143485671121
2296,-0.1736497826627701,-0.1530268677623298,-0.9615476089312128,885.2256,-0.7259272129208555
2297,-0.1736497826627701,-0.1530268677623298,-0.9348134364823617,885.7147,-0.7284245128855107
2298,-0.1736497826627701,-0.1530268677623298,-0.9223964577796926,566.1815,-0.04473870156184463
2299,-0.1736497826627701,-0.1530268677623298,-0.9774747121662696,1494.224,-0.07294154249601792
2300,-0.1736497826627701,-0.1530268677623298,-1.0449472249951108,1037.261,-0.763386712390684
2301,-0.1736497826627701,-0.1530268677623298,-1.0642268087797921,666.5291,-0.17152662076739145
2302,-0.17336257222407958,-0.15279961483011223,-1.0862668314222292,739.7397,-0.021289054893731986
2303,-0.17336257222407958,-0.15279961483011223,-1.1103217719985268,786.7864,-0.22064018673894453
2304,-0.17307536178538907,-0.15279961483011223,-1.135575460036675,2189.085,-0.03955264196857736
2305,-0.17307536178538907,-0.15279961483011223,-1.1565289061770927,1367.509,-0.06770553690345736
2306,-0.1727881513466986,-0.15279961483011223,-1.1679081731287784,2368.146,-0.7342515461363729
2307,-0.1727881513466986,-0.15279961483011223,-1.1746312309461246,2462.156,-0.15654282097946
2308,-0.17250094090800808,-0.15279961483011223,-1.177679970552146,1575.931,-0.22813208663291026
2309,-0.17250094090800808,-0.15279961483011223,-1.1698373505491448,2663.02,-0.7617218457475806
2310,-0.17250094090800808,-0.15279961483011223,-1.168103471693708,1068.805,-0.7517326458889597
2311,-0.17250094090800808,-0.15279961483011223,-1.1568936977326199,1807.518,-0.4029430841587773
2312,-0.17221373046931757,-0.15279961483011223,-1.1407617361184554,1193.239,-0.42708365048377794
2313,-0.17221373046931757,-0.15279961483011223,-1.1037039464779645,3280.897,-0.7658840123553392
2314,-0.17192652003062708,-0.15279961483011223,-1.0844091301682792,3487.95,-0.7650515790337875
2315,-0.109027433957407,-0.14825455618576105,2.614384251774602,229623.6,0.16689082177625614
2316,-0.11161232790562152,-0.14848180911797862,2.8011265941740473,113670.3,0.837174456622939
2317,-0.11218674878300253,-0.14916356791463128,2.8874801327936854,128662.2,0.27575645156879375
2318,-0.11189953834431203,-0.14939082084684885,2.821643459837484,121562.1,-0.5211486158191254
2319,-0.11333559053776454,-0.14984532671128398,2.6513240598295225,242507.1,-0.5661000151829199
2320,-0.11592048448597907,-0.15029983257571908,2.6137279373220563,244052.0,0.8068655593852398
2321,-0.1199414306276461,-0.1507543384401542,2.534186688111987,243431.9,0.9030116080244668
2322,-0.12281353501455113,-0.15098159137237177,2.5236971750453887,116684.7,-0.5611054152536094
2323,-0.12195190369847962,-0.15120884430458933,2.690245406879501,237518.2,0.06954606915399478
2324,-0.1210902723824081,-0.15143609723680687,2.79745591699984,116838.3,0.11119270823122866
2325,-0.12195190369847962,-0.15143609723680687,2.7719312098272826,123191.5,0.9691234624221067
2326,-0.12683448115621818,-0.15166335016902444,2.438202911338863,119805.9,0.8436091661985339
2327,-0.12740890203359917,-0.15166335016902444,2.4386516138146335,238812.1,0.13981176582617774
2328,-0.1294193751044327,-0.15166335016902444,2.2537092968263592,117384.4,0.1104601669082632
2329,-0.12999379598181368,-0.15166335016902444,2.4041005451902016,116795.4,0.03371813899440751
2330,-0.1311426377365757,-0.15166335016902444,2.3615522018291113,240580.8,-0.6160460144760247
2331,-0.13286590036871873,-0.15166335016902444,2.4035070152133624,117044.7,-0.06168704398863835
2332,-0.13372753168479024,-0.15166335016902444,2.448322664253566,119417.3,0.5131830835417831
2333,-0.1322914794913377,-0.151890603101242,2.439957463054747,241512.8,0.54522344208831
2334,-0.1314298481752662,-0.151890603101242,2.450787738851656,116032.2,-0.09744005514928585
2335,2.728898910743449,-0.11257584582760441,0.26614540024236527,975356.9,3.5690208339586027
2336,2.6481927774714182,-0.11462112221756243,0.4887481574522427,1900282.0,6.92565004078493
2337,2.5818471661339117,-0.11848442206526093,0.7782255266920031,1011813.0,6.8394265973386
2338,2.7392384865363075,-0.12121145725187163,1.0823028185122625,1040495.0,6.780390426174152
2339,2.9233403777369196,-0.12371123950626477,1.2598614190468054,1953016.0,6.56697949552793
2340,3.3975248120149395,-0.12598376882844034,1.6553441745192559,963752.1,0.3717776352097878
2341,3.3854619735899383,-0.12871080401505106,1.4935905718088875,959480.1,2.8171753822662797
2342,3.264259168462546,-0.13075608040500908,1.432188344251712,876297.8,0.2140315207757316
2343,3.2237624966071854,-0.13234685093053197,1.5843260465124551,933852.8,5.125937523923267
2344,2.8949065443065596,-0.13416487438827246,1.510483832531862,911731.6,0.15861643456003183
2345,2.825114407704768,-0.1350738861171427,1.649158054919367,911737.0,4.7104117828042815
2346,2.549966807439266,-0.13621015077823048,1.4739788698060978,1689134.0,4.376914021191005
2347,2.4465710495106854,-0.13621015077823048,1.4517790060484417,1676676.0,4.157542867962473
2348,2.354950919568415,-0.1371191625071007,1.466646741980838,783647.3,1.8795724348696843
2349,2.2779785219993602,-0.1375736683715358,1.6253151103034769,1701278.0,1.9088407904554434
2350,1.9985227651535011,-0.1382554271681885,1.5895693385674603,781218.5,0.009119734342553318
2351,1.7879975135933628,-0.13916443889705873,1.5059511197054194,791153.1,3.623595162519535
2352,1.5935560465998924,-0.14007345062592896,1.294028770458715,764192.8,1.4386241801105075
2353,1.5582291626409606,-0.14007345062592896,1.2330916175603366,861702.2,3.024467927999096
2354,1.5137115446439326,-0.14030070355814653,1.2570723143448825,746205.6,-0.149883354407046
2355,-0.17135209915324606,-0.0859872527581501,0.5784178347360484,39373.15,0.9957613287117623
2356,-0.17135209915324606,-0.09053231140250126,0.4241931843843725,17153.98,0.25566983551975
2357,-0.17135209915324606,-0.09553187591128755,0.33563353162491466,19179.37,0.5811512642464833
2358,-0.17135209915324606,-0.09984968162342114,0.26149688388183234,33548.58,0.3899496546192625
2359,-0.17135209915324606,-0.10280396974224941,0.19867928194725085,16432.35,0.23079672787178376
2360,-0.17135209915324606,-0.10575825786107766,0.11948767199228505,29439.47,-0.4503917834872269
2361,-0.17135209915324606,-0.1082580401154708,0.03017031468401712,28898.58,-0.46038098334584787
2362,-0.17106488871455555,-0.11030331650542884,-0.0415170716598301,28495.22,-0.48202424970619334
2363,-0.17106488871455555,-0.11189408703095174,-0.10516449839741282,13680.95,-0.2822402525337739
2364,-0.17106488871455555,-0.11393936342090977,-0.16530521438656776,13334.93,-0.5436243155010226
2365,-0.17077767827586507,-0.11393936342090977,-0.18932184082680198,13624.0,-0.3621538514027417
2366,-0.17077767827586507,-0.11393936342090977,-0.19757689995059777,13269.21,-0.39045658433550107
2367,-0.17049046783717456,-0.1137121104886922,-0.1935381495624138,13776.83,-0.20232665366480604
2368,-0.17049046783717456,-0.11416661635312732,-0.20159719161924344,13871.66,-0.4254187838406745
2369,-0.17020325739848405,-0.11325760462425709,-0.1934477385617229,28057.24,-0.6277000809777492
2370,-0.16991604695979357,-0.11280309875982197,-0.17962555298191055,14462.86,-0.4320782504130885
2371,-0.16962883652110305,-0.11234859289538686,-0.16806474600867186,29425.75,-0.6418514474441289
2372,-0.16934162608241254,-0.1121213399631693,-0.14853488740733406,15327.81,-0.22396992002515145
2373,-0.16905441564372203,-0.1121213399631693,-0.08993946795855307,31376.65,-0.2248023533467032
2374,-0.16876720520503155,-0.11280309875982197,-0.12184541975964751,16046.6,-0.22396992002515145
2375,-0.1739369931014606,-0.15325412069454736,-0.48439189954016126,459.6247,0.14498950108622968
2376,-0.1739369931014606,-0.15325412069454736,-0.5486904150798555,380.7691,-0.30138621892946404
2377,-0.1739369931014606,-0.15325412069454736,-0.5554279628319905,865.6176,0.10202761736094398
2378,-0.1739369931014606,-0.15325412069454736,-0.5057398538030929,872.7299,-0.3097105521449815
2379,-0.1739369931014606,-0.15325412069454736,-0.5107502397833814,485.4507,-0.7792029455001672
2380,-0.1739369931014606,-0.15325412069454736,-0.5162146949015668,844.4291,0.16201276251196287
2381,-0.1739369931014606,-0.15325412069454736,-0.521954346860322,488.0359,-0.2789105192475669
2382,-0.1739369931014606,-0.15325412069454736,-0.5275645607836738,871.7962,-0.3163700187173955
2383,-0.1739369931014606,-0.15325412069454736,-0.532848208805247,379.0903,-0.24145101977773825
2384,-0.1739369931014606,-0.15325412069454736,-0.5378794062433925,526.8462,0.17296758502358392
2385,-0.1739369931014606,-0.15325412069454736,-0.5426712751949062,909.748,-0.24811048635015223
2386,-0.1739369931014606,-0.15325412069454736,-0.49419438184023823,518.3237,-0.3055483855372228
2387,-0.1739369931014606,-0.15325412069454736,-0.44598752199632224,407.7697,-0.18234825394756407
2388,-0.1739369931014606,-0.15325412069454736,-0.3980028019432529,419.8711,-0.22064018673894453
2389,-0.1739369931014606,-0.15325412069454736,-0.29768967203234964,433.2786,-0.7583921124613735
2390,-0.1739369931014606,-0.15325412069454736,-0.250212651089293,1045.641,0.40324361476444387
2391,-0.1739369931014606,-0.15325412069454736,-0.15074638309775437,1121.467,-0.2913970190708431
2392,-0.1739369931014606,-0.15325412069454736,-0.10379211616680031,1170.356,0.2897829530369407
2393,-0.1739369931014606,-0.15325412069454736,-0.051812588444832906,700.3864,-0.2406185864561865
2394,-0.1739369931014606,-0.15325412069454736,-0.010310501307821296,715.0863,-0.7692137456415463
2395,-0.17422420354015108,-0.15325412069454736,-0.7610060921600069,290.789,-0.0008195195167744532
2396,-0.17422420354015108,-0.15325412069454736,-0.7587360976978696,580.3914,-0.8191597449346512
2397,-0.17422420354015108,-0.15325412069454736,-0.7556776750264801,585.1179,0.06474292888864115
2398,-0.17422420354015108,-0.15325412069454736,-0.7522664147186149,582.662,-0.04331524058199121
2399,-0.17422420354015108,-0.15325412069454736,-0.7486220801786035,595.3735,-0.4811918163846416
2400,-0.17422420354015108,-0.15325412069454736,-0.7448951736384226,285.632,0.5448072254275342
2401,-0.17422420354015108,-0.15325412069454736,-0.7413606040567804,586.6758,-0.7966840452527539
2402,-0.17422420354015108,-0.15325412069454736,-0.737865155344976,598.4565,-0.8191597449346512
2403,-0.17422420354015108,-0.15325412069454736,-0.6527012389082925,302.8678,-0.25560238624411796
2404,-0.17422420354015108,-0.15325412069454736,-0.6490030532199862,301.6515,-0.6917974467372338
2405,-0.17422420354015108,-0.15325412069454736,-0.6453508935070387,631.5267,-0.8584505977118936
2406,-0.17422420354015108,-0.15325412069454736,-0.5591981156093065,665.985,-0.16819688748118436
2407,-0.17422420354015108,-0.15325412069454736,-0.555491435799299,332.6903,-0.4578836833811926
2408,-0.17422420354015108,-0.15325412069454736,-0.4688422948228668,381.0584,-0.5869108482217136
2409,-0.17422420354015108,-0.15325412069454736,-0.38185364967335045,391.2521,-0.7891921453587882
2410,-0.17422420354015108,-0.15325412069454736,-0.29450527536328247,339.9647,-0.6376892808363701
2411,-0.17422420354015108,-0.15325412069454736,-0.2068664785253441,340.7859,-0.8602819510193075
2412,-0.17422420354015108,-0.15325412069454736,-0.20301039265672924,733.7076,-0.9082301103406882
2413,-0.17422420354015108,-0.15325412069454736,-0.11900222138509932,346.0081,-0.7941867452880986
2414,-0.17422420354015108,-0.15325412069454736,-0.11150934597422002,736.3425,-0.7966840452527539
2415,-0.1739369931014606,-0.1530268677623298,-0.49837652267952426,429.8784,0.7778719067955924
2416,-0.1739369931014606,-0.1530268677623298,-0.5091696310379137,379.5911,-0.3596565514380864
2417,-0.1739369931014606,-0.1530268677623298,-0.52021265099826,444.6945,0.7449991149275138
2418,-0.1739369931014606,-0.1530268677623298,-0.5311598891585773,397.2626,0.7211582245982717
2419,-0.1739369931014606,-0.1530268677623298,-0.5420688464137348,858.7538,0.15914919188582488
2420,-0.1739369931014606,-0.1530268677623298,-0.5529991321924909,412.7139,0.16940477040734245
2421,-0.1739369931014606,-0.1530268677623298,-0.517940451725433,465.6332,0.17553980398717875
2422,-0.1739369931014606,-0.1530268677623298,-0.5287943633246689,435.6786,0.6685734116758479
2423,-0.1739369931014606,-0.1530268677623298,-0.538479190132523,919.4431,-0.35632681815187944
2424,-0.1739369931014606,-0.1530268677623298,-0.5021453521621941,917.0099,0.40191172144996107
2425,-0.1739369931014606,-0.1530268677623298,-0.5091201355445667,466.7839,0.1553283229399024
2426,-0.1739369931014606,-0.1530268677623298,-0.5163628155599542,478.2098,0.6175785463975878
2427,-0.1739369931014606,-0.1530268677623298,-0.523512892808529,484.3844,0.1509497236685402
2428,-0.1739369931014606,-0.1530268677623298,-0.4866860237331982,483.2348,0.09814847808251287
2429,-0.1739369931014606,-0.1530268677623298,-0.49388336649467496,966.239,0.153230590969592
2430,-0.1739369931014606,-0.1530268677623298,-0.5009538910596716,952.2551,0.6055582092343805
2431,-0.1739369931014606,-0.1530268677623298,-0.46487849888409455,484.9659,0.1565686485890144
2432,-0.1739369931014606,-0.1530268677623298,-0.4722636596493549,974.0295,-0.35715925147343114
2433,-0.1739369931014606,-0.1530268677623298,-0.42940525220472947,492.1366,-0.34633761829325843
2434,-0.1739369931014606,-0.1530268677623298,-0.4448501999402518,493.9885,-0.3488349182579137
2435,-0.13832289870383827,-0.1371191625071007,-0.45920849395005686,61039.19,-0.6410190141225771
2436,-0.13803568826514775,-0.13802817423597094,-0.4705821126985528,33007.07,-0.4845215496708486
2437,-0.13458916300086174,-0.13848268010040607,-0.4976732273918293,30447.28,-0.8141651450053408
2438,-0.13430195256217123,-0.13893718596484117,-0.534084905751958,36128.45,-0.6160460144760247
2439,-0.14033337177467178,-0.1398461976937114,-0.5909973745755385,30721.92,-0.8199921782562029
2440,-0.1414822135294338,-0.14030070355814653,-0.6352382287351834,39038.06,-0.8133327116837888
2441,-0.1414822135294338,-0.1405279564903641,-0.6752353370446149,73692.22,-0.5794189483277478
2442,-0.1406205822133623,-0.14075520942258163,-0.6915392726552959,43508.67,-0.7950191786096505
2443,-0.13918453001990977,-0.1409824623547992,-0.7073707817805283,80024.55,-0.5269756490699877
2444,-0.1411950030907433,-0.14120971528701676,-0.725773566326088,82584.39,-0.7717110456062015
2445,-0.1420566344068148,-0.1409824623547992,-0.7329327682266896,84824.91,-0.7525650792105113
2446,-0.14722642230324384,-0.14030070355814653,-0.7391037698354364,86829.74,-0.4004457841941221
2447,-0.14693921186455336,-0.14007345062592896,-0.7354973241088353,52458.1,-0.3738079179044661
2448,-0.1414822135294338,-0.14007345062592896,-0.7228496921787004,91916.97,-0.3696457512967074
2449,-0.13746126738776676,-0.1398461976937114,-0.708429989757015,56827.3,-0.3588241181165347
2450,-0.13401474212348072,-0.13961894476149386,-0.7027737809671546,97163.38,-0.3804673844768801
2451,-0.1297065855431232,-0.13916443889705873,-0.6833301214899695,60354.48,-0.3804673844768801
2452,-0.12539842896276565,-0.13893718596484117,-0.6648721981857799,61750.93,-0.39045658433550107
2453,-0.1210902723824081,-0.1387099330326236,-0.6273512894487593,40669.05,-0.40127821751567383
2454,-0.11649490536336007,-0.13848268010040607,-0.6175190483994663,41174.07,-0.4112674173742948
2455,-0.17163930959193657,-0.12825629815061593,-0.28143731856988,28311.75,-0.25560238624411796
2456,-0.17106488871455555,-0.12439299830291745,-0.027469712087535545,14184.36,0.046096422485881985
2457,-0.17106488871455555,-0.12643827469287547,-0.06137503488764388,13871.19,0.03038840570820059
2458,-0.17106488871455555,-0.12961981574392129,-0.1850111485196025,29679.52,-0.2955591856786018
2459,-0.17106488871455555,-0.12961981574392129,-0.16199799783456995,30333.39,-0.30138621892946404
2460,-0.17077767827586507,-0.1300743216083564,-0.18788660439765453,15671.11,-0.5935703147941276
2461,-0.17077767827586507,-0.13052882747279151,-0.23735096328509608,15896.88,-0.02740743980713727
2462,-0.17077767827586507,-0.13030157454057395,-0.24441218480137966,15112.37,-0.3471700516148102
2463,-0.17049046783717456,-0.1300743216083564,-0.2445151585030307,31892.02,-0.621873047726887
2464,-0.17020325739848405,-0.12939256281170372,-0.21174052582696212,15546.33,-0.35299708486567244
2465,-0.17049046783717456,-0.13121058626944418,-0.3288342945928925,32350.38,-0.3621538514027417
2466,-0.17020325739848405,-0.13052882747279151,-0.33617014504535286,17421.52,-0.6243703476915422
2467,-0.17020325739848405,-0.13075608040500908,-0.3800690937062249,18023.94,-0.6185433144406799
2468,-0.16991604695979357,-0.12984706867613885,-0.3739412867481072,35019.08,-0.10659682168635502
2469,-0.16962883652110305,-0.1284835510828335,-0.3465632473313351,35836.59,-0.6227054810484387
2470,-0.16934162608241254,-0.12802904521839836,-0.36205296784604124,16912.64,-0.113256288258769
2471,-0.16905441564372203,-0.12712003348952813,-0.34187509069474703,37023.48,-0.3871268510492941
2472,-0.16876720520503155,-0.12712003348952813,-0.35578935325609606,17451.42,-0.39378631762170807
2473,-0.16876720520503155,-0.12825629815061593,-0.3598820744844179,38272.16,-0.1415590211915284
2474,-0.16847999476634104,-0.12893805694726862,-0.39611203466849204,21014.43,-0.14572118779928722
2475,-0.16216136511514997,-0.1507543384401542,0.20213408707134478,107052.1,1.0129011308025127
2476,-0.16129973379907847,-0.1507543384401542,0.16862816344962922,102194.2,1.7546658149708443
2477,-0.16129973379907847,-0.15098159137237177,0.1559996937331748,52838.32,0.07016206981194296
2478,-0.15986368160562597,-0.15120884430458933,0.18329624232489533,54166.43,0.8588676689825776
2479,-0.15699157721872092,-0.15143609723680687,0.2047350040970673,53231.23,1.742645477807637
2480,-0.1544066832705064,-0.15143609723680687,0.2259505378029476,53680.28,1.4896606670548456
2481,-0.1535450519544349,-0.15166335016902444,0.20634113160121045,52256.32,1.4398978030924818
2482,-0.1523962101996729,-0.15166335016902444,0.186186865818336,52604.61,0.6511589065889855
2483,-0.15124736844491088,-0.151890603101242,0.18082258089433437,105714.4,0.5934962504050957
2484,-0.1518217893222919,-0.151890603101242,0.13274966263409355,53035.94,0.711718430731875
2485,-0.1541194728318159,-0.15211785603345956,0.07370309863951886,52966.23,1.2618486399457784
2486,-0.15584273546395894,-0.15211785603345956,0.030476005504581394,53841.41,1.3120193962357025
2487,-0.15612994590264942,-0.15211785603345956,-0.00027353565266972213,54106.27,-0.15154822105014948
2488,-0.15670436678003044,-0.15211785603345956,-0.027841415979518492,52715.72,1.370597729073299
2489,-0.15670436678003044,-0.15211785603345956,-0.028388274879522713,107609.5,1.2547230107132956
2490,-0.15699157721872092,-0.15211785603345956,-0.01585927915640392,54647.81,-0.20315908698635776
2491,-0.15727878765741143,-0.1523451089656771,-0.05485957998134864,54007.83,0.9396802958388211
2492,-0.15612994590264942,-0.1523451089656771,-0.038736305576524535,113728.7,-0.8612808710051696
2493,-0.15469389370919692,-0.1523451089656771,-0.033912071993958584,55106.78,0.030230243377105684
2494,-0.1535450519544349,-0.1523451089656771,-0.009673544029927926,109620.5,-0.3837971177630871
2495,-0.17307536178538907,-0.0984861640301158,0.6557317672506858,14568.13,-0.26725645274584237
2496,-0.17307536178538907,-0.08825978208032567,0.5543742740591646,7568.376,-0.4187593172682605
2497,-0.17307536178538907,-0.07894241185940579,0.46551739983417506,15960.13,-0.2431158864208417
2498,-0.1727881513466986,-0.07030680043513857,0.428112026520351,8224.264,-0.23562398652687597
2499,-0.1727881513466986,-0.060762177282001124,0.41857658817080023,8705.063,-0.23146181991911718
2500,-0.1727881513466986,-0.053490083451039255,0.421608980620676,17500.57,-0.5677648818260234
2501,-0.1727881513466986,-0.059398659688695774,0.29646413656316095,9438.594,-0.19316988712773686
2502,-0.17250094090800808,-0.0793969177238409,0.1907570472369995,9151.495,-0.3721430512613626
2503,-0.17250094090800808,-0.09803165816568069,0.05713375397603627,10068.53,-0.36714845133205215
2504,-0.17250094090800808,-0.10848529304768836,-0.012307690389747477,10220.45,-0.19316988712773686
2505,-0.17250094090800808,-0.1121213399631693,-0.040995778826286015,9465.761,-0.5086621159958493
2506,-0.17221373046931757,-0.11393936342090977,-0.10020448368210241,10691.95,-0.3696457512967074
2507,-0.17221373046931757,-0.11530288101421511,-0.11901895870967873,9701.934,-0.3579916847949829
2508,-0.17221373046931757,-0.11689365153973802,-0.13518198366561185,20858.37,-0.23146181991911718
2509,-0.17192652003062708,-0.11780266326860825,-0.13837871821024017,9595.485,-0.23978615313463478
2510,-0.17192652003062708,-0.1191661808619136,-0.15426294534135568,20544.27,-0.4187593172682605
2511,-0.17163930959193657,-0.11939343379413116,-0.15204277959995258,9825.504,-0.39628361758636327
2512,-0.17163930959193657,-0.11939343379413116,-0.12880597692847645,21933.63,-0.2514402196363592
2513,-0.17135209915324606,-0.11984793965856627,-0.08427681205528906,10338.23,-0.4986729161372283
2514,-0.17135209915324606,-0.12052969845521895,-0.13413975676616247,22913.38,-0.35299708486567244
2515,-0.1727881513466986,-0.1530268677623298,-1.335238863054478,13754.56,-0.20315908698635776
2516,-0.1727881513466986,-0.1530268677623298,-1.351081729701337,6148.168,-0.19400232044928858
2517,-0.1727881513466986,-0.1530268677623298,-1.3605832896765946,13506.06,-0.09494275518463065
2518,-0.17250094090800808,-0.1530268677623298,-1.3752791406511695,5936.466,0.09570112411715066
2519,-0.17221373046931757,-0.1530268677623298,-1.3834093654534272,12949.79,0.3317292681099332
2520,-0.17192652003062708,-0.1530268677623298,-1.3948777737834905,13065.36,-0.2963916190001536
2521,-0.17163930959193657,-0.1530268677623298,-1.3949259998818129,6137.51,0.06904660916106371
2522,-0.17135209915324606,-0.1530268677623298,-1.3878932880922175,8278.562,-0.23146181991911718
2523,-0.17135209915324606,-0.1530268677623298,-1.3811925998166794,6781.802,-0.3405105850423962
2524,-0.17135209915324606,-0.1530268677623298,-1.3847686335565257,8306.668,-0.03251025606824957
2525,-0.17106488871455555,-0.1530268677623298,-1.379787215680312,8749.034,-0.3471700516148102
2526,-0.17077767827586507,-0.1530268677623298,-1.375164157546703,7093.887,-0.113256288258769
2527,-0.17049046783717456,-0.1530268677623298,-1.3723289635223985,9157.226,0.25654389050737936
2528,-0.17049046783717456,-0.15279961483011223,-1.3711816417675697,16681.03,0.2667162256967417
2529,-0.17020325739848405,-0.1530268677623298,-1.3685497037884224,9470.974,-0.43540798369929545
2530,-0.16991604695979357,-0.1530268677623298,-1.3675389931042004,9653.45,-0.15987255426566693
2531,-0.16991604695979357,-0.1530268677623298,-1.366570877165164,7562.167,-0.15154822105014948
2532,-0.16991604695979357,-0.1530268677623298,-1.3700036195326744,8055.946,-0.16070498758721866
2533,-0.16991604695979357,-0.1530268677623298,-1.3583528564604923,8175.79,0.13655695153891045
2534,-0.16962883652110305,-0.1530268677623298,-1.3596226765093493,20131.35,0.3385718700130886
2535,-0.16905441564372203,-0.1530268677623298,1.6291034404133087,16090.64,0.48136748199207546
2536,-0.16847999476634104,-0.1530268677623298,1.755998746907667,16292.73,1.662274040611816
2537,-0.16819278432765053,-0.1530268677623298,1.6318042671792505,16426.29,0.05484529669539087
2538,-0.16790557388896005,-0.1530268677623298,1.6913141000536327,17030.55,3.028605121607208
2539,-0.16761836345026954,-0.1530268677623298,1.5337791843428668,8006.285,2.60331493762642
2540,-0.16761836345026954,-0.1530268677623298,1.30414449775204,16254.37,1.3219003797625217
2541,-0.16704394257288852,-0.1530268677623298,1.3436251183115466,7771.083,0.08495440993591766
2542,-0.16646952169550752,-0.1530268677623298,1.3239606311203473,8208.506,2.0604768443093096
2543,-0.16589510081812653,-0.1530268677623298,1.2237622272905357,16066.92,1.8104804691808887
2544,-0.166182311256817,-0.1530268677623298,1.1198210059843428,8427.002,2.0486479668100595
2545,-0.16646952169550752,-0.1530268677623298,1.0592168093868646,16386.09,-0.2730834859967046
2546,-0.16675673213419803,-0.1530268677623298,0.9476643508026441,7943.425,1.9648968503287383
2547,-0.16646952169550752,-0.1530268677623298,0.9437080013644111,8747.305,0.9190026521314759
2548,-0.16675673213419803,-0.1530268677623298,0.806919603885335,8323.448,-0.19316988712773686
2549,-0.16733115301157903,-0.1530268677623298,0.5623207741226549,16941.95,1.821277129361415
2550,-0.16675673213419803,-0.1530268677623298,0.6241365372709383,17614.21,0.8432678685366978
2551,-0.16675673213419803,-0.1530268677623298,0.6348384682684256,17606.1,0.6773888805510808
2552,-0.16646952169550752,-0.1530268677623298,0.685360153001047,9033.134,1.8754102682619251
2553,-0.16646952169550752,-0.1530268677623298,0.7288477911996377,9249.396,-0.25227265295791096
2554,-0.166182311256817,-0.1530268677623298,0.7761511373054701,8944.025,0.738564405351919
2555,-0.1736497826627701,-0.15029983257571908,0.08422054285820908,905.4807,-0.7800353788217191
2556,-0.1736497826627701,-0.15029983257571908,0.07355325791893096,940.0949,-0.7817002454648225
2557,-0.1736497826627701,-0.15029983257571908,0.06290575722539339,615.4055,-0.7783705121786155
2558,-0.1736497826627701,-0.15029983257571908,0.052387449397137485,1050.853,-0.7692137456415463
2559,-0.1736497826627701,-0.15029983257571908,0.02434038402187424,1024.208,1.2250467627999757
2560,-0.17336257222407958,-0.15029983257571908,0.03210542436156328,1098.521,1.2501363031115456
2561,-0.17336257222407958,-0.15029983257571908,0.022433450737725985,710.4865,-0.7758732122139603
2562,-0.17336257222407958,-0.15029983257571908,0.01305794993786613,837.3043,-0.7533975125320631
2563,-0.17336257222407958,-0.15029983257571908,-0.04416391179921977,920.7386,0.40748070037114226
2564,-0.17336257222407958,-0.15029983257571908,-0.00458460289299512,949.7228,1.5147002613671219
2565,-0.17336257222407958,-0.15052708550793664,-0.02810902103685481,1404.65,-0.7400785793872352
2566,-0.17336257222407958,-0.15052708550793664,0.009432345309755555,1454.984,-0.7400785793872352
2567,-0.17336257222407958,-0.15052708550793664,0.016013733839104722,2559.227,0.3879018686482451
2568,-0.17336257222407958,-0.15052708550793664,0.022367863727964118,2636.411,0.37206066253911546
2569,-0.17307536178538907,-0.15052708550793664,0.02855806402715415,1579.052,1.4393234241006112
2570,-0.17307536178538907,-0.1507543384401542,0.03463471492873401,1192.233,-0.7467380459596492
2571,-0.17307536178538907,-0.1507543384401542,0.013537060606515314,2882.828,-0.7500677792458561
2572,-0.17307536178538907,-0.15098159137237177,0.00651182235386214,1706.885,-0.7517326458889597
2573,-0.17307536178538907,-0.15098159137237177,0.00651182235386214,1340.464,0.3405280883187352
2574,-0.17307536178538907,-0.15098159137237177,-0.019355087321094023,1815.504,1.3434520784574964
2575,-0.07513660219192769,-0.11530288101421511,-0.3616471750018105,97035.9,2.04857304781112
2576,-0.08001917964966623,-0.11689365153973802,-0.3905927623124004,100642.2,-0.062427909644819306
2577,-0.08088081096573775,-0.11734815740417313,-0.4003340638055783,222003.7,2.2222019900203835
2578,-0.08174244228180925,-0.11689365153973802,-0.39813706585553993,228577.5,0.09535150212209885
2579,-0.0863378093008573,-0.1175754103363907,-0.41538676449941003,111452.5,1.1426108909667063
2580,-0.09150759719728634,-0.11780266326860825,-0.43368101563616884,112588.3,2.2167412274310037
2581,-0.09466691202288187,-0.11734815740417313,-0.42886308950522545,236452.8,0.0006955091284497457
2582,-0.10127275211276343,-0.11848442206526093,-0.4829822959509099,123428.6,1.1383904540264387
2583,-0.10529369825443047,-0.1191661808619136,-0.5117641433180627,127863.2,1.3151160481918749
2584,-0.11046348615085952,-0.11962068672634872,-0.5388376320944027,254822.3,2.492950927855089
2585,-0.11706932624074107,-0.1203024455230014,-0.5791381075880733,124852.9,1.1426192152999217
2586,-0.12396237676931314,-0.12189321604852431,-0.6433819194830898,123554.8,0.9542145816331147
2587,-0.12769611247228968,-0.12257497484517697,-0.6751506135749743,126289.7,-0.06420099261972453
2588,-0.1308554272978852,-0.12280222777739454,-0.6914938229299379,251695.8,-0.10243465507859636
2589,-0.13257868993002822,-0.12234772191295942,-0.681404524196861,259084.0,2.3146437103787045
