,Malaria,HIV/AIDS,Drug Use Disorders,Exposure to Forces of Nature,Environmental Heat and Cold Exposure,Conflict and Terrorism,Acute Hepatitis,per_capita-Malaria,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Exposure to Forces of Nature,per_capita-Conflict and Terrorism,per_capita-Diabetes Mellitus,per_capita-Protein-Energy Malnutrition,per_capita-Road Injuries,per_capita-Acute Hepatitis,gdp/percap,Adolescent birth rate (per 1000 women aged 15-19 years),Deaths due to tuberculosis among HIV-negative people (per 100 000 population),Age-standardized suicide rates (per 100 000 population),Estimated number of road traffic deaths,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_x","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_y",Estimates of number of homicides,Estimates of rates of homicides per 100 000 population,Yellow fever - number of reported cases,Mumps - number of reported cases
2910,0.0,24.0,154.0,0.0,4.0,0.0,21.0,0.0,6.7451767770308745e-06,5.339931615149442e-06,0.0,0.0,0.0001090470245619,8.431470971288593e-07,0.000386161370485,5.902029679902015e-06,30863.68053943427,0.0,0.66,7.36,778.0,0.07315,0.07,47.29388,1.50811,0.0,352.0
2911,0.0,28.0,167.0,0.0,4.0,0.0,22.0,0.0,7.503282686175202e-06,5.359487632982287e-06,0.0,0.0,0.0001138891122008,8.039231449473431e-07,0.0003976739823672,5.895436396280516e-06,33321.542460540775,0.0,0.66,7.92,754.9275,0.06879,0.07,5.18292,0.44158,0.0,333.0
2912,0.0,32.0,181.0,0.0,5.0,0.0,22.0,0.0,8.188438487810357e-06,5.373662757625548e-06,0.0,0.0,0.0001220589112089,7.67666108232221e-07,0.0004025129294164,5.629551460369621e-06,37826.49159443995,21.9,0.66,6.78,127.6127,0.13089,0.13,54.87804,1.34883,0.0,248.0
2913,0.0,37.0,197.0,0.0,5.0,0.0,23.0,0.0,9.053976873696045e-06,5.383445708684134e-06,0.0,0.0,0.0001247980596104,7.341062330023819e-07,0.0003959279616659,5.628147786351595e-06,44197.35516206374,11.953846153846154,0.66,6.76,856.0,0.13118,0.13,5.77938,1.40156,0.0,222.0
2914,0.0,46.0,236.0,0.0,5.0,0.0,25.0,0.0,1.0783152215445506e-05,5.860408812742123e-06,0.0,0.0,0.0001237718341251,7.032490575290547e-07,0.0004275754269776,5.860408812742123e-06,52067.85697039368,33.1,1.1,8.06,117.1432,0.12427,0.12,62.98326,0.38672,0.0,0.0
2915,0.0,58.0,316.0,0.0,7.0,0.0,28.0,0.0,1.3051272825382295e-05,6.975680303221571e-06,0.0,0.0,0.0001233120260053,6.75065835795636e-07,0.0005175504741099,6.300614467425936e-06,58036.76003502242,33.9,0.73,6.82,1089.0,0.11914,0.11,76.27114,1.23639,0.0,0.0
2916,0.0,74.0,414.0,0.0,8.0,0.0,32.0,0.0,1.6012467220423946e-05,8.222618302379863e-06,0.0,0.0,0.0001207426582296,6.491540765036735e-07,0.0005965725963068,6.924310149372517e-06,68263.96076166545,32.3,0.83,6.69,140.6433,0.1291,0.12,73.52551,1.12775,0.0,477.0
2917,0.0,86.0,510.0,0.0,10.0,0.0,36.0,0.0,1.792230099004041e-05,9.377948192463006e-06,0.0,0.0,0.0001231637195943,6.251965461642003e-07,0.0006756290675547,7.502358553970404e-06,52838.902896764834,34.2,0.74,3.19,1345.245,0.11756,0.11,79.77218,1.00756,0.0,0.0
2918,0.0,96.0,554.0,0.0,10.0,1.0,39.0,0.0,1.9294182623056185e-05,9.647091311528093e-06,0.0,2.009810689901686e-07,0.0001276229788087,6.029432069705058e-07,0.000672884618979,7.838261690616576e-06,58241.70103945399,11.953846153846154,0.67,3.14,1480.957,1.69,0.11,72.82865,1.13867,0.0,396.0
2919,0.0,107.0,594.0,0.0,11.0,0.0,42.0,0.0,2.078209026652351e-05,1.009970741924507e-05,0.0,0.0,0.0001326557724489,5.826754280333695e-07,0.0006671633650982,8.157455992467172e-06,68108.15388224984,11.953846153846154,0.67,3.08,189.6279,1.75,0.11,71.39907,1.07387,0.0,0.0
2920,0.0,117.0,629.0,0.0,11.0,0.0,45.0,0.0,2.201599942193889e-05,1.034940143766358e-05,0.0,0.0,0.0001384938083294,5.645128056907407e-07,0.0006599154698524,8.46769208536111e-06,70487.13879883342,11.953846153846154,0.67,6.13,191.5626,1.78,0.12,80.21743,0.8775,0.0,377.0
2921,0.0,126.0,672.0,0.0,11.0,0.0,49.0,0.0,2.30180205525348e-05,1.0778279465075816e-05,0.0,0.0,0.0001432232389935,5.480481083936856e-07,0.0006308033727611,8.951452437096866e-06,71265.9838230813,11.953846153846154,0.67,5.91,1415.892,1.86,0.12,78.29724,0.85125,0.0,0.0
2922,0.0,136.0,705.0,0.0,12.0,1.0,53.0,0.0,2.416143391003952e-05,1.1192428943621247e-05,0.0,1.776576022797024e-07,0.0001405271634032,5.329728068391071e-07,0.0006294408848769,9.415852920824224e-06,71620.35281023236,11.953846153846154,0.67,2.83,1409.317,2.0,0.14,77.4689,1.08019,0.0,354.0
2923,0.0,145.0,729.0,0.0,12.0,0.0,55.0,0.0,2.5087546887760045e-05,1.14191592730494e-05,0.0,0.0,0.0001510443340207,5.190526942295181e-07,0.0006216521101222,9.5159660608745e-06,61963.64554929616,11.953846153846154,0.67,5.25,248.777,2.12,0.14,76.15637,0.24176,0.0,0.0
2924,0.0,154.0,752.0,0.0,12.0,0.0,59.0,0.0,2.598067779876852e-05,1.1640693299448232e-05,0.0,0.0,0.0001622948833923,5.0611709997601e-07,0.0006156070992708,9.953636299528198e-06,60235.52665364483,0.0,0.67,4.97,1678.0,2.16,0.16,70.28374,0.8219,0.0,0.0
2925,0.0,161.0,771.0,0.0,12.0,0.0,63.0,0.0,2.6513077451945046e-05,1.1856779978509588e-05,0.0,0.0,0.0001758755696812,4.940324991045661e-07,0.0006107888463929,1.0374682481195888e-05,63500.4672724054,0.0,0.67,5.68,206.4229,2.16,0.1117647058823529,71.40695,0.21713,0.0,0.0
2926,0.0,163.0,790.0,0.0,12.0,0.0,66.0,0.0,2.684243245134809e-05,1.218613497791263e-05,0.0,0.0,0.0001959662246448,4.940324991045661e-07,0.000620669496375,1.0868714980300454e-05,69529.31053647812,0.0,0.67,2.6,908.8105,2.12,0.1117647058823529,71.73912,0.9783,0.0,104.0
2927,0.0,160.0,805.0,0.0,12.0,0.0,69.0,0.0,2.517266877487768e-05,1.1957017668066895e-05,0.0,0.0,0.0002084611632919,4.719875395289565e-07,0.0006030427463381,1.0855713409165998e-05,65640.25109737103,0.0,0.67,2.63,870.3833,2.03,0.1117647058823529,70.20221,0.2119,0.0,116.0
2928,0.0,268.0,1975.0,16.0,224.0,14.0,22.0,0.0,4.5316223370293336e-06,1.682449337814995e-05,2.705446171360796e-07,2.367265399940697e-07,0.0001135272849657,1.471086355677433e-06,7.159286930963506e-05,3.719988485621095e-07,28158.216115368883,0.3,0.86,3.62,2985.26,3.25009,3.25,1230.907,1.47131,0.0,1089.0
2929,0.0,290.0,2032.0,4.0,205.0,14.0,23.0,0.0,4.884232901243775e-06,1.980640652366441e-05,6.736872967232792e-08,2.3579055385314775e-07,0.0001121689349044,1.5831651472997063e-06,6.97434773932775e-05,3.873701956158856e-07,27694.122657707165,0.3,0.86,3.22,1065.673,3.60237,5.06,457.2311,1.50948,1.0,814.0
2930,0.0,295.0,2041.0,15.0,192.0,5.0,24.0,0.0,4.949538199696921e-06,2.1643743313928908e-05,2.5167143388289424e-07,8.389047796096478e-08,0.0001121951252249,1.677809559219295e-06,6.858885478088479e-05,4.026742942126309e-07,29980.66156702044,0.3,0.87,7.48,4216.0,3.27573,2.32,771.5292,1.38569,0.0,544.0
2931,0.0,340.0,2031.0,0.0,201.0,55.0,24.0,0.0,5.683373891449564e-06,2.321825392712778e-05,0.0,9.193693059697824e-07,0.0001111099595778,1.7217279729979562e-06,6.693008547460016e-05,4.011793335140869e-07,34417.29203281246,0.2,0.89,7.03,1118.38,3.04826,3.04,752.0018,2.58373,0.0,0.0
2932,0.0,288.0,2052.0,2.0,175.0,24.0,24.0,0.0,4.789865283708378e-06,2.464784843908269e-05,3.326295335908595e-08,3.9915544030903146e-07,0.0001064248192723,1.7130420979929266e-06,6.389813340280412e-05,3.9915544030903146e-07,40296.537898678114,0.2,0.77,3.48,3060.9,3.32649,12.22,1223.413,2.68449,0.0,10055.0
2933,0.0,315.0,2111.0,18.0,170.0,81.0,25.0,0.0,5.207700625261335e-06,2.580704976518396e-05,2.975828928720764e-07,1.3391230179243435e-06,0.0001030628752313,1.7359002084204452e-06,6.189724171739188e-05,4.1330957343343933e-07,42119.37015324263,0.2,0.76,3.39,3995.0,3.41867,3.42,738.7078,2.50261,0.0,63525.0
2934,0.0,330.0,2235.0,0.0,170.0,68.0,25.0,0.0,5.423456231261959e-06,2.6624239680740524e-05,0.0,1.1175606779570097e-06,0.0001003832444259,1.7749493120493684e-06,6.12357512657032e-05,4.108678963077241e-07,44717.00471124139,0.2,0.8,3.1,970.9316,3.24532,4.7,700.2119,1.22444,0.0,5691.0
2935,0.0,343.0,2359.0,27.0,168.0,95.0,24.0,0.0,5.600067657960276e-06,2.731461571943889e-05,4.408216523758818e-07,1.551039147248473e-06,9.776444646025111e-05,1.7796133373693003e-06,5.907010141836816e-05,3.918414687785616e-07,50733.23334845188,0.2,0.65,2.92,2680.504,3.5102,0.8,382.0562,1.765,0.0,2569.0
2936,0.0,339.0,2469.0,14.0,166.0,56.0,24.0,0.0,5.49944356662438e-06,2.7902781517976203e-05,2.2711566351841098e-07,9.08462654073644e-07,9.62645962370179e-05,1.7844802133589433e-06,5.630846200517175e-05,3.893411374601331e-07,48180.333081343095,0.2,0.73,11.4111,845.3162,3.40165,3.44,1051.473,1.17285,0.0,2625.0
2937,0.0,334.0,2470.0,8.0,195.0,112.0,24.0,0.0,5.387370661166516e-06,2.809820266991638e-05,1.2903881823153333e-07,1.8065434552414664e-06,9.273052075163564e-05,1.7904136029625249e-06,5.232524079288676e-05,3.8711645469459993e-07,39267.80277603791,0.2,0.66,3.1,2063.349,3.17288,10.79,358.7814,1.12179,0.0,8670.0
2938,0.0,328.0,2444.0,3.0,154.0,104.0,24.0,0.0,5.260756450585586e-06,2.808409922248586e-05,4.811667485291696e-08,1.6680447282344545e-06,9.14216822205422e-05,1.780316969557927e-06,4.837329711879917e-05,3.849333988233356e-07,39993.890465405006,0.2,0.6,10.8067,614.1314,10.01,10.88,1013.923,1.59774,0.0,4527.0
2939,0.0,273.0,2399.0,1.0,145.0,51.0,23.0,0.0,4.354180874906457e-06,2.7975213386761632e-05,1.5949380494162844e-08,8.134184052023051e-07,9.033729111893836e-05,1.8022799958404016e-06,4.500915175452755e-05,3.668357513657456e-07,42677.4799213249,0.2,0.53,3.35,2149.0,9.8,3.65,588.0172,1.86836,0.0,2716.0
2940,0.0,264.0,2398.0,8.0,141.0,47.0,22.0,0.0,4.187341666143249e-06,2.77728608235486e-05,1.268891413982803e-07,7.454737057148966e-07,9.109054238129044e-05,1.839892550275064e-06,4.280922407924481e-05,3.489451388452708e-07,43136.62978633772,0.2,0.53,7.36,484.5611,9.53,2.16,587.3792,1.44365,0.0,3178.0
2941,0.0,275.0,2487.0,20.0,137.0,14.0,22.0,0.0,4.337842123242164e-06,2.746248413296221e-05,3.154794271448847e-07,2.208355990014193e-07,9.167832152830348e-05,1.8140067060830868e-06,4.184834601076896e-05,3.470273698593732e-07,44247.80366377616,0.1,0.56,7.71,1378.211,9.42,10.32,908.4429,1.79903,0.0,4718.0
2942,0.0,215.0,2576.0,8.0,128.0,9.0,22.0,0.0,3.3729206493277e-06,2.743831728220533e-05,1.255040241610307e-07,1.4119202718115957e-07,9.072372146540508e-05,1.7727443412745583e-06,4.132219995501936e-05,3.451360664428345e-07,48456.68015249241,0.1,0.57,7.64,2107.0,9.45,10.37,564.822,1.75267,0.0,2958.0
2943,0.0,266.0,2697.0,4.0,121.0,3.0,22.0,0.0,4.150528496467619e-06,2.718128060468644e-05,6.241396235289653e-08,4.68104717646724e-08,9.224783635758108e-05,1.7475909458811028e-06,4.089674883173545e-05,3.4327679294093094e-07,46143.063661742286,0.1,0.54,12.0142,463.3309,9.59,3.48,331.4411,0.99238,0.0,1008.0
2944,0.0,263.0,2785.0,5.0,119.0,11.0,21.0,0.0,4.0819222867804015e-06,2.722316232324268e-05,7.760308530000766e-08,1.707267876600168e-07,9.25960013799691e-05,1.7383091107201709e-06,4.0664016697204e-05,3.259329582600321e-07,42417.16351783353,0.1,0.47,11.7798,2019.0,9.69,3.5,367.0918,1.45225,0.0,974.0
2945,0.0,245.0,2773.0,13.0,119.0,0.0,21.0,0.0,3.782647412239955e-06,2.7296818876898945e-05,2.007119035066099e-07,0.0,9.319208073583823e-05,1.7446496227882243e-06,4.049748637675675e-05,3.24226921049139e-07,41705.89555088408,0.1,0.4,3.45,2014.789,9.88,5.494117647058824,373.7689,1.10572,0.0,2360.0
2946,0.0,239.0,2686.0,0.0,126.0,0.0,21.0,0.0,3.6900111490830574e-06,2.717330385935641e-05,0.0,0.0,9.6573304341065e-05,1.8064071315594889e-06,4.1315773367976e-05,3.24226921049139e-07,44843.871768438,0.1,0.39,7.08,1511.995,10.01,5.494117647058824,884.0818,1.31674,0.0,1398.0
2947,0.0,233.0,2654.0,0.0,128.0,2.0,22.0,0.0,3.560703235526979e-06,2.6926863094414324e-05,0.0,3.0563976270617855e-08,9.731570044564724e-05,1.803274599966453e-06,4.1200240012792856e-05,3.362037389767964e-07,44017.581499454005,0.0,0.34,10.4033,1611.49,9.8,5.494117647058824,867.7019,1.59414,0.0,6360.0
2948,0.0,16072.0,14578.0,140.0,1296.0,41.0,301.0,0.0,5.695817381831494e-05,3.071176793862103e-05,4.961513398807922e-07,1.45301463822232e-07,0.0002564960669658,1.5100720423086109e-05,0.0001708426260116,1.066725380743703e-06,36328.7326967929,1.4,0.32,16.4418,44148.05,1.17335,1.17,17290.2,6.13757,0.0,323.0
2949,0.0,15493.0,16544.0,154.0,1225.0,4279.0,282.0,0.0,5.434584953594755e-05,3.17873935644973e-05,5.40196271124761e-07,1.500973924768086e-05,0.000260406172594,1.492555281581726e-05,0.000170958088739,9.891905743972897e-07,37118.937833259006,1.3,0.31,4.07,14182.57,1.17335,1.17,21042.36,11.34815,0.0,231.0
2950,0.0,15477.0,19039.0,249.0,1405.0,66.0,264.0,0.0,5.377619894968485e-05,3.2723670072244746e-05,8.651724196208262e-07,2.2932281001997809e-07,0.0002630784327373,1.4721829485676469e-05,0.0001713597324934,9.172912400799122e-07,37974.12004529306,1.2,0.31,10.6292,46574.73,1.24905,1.25,13957.76,9.85547,1.0,238.0
2951,0.0,15100.0,21447.0,251.0,1187.0,538.0,242.0,0.0,5.2010421152421976e-05,3.3548443842688085e-05,8.645440867058223e-07,1.8530865284770207e-06,0.0002627766251747,1.420125605373747e-05,0.0001696125277356,8.33544497939478e-07,39460.5820802427,1.1,0.28,17.0975,14780.84,1.2869,1.29,14218.3,2.82579,0.0,197.0
2952,0.0,14416.0,23456.0,180.0,1172.0,927.0,218.0,0.0,4.919368761451455e-05,3.423697751362545e-05,6.142386078393881e-07,3.1633288303728487e-06,0.0002569871962098,1.3571260796540258e-05,0.0001655919038,7.439112028277034e-07,41690.336465167646,1.1,0.26,10.7899,46157.5,1.32475,1.32,17955.21,6.14159,0.0,258.0
2953,0.0,13839.0,25614.0,3923.0,1313.0,969.0,189.0,0.0,4.6792400711252606e-05,3.5015687677269454e-05,1.3264440204512174e-05,3.2763809732786887e-06,0.0002566058873313,1.3413212921565076e-05,0.0001645088130793,6.390464437045121e-07,44088.11845900463,1.1,0.25,4.57,14323.52,1.3626,1.36,14670.5,2.7072,0.0,0.0
2954,0.0,13265.0,27277.0,185.0,1450.0,948.0,168.0,0.0,4.442498787380354e-05,3.5734234497812566e-05,6.195720133172751e-07,3.174887938512307e-06,0.0002500693116885,1.2947380559376138e-05,0.0001610619311592,5.626383688502822e-07,46268.96814695214,1.0,0.24,4.72,46473.76,1.40045,1.4,19246.29,2.77839,0.0,6339.0
2955,0.0,12444.0,28251.0,240.0,1201.0,1031.0,152.0,0.0,4.12626963366896e-05,3.612972832566456e-05,7.958089939573692e-07,3.418662803208532e-06,0.0002428145875396,1.2802577190289178e-05,0.0001541813608376,5.040123628396672e-07,47994.74304494772,1.0,0.21,17.7482,31485.73,1.4383,1.44,14887.36,2.70931,0.0,800.0
2956,0.0,11400.0,29263.0,231.0,1186.0,487.0,144.0,0.0,3.745381747180372e-05,3.6767164151487313e-05,7.589326171918121e-07,1.6000007990147726e-06,0.0002384953963081,1.2836146040555886e-05,0.0001463162948339,4.731008522754154e-07,48525.19877069475,0.9,0.21,11.3954,40721.45,1.4383,1.44,3969.899,9.62614,0.0,451.0
2957,0.0,10551.0,30482.0,125.0,1176.0,502.0,137.0,0.0,3.43673438118065e-05,3.738030874649714e-05,4.071574236068441e-07,1.635144213205086e-06,0.000232030872565,1.278148584186605e-05,0.000138632216849,4.462445362731013e-07,47158.76429480856,0.8,0.19,11.4196,25862.96,1.47615,1.48,17499.61,5.71309,0.0,1991.0
2958,0.0,9143.0,31798.0,177.0,1184.0,579.0,129.0,0.0,2.9657905996524325e-05,3.837719412062554e-05,5.741495528147004e-07,1.8781502320887656e-06,0.0002267890733618,1.3052981923877707e-05,0.000132586377524,4.184479791700359e-07,48815.60602581698,0.7,0.2,11.7231,36152.54,8.56,1.45,16912.47,2.42292,0.0,2612.0
2959,0.0,8428.0,34070.0,828.0,1208.0,489.0,124.0,0.0,2.7095237277120777e-05,3.93086694574461e-05,2.661943102213574e-06,1.5720895857275818e-06,0.0002204493966931,1.3476890681738288e-05,0.0001298275945612,3.986484839063808e-07,50151.66710166504,0.7,0.19,5.37,10764.36,8.66,1.55,3755.317,5.37446,0.0,386.0
2960,0.0,7973.0,36284.0,235.0,1206.0,326.0,121.0,0.0,2.540406126471836e-05,4.0258411398434274e-05,7.487714031366882e-07,1.0387211805215333e-06,0.000215840526042,1.3892099224153023e-05,0.0001274026576783,3.855376160831458e-07,51789.33169367478,0.6,0.17,5.44,26225.46,8.85,1.6,13478.5,8.68517,0.0,229.0
2961,0.0,7682.0,39366.0,216.0,1231.0,170.0,120.0,0.0,2.4258801100618205e-05,4.133343499166775e-05,6.821011504469582e-07,5.368388684073281e-07,0.000212319772455,1.4529386079659512e-05,0.0001256360845857,3.789450835816434e-07,53188.81087841188,0.5,0.19,18.7651,36174.23,8.81,1.59,12965.22,2.28177,0.0,584.0
2962,0.0,7413.0,43517.0,235.0,1268.0,91.0,120.0,0.0,2.3201090186459023e-05,4.238353747538488e-05,7.354992842058371e-07,2.84810361118005e-07,0.000211520204785,1.539227863712471e-05,0.0001256764840735,3.755741025731934e-07,54929.825105656506,0.5,0.16,5.76,10596.97,8.78,1.61,16276.61,8.08846,0.0,1223.0
2963,0.0,7089.0,49086.0,287.0,1304.0,74.0,120.0,0.0,2.1990208342473947e-05,4.344376750406935e-05,8.902792769487971e-07,2.2954936060700694e-07,0.0002136049860999,1.6443799467266807e-05,0.0001277969534903,3.72242206389741e-07,56475.42429655653,0.4,0.16,12.8624,11294.88,8.78,1.59,3719.509,2.29364,0.0,1308.0
2964,0.0,7430.0,56028.0,252.0,1370.0,57.0,120.0,0.0,2.284431342747297e-05,4.411135460887682e-05,7.748004015778183e-07,1.752524717854589e-07,0.0002168641727178,1.717474223497497e-05,0.0001302402579795,3.689525721799135e-07,57480.043601339166,0.4,0.17,13.6503,12174.7,8.89,1.419375,20069.04,6.21302,0.0,6369.0
2965,0.0,7338.0,60518.0,243.0,1346.0,17.0,124.0,0.0,2.236301474064608e-05,4.3180915216709496e-05,7.405577244449438e-07,5.180856508462569e-08,0.0002201528784204,1.66183591415567e-05,0.0001286254292918,3.778977688525639e-07,59365.37762568246,0.3,0.16,6.46,41549.98,8.89,1.419375,4161.182,6.27008,0.0,6109.0
2966,0.0,7200.0,62871.0,220.0,1365.0,2.0,129.0,0.0,2.1942451094665e-05,4.315958227814524e-05,6.704637834480973e-07,6.095125304073611e-09,0.0002288140514775,1.6959686158584823e-05,0.0001273637383539,3.931355821127479e-07,62557.775692757314,0.3,0.17,14.0916,41052.89,8.93,1.419375,15168.78,9.37229,0.0,2515.0
2967,0.0,7053.0,65717.0,105.0,1378.0,31.0,131.0,0.0,2.112127706122821e-05,4.205688572917752e-05,3.144384079723469e-07,9.283419663945478e-08,0.0002327413202781,1.7099460090686673e-05,0.000123864775529,3.9229934708930893e-07,64003.48874504553,0.3,0.17,6.77,12518.74,8.93,1.419375,3679.265,9.39454,0.0,0.0
2968,0.0,139.0,8.0,0.0,4.0,0.0,2.0,0.0,4.3170477108311e-05,2.764152850819913e-05,0.0,0.0,0.0002164735434855,2.3604001872170045e-05,0.0001714395925452,6.211579440044749e-07,7703.600821543497,1.6,2.3,14.4975,420.6129,4.87833,4.44,173.52,6.42612,0.0,20.0
2969,0.0,151.0,9.0,0.0,5.0,0.0,2.0,0.0,4.673199448748155e-05,2.7544023240965948e-05,0.0,0.0,0.0002160194182269,2.44491891689473e-05,0.0001655736228529,6.189668144037292e-07,7028.987144368748,1.4,2.2,13.2267,135.3452,4.76004,4.36,42.2126,2.45864,0.0,18.0
2970,0.0,155.0,8.0,2.0,7.0,0.0,2.0,0.0,4.781598189039096e-05,2.560468707679e-05,6.169804114889156e-07,0.0,0.0002205704971072,2.4679216459556624e-05,0.0001619573580158,6.169804114889156e-07,4568.431456869676,1.6,1.8,30.1078,311.034,4.32945,4.12,42.91745,2.49766,0.0,5.0
2971,0.0,166.0,9.0,0.0,8.0,0.0,1.0,0.0,5.10666626059441e-05,2.491807030771971e-05,0.0,0.0,0.0002267236767504,2.6148592298224387e-05,0.0001624289027466,3.076304976261693e-07,4032.728193381453,1.4,2.3,14.1555,96.34899,3.88642,3.61,38.79921,5.92072,0.0,0.0
2972,0.0,161.0,9.0,0.0,8.0,0.0,1.0,0.0,4.940976809632756e-05,2.51652235024774e-05,0.0,0.0,0.0002295559412177,2.700658131973184e-05,0.0001641877387051,3.068929695424072e-07,4570.250102425529,1.4,2.6,23.3299,353.8262,4.08341,3.88,194.1007,5.84379,0.0,0.0
2973,0.0,180.0,9.0,1.0,10.0,0.0,1.0,0.0,5.513167127679744e-05,2.4809252074558847e-05,3.062870626488747e-07,0.0,0.0002291027228613,2.5728113262505472e-05,0.0001672327362062,3.062870626488747e-07,5789.13177112638,1.3,1.9,21.8074,424.0,4.17685,4.23,187.8183,5.65411,0.0,2193.0
2974,0.0,148.0,10.0,0.0,11.0,0.0,1.0,0.0,4.524185593097805e-05,2.567781012298754e-05,0.0,0.0,0.0002295718500281,2.567781012298754e-05,0.0001702683361726,3.056882157498517e-07,6515.438630492338,1.6,1.3,6.9,374.4396,4.11875,4.19,201.771,2.3806,0.0,1646.0
2975,0.0,174.0,10.0,2.0,13.0,0.0,1.0,0.0,5.30669332619268e-05,2.6838449006031943e-05,6.099647501370895e-07,0.0,0.0002427659705545,2.7143431381100485e-05,0.000178414689415,3.049823750685448e-07,7772.780810996933,1.6,2.4,25.6416,119.8392,4.06565,4.15,152.7313,5.81719,0.0,2069.0
2976,0.0,186.0,11.0,0.0,11.0,0.0,1.0,0.0,5.6597366335886505e-05,2.7385822420590244e-05,0.0,0.0,0.000235518072817,2.677724858902157e-05,0.0001792249933969,3.042869157843361e-07,10037.816777893677,60.2,1.4,5.58,118.9195,3.85945,3.97,46.60977,10.78268,0.0,641.0
2977,0.0,189.0,11.0,1.0,10.0,0.0,1.0,0.0,5.738114285627542e-05,2.79315616019965e-05,3.036039304564837e-07,0.0,0.0002343822343124,2.702074981062705e-05,0.0001818587543434,3.036039304564837e-07,10442.457188050756,58.0,1.9,5.27,552.0,3.74908,3.85,224.9244,2.59952,0.0,256.0
2978,0.0,196.0,12.0,0.0,11.0,0.0,1.0,0.0,5.937457968250352e-05,2.9384358312259395e-05,0.0,0.0,0.0002381041817879,2.8172632196289937e-05,0.0001844853011563,3.029315289923649e-07,13273.24787432946,58.7,1.4,6.35,145.7518,5.99,4.13,39.49688,2.26943,0.0,169.0
2979,0.0,197.0,12.0,0.0,9.0,0.0,1.0,0.0,5.954296992475522e-05,2.9620360673228484e-05,0.0,0.0,0.0002472393370479,2.9922609251526734e-05,0.0001913233500627,3.022485782982498e-07,15813.343367986134,0.0,1.4,15.024,590.0,6.02,4.12,36.85953,9.9412,0.0,132.0
2980,0.0,197.0,12.0,0.0,8.0,0.0,1.0,0.0,5.940305060295604e-05,3.0153832793378702e-05,0.0,0.0,0.0002487691205453,3.075690944924627e-05,0.0001941906831893,3.01538327933787e-07,16752.26334668947,1.4,1.4,27.0922,116.9073,6.55,3.72,265.651,13.33282,0.0,113.0
2981,0.0,179.0,13.0,1.0,8.0,0.0,1.0,0.0,5.384333094698087e-05,3.1884877544022185e-05,3.008007315473791e-07,0.0,0.0002490630057212,3.068167461783267e-05,0.0001925124681903,3.008007315473791e-07,18677.92062470296,1.5,1.9,14.1573,585.0,6.42,3.97,49.02471,2.79271,0.0,205.0
2982,0.0,185.0,13.0,0.0,7.0,0.0,1.0,0.0,5.550601685222678e-05,3.300357758781052e-05,0.0,0.0,0.0002499270920967,3.090334992313167e-05,0.0001872202946799,3.000325235255502e-07,18557.311612578804,1.4,2.2,25.4839,108.693,6.15,3.83,215.9497,2.82127,0.0,0.0
2983,0.0,183.0,14.0,2.0,7.0,0.0,1.0,0.0,5.475938337941999e-05,3.321470795145147e-05,5.984632063324589e-07,0.0,0.0002546460942944,3.141931833245409e-05,0.0001828305095345,2.992316031662295e-07,17186.367127852387,1.0,2.6,6.72,403.2794,6.0,3.94,224.2035,2.81169,0.0,2087.0
2984,0.0,186.0,14.0,11.0,6.0,2.0,1.0,0.0,5.5505554136417136e-05,3.312428230721668e-05,3.2825865349494005e-06,5.968339154453455e-07,0.0002575338345146,3.163219751860331e-05,0.0001760660050563,2.984169577226728e-07,17083.177161792126,1.0,2.0,18.7011,460.0,5.53,4.031875,273.4288,7.98533,0.0,938.0
2985,0.0,184.0,15.0,0.0,6.0,0.0,1.0,0.0,5.475949273662946e-05,3.3034259205249294e-05,0.0,0.0,0.0002604051964377,3.124862357253312e-05,0.0001743970801286,2.9760593878602965e-07,19161.35836873852,41.6,1.9,7.48,485.0,5.76,4.031875,48.18127,13.8145,0.0,1726.0
2986,0.0,181.0,15.0,0.0,6.0,0.0,1.0,0.0,5.3866674920271366e-05,3.3034259205249294e-05,0.0,0.0,0.000262786043948,3.124862357253312e-05,0.000169635385108,2.9760593878602965e-07,19134.87144018656,0.6,2.0,7.36,544.0,6.21,4.031875,49.21564,14.29347,0.0,1645.0
2987,0.0,177.0,16.0,0.0,6.0,0.0,1.0,0.0,5.239056366030669e-05,3.285509924459911e-05,0.0,0.0,0.0002649127371523,3.078315604899376e-05,0.0001657554556484,2.959918850864785e-07,18060.536852321657,0.7,2.4,7.67,511.5817,5.42,4.031875,50.04755,8.52346,0.0,835.0
2988,4.0,406.0,73.0,0.0,148.0,298.0,456.0,1.597327989738765e-07,1.6212879095848464e-05,4.065199733885157e-05,0.0,1.19000935235538e-05,0.0001306214963608,6.38931195895506e-07,0.0001337762191406,1.820953908302192e-05,686.6513695889516,0.0,19.0,19.6368,2413.0,0.3,0.48,221.6395,1.77982,0.0,3949.0
2989,4.0,431.0,81.0,0.0,153.0,20.0,427.0,1.576517705712701e-07,1.6986978279054356e-05,3.523517072267887e-05,0.0,7.882588528563506e-07,0.0001362111297735,5.911941396422629e-07,0.0001392065134144,1.6829326508483083e-05,574.6801166749224,0.0,19.0,4.9,2404.0,0.312,0.49,816.5896,1.74019,0.0,5775.0
