,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)","Mean total cholesterol,  crude",Stillbirth rate (per 1000 total births),"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)","Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)"
0,15.2,4.2,35.98287,21.6,1.3
1,15.6,4.2,35.66648,21.2,1.4
2,16.1,4.2,35.32785,20.9,1.5
3,16.6,4.2,35.01817,20.6,1.6
4,17.1,4.2,34.56518,20.3,1.7
5,17.7,4.2,34.1208,20.0,1.8
6,18.2,4.2,33.69409,19.7,2.0
7,18.8,4.2,33.2445,19.3,2.1
8,19.3,4.1,32.64088,19.0,2.2
9,19.9,4.1,32.11355,18.7,2.4
10,20.5,4.1,31.6925,18.4,2.5
11,21.1,4.1,31.10597,18.0,2.7
12,21.7,4.1,30.69205,17.7,2.8
13,22.3,4.1,30.30055,17.4,3.0
14,23.0,4.1,29.88528,17.1,3.2
15,18.352941176470587,4.1,29.43246,19.647058823529413,2.041176470588236
16,18.352941176470587,4.1,28.91195,19.647058823529413,2.041176470588236
17,18.352941176470587,4.147058823529412,28.37778,19.647058823529413,2.041176470588236
18,46.0,5.0,6.38091,0.9,11.7
19,46.6,5.0,6.26195,0.9,12.1
20,47.3,5.0,6.13664,0.8,12.6
21,48.0,5.0,6.02551,0.8,13.2
22,48.7,5.0,5.92923,0.8,13.7
23,49.5,5.0,5.79962,0.8,14.3
24,50.2,5.0,5.61353,0.7,14.9
25,51.0,5.0,5.36141,0.7,15.5
26,51.8,5.0,5.06642,0.7,16.1
27,52.5,5.0,4.77487,0.6,16.8
28,53.3,5.0,4.51758,0.6,17.4
29,54.0,5.0,4.36331,0.6,18.1
30,54.8,5.0,4.25269,0.6,18.8
31,55.5,5.0,4.12614,0.5,19.5
32,56.3,5.0,4.01272,0.5,20.2
33,57.0,5.0,3.93789,0.5,20.9
34,57.7,5.0,3.91596,0.5,21.6
35,51.7764705882353,5.0,3.95123,0.6764705882352942,16.31764705882353
36,51.7764705882353,5.0,4.01768,0.6764705882352942,16.31764705882353
37,49.5,4.4,17.18014,6.5,10.3
38,50.2,4.4,16.9325,6.3,10.8
39,51.0,4.4,16.66241,6.1,11.3
40,51.9,4.4,16.27066,5.9,11.8
41,52.7,4.4,15.80071,5.7,12.3
42,53.5,4.4,15.23205,5.5,12.9
43,54.3,4.4,14.65672,5.3,13.4
44,55.0,4.4,14.02792,5.1,14.0
45,55.8,4.3,13.3937,4.9,14.6
46,56.6,4.3,12.67705,4.7,15.2
47,57.4,4.3,12.05193,4.6,15.8
48,58.2,4.3,11.52037,4.4,16.5
49,59.0,4.3,11.08387,4.2,17.1
50,59.8,4.3,10.60772,4.1,17.8
51,60.5,4.3,10.12543,3.9,18.5
52,61.3,4.3,9.6653,3.8,19.2
53,62.0,4.3,9.44072,3.6,19.9
54,55.80588235294118,4.3,9.39877,4.976470588235294,14.788235294117648
55,55.80588235294118,4.3,9.45524,4.976470588235294,14.788235294117648
56,55.80588235294118,4.342105263157895,9.46678,4.976470588235294,14.788235294117648
57,17.8,4.0,30.03642,20.2,1.4
58,18.3,4.0,29.53175,19.9,1.5
59,18.8,4.0,28.81978,19.7,1.6
60,19.4,4.0,28.19836,19.5,1.7
61,20.0,4.0,27.53192,19.3,1.9
62,20.5,4.0,26.7738,19.0,2.0
63,21.1,4.0,25.93826,18.8,2.1
64,21.7,4.0,25.18395,18.6,2.3
65,22.3,4.0,24.60049,18.3,2.4
66,22.9,4.0,24.03018,18.1,2.6
67,23.6,4.0,23.39098,17.8,2.8
68,24.2,4.0,22.79138,17.6,2.9
69,24.8,4.0,22.21481,17.3,3.1
70,25.5,4.0,21.79696,17.0,3.3
71,26.2,4.0,21.34208,16.8,3.6
72,26.8,4.0,21.00354,16.5,3.8
73,27.5,4.0,20.6829,16.3,4.0
74,22.435294117647057,4.0,20.4029,18.27647058823529,2.5294117647058822
75,22.435294117647057,4.0,20.06602,18.27647058823529,2.5294117647058822
76,22.435294117647057,4.0,19.83011,18.27647058823529,2.5294117647058822
77,54.4,4.9,7.81906,0.9,19.1
78,54.9,4.9,7.58481,0.9,19.6
79,55.5,4.9,7.30905,0.9,20.0
80,56.0,4.9,6.85732,0.8,20.5
81,56.6,4.9,6.25141,0.8,21.0
82,57.1,4.9,5.83896,0.7,21.5
83,57.6,4.9,5.64864,0.7,22.0
84,58.2,4.9,5.52054,0.7,22.5
85,58.7,4.9,5.38129,0.6,23.0
86,59.2,4.8,5.23754,0.6,23.6
87,59.7,4.8,4.85241,0.6,24.1
88,60.2,4.8,4.87683,0.6,24.6
89,60.7,4.8,5.0823,0.5,25.1
90,61.2,4.8,5.17482,0.5,25.7
91,61.8,4.7,5.19337,0.5,26.2
92,62.3,4.7,5.09639,0.5,26.8
93,62.7,4.7,5.20547,0.4,27.3
94,58.63529411764706,4.7,5.23692,0.6588235294117647,23.094117647058823
95,58.63529411764706,4.7,5.32572,0.6588235294117647,23.094117647058823
96,58.63529411764706,4.821052631578948,5.33443,0.6588235294117647,23.094117647058823
97,46.5,4.5,20.67671,2.9,10.9
98,47.0,4.5,20.10868,2.8,11.2
99,47.4,4.5,19.45541,2.8,11.5
100,47.8,4.5,18.72933,2.7,11.8
101,48.3,4.5,18.04719,2.6,12.1
102,48.8,4.5,17.37245,2.6,12.5
103,49.3,4.5,16.72719,2.5,12.8
104,49.8,4.5,16.16016,2.4,13.2
105,50.3,4.5,15.70173,2.4,13.6
106,50.8,4.5,15.27704,2.3,14.0
107,51.3,4.5,15.08267,2.2,14.4
108,51.8,4.5,14.88892,2.2,14.8
109,52.3,4.5,14.581,2.1,15.2
110,52.8,4.5,14.23683,2.1,15.7
111,53.4,4.5,14.03153,2.0,16.1
112,53.9,4.5,13.88276,2.0,16.6
113,54.4,4.5,13.69299,1.9,17.1
114,50.34705882352941,4.5,13.42429,2.3823529411764706,13.735294117647058
115,50.34705882352941,4.5,13.15354,2.3823529411764706,13.735294117647058
116,50.34705882352941,4.5,12.87654,2.3823529411764706,13.735294117647058
117,56.3,5.3,3.20857,0.7,19.9
118,56.9,5.3,3.08674,0.6,20.5
119,57.5,5.2,2.96692,0.6,21.1
120,58.1,5.2,2.92143,0.6,21.7
121,58.6,5.2,2.86615,0.6,22.3
122,59.2,5.1,2.83525,0.6,22.9
123,59.7,5.1,2.84715,0.6,23.5
124,60.2,5.1,2.89832,0.5,24.0
125,60.7,5.0,2.93214,0.5,24.6
126,61.2,5.0,2.91544,0.5,25.2
127,61.7,5.0,2.86057,0.5,25.8
128,62.2,4.9,2.73643,0.5,26.4
129,62.7,4.9,2.67292,0.5,27.0
130,63.1,4.9,2.56657,0.5,27.7
131,63.6,4.8,2.44471,0.5,28.3
132,64.0,4.8,2.34068,0.5,28.9
133,64.5,4.8,2.26658,0.4,29.6
134,60.6,4.7,2.24045,0.5411764705882353,24.670588235294115
135,60.6,4.7,2.23449,0.5411764705882353,24.670588235294115
136,60.6,5.0,2.21541,0.5411764705882353,24.670588235294115
137,47.5,5.6,2.81144,1.1,14.3
138,47.9,5.5,2.78537,1.1,14.8
139,48.4,5.5,2.78091,1.1,15.2
140,48.8,5.5,2.73089,1.0,15.6
141,49.3,5.4,2.65434,1.0,16.1
142,49.7,5.4,2.61327,1.0,16.5
143,50.2,5.4,2.58008,0.9,17.0
144,50.6,5.3,2.51864,0.9,17.4
145,51.0,5.3,2.46819,0.9,17.9
146,51.4,5.3,2.46396,0.9,18.3
147,51.8,5.3,2.46837,0.8,18.8
148,52.2,5.2,2.46698,0.8,19.3
149,52.6,5.2,2.4526,0.8,19.8
150,53.0,5.2,2.44693,0.8,20.3
151,53.4,5.2,2.40594,0.8,20.8
152,53.9,5.1,2.3576,0.7,21.3
153,54.3,5.1,2.31083,0.7,21.9
154,50.94117647058823,5.1,2.26544,0.9,17.958823529411767
155,50.94117647058823,5.1,2.22262,0.9,17.958823529411767
156,50.94117647058823,5.3,2.18952,0.9,17.958823529411767
157,43.7,4.4,19.1726,2.5,9.0
158,44.2,4.4,18.73702,2.4,9.2
159,44.7,4.4,18.16166,2.4,9.5
160,45.3,4.4,17.53163,2.3,9.9
161,45.8,4.4,16.87904,2.2,10.2
162,46.4,4.4,16.13058,2.2,10.6
163,47.0,4.4,15.41358,2.1,11.0
164,47.7,4.4,14.65067,2.0,11.4
165,48.3,4.4,13.93027,2.0,11.8
166,48.9,4.4,13.23372,1.9,12.3
167,49.6,4.4,12.59253,1.9,12.7
168,50.2,4.4,12.02789,1.8,13.2
169,50.9,4.4,11.53454,1.7,13.7
170,51.6,4.4,11.08337,1.7,14.2
171,52.2,4.5,10.62689,1.6,14.7
172,52.9,4.5,10.19887,1.6,15.3
173,53.6,4.5,9.83128,1.5,15.8
174,48.41176470588236,4.5,9.52284,1.9882352941176469,12.029411764705882
175,48.41176470588236,4.5,9.23718,1.9882352941176469,12.029411764705882
176,48.41176470588236,4.426315789473684,8.9705,1.9882352941176469,12.029411764705882
177,57.4,4.8,8.52261,4.5,17.6
178,57.9,4.8,8.17041,4.3,18.0
179,58.4,4.8,7.86561,4.2,18.4
180,58.9,4.8,7.57664,4.1,18.8
181,59.3,4.7,7.30297,4.0,19.3
182,59.8,4.7,7.00454,3.8,19.7
183,60.3,4.7,6.75064,3.7,20.2
184,60.8,4.7,6.50512,3.6,20.6
185,61.3,4.7,6.31318,3.5,21.1
186,61.9,4.7,6.19138,3.4,21.6
187,62.4,4.7,6.20381,3.3,22.2
188,63.0,4.6,6.28925,3.1,22.7
189,63.5,4.6,6.21603,3.0,23.2
190,64.1,4.6,6.05183,2.9,23.8
191,64.7,4.6,5.95594,2.8,24.4
192,65.2,4.6,5.88984,2.8,24.9
193,65.8,4.5,5.93035,2.7,25.5
194,61.45294117647059,4.5,6.00362,3.511764705882353,21.294117647058822
195,61.45294117647059,4.5,5.97815,3.511764705882353,21.294117647058822
196,61.45294117647059,4.663157894736842,5.90874,3.511764705882353,21.294117647058822
197,11.6,4.2,41.40262,26.0,0.7
198,12.0,4.2,40.28941,25.7,0.8
199,12.4,4.2,38.97208,25.4,0.8
200,12.9,4.2,37.8517,25.0,0.9
201,13.3,4.2,36.67568,24.7,0.9
202,13.8,4.2,35.56304,24.3,1.0
203,14.3,4.2,34.4124,24.0,1.1
204,14.8,4.2,33.2795,23.6,1.2
205,15.3,4.2,32.11366,23.2,1.3
206,15.8,4.2,30.82405,22.8,1.4
207,16.4,4.2,29.65639,22.4,1.5
208,17.0,4.2,28.79159,22.1,1.6
209,17.6,4.2,28.18036,21.6,1.7
210,18.2,4.2,27.91156,21.2,1.8
211,18.8,4.2,27.62674,20.8,2.0
212,19.4,4.2,26.96289,20.4,2.1
213,20.0,4.2,26.36471,20.0,2.3
214,15.505882352941178,4.2,25.74755,23.12941176470588,1.3588235294117648
215,15.505882352941178,4.1,25.03614,23.12941176470588,1.3588235294117648
216,15.505882352941178,4.194736842105264,24.28319,23.12941176470588,1.3588235294117648
217,42.1,4.4,8.41036,5.9,8.1
218,42.8,4.4,8.39183,5.8,8.4
219,43.5,4.4,8.44198,5.6,8.8
220,44.1,4.4,8.45959,5.4,9.1
221,44.8,4.4,8.48007,5.3,9.5
222,45.4,4.4,8.53042,5.1,9.9
223,46.1,4.4,8.55103,4.9,10.2
224,46.7,4.4,8.50838,4.8,10.6
225,47.3,4.4,8.49794,4.6,11.0
226,47.9,4.4,8.46461,4.5,11.4
227,48.6,4.4,8.40477,4.4,11.8
228,49.2,4.4,8.33981,4.2,12.3
229,49.8,4.4,8.30298,4.1,12.7
230,50.5,4.4,8.1703,4.0,13.2
231,51.1,4.4,8.03267,3.9,13.7
232,51.8,4.4,7.89507,3.8,14.2
233,52.4,4.4,7.75926,3.7,14.7
234,47.3,4.4,7.63029,4.705882352941177,11.152941176470588
235,47.3,4.4,7.51074,4.705882352941177,11.152941176470588
236,47.3,4.4,7.40215,4.705882352941177,11.152941176470588
237,52.2,5.3,5.00399,1.5,14.3
238,52.7,5.3,4.76324,1.5,14.7
239,53.1,5.3,4.53488,1.4,15.2
240,53.6,5.2,4.31477,1.4,15.7
241,54.1,5.2,4.07406,1.3,16.1
242,54.5,5.2,3.81261,1.3,16.6
243,55.0,5.2,3.51496,1.2,17.1
244,55.5,5.2,3.18957,1.2,17.6
245,55.9,5.1,2.91108,1.1,18.1
246,56.4,5.1,2.67479,1.1,18.6
247,56.8,5.1,2.47825,1.1,19.1
248,57.3,5.1,2.34778,1.0,19.6
249,57.7,5.0,2.27686,1.0,20.1
250,58.1,5.0,2.24436,1.0,20.6
251,58.6,5.0,2.23789,0.9,21.1
252,59.0,5.0,2.24542,0.9,21.6
253,59.4,4.9,2.21675,0.9,22.1
254,55.87647058823529,4.9,2.13455,1.1647058823529413,18.129411764705885
255,55.87647058823529,4.9,2.08009,1.1647058823529413,18.129411764705885
256,55.87647058823529,5.105263157894737,2.01987,1.1647058823529413,18.129411764705885
257,54.5,5.4,3.3881,0.5,16.3
258,54.9,5.4,3.34496,0.5,16.7
259,55.2,5.3,3.38393,0.5,17.1
260,55.6,5.3,3.38729,0.5,17.5
261,55.9,5.2,3.30779,0.5,17.9
262,56.2,5.2,3.23515,0.5,18.3
263,56.6,5.2,3.21621,0.4,18.7
264,56.9,5.1,3.1894,0.4,19.1
265,57.2,5.1,3.1387,0.4,19.6
266,57.5,5.0,3.0803,0.4,20.0
267,57.8,5.0,3.08361,0.4,20.4
268,58.1,5.0,3.13439,0.4,20.8
269,58.3,4.9,3.12393,0.4,21.3
270,58.6,4.9,3.07638,0.4,21.7
271,58.9,4.9,3.06733,0.4,22.2
272,59.2,4.8,3.00133,0.3,22.6
273,59.5,4.8,2.95165,0.3,23.1
274,57.11176470588235,4.8,2.91978,0.4235294117647059,19.605882352941176
275,57.11176470588235,4.7,2.88088,0.4235294117647059,19.605882352941176
276,57.11176470588235,5.052631578947368,2.83987,0.4235294117647059,19.605882352941176
277,45.2,4.4,11.22757,5.8,9.7
278,45.8,4.4,10.88478,5.6,10.1
279,46.5,4.4,10.6042,5.4,10.5
280,47.1,4.4,10.27286,5.3,10.8
281,47.7,4.4,9.94025,5.1,11.2
282,48.3,4.4,9.56019,4.9,11.6
283,48.9,4.4,9.219,4.8,12.0
284,49.5,4.4,8.98549,4.7,12.4
285,50.1,4.4,8.88518,4.5,12.8
286,50.6,4.4,8.7796,4.4,13.2
287,51.2,4.4,8.7331,4.3,13.6
288,51.8,4.4,8.77268,4.1,14.0
289,52.4,4.4,8.69837,4.0,14.5
290,53.0,4.4,8.46398,3.9,15.0
291,53.6,4.4,8.18798,3.8,15.5
292,54.2,4.4,7.80456,3.7,16.0
293,54.8,4.5,7.42795,3.6,16.5
294,50.04117647058824,4.5,7.08268,4.582352941176471,12.905882352941177
295,50.04117647058824,4.5,6.75303,4.582352941176471,12.905882352941177
296,50.04117647058824,4.415789473684211,6.5301,4.582352941176471,12.905882352941177
297,21.0,3.9,27.18339,13.9,2.1
298,21.5,3.9,26.86895,13.7,2.2
299,22.0,3.9,26.55725,13.5,2.3
300,22.4,3.9,26.31745,13.3,2.4
301,22.9,3.9,26.09417,13.1,2.6
302,23.5,3.9,25.76675,12.9,2.7
303,24.0,3.9,25.41352,12.7,2.8
304,24.5,3.9,25.21051,12.5,3.0
305,25.0,3.9,24.99914,12.3,3.1
306,25.6,3.9,24.79832,12.1,3.3
307,26.1,4.0,24.61835,11.9,3.5
308,26.6,4.0,24.40434,11.7,3.6
309,27.2,4.0,23.63326,11.5,3.8
310,27.8,4.0,22.48553,11.3,4.0
311,28.4,4.0,21.51965,11.1,4.2
312,28.9,4.0,21.29328,10.9,4.5
313,29.5,4.0,20.95993,10.7,4.7
314,25.11176470588235,4.1,20.71266,12.3,3.223529411764705
315,25.11176470588235,4.1,20.51671,12.3,3.223529411764705
316,25.11176470588235,3.9578947368421056,20.34427,12.3,3.223529411764705
317,15.8,4.2,16.3421,17.0,1.5
318,16.4,4.2,16.00699,16.6,1.6
319,17.1,4.2,15.64444,16.3,1.8
320,17.7,4.2,15.24389,15.9,1.9
321,18.4,4.2,14.8376,15.5,2.1
322,19.1,4.2,14.41392,15.1,2.3
323,19.8,4.2,13.96036,14.7,2.4
324,20.6,4.2,13.51825,14.3,2.6
325,21.3,4.2,13.1041,13.9,2.8
326,22.0,4.2,12.63904,13.6,3.0
327,22.7,4.2,12.19791,13.2,3.2
328,23.4,4.1,11.73805,12.8,3.5
329,24.2,4.1,11.35195,12.5,3.7
330,24.9,4.1,10.96132,12.1,3.9
331,25.6,4.1,10.57608,11.8,4.2
332,26.4,4.1,10.27688,11.4,4.4
333,27.1,4.1,10.11033,11.1,4.7
334,21.323529411764707,4.1,9.96096,13.988235294117649,2.9176470588235297
335,21.323529411764707,4.1,9.81703,13.988235294117649,2.9176470588235297
336,21.323529411764707,4.157894736842105,9.65581,13.988235294117649,2.9176470588235297
337,45.9,4.4,15.54396,2.7,8.2
338,46.6,4.4,15.22882,2.6,8.6
339,47.3,4.4,14.90819,2.5,8.9
340,47.9,4.4,14.5625,2.4,9.2
341,48.6,4.4,14.30194,2.3,9.6
342,49.2,4.4,13.93524,2.2,9.9
343,49.9,4.4,13.56199,2.2,10.3
344,50.5,4.4,13.19552,2.1,10.7
345,51.2,4.4,12.77768,2.0,11.1
346,51.8,4.4,12.34585,1.9,11.5
347,52.4,4.4,11.97503,1.9,11.9
348,53.1,4.4,11.64363,1.8,12.3
349,53.7,4.4,11.23778,1.7,12.7
350,54.3,4.4,10.84702,1.7,13.1
351,54.9,4.4,10.48291,1.6,13.6
352,55.5,4.4,10.07493,1.6,14.0
353,56.1,4.4,9.74816,1.5,14.5
354,51.11176470588235,4.4,9.46196,2.041176470588236,11.18235294117647
355,51.11176470588235,4.4,9.16383,2.041176470588236,11.18235294117647
356,51.11176470588235,4.4,8.89921,2.041176470588236,11.18235294117647
357,45.4,5.1,3.97255,0.9,10.8
358,45.8,5.0,3.87186,0.8,11.1
359,46.3,5.0,3.76318,0.8,11.5
360,46.8,5.0,3.6693,0.8,11.8
361,47.2,5.0,3.61028,0.8,12.2
362,47.7,5.0,3.57437,0.7,12.6
363,48.2,5.0,3.56247,0.7,12.9
364,48.7,4.9,3.54564,0.7,13.3
365,49.2,4.9,3.47728,0.7,13.7
366,49.7,4.9,3.35775,0.7,14.1
367,50.2,4.9,3.24692,0.6,14.5
368,50.7,4.9,3.13984,0.6,14.9
369,51.2,4.9,3.04261,0.6,15.3
370,51.7,4.8,2.97014,0.6,15.8
371,52.2,4.8,2.93228,0.6,16.2
372,52.8,4.8,2.90058,0.6,16.7
373,53.3,4.8,2.85793,0.5,17.1
374,49.24117647058824,4.8,2.8245,0.6882352941176471,13.794117647058824
375,49.24117647058824,4.8,2.79211,0.6882352941176471,13.794117647058824
376,49.24117647058824,4.910526315789474,2.76195,0.6882352941176471,13.794117647058824
377,34.6,4.0,11.78852,15.6,3.9
378,35.3,4.0,12.46746,15.4,4.1
379,35.9,4.0,13.08806,15.1,4.4
380,36.6,4.0,13.73564,14.9,4.6
381,37.2,4.0,14.54209,14.6,4.9
382,37.8,4.0,15.26526,14.4,5.1
383,38.3,4.0,15.33133,14.2,5.4
384,38.9,4.0,15.26697,13.9,5.6
385,39.4,4.0,15.21773,13.7,5.9
386,39.9,4.0,15.28589,13.5,6.1
387,40.4,4.0,15.52074,13.3,6.4
388,40.9,4.0,15.7229,13.1,6.6
389,41.4,4.0,15.88543,12.9,6.9
390,41.9,4.0,16.01991,12.7,7.2
391,42.4,4.0,15.91617,12.4,7.5
392,42.9,4.0,15.6888,12.2,7.8
393,43.4,4.0,15.43646,12.0,8.1
394,39.24705882352941,3.9,15.37053,13.758823529411766,5.911764705882353
395,39.24705882352941,3.9,15.34035,13.758823529411766,5.911764705882353
396,39.24705882352941,3.9894736842105263,15.22884,13.758823529411766,5.911764705882353
397,46.0,4.8,9.95702,3.8,11.0
398,46.7,4.8,9.72301,3.6,11.4
399,47.4,4.8,9.54798,3.5,11.9
400,48.1,4.8,9.37645,3.4,12.3
401,48.8,4.8,9.15166,3.2,12.8
402,49.5,4.8,8.93773,3.1,13.2
403,50.2,4.8,8.7878,3.0,13.7
404,50.8,4.8,8.66998,2.9,14.1
405,51.5,4.8,8.58518,2.7,14.6
406,52.1,4.8,8.54016,2.6,15.0
407,52.7,4.8,8.46821,2.5,15.5
408,53.4,4.8,8.42015,2.4,16.0
409,54.0,4.8,8.38228,2.3,16.5
410,54.6,4.8,8.32989,2.3,17.0
411,55.3,4.7,8.28527,2.2,17.5
412,55.9,4.7,8.17096,2.1,18.0
413,56.5,4.7,8.22515,2.0,18.5
414,51.38235294117647,4.7,7.79149,2.8000000000000003,14.647058823529411
415,51.38235294117647,4.7,7.6142,2.8000000000000003,14.647058823529411
416,51.38235294117647,4.773684210526316,7.47693,2.8000000000000003,14.647058823529411
417,28.5,4.8,5.08424,11.1,5.3
418,29.2,4.8,5.0384,10.7,5.6
419,30.0,4.9,4.96691,10.4,6.0
420,30.7,4.9,4.86333,10.1,6.3
421,31.5,4.9,4.74701,9.7,6.7
422,32.2,4.9,4.62589,9.4,7.1
423,33.0,4.9,4.52786,9.1,7.5
424,33.8,4.9,4.45251,8.7,7.9
425,34.6,4.9,4.38937,8.4,8.3
426,35.4,4.9,4.32779,8.1,8.8
427,36.2,5.0,4.28432,7.8,9.3
428,37.0,5.0,4.2517,7.4,9.8
429,37.9,5.0,4.25501,7.1,10.3
430,38.7,5.0,4.29759,6.8,10.8
431,39.5,5.0,4.33862,6.6,11.3
432,40.4,5.0,4.35262,6.3,11.9
433,41.2,5.0,4.40621,6.0,12.5
434,34.69411764705882,5.0,4.49694,8.452941176470588,8.552941176470588
435,34.69411764705882,5.0,4.57461,8.452941176470588,8.552941176470588
436,34.69411764705882,4.936842105263158,4.6087,8.452941176470588,8.552941176470588
437,54.0,5.5,7.61028,0.7,17.1
438,54.5,5.5,7.61849,0.7,17.6
439,54.9,5.4,7.83033,0.7,18.1
440,55.4,5.4,7.90427,0.6,18.5
441,55.9,5.4,7.78927,0.6,19.0
442,56.4,5.4,7.57787,0.6,19.5
443,56.9,5.4,7.26416,0.6,20.0
444,57.4,5.4,7.14075,0.6,20.5
445,57.9,5.3,7.03039,0.5,21.1
446,58.4,5.3,6.90548,0.5,21.6
447,58.9,5.3,6.77726,0.5,22.1
448,59.3,5.3,6.61143,0.5,22.7
449,59.8,5.3,6.35852,0.5,23.2
450,60.3,5.3,6.02735,0.4,23.8
451,60.8,5.3,5.86985,0.4,24.4
452,61.2,5.2,5.83079,0.4,24.9
453,61.7,5.2,5.80621,0.4,25.5
454,57.864705882352936,5.2,5.52018,0.5411764705882353,21.15294117647059
455,57.864705882352936,5.2,5.25179,0.5411764705882353,21.15294117647059
456,57.864705882352936,5.3315789473684205,5.01991,0.5411764705882353,21.15294117647059
457,14.4,3.7,29.67065,13.9,0.8
458,14.8,3.7,29.38406,13.8,0.9
459,15.3,3.7,29.04506,13.6,1.0
460,15.8,3.7,28.48042,13.4,1.0
461,16.3,3.7,27.8577,13.2,1.1
462,16.8,3.7,27.16646,13.0,1.2
463,17.3,3.7,26.36028,12.8,1.3
464,17.8,3.7,25.67214,12.6,1.4
465,18.4,3.7,24.93167,12.4,1.5
466,19.0,3.7,24.25791,12.2,1.6
467,19.5,3.7,23.6573,12.0,1.7
468,20.1,3.7,23.00151,11.8,1.8
469,20.7,3.7,22.1607,11.6,2.0
470,21.3,3.7,21.51443,11.4,2.1
471,21.9,3.7,20.97855,11.2,2.2
472,22.6,3.7,20.18782,11.0,2.4
473,23.2,3.7,19.49313,10.8,2.6
474,18.541176470588237,3.7,19.52317,12.394117647058822,1.5647058823529412
475,18.541176470588237,3.7,19.63341,12.394117647058822,1.5647058823529412
476,18.541176470588237,3.7,19.47057,12.394117647058822,1.5647058823529412
477,14.9,3.7,30.41376,17.0,0.8
478,15.3,3.7,30.24515,16.9,0.9
479,15.7,3.7,29.88697,16.7,0.9
480,16.1,3.8,29.59761,16.6,1.0
481,16.5,3.8,29.17995,16.4,1.1
482,16.9,3.8,28.73194,16.2,1.1
483,17.3,3.8,28.14876,16.1,1.2
484,17.7,3.8,27.56038,15.9,1.3
485,18.2,3.8,27.07139,15.8,1.3
486,18.6,3.8,26.8679,15.6,1.4
487,19.1,3.8,26.65565,15.4,1.5
488,19.6,3.8,26.43936,15.3,1.6
489,20.1,3.8,26.27189,15.1,1.7
490,20.6,3.8,26.05968,14.9,1.8
491,21.1,3.8,25.86676,14.7,1.9
492,21.6,3.9,25.82037,14.6,2.0
493,22.2,3.9,25.76216,14.4,2.1
494,18.323529411764707,3.9,25.75904,15.741176470588236,1.3882352941176472
495,18.323529411764707,3.9,25.85706,15.741176470588236,1.3882352941176472
496,18.323529411764707,3.805263157894737,26.10891,15.741176470588236,1.3882352941176472
497,13.4,4.1,25.53195,17.7,0.9
498,13.9,4.1,24.6972,17.5,0.9
499,14.3,4.1,23.75993,17.2,1.0
500,14.8,4.2,22.78055,16.9,1.1
501,15.3,4.2,21.61387,16.6,1.2
502,15.7,4.2,20.64061,16.3,1.3
503,16.2,4.2,19.71746,16.0,1.4
504,16.7,4.2,18.84201,15.7,1.5
505,17.2,4.2,18.06154,15.4,1.6
506,17.7,4.2,17.28788,15.1,1.7
507,18.3,4.2,16.52108,14.8,1.8
508,18.8,4.3,15.87854,14.5,1.9
509,19.4,4.3,15.21329,14.2,2.1
510,19.9,4.3,14.63409,13.9,2.2
511,20.5,4.3,14.13394,13.6,2.4
512,21.1,4.3,13.73876,13.3,2.5
513,21.7,4.3,13.37965,13.0,2.7
514,17.34705882352941,4.4,13.04649,15.394117647058822,1.6588235294117646
515,17.34705882352941,4.4,12.70925,15.394117647058822,1.6588235294117646
516,17.34705882352941,4.2368421052631575,12.44862,15.394117647058822,1.6588235294117646
517,23.7,3.9,23.9287,10.3,2.6
518,24.3,3.9,23.49496,10.1,2.8
519,24.9,3.9,23.11121,9.9,2.9
520,25.5,3.9,22.79769,9.7,3.1
521,26.1,3.9,22.62016,9.5,3.3
522,26.7,3.9,22.45789,9.3,3.5
523,27.3,3.9,22.17204,9.2,3.7
524,27.9,3.9,22.01547,9.0,3.9
525,28.5,3.9,21.84137,8.8,4.1
526,29.2,4.0,21.79073,8.6,4.3
527,29.8,4.0,21.71226,8.4,4.5
528,30.4,4.0,21.48728,8.3,4.8
529,31.0,4.0,21.28711,8.1,5.0
530,31.7,4.0,21.104,7.9,5.3
531,32.3,4.0,20.80526,7.7,5.5
532,33.0,4.0,20.55439,7.6,5.8
533,33.6,4.0,20.17891,7.4,6.1
534,28.58235294117647,4.0,19.91382,8.811764705882354,4.188235294117647
535,28.58235294117647,4.0,19.62296,8.811764705882354,4.188235294117647
536,28.58235294117647,3.952631578947368,19.38835,8.811764705882354,4.188235294117647
537,55.6,5.2,3.225,0.7,19.9
538,56.3,5.2,3.20937,0.7,20.5
539,56.9,5.2,3.13156,0.7,21.1
540,57.5,5.2,3.04396,0.7,21.7
541,58.1,5.1,2.96439,0.6,22.3
542,58.6,5.1,2.9716,0.6,22.9
543,59.2,5.1,3.03784,0.6,23.5
544,59.7,5.0,3.09983,0.6,24.1
545,60.2,5.0,3.06818,0.6,24.7
546,60.7,5.0,2.99287,0.6,25.2
547,61.2,4.9,2.92952,0.6,25.8
548,61.7,4.9,2.9156,0.5,26.4
549,62.2,4.9,2.88679,0.5,27.0
550,62.7,4.9,2.87091,0.5,27.6
551,63.2,4.8,2.88247,0.5,28.2
552,63.7,4.8,2.83795,0.5,28.8
553,64.1,4.8,2.81018,0.5,29.5
554,60.09411764705882,4.7,2.81198,0.5882352941176471,24.65882352941176
