,per_capita-Meningitis,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),Prevalence of anaemia in children aged 6–59 months (%),Maternal mortality ratio (per 100 000 live births),Mean hemoglobin level of children aged 6-59 months,per_capita-Malaria
1143,0.0003250743200297,25.87983,75.9,912.0,98.0,0.0002425927761416
1144,0.0003537527668762,25.09816,75.2,860.0,98.0,0.0002539415255503
1145,0.0003100090341688,24.25825,74.5,827.0,99.0,0.0003053522461019
1146,0.0002894461669243,23.29154,73.8,800.0,99.0,0.000352029121935
1147,0.0002753771900792,22.27766,73.2,779.0,99.0,0.0003737718241215
1148,0.000256157006082,21.27582,72.6,762.0,100.0,0.0003732752460265
1149,0.000230872717292,20.2437,72.2,744.0,100.0,0.000320520102198
1150,0.0002318062220402,19.34349,71.8,726.0,100.0,0.0003064658883597
1151,0.0002267629936966,18.53062,71.3,711.0,100.0,0.0002604231255735
1152,0.0001819056060527,17.81618,70.9,694.0,101.0,0.0002276716661742
1153,0.0001767890224817,17.23281,70.4,679.0,101.0,0.0002103277759429
1154,0.0001668212134095,16.64972,69.7,667.0,101.0,0.0002192666784947
1155,0.0001545467428576,16.04503,68.9,880.0,102.0,0.0003308527744208
1156,0.0001436182658766,15.5331,68.0,880.0,102.0,0.0003141313380973
1157,1.9094561359736443e-05,4.4498,39.7,231.0,112.0,0.0001514835201205
1158,1.6533949922481213e-05,4.4491,39.4,216.0,113.0,0.000122096860966
1159,1.4053449099684948e-05,4.45415,39.2,227.0,113.0,8.81534534434783e-05
1160,1.4106018268576024e-05,4.4707,39.1,226.0,113.0,9.104793609717253e-05
1161,1.4111990188318097e-05,4.49599,39.1,220.0,113.0,7.569158373734251e-05
1162,1.2878349819767494e-05,4.53258,38.9,223.0,113.0,9.14362837203492e-05
1163,1.1685064151002187e-05,4.57711,38.6,221.0,113.0,5.5828639832566014e-05
1164,1.178305047466055e-05,4.63008,38.2,208.0,113.0,2.749378444087461e-05
1165,1.1872426816382368e-05,4.68806,37.6,192.0,113.0,3.693643898430069e-05
1166,1.1953143676786996e-05,4.74862,36.9,185.0,114.0,5.179695593274365e-05
1167,1.2024272999094172e-05,4.81048,36.0,179.0,114.0,8.951403232658994e-05
1168,9.39890006015296e-06,4.87192,35.1,180.0,114.0,0.0001570959010054
1169,9.435132118807184e-06,4.93165,34.1,185.0,114.0,0.0001482663618669
1170,9.460699578187952e-06,4.99085,33.4,175.0,115.0,0.0001648864783627
1171,9.474836863612433e-06,5.0388,32.5,174.0,115.0,4.602063619468895e-05
1172,8.123421856066504e-06,5.06718,31.7,172.0,115.0,4.332491656568802e-05
1173,8.114270567647321e-06,5.05985,31.0,170.0,116.0,5.003800183382515e-05
1174,8.092764663752373e-06,5.02082,30.3,169.0,116.0,5.93469408675174e-05
1175,8.092764663752373e-06,4.95427,29.8,197.38888888888889,116.0,2.427829399125712e-05
1176,8.012574400091878e-06,4.86211,29.3,197.38888888888889,116.0,2.270229413359365e-05
1177,0.0001584474103179,20.28312,64.4,437.0,104.0,0.0001338422985881
1178,0.0001535844103887,19.57996,64.1,437.0,104.0,7.434139013497923e-05
1179,0.00014879881071,18.90391,63.8,441.0,104.0,9.583652215222232e-05
1180,0.0001450977721469,18.25695,63.7,446.0,104.0,8.217329221666958e-05
1181,0.0001426093374182,21.07242,63.6,513.0,104.0,5.0631842277168215e-05
1182,0.0001397117050053,17.03534,63.5,459.0,104.0,8.539144644962247e-05
1183,0.0001370015113981,16.45656,63.5,467.0,104.0,0.0001145597661612
1184,0.0001345193349439,15.90497,63.4,473.0,104.0,0.0001019947070115
1185,0.0001325852949836,15.37434,63.2,484.0,105.0,0.0001307178964627
1186,0.0001303951238155,14.86916,63.1,484.0,105.0,0.0001677239239666
1187,0.0001315172551882,159.23756,62.9,506.0,105.0,0.0001958767630463
1188,0.0001317910454517,13.91982,62.7,496.0,105.0,9.835459754245196e-05
1189,0.0001223261682914,13.47916,62.5,500.0,105.0,8.937258000274239e-05
1190,0.0001216907248421,13.06531,62.4,496.0,105.0,7.054827735863206e-05
1191,0.0001228401564471,12.63197,62.2,492.0,105.0,4.4714617208365416e-05
1192,0.0001191886978649,12.24594,62.0,488.0,105.0,4.025709546144275e-05
1193,0.000115951550632,11.88475,61.7,489.0,105.0,4.546161133548616e-05
1194,0.0001099910750651,11.53184,61.3,480.0,105.0,3.43118028542394e-05
1195,0.0001010990022127,11.17281,60.7,477.1111111111111,105.0,3.9627715972501845e-05
1196,9.424481778752304e-05,10.85334,60.1,477.1111111111111,106.0,4.282136655742019e-05
1197,2.4530631525383858e-05,5.85578,35.5,85.0,114.0,1.8869716557987583e-06
1198,2.344115909024401e-05,5.73234,35.6,83.0,114.0,1.072471330926197e-06
1199,2.2259779998676364e-05,5.61349,35.7,80.0,114.0,4.481834899062356e-07
1200,2.142216975976567e-05,5.50303,35.8,78.0,114.0,4.371871379544014e-07
1201,2.048527627880404e-05,5.40467,35.9,77.0,114.0,5.690354521890011e-07
1202,1.9741236871903703e-05,5.31576,35.8,77.0,114.0,5.560911794902451e-07
1203,1.9170223014954e-05,5.22464,35.6,77.0,114.0,2.719180569497021e-07
1204,1.8626398875817e-05,5.14794,35.3,77.0,114.0,3.9913711876750713e-07
1205,1.7848188519602197e-05,5.09251,34.7,76.0,114.0,2.605574966365284e-07
1206,1.736089835500382e-05,5.0485,34.1,75.0,114.0,5.106146575001123e-07
1207,1.7022522925645996e-05,5.02222,33.3,74.0,115.0,2.5033121949479405e-07
1208,1.3875988449283385e-05,5.01481,32.5,72.0,115.0,2.455927159165201e-07
1209,1.2896704747301124e-05,5.00661,31.7,70.0,115.0,2.410599018187126e-07
1210,1.2783387278044e-05,4.9854,30.9,69.0,115.0,3.550940910567778e-07
1211,1.2676539714028894e-05,4.93362,30.0,68.0,116.0,1.1629852948650364e-07
1212,1.2347552034928024e-05,4.8585,29.2,67.0,116.0,2.2865837101718561e-07
1213,1.2144029539677188e-05,4.75674,28.4,65.0,116.0,3.3733415387992185e-07
1214,1.1948566730698444e-05,4.64982,27.6,65.0,117.0,0.0
1215,1.1948566730698444e-05,4.53762,26.9,74.16666666666667,117.0,1.1063487713609673e-07
1216,1.1689001775334168e-05,4.43127,26.2,74.16666666666667,117.0,1.0723854839756121e-07
1217,9.657622500289482e-06,1.87475,20.6,16.0,119.0,0.0
1218,9.47686800174019e-06,1.81312,19.9,15.0,120.0,0.0
1219,9.097402226905626e-06,1.75287,19.4,16.0,120.0,0.0
1220,9.01705481784707e-06,1.69412,19.1,15.0,120.0,0.0
1221,9.03440300664932e-06,1.63659,18.9,15.0,120.0,0.0
1222,9.047862596573504e-06,1.58027,18.7,15.0,120.0,0.0
1223,8.56039192261326e-06,1.52552,18.7,14.0,120.0,0.0
1224,8.471005442571167e-06,1.47206,18.6,15.0,120.0,0.0
1225,7.883853080505817e-06,1.4198,18.4,14.0,120.0,0.0
1226,6.6952008800092095e-06,1.36928,18.3,13.0,120.0,0.0
1227,6.304830130362871e-06,1.32039,18.3,13.0,120.0,0.0
1228,6.5155970361852205e-06,1.27319,18.4,13.0,120.0,0.0
1229,6.025032201286686e-06,1.22805,18.4,12.0,120.0,0.0
1230,6.338366130186016e-06,1.18493,18.4,12.0,120.0,0.0
1231,5.6456575618340646e-06,1.14383,18.4,12.0,120.0,0.0
1232,6.26418218424152e-06,1.10372,18.3,12.0,120.0,0.0
1233,5.367206006733919e-06,1.06546,18.1,12.0,120.0,0.0
1234,5.278734971466915e-06,1.02817,17.9,12.0,120.0,0.0
1235,5.278734971466915e-06,0.99261,17.9,13.666666666666666,120.0,0.0
1236,5.102378718753926e-06,0.95846,18.1,13.666666666666666,120.0,0.0
1237,7.116348743786538e-06,1.50435,10.2,6.0,123.0,0.0
1238,7.022176031908768e-06,1.41593,9.9,6.0,123.0,0.0
1239,6.943721140159011e-06,1.3337,9.7,6.0,123.0,0.0
1240,6.87134101091169e-06,1.25757,9.6,6.0,123.0,0.0
1241,6.803507888667397e-06,1.1843,9.5,6.0,123.0,0.0
1242,6.739975129491772e-06,1.11691,9.4,5.0,123.0,0.0
1243,6.680294467380122e-06,1.05162,9.4,5.0,123.0,0.0
1244,6.624029993607811e-06,0.98947,9.4,5.0,123.0,0.0
1245,6.5710145975089285e-06,0.93009,9.4,5.0,123.0,0.0
1246,6.521157896796155e-06,0.87349,9.4,5.0,123.0,0.0
1247,6.474377650448351e-06,0.8224,9.4,5.0,123.0,0.0
1248,3.214834532466614e-06,0.77268,9.6,5.0,123.0,0.0
1249,3.193021332575523e-06,0.72536,9.7,4.0,123.0,0.0
1250,3.171773751034791e-06,0.68152,9.8,4.0,123.0,0.0
1251,3.1510850761459707e-06,0.63827,9.9,5.0,123.0,0.0
1252,3.130919394480189e-06,0.59877,10.0,4.0,123.0,0.0
1253,3.111290874583865e-06,0.56198,10.1,4.0,123.0,0.0
1254,3.092222442113596e-06,0.5285,10.4,4.0,123.0,0.0
1255,3.092222442113596e-06,0.49975,10.6,5.0,123.0,0.0
1256,3.0557490863310232e-06,0.475,11.0,5.0,123.0,0.0
1257,7.712012102693546e-05,14.72446,69.5,370.0,101.0,6.963726517387224e-05
1258,7.335518337435532e-05,14.1292,68.3,354.0,101.0,7.216197918992487e-05
1259,6.837550639978591e-05,13.54224,67.3,336.0,102.0,7.703467358169608e-05
1260,6.37880610421023e-05,12.95374,66.3,319.0,102.0,7.407511548892769e-05
1261,6.175063606227315e-05,12.37146,65.3,303.0,103.0,7.204054681753179e-05
1262,6.106291959606379e-05,11.79676,64.4,286.0,103.0,6.532241984168672e-05
1263,5.821378136586961e-05,11.22924,63.4,270.0,104.0,6.421762209049365e-05
1264,5.53527929974632e-05,10.6643,62.5,255.0,104.0,6.053811426228405e-05
1265,5.334455480023172e-05,10.10846,61.5,240.0,104.0,5.438351240321439e-05
1266,5.052218130605612e-05,9.55975,60.6,225.0,105.0,5.066739724575427e-05
1267,4.829734478455098e-05,9.02644,59.7,210.0,105.0,5.134736242793979e-05
1268,4.626829426205272e-05,8.50709,58.8,197.0,106.0,5.309741073943645e-05
1269,4.434002799682792e-05,8.00614,58.0,185.0,106.0,3.542190098015452e-05
1270,4.264825001889908e-05,7.52987,57.2,175.0,106.0,2.6966734636937992e-05
1271,3.914604467031689e-05,7.08398,56.4,166.0,107.0,3.666777116996872e-05
1272,3.597120531897748e-05,6.67072,55.7,158.0,107.0,4.042915813807564e-05
1273,3.218369905091453e-05,6.30595,55.0,150.0,107.0,2.730479772322948e-05
1274,2.7609805430267263e-05,5.99448,54.5,145.0,107.0,2.2898961360837867e-05
1275,2.7541159250749167e-05,5.72441,53.9,241.33333333333331,108.0,2.6545789647736763e-05
1276,2.648450855097069e-05,5.49017,53.4,241.33333333333331,108.0,2.5444524970146068e-05
1277,5.964566007065668e-05,9.49032,43.9,272.0,111.0,5.261201786066236e-06
1278,5.768505424404903e-05,9.14513,43.0,269.0,111.0,4.826294693424911e-06
1279,5.530439707408106e-05,8.80642,42.1,265.0,111.0,5.617705028235058e-06
1280,5.272343979502296e-05,8.47863,41.2,261.0,112.0,4.913263329253053e-06
1281,4.996368915881041e-05,15.40151,40.5,264.0,112.0,1.028299801674419e-05
1282,4.7292272939771215e-05,7.88165,39.8,252.0,112.0,7.392011622548997e-06
1283,4.48364646676235e-05,7.60747,39.1,249.0,112.0,1.38383085100766e-05
1284,4.261293428890385e-05,7.3434,38.5,243.0,113.0,1.0123820804963058e-05
1285,4.045263296453736e-05,7.09992,37.9,239.0,113.0,9.519504905580658e-06
1286,3.821926127574338e-05,6.87755,37.5,234.0,113.0,1.2535817811449314e-05
1287,3.554784192126171e-05,6.6668,37.1,228.0,113.0,2.5209046169703364e-05
1288,3.32596347490345e-05,6.47286,36.9,221.0,113.0,2.4819529125978e-05
1289,3.257241171438163e-05,6.28745,36.9,214.0,113.0,1.5595275911734234e-05
1290,3.15620737425303e-05,6.11267,37.0,207.0,113.0,5.901689088938072e-06
1291,2.836274805086648e-05,5.94033,37.2,199.0,113.0,7.971100823315619e-06
1292,2.71583362438812e-05,5.772,37.5,192.0,113.0,3.8278161794931895e-06
1293,2.505534718058596e-05,5.60864,37.8,184.0,113.0,4.171372532615718e-06
1294,2.0726772675173733e-05,5.44898,38.0,177.0,113.0,4.93896619754649e-06
1295,1.9303030282563205e-05,5.30052,38.2,231.66666666666663,113.0,2.782245915478792e-06
1296,1.777546994497152e-05,5.13699,38.4,231.66666666666663,113.0,2.4014791845062264e-06
1297,1.596933142354117e-05,5.58375,40.9,48.0,112.0,4.808284096504185e-07
1298,1.4942861603731765e-05,5.481,39.6,44.0,112.0,2.732573344282036e-07
1299,1.4142674487309554e-05,5.41153,38.5,41.0,113.0,3.84157154081849e-07
1300,1.3542935993288352e-05,9.08466,37.5,39.0,113.0,9.038038619087116e-07
1301,1.3381951811983463e-05,5.37536,36.5,36.0,114.0,2.379635782465679e-07
1302,1.287998159227894e-05,5.40808,35.5,34.0,114.0,5.533826677670866e-07
1303,1.2557320959111504e-05,5.46901,34.5,32.0,114.0,2.459540557823799e-07
1304,1.226832039486662e-05,5.54486,33.5,30.0,115.0,2.699300416912348e-07
1305,1.1875984333830588e-05,5.5925,32.5,28.0,115.0,1.732747433667763e-07
1306,1.1504903510980629e-05,5.56588,31.6,25.0,115.0,3.94905154839152e-08
1307,1.1218968048378998e-05,5.45014,30.7,22.0,116.0,1.2999962976105444e-08
1308,1.0899816996052544e-05,5.25183,29.8,19.0,116.0,1.2838418134337513e-08
1309,1.0752045754214927e-05,4.99144,29.0,18.0,116.0,0.0
1310,1.0606870266480648e-05,4.70762,28.3,17.0,116.0,0.0
1311,8.696113413746283e-06,4.43111,27.7,17.0,117.0,0.0
1312,8.237164639851608e-06,4.17954,27.2,17.0,117.0,0.0
1313,7.584391573344834e-06,3.95787,26.8,16.0,117.0,0.0
1314,7.222289020105611e-06,3.76825,26.5,16.0,117.0,0.0
1315,7.019348667474545e-06,3.60396,26.4,27.72222222222222,117.0,0.0
1316,6.737120680256299e-06,3.46006,26.5,27.72222222222222,117.0,0.0
1317,4.606002467877488e-05,16.68245,34.7,136.0,114.0,1.6204054416455542e-07
1318,4.3426428772854245e-05,14.89907,34.1,122.0,114.0,1.5762769064556894e-07
1319,4.103376242632714e-05,16.26236,33.5,127.0,115.0,1.5339724271524165e-07
1320,3.82688587068934e-05,22.62655,32.8,158.0,115.0,0.0
1321,3.556343462197087e-05,19.30747,32.0,138.0,115.0,0.0
1322,3.309541016977308e-05,10.12349,31.1,90.0,115.0,0.0
1323,3.085100972971061e-05,7.19883,30.3,75.0,116.0,0.0
1324,2.8680620029844023e-05,6.34887,29.5,70.0,116.0,0.0
1325,2.6645111977234417e-05,6.14831,29.0,67.0,116.0,0.0
1326,2.248690812209132e-05,6.16806,28.4,66.0,116.0,0.0
1327,2.0904952150887298e-05,8.44131,28.2,75.0,116.0,0.0
1328,1.970189861243395e-05,12.83583,28.0,92.0,117.0,0.0
1329,1.840297262346173e-05,11.2288,28.1,83.0,117.0,0.0
1330,1.718990585220795e-05,12.33048,28.3,78.0,116.0,0.0
1331,1.4905822824440484e-05,9.33126,28.6,79.0,116.0,0.0
1332,1.3351933958572172e-05,4.26955,28.9,93.61111111111111,116.0,0.0
1333,1.1801649157478332e-05,3.78838,29.4,93.61111111111111,116.0,0.0
1334,9.418669267614742e-06,1.4692,12.7,7.0,122.0,0.0
1335,6.197226741033388e-06,1.42012,12.5,7.0,122.0,0.0
1336,6.102016563923962e-06,1.37002,12.3,6.0,122.0,0.0
1337,5.497017867806715e-06,1.31854,12.1,6.0,122.0,0.0
1338,4.888586665597696e-06,1.26634,12.0,6.0,122.0,0.0
1339,4.762828977527782e-06,1.21352,11.9,7.0,122.0,0.0
1340,4.409351166296591e-06,1.16036,11.9,6.0,122.0,0.0
1341,4.298658094689935e-06,1.10862,12.0,6.0,122.0,0.0
1342,3.762971738311435e-06,1.05728,12.1,7.0,122.0,0.0
1343,3.4934528327098976e-06,1.00661,12.2,7.0,122.0,0.0
1344,3.2447045880339188e-06,0.95778,12.4,6.0,122.0,0.0
1345,2.7831442507946947e-06,0.91125,12.5,7.0,122.0,0.0
1346,2.7530544079789446e-06,0.86622,12.6,6.0,122.0,0.0
1347,2.5125722835638828e-06,0.82308,12.7,6.0,122.0,0.0
1348,2.2761297104245707e-06,0.78111,12.9,6.0,122.0,0.0
1349,2.2484289102989285e-06,0.74063,13.0,6.0,122.0,0.0
1350,2.019193239417964e-06,0.70219,13.2,6.0,122.0,0.0
1351,1.9955690385069e-06,0.66688,13.5,5.0,122.0,0.0
1352,1.9955690385069e-06,0.63518,13.8,6.277777777777778,121.0,0.0
1353,1.951897820491375e-06,0.60695,14.1,6.277777777777778,121.0,0.0
1354,6.378208116024512e-06,1.50161,14.0,7.0,121.0,0.0
1355,6.078694782656268e-06,1.46541,13.5,7.0,122.0,0.0
1356,5.965893926405988e-06,1.64709,13.2,7.0,122.0,0.0
1357,6.007468669895604e-06,1.39442,12.8,6.0,122.0,0.0
1358,5.43993346356937e-06,1.35901,12.6,6.0,122.0,0.0
1359,5.3389372400512246e-06,1.32345,12.5,5.0,122.0,0.0
1360,5.09693199644205e-06,1.2889,12.4,5.0,122.0,0.0
1361,4.864048416165694e-06,1.254,12.4,5.0,122.0,0.0
1362,4.780411112543672e-06,1.21957,12.4,4.0,122.0,0.0
1363,3.5942873502789234e-06,1.18503,12.4,4.0,122.0,0.0
1364,3.535498100689626e-06,1.15094,12.5,4.0,122.0,0.0
1365,3.61298168405626e-06,1.11734,12.5,4.0,122.0,0.0
1366,3.4252178767917512e-06,1.08436,12.6,4.0,122.0,0.0
1367,3.633041055180444e-06,1.05199,12.7,4.0,122.0,0.0
1368,3.579715796135185e-06,1.02009,12.8,4.0,122.0,0.0
1369,3.5286041887808284e-06,0.98853,13.0,3.0,122.0,0.0
1370,3.3553285475578053e-06,0.95671,13.3,3.0,122.0,0.0
1371,3.3099978485013985e-06,0.92555,13.5,3.0,122.0,0.0
1372,3.4325903614088578e-06,0.89524,13.9,4.722222222222222,121.0,0.0
1373,3.344103736008808e-06,0.86561,14.3,4.722222222222222,121.0,0.0
1374,4.014926388747462e-06,1.37006,12.3,4.0,122.0,0.0
1375,3.8839273970029065e-06,1.30195,12.1,3.0,122.0,0.0
1376,3.856968191583324e-06,1.24092,12.0,3.0,122.0,0.0
1377,3.839823148716694e-06,1.18568,12.0,3.0,122.0,0.0
1378,3.7638803733224336e-06,1.13517,12.0,3.0,122.0,0.0
1379,3.675610720506425e-06,1.09057,12.0,3.0,122.0,0.0
1380,3.644162389274826e-06,1.05432,12.1,2.0,122.0,0.0
1381,3.538681986867633e-06,1.02586,12.1,2.0,122.0,0.0
1382,3.527964711832514e-06,1.00064,12.2,2.0,122.0,0.0
1383,3.4567403989945087e-06,0.97327,12.2,2.0,122.0,0.0
1384,3.3910043305429867e-06,0.9414,12.3,2.0,122.0,0.0
1385,3.392508070399754e-06,0.90582,12.5,2.0,122.0,0.0
1386,3.378970878429264e-06,0.86827,12.7,2.0,122.0,0.0
1387,3.2041744179495184e-06,0.83578,13.0,2.0,122.0,0.0
1388,3.129047090051057e-06,0.81534,13.3,2.0,122.0,0.0
1389,3.184861657369673e-06,0.8078,13.6,2.0,121.0,0.0
1390,3.015762276652162e-06,0.81323,13.9,2.0,121.0,0.0
1391,2.9933470447939902e-06,0.82916,14.2,2.0,121.0,0.0
1392,2.9933470447939902e-06,0.84664,14.5,2.388888888888889,121.0,0.0
1393,2.967844606864865e-06,0.85541,14.9,2.388888888888889,121.0,0.0
1394,1.9115838925353413e-05,3.7074,27.7,77.0,117.0,0.0
1395,1.704213649312217e-05,3.64157,27.4,79.0,117.0,0.0
1396,1.5384707750590624e-05,3.58347,27.3,78.0,117.0,0.0
1397,1.3015265046576056e-05,3.53531,27.3,79.0,117.0,0.0
1398,1.1057865441258592e-05,3.49488,27.3,80.0,117.0,0.0
1399,9.13571395421838e-06,3.46274,27.2,80.0,117.0,0.0
1400,9.783977034469311e-06,3.43131,27.2,79.0,117.0,0.0
1401,8.98562695055497e-06,3.39928,27.1,79.0,117.0,0.0
1402,9.271370151608298e-06,3.3612,26.9,79.0,117.0,0.0
1403,8.492785378820691e-06,3.31189,26.6,79.0,117.0,0.0
1404,7.375584427261284e-06,3.2605,26.3,79.0,117.0,0.0
1405,6.972576855228387e-06,3.2041,25.9,79.0,117.0,0.0
1406,6.576244459081396e-06,3.14537,25.5,79.0,118.0,0.0
1407,6.529851387455949e-06,3.08431,25.1,79.0,118.0,0.0
1408,7.167113189194723e-06,3.02235,24.9,78.0,118.0,0.0
1409,7.118137352934198e-06,2.95548,24.5,78.0,118.0,0.0
1410,7.069897722146287e-06,2.90097,24.3,80.0,118.0,0.0
1411,7.02209384794358e-06,2.84326,24.0,80.0,118.0,0.0
1412,7.02209384794358e-06,2.78707,23.7,78.94444444444444,118.0,0.0
1413,6.928621342925185e-06,2.73065,23.6,78.94444444444444,118.0,0.0
1414,3.667897776178031e-06,1.2194,15.1,9.0,121.0,0.0
1415,3.5953507473137144e-06,1.16985,14.9,8.0,121.0,0.0
1416,3.501571656099562e-06,1.12396,14.9,8.0,121.0,0.0
1417,3.5436458948179417e-06,1.08275,14.9,7.0,121.0,0.0
1418,3.5553814723840206e-06,1.04545,14.9,7.0,121.0,0.0
1419,3.6800585301564354e-06,1.0117,15.0,7.0,121.0,0.0
1420,3.695364891290194e-06,0.98159,15.1,7.0,121.0,0.0
1421,3.756484631595292e-06,0.95519,15.1,6.0,121.0,0.0
1422,3.795356386938415e-06,0.93245,15.2,6.0,121.0,0.0
1423,3.852650586016344e-06,0.91339,15.2,6.0,121.0,0.0
1424,4.005356863030842e-06,0.89721,15.3,6.0,121.0,0.0
1425,3.0673993781604803e-06,1.2307,15.4,6.0,121.0,0.0
1426,3.132652819597951e-06,0.86892,15.4,5.0,121.0,0.0
1427,3.143342582723661e-06,0.85408,15.5,5.0,121.0,0.0
1428,3.1549118689137736e-06,0.83837,15.7,5.0,121.0,0.0
1429,3.159479095972337e-06,0.82126,15.8,5.0,121.0,0.0
1430,3.1964733412229136e-06,0.80298,16.0,5.0,120.0,0.0
1431,3.2344442212581275e-06,0.78459,16.2,5.0,120.0,0.0
1432,3.210719691517848e-06,0.76682,16.5,6.277777777777778,120.0,0.0
1433,3.241876604132986e-06,0.74907,16.7,6.277777777777778,120.0,0.0
1434,1.4506295305506846e-05,4.6521,32.6,70.0,115.0,0.0
1435,1.272596409609146e-05,4.51996,32.0,68.0,115.0,0.0
1436,1.142378043494004e-05,4.37074,31.5,65.0,115.0,0.0
1437,1.0969778260891245e-05,4.20508,31.3,63.0,116.0,0.0
1438,1.0529881170290994e-05,4.02753,31.2,62.0,116.0,0.0
1439,1.0294726583500527e-05,3.83947,31.1,62.0,116.0,0.0
1440,9.79132897708206e-06,3.65444,31.1,58.0,116.0,0.0
1441,9.004212470734226e-06,3.48205,30.9,56.0,116.0,0.0
1442,8.805364750005096e-06,3.3299,30.8,55.0,116.0,0.0
1443,8.453914601106825e-06,3.20824,30.6,54.0,116.0,0.0
1444,8.116015317418139e-06,3.123,30.4,53.0,116.0,0.0
1445,8.758086441083968e-06,3.07708,30.5,52.0,116.0,0.0
1446,9.218165870754862e-06,3.07103,30.5,52.0,116.0,0.0
1447,9.873372455543212e-06,3.1008,30.6,51.0,116.0,0.0
1448,1.0416569330464283e-05,3.15247,30.9,49.0,116.0,0.0
1449,1.0870748461600365e-05,3.21149,31.3,48.0,115.0,0.0
1450,1.12699281245505e-05,3.27271,31.7,47.0,115.0,0.0
1451,1.1633311055542662e-05,3.33105,32.1,46.0,115.0,0.0
1452,1.1778727443736946e-05,3.38221,32.4,56.16666666666666,115.0,0.0
1453,1.1618359022971596e-05,3.41536,32.7,56.16666666666666,115.0,0.0
1454,2.326730158139243e-05,4.8964,41.9,61.0,111.0,0.0
1455,2.1732307661610687e-05,4.80457,39.6,57.0,112.0,0.0
1456,2.063012632535114e-05,4.73759,37.6,52.0,113.0,0.0
1457,1.9833142200607387e-05,4.69035,35.9,49.0,113.0,0.0
1458,1.8888435580333737e-05,4.65408,34.3,46.0,114.0,0.0
1459,1.842127216561282e-05,4.60724,32.9,43.0,115.0,0.0
1460,1.7747786270717854e-05,4.53039,31.5,40.0,115.0,0.0
1461,1.670734347892335e-05,4.41487,30.0,36.0,116.0,0.0
1462,1.417447894675453e-05,4.25829,28.6,30.0,116.0,0.0
1463,1.3105398238065192e-05,4.06791,27.2,24.0,117.0,0.0
1464,1.223308462906478e-05,3.8636,26.0,22.0,117.0,0.0
1465,1.173104448134683e-05,3.66338,24.8,19.0,118.0,0.0
1466,1.0900575904248427e-05,3.47823,23.8,17.0,118.0,0.0
1467,1.0204716766676649e-05,3.31687,22.9,14.0,118.0,0.0
1468,9.47137683065e-06,3.18087,22.2,13.0,119.0,0.0
1469,8.646744786976702e-06,3.06749,21.7,12.0,119.0,0.0
1470,8.224243195337432e-06,2.9713,21.6,10.0,119.0,0.0
1471,7.760001267466873e-06,2.889,21.7,10.0,119.0,0.0
1472,7.490556779013163e-06,2.8159,22.2,30.83333333333333,119.0,0.0
1473,7.186993739705689e-06,2.74983,23.0,30.83333333333333,118.0,0.0
1474,0.0001554275482831,16.39824,56.7,708.0,105.0,0.0004312567184758
1475,0.0001360782787434,15.7995,54.6,702.0,106.0,0.0004798700573368
1476,0.0001369087901508,15.13712,52.5,692.0,107.0,0.0004435609604956
1477,0.0001403827470776,14.43645,50.6,678.0,107.0,0.0004654558877823
1478,0.0001394658164112,13.7954,48.8,653.0,108.0,0.0004182221307969
1479,0.0001388797941617,13.1765,46.9,618.0,109.0,0.0003366593743662
1480,0.0001378450159416,12.63041,45.3,583.0,110.0,0.0002667683808315
1481,0.000136758987359,12.1649,43.7,545.0,110.0,0.000226684169821
1482,0.0001326645772449,11.78757,42.0,513.0,111.0,0.0001913296680235
1483,0.0001306799436885,11.4969,40.7,472.0,111.0,0.0001501472006688
1484,0.0001309399944215,11.3046,39.9,432.0,112.0,8.77748466719108e-05
