,"Mean HDL cholesterol, age-standardized","Medical doctors (per 10,000)","Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude","Prevalence of hypertension among adults aged 30-79 years, crude","Mean total cholesterol,  age-standardized",per_capita-Neoplasms
1256,1.4105263157894736,41.416,84.6,36.2,5.015789473684211,0.0019984599024604
1257,1.0,6.857,16.5,27.9,4.4,0.0004965456195914
1258,1.0,6.857,17.0,28.3,4.4,0.0005033406277296
1259,1.0,6.857,17.6,28.6,4.4,0.0005064853393993
1260,1.0,6.857,18.2,28.9,4.4,0.0005009245031447
1261,1.0,6.857,18.8,29.1,4.4,0.0004896565701648
1262,1.0,6.857,19.5,29.4,4.4,0.0005058530061442
1263,1.0,6.857,20.1,29.6,4.4,0.0005205347964912
1264,1.0,6.857,20.8,29.7,4.4,0.0005348282150479
1265,1.0,6.857,21.5,29.9,4.4,0.0005486906069058
1266,1.0,6.857,22.2,30.0,4.4,0.0005482091887335
1267,1.0,6.857,22.9,30.1,4.4,0.0005601564544142
1268,1.0,6.857,23.6,30.1,4.4,0.0005759398155926
1269,1.0,6.857,24.4,30.2,4.3,0.000587105187953
1270,1.0,6.857,25.2,30.2,4.3,0.0006056231712325
1271,1.0,6.857,26.0,30.3,4.3,0.000615505591865
1272,1.0,6.857,26.9,30.3,4.3,0.0006404216726121
1273,1.0,6.857,27.7,30.4,4.3,0.0006581843908398
1274,1.0,6.857,28.6,30.4,4.2,0.0006711607177804
1275,1.0,6.857,29.5,30.5,4.2,0.0007009757817277
1276,1.0,6.857,30.4,30.6,4.352631578947369,0.0007110521757261
1277,1.1,2.69825,19.3,27.4,4.3,0.0006275888854086
1278,1.1,2.69825,19.8,27.6,4.3,0.0006354114285773
1279,1.1,2.69825,20.3,27.9,4.3,0.0006435181101356
1280,1.1,1.339,20.8,28.2,4.3,0.0006525226128461
1281,1.1,2.69825,21.3,28.5,4.3,0.0006630055889952
1282,1.1,2.69825,21.8,28.9,4.4,0.0006755783104468
1283,1.1,2.69825,22.3,29.2,4.4,0.0006881452628985
1284,1.1,2.69825,22.8,29.5,4.4,0.0007005121562545
1285,1.1,2.69825,23.3,29.8,4.5,0.0007113145845989
1286,1.1,1.448,23.8,30.1,4.5,0.0007222329138301
1287,1.1,1.395,24.3,30.5,4.5,0.0007317332082317
1288,1.1,2.69825,24.7,30.8,4.6,0.0007466175248675
1289,1.1,2.007,25.2,31.2,4.6,0.0007587699999845
1290,1.2,2.69825,25.6,31.5,4.6,0.0007714823556403
1291,1.2,2.69825,26.0,32.0,4.6,0.0007822614888711
1292,1.2,2.738,26.4,32.5,4.7,0.0007935661158552
1293,1.2,2.69825,26.7,33.0,4.7,0.0008105786317278
1294,1.2,3.767,27.1,33.6,4.7,0.0008281882634751
1295,1.2,4.241,27.5,34.2,4.8,0.0008547519962019
1296,1.131578947368421,4.651,27.9,34.8,4.5,0.0008653015829585
1297,1.1,10.964714285714283,28.6,28.8,5.0,0.0004740239591259
1298,1.1,10.964714285714283,29.2,28.7,5.0,0.0004839531212373
1299,1.1,10.964714285714283,29.9,28.6,5.0,0.0004915077365836
1300,1.1,10.964714285714283,30.7,28.5,5.0,0.0005020771672256
1301,1.1,8.817,31.5,28.4,5.0,0.0005147152197473
1302,1.1,8.869,32.4,28.3,4.9,0.0005293935291193
1303,1.1,5.361,33.5,28.1,4.9,0.0005444466307027
1304,1.1,10.964714285714283,34.6,27.9,4.9,0.0005562988229214
1305,1.1,10.964714285714283,35.7,27.7,4.8,0.0005720465719857
1306,1.1,10.964714285714283,36.8,27.4,4.8,0.0005882112281329
1307,1.1,10.964714285714283,37.9,27.1,4.8,0.0006073842701695
1308,1.1,10.964714285714283,39.1,26.8,4.7,0.0006289669428193
1309,1.2,10.964714285714283,40.2,26.4,4.7,0.0006495604999863
1310,1.2,10.964714285714283,41.2,25.9,4.6,0.0006732670202323
1311,1.2,15.044,42.2,25.5,4.6,0.0006985960242408
1312,1.2,11.526,43.2,25.1,4.5,0.0007237094636173
1313,1.2,10.964714285714283,44.2,24.7,4.5,0.0007376545428476
1314,1.2,11.292,44.9,24.4,4.4,0.0007505450500364
1315,1.2,15.844,45.6,24.1,4.4,0.000772319356107
1316,1.136842105263158,10.964714285714283,46.4,23.9,4.7631578947368425,0.0007798713422455
1317,1.1,8.198,38.0,40.6,4.9,0.000489483973785
1318,1.1,8.198,38.8,40.6,4.9,0.0004899856763717
1319,1.1,8.198,39.7,40.7,4.8,0.0004882250742519
1320,1.2,8.198,40.7,40.7,4.8,0.0004872652438865
1321,1.2,8.198,41.6,40.8,4.8,0.0004928335679259
1322,1.2,8.198,42.6,40.9,4.8,0.0005115614953115
1323,1.2,8.198,43.6,41.0,4.8,0.0005140337892142
1324,1.2,6.636,44.7,41.2,4.8,0.0005321249232094
1325,1.2,8.198,45.5,41.3,4.8,0.000551191970729
1326,1.2,8.198,46.4,41.4,4.8,0.000575279358072
1327,1.2,8.198,47.2,41.5,4.7,0.0006015352898192
1328,1.2,10.364,48.0,41.7,4.7,0.0006175409747321
1329,1.2,8.198,48.8,41.8,4.7,0.0006218583603954
1330,1.2,8.536,49.6,42.1,4.7,0.0006298557810975
1331,1.2,8.375,50.3,42.4,4.7,0.0006391087353876
1332,1.2,7.079,50.9,42.6,4.7,0.0006712224386156
1333,1.18125,8.198,51.6,42.9,4.775,0.0006747392526499
1334,1.4,22.304,33.9,43.4,5.2,0.0020676595339433
1335,1.4,23.856,34.8,43.2,5.2,0.0020285588865649
1336,1.4,24.166,35.7,43.0,5.1,0.0020078177002211
1337,1.4,25.803,36.5,42.8,5.1,0.0019889210103518
1338,1.4,27.454,37.4,42.6,5.1,0.0019757223009013
1339,1.4,35.427,38.3,42.4,5.0,0.0019315652918363
1340,1.4,36.638,39.2,42.3,5.0,0.0019210846818212
1341,1.4,38.986,40.1,42.2,5.0,0.0018975181810612
1342,1.4,40.144,41.0,42.0,5.0,0.0018947669458791
1343,1.4,40.388,42.0,41.9,4.9,0.00190960865468
1344,1.4,41.326,42.9,41.7,4.9,0.0018843081110908
1345,1.5,40.938,43.8,41.5,4.9,0.001930431669955
1346,1.5,39.423,44.7,41.4,4.8,0.0019373032095531
1347,1.5,39.347,45.5,41.3,4.8,0.001944940328502
1348,1.5,30.321,46.3,41.2,4.8,0.0019427801682887
1349,1.5,31.524,47.0,41.1,4.7,0.0019493878652291
1350,1.5,32.323,47.7,41.1,4.7,0.0019438773315876
1351,1.5,32.946,48.4,41.0,4.7,0.0019642386046023
1352,1.5,33.125,49.0,41.0,4.6,0.002018118968642
1353,1.4421052631578946,33.52,49.7,41.1,4.921052631578948,0.0020268506967982
1354,1.2,37.993,49.5,38.4,5.2,0.0017069066181268
1355,1.2,38.146,50.2,38.2,5.1,0.0016845982830566
1356,1.2,38.286,51.0,38.0,5.1,0.0016845800481667
1357,1.2,38.314,51.7,37.9,5.1,0.0016751595329516
1358,1.2,37.952,52.5,37.8,5.0,0.0016470909653585
1359,1.3,37.366,53.3,37.6,5.0,0.0016429096318135
1360,1.3,36.805,54.1,37.4,5.0,0.0016416489827397
1361,1.3,36.176,54.8,37.3,5.0,0.0016563515459519
1362,1.3,35.51,55.6,37.1,4.9,0.0016388374096414
1363,1.3,35.334,56.3,36.9,4.9,0.0016244796405049
1364,1.3,35.107,57.1,36.7,4.9,0.0016367996399231
1365,1.3,35.123,57.8,36.4,4.9,0.0016477872762025
1366,1.3,34.997,58.4,36.1,4.9,0.001646607624693
1367,1.3,34.788,59.0,35.8,4.9,0.0016462866038617
1368,1.3,34.612,59.6,35.6,4.9,0.0016434730914042
1369,1.3,34.627,60.1,35.4,4.8,0.0016662573065735
1370,1.3,34.641,60.7,35.3,4.8,0.0016634973310225
1371,1.3,34.789,61.3,35.2,4.8,0.0016795174268321
1372,1.3,35.303,61.8,35.1,4.8,0.0017422847934408
1373,1.2736842105263158,35.781,62.3,35.1,4.947368421052632,0.0017469359052357
1374,1.4,34.586,43.7,51.4,5.3,0.0029093679515977
1375,1.4,35.129,44.7,51.4,5.3,0.0029274628052671
1376,1.4,35.584,45.8,51.3,5.3,0.0029405938739223
1377,1.4,36.149,46.9,51.2,5.3,0.0029643606128769
1378,1.4,36.809,48.1,51.0,5.2,0.0029072825124327
1379,1.4,37.017,49.3,50.8,5.2,0.002900361747848
1380,1.4,36.985,50.5,50.5,5.2,0.0029096106010033
1381,1.4,37.751,51.7,50.2,5.2,0.0029297938910609
1382,1.4,37.806,53.0,49.9,5.2,0.0029496946846086
1383,1.4,37.898,54.2,49.5,5.2,0.0029643285561291
1384,1.4,38.16,55.4,49.2,5.1,0.0029559022603249
1385,1.4,38.846,56.6,48.7,5.1,0.002974246242068
1386,1.4,38.514,57.7,48.3,5.1,0.0029907483450877
1387,1.4,39.044,58.7,48.0,5.1,0.002969667886183
1388,1.4,39.048,59.7,47.6,5.0,0.0029678768458945
1389,1.4,38.479,60.7,47.3,5.0,0.0030221912106871
1390,1.4,39.504,61.6,47.1,5.0,0.0029856530350986
1391,1.4,39.805,62.4,46.9,5.0,0.0030000579357492
1392,1.4,39.636,63.3,46.7,4.9,0.0030511218614112
1393,1.4,39.958,64.1,46.5,5.142105263157895,0.0030809756347978
1394,1.2,4.782375,39.5,37.2,4.4,0.0012130911382029
1395,1.2,4.782375,40.2,37.6,4.4,0.001231199683092
1396,1.2,4.782375,40.8,38.1,4.4,0.0011921272322835
1397,1.2,8.315,41.4,38.6,4.4,0.0011572429949984
1398,1.2,4.782375,42.1,39.2,4.5,0.0011260592974348
1399,1.2,4.782375,42.8,39.8,4.5,0.0010813031036212
1400,1.2,4.782375,43.4,40.4,4.5,0.0011023280792168
1401,1.2,4.782375,44.0,41.0,4.5,0.0012137784884809
1402,1.2,3.965,44.7,41.5,4.5,0.0013593255006896
1403,1.2,4.782375,45.4,42.1,4.5,0.0014186490243205
1404,1.2,4.782375,46.1,42.7,4.5,0.0012731663594677
1405,1.2,4.782375,46.7,43.0,4.5,0.0013505881368577
1406,1.2,3.54,47.4,43.3,4.5,0.0012716380075086
1407,1.2,4.677,48.0,43.5,4.6,0.0012695405802769
1408,1.2,3.798,48.6,43.8,4.6,0.0013515127728195
1409,1.2,4.147,49.2,44.0,4.6,0.0013710888377437
1410,1.2,4.549,49.7,44.2,4.6,0.0013819966737814
1411,1.2,4.782375,50.3,44.4,4.6,0.0013913777381568
1412,1.2,5.268,50.8,44.7,4.6,0.0014144503322286
1413,1.2,4.782375,51.4,44.9,4.510526315789474,0.0014312552088385
1414,1.5,19.237,50.9,44.3,5.0,0.0025460889892264
1415,1.5,21.8423,52.3,44.3,5.0,0.002569409150915
1416,1.5,19.695,53.6,44.4,5.0,0.002608639479564
1417,1.5,21.8423,54.9,44.5,5.0,0.0026785964603305
1418,1.6,20.228,56.2,44.7,5.0,0.0027401888856707
1419,1.6,21.8423,57.4,44.9,5.0,0.0028265355083366
1420,1.6,20.746,58.6,45.1,5.0,0.0028633284326949
1421,1.6,21.8423,59.8,45.3,5.0,0.0029177790035048
1422,1.6,21.394,60.9,45.6,5.0,0.0029683599684401
1423,1.6,21.8423,62.1,45.9,5.0,0.0030109482306498
1424,1.6,22.059,63.2,46.2,5.0,0.0030893529117894
1425,1.6,21.8423,64.2,46.4,5.0,0.0031740993754555
1426,1.6,22.74,65.2,46.6,5.0,0.0032189617229709
1427,1.6,21.8423,66.1,46.8,5.0,0.0032577288193089
1428,1.6,23.413,67.1,47.0,5.0,0.0032858525128896
1429,1.6,21.8423,67.9,47.3,5.0,0.0033117644125981
1430,1.6,24.115,68.8,47.5,5.0,0.003359296168456
1431,1.6,21.8423,69.6,47.8,5.0,0.0033832207472594
1432,1.6,24.796,70.4,48.1,5.0,0.0034368935417085
1433,1.5789473684210529,21.8423,71.2,48.5,5.0,0.0035157992856302
1434,1.1,18.692,36.1,34.1,5.1,0.0004125761047183
1435,1.1,20.369,36.9,34.2,5.1,0.0004157843679263
1436,1.1,22.031,37.7,34.2,5.1,0.0004214558996176
1437,1.1,22.773,38.6,34.3,5.0,0.0004246301439534
1438,1.1,20.426,39.6,34.3,5.0,0.0004442049871467
1439,1.1,22.39,40.6,34.4,5.0,0.0004649784840214
1440,1.2,22.911,41.6,34.4,5.0,0.0004605485102492
1441,1.2,24.426,42.6,34.5,5.0,0.0004442078152228
1442,1.2,22.231,43.7,34.5,5.0,0.0004474429791484
1443,1.2,21.287,44.8,34.6,4.9,0.0004608180996716
1444,1.2,22.326,45.9,34.7,4.9,0.0004785327492923
1445,1.2,22.611,47.0,34.8,4.9,0.0005021302892888
1446,1.2,22.611,48.0,34.8,4.9,0.0005351145287973
1447,1.2,21.947,49.1,34.9,4.9,0.0005698787164183
1448,1.2,22.038,50.1,34.9,4.9,0.0006063056089702
1449,1.2,28.078,51.1,35.0,4.9,0.0006392604025891
1450,1.2,22.611,52.0,35.1,4.8,0.0006757508218891
1451,1.2,23.237,52.9,35.2,4.8,0.0007112315546582
1452,1.2,22.611,53.7,35.3,4.8,0.0007660535330074
1453,1.1684210526315788,26.614,54.5,35.5,4.947368421052632,0.0007899084333328
1454,1.2,32.804,60.8,35.6,4.5,0.0013386029202949
1455,1.2,34.399,61.9,35.8,4.4,0.0013264333044691
1456,1.2,35.83,62.9,36.0,4.4,0.0013236187798191
1457,1.2,36.168,64.0,36.2,4.4,0.0013276872050292
1458,1.2,35.907,65.0,36.4,4.4,0.0013128713618105
1459,1.2,36.038,66.1,36.6,4.4,0.001313182405018
1460,1.2,36.983,67.2,36.9,4.4,0.00130437017436
1461,1.2,36.547,68.3,37.1,4.4,0.0012876805274028
1462,1.2,37.161,69.4,37.3,4.4,0.001252038932729
1463,1.2,37.808,70.5,37.5,4.4,0.0012212333543652
1464,1.2,39.278,71.6,37.8,4.4,0.0012227816793578
1465,1.2,39.483,72.7,38.1,4.4,0.0012134407488636
1466,1.2,39.108,73.8,38.4,4.4,0.0012000335577938
1467,1.2,39.508,74.8,38.7,4.4,0.0011527947167305
1468,1.2,39.8,75.8,38.9,4.4,0.0011243638577608
1469,1.2,39.678,76.7,39.0,4.4,0.0011065630335027
1470,1.2,41.844,77.5,39.1,4.4,0.0011083665498352
1471,1.2,39.897,78.3,39.1,4.4,0.0011029979579341
1472,1.2,39.781,79.0,39.1,4.4,0.0011260624061457
1473,1.2,39.914,79.7,39.2,4.405263157894737,0.0011136141108589
1474,1.1,1.7094444444444443,14.6,31.4,3.9,0.0003263423065487
1475,1.1,1.7094444444444443,14.9,31.5,3.9,0.0003306485772086
1476,1.1,1.335,15.2,31.6,3.9,0.0003428290183751
1477,1.1,1.7094444444444443,15.5,31.7,3.9,0.0003573187599177
1478,1.1,1.7094444444444443,15.8,31.8,3.9,0.0003661817748303
1479,1.1,1.7094444444444443,16.1,31.9,3.9,0.0003748761430558
1480,1.1,1.7094444444444443,16.4,31.9,3.9,0.000383988962706
1481,1.1,1.7094444444444443,16.7,31.9,3.9,0.0003903886339701
1482,1.1,1.664,17.1,31.8,3.9,0.0003966445124866
1483,1.1,1.686,17.5,31.6,3.9,0.0004054881043223
1484,1.1,1.696,17.9,31.4,3.9,0.0004202909394616
1485,1.1,1.748,18.4,31.1,4.0,0.0004243326928527
1486,1.1,1.825,18.9,30.7,4.0,0.0004266118371649
1487,1.1,1.907,19.5,30.2,4.0,0.0004290873247204
1488,1.1,1.959,20.1,29.8,4.0,0.0004317035286514
1489,1.1,1.7094444444444443,20.7,29.3,4.0,0.0004349889929951
1490,1.1,1.7094444444444443,21.4,28.9,4.0,0.0004406211824727
1491,1.1,1.7094444444444443,22.1,28.4,4.0,0.0004493052087397
1492,1.1,1.565,22.9,27.9,4.0,0.0004692985974805
1493,1.1,1.7094444444444443,23.6,27.5,3.9421052631578952,0.0004739684065016
1494,1.1,22.2927,29.7,33.7,5.1,0.0003498526309171
1495,1.1,22.2927,30.7,34.1,5.1,0.0003343633829683
1496,1.1,22.2927,31.7,34.4,5.1,0.0003504047655048
1497,1.1,22.2927,32.6,34.6,5.1,0.0003476931215645
1498,1.1,22.2927,33.4,34.7,5.1,0.0003572590719911
1499,1.1,22.2927,34.1,34.6,5.0,0.0003700163560523
1500,1.1,14.543,35.1,34.7,5.0,0.0003880218224508
1501,1.1,18.814,36.1,34.8,5.0,0.0003977610891161
1502,1.1,18.806,37.1,34.8,5.0,0.0004426284485564
1503,1.1,18.929,38.1,34.8,5.0,0.00043230143463
1504,1.2,24.296,39.1,34.8,5.0,0.0004034331928788
1505,1.2,24.56,40.2,35.0,5.0,0.0004002884850987
1506,1.2,24.662,41.5,35.2,5.0,0.0004179398212003
1507,1.2,25.332,42.8,35.5,4.9,0.000427408140641
1508,1.2,26.522,44.2,35.9,4.9,0.0004386171200684
1509,1.2,26.463,45.7,36.4,4.9,0.0004500572702359
1510,1.2,22.2927,47.3,37.0,4.9,0.0004755052993953
1511,1.2,22.2927,48.7,37.7,4.9,0.000500448282026
1512,1.2,22.2927,50.3,38.4,4.8,0.0005373124362267
1513,1.1473684210526316,22.2927,51.8,39.1,4.989473684210526,0.0005592211095312
1514,1.1,28.043,30.0,30.2,4.3,0.0007146900446789
1515,1.1,26.959,30.7,30.2,4.3,0.0006967497999012
1516,1.1,25.862,31.3,30.2,4.3,0.0006882208372217
1517,1.1,25.735,32.0,30.3,4.3,0.0006905551736847
1518,1.1,25.61,32.6,30.3,4.3,0.0006728422260745
1519,1.1,25.167,33.2,30.4,4.3,0.0006705813382518
1520,1.1,24.489,33.9,30.6,4.3,0.0006797217743807
1521,1.1,23.58,34.6,30.8,4.3,0.0006744700045362
1522,1.2,23.528,35.3,31.1,4.3,0.0006640072773853
1523,1.2,23.409,36.1,31.4,4.3,0.0006441758056846
1524,1.2,23.394,36.9,31.8,4.3,0.000642446955012
1525,1.2,22.86,37.7,32.2,4.3,0.000648955166075
1526,1.2,22.623,38.5,32.5,4.3,0.0006489265188638
1527,1.2,22.614,39.2,32.9,4.3,0.0006498223076901
1528,1.1,22.13,39.9,33.2,4.3,0.0006556091711885
1529,1.1,24.4002,40.5,33.5,4.3,0.0006674792991788
1530,1.1,24.4002,41.1,33.7,4.3,0.0006548493546247
1531,1.1,24.4002,41.6,33.9,4.3,0.0006615481708275
1532,1.1,24.4002,42.2,34.1,4.3,0.0006664850974755
1533,1.131578947368421,24.4002,42.8,34.4,4.3,0.0006654717039827
1534,1.0,2.85,25.0,23.4,4.2,0.0006410486815333
1535,1.0,3.26575,25.6,23.5,4.3,0.0006356258177203
1536,1.0,3.26575,26.2,23.6,4.3,0.0006271034543217
1537,1.0,3.26575,26.8,23.7,4.3,0.0006218604096708
1538,1.0,3.532,27.5,23.8,4.3,0.0006157280758253
1539,1.0,2.806,28.2,23.9,4.3,0.0006139103553809
1540,1.0,3.26575,28.9,23.9,4.3,0.0006120603198091
1541,1.0,3.26575,29.6,23.8,4.3,0.0006095687884874
1542,1.0,3.26575,30.3,23.8,4.4,0.0006120240845553
1543,1.0,1.97,31.1,23.7,4.4,0.0006106892189618
1544,1.0,3.26575,31.8,23.5,4.4,0.0006086528577633
1545,1.0,3.26575,32.5,23.3,4.4,0.0006073601740008
1546,1.0,1.8,33.2,23.1,4.4,0.0006085390416967
1547,1.0,4.493,33.9,23.0,4.4,0.0006140251040825
1548,1.0,4.949,34.6,22.9,4.4,0.0006215736469235
1549,1.0,3.26575,35.3,22.8,4.4,0.0006315520815609
1550,1.0,3.26575,35.9,22.8,4.4,0.000640967831507
1551,1.0,3.726,36.6,22.7,4.4,0.0006506512265273
1552,1.0,3.26575,37.3,22.7,4.4,0.0006740842122573
1553,1.0,3.26575,38.0,22.7,4.352631578947369,0.0006776837844368
1554,1.4,28.601,48.4,54.0,5.5,0.0023066453775769
1555,1.4,26.629,49.3,54.2,5.4,0.0024480203813704
1556,1.5,27.623,50.1,54.3,5.4,0.0024660232757386
1557,1.5,28.094,51.0,54.4,5.4,0.0024882229137779
1558,1.5,28.975,51.8,54.5,5.4,0.0025287190858455
1559,1.5,29.432,52.6,54.6,5.4,0.0026674095301053
1560,1.5,30.196,53.4,54.6,5.4,0.0028341762886665
1561,1.5,31.464,54.3,54.6,5.3,0.0028568773480956
1562,1.5,32.424,55.1,54.6,5.3,0.002764289846501
1563,1.5,31.485,56.0,54.5,5.3,0.0027344798550573
1564,1.5,30.757,56.9,54.4,5.3,0.0027552233597493
1565,1.5,30.837,57.8,54.3,5.3,0.0027500240394646
1566,1.5,30.913,58.7,54.1,5.2,0.0027368382628058
1567,1.5,31.408,59.7,53.9,5.2,0.0027964927243907
1568,1.5,31.724,60.6,53.6,5.2,0.0027554481990979
1569,1.5,31.656,61.4,53.4,5.2,0.0027151407439355
1570,1.5,31.885,62.3,53.1,5.2,0.0026359514779103
1571,1.5,31.905,63.2,52.9,5.1,0.0026410461330667
1572,1.5,33.015,64.0,52.6,5.1,0.0026415170756724
1573,1.4894736842105265,32.795,64.8,52.3,5.294736842105263,0.002675754965625
1574,1.1,22.8595,30.3,37.7,5.0,0.0010483991143335
1575,1.1,28.827,30.9,37.8,5.0,0.0011006499550353
1576,1.1,22.8595,31.6,38.1,5.0,0.0011529246925338
1577,1.1,22.8595,32.5,38.5,5.0,0.0012055561405811
1578,1.1,22.8595,33.6,38.9,5.0,0.001256680551494
1579,1.1,22.8595,34.7,39.4,5.0,0.0013084512643652
1580,1.2,24.707,35.8,39.7,5.0,0.0013801255174172
1581,1.2,23.464,36.9,40.0,5.0,0.0014200786074604
1582,1.2,22.8595,38.1,40.2,5.0,0.001417772653159
1583,1.2,22.8595,39.2,40.5,5.0,0.0014443876598895
1584,1.2,23.385,40.4,40.8,5.0,0.0014799113847001
1585,1.2,26.201,41.4,40.9,5.0,0.0015283238328006
1586,1.2,22.8595,42.3,40.9,5.0,0.0015812905814062
1587,1.2,22.486,43.3,41.0,5.0,0.0016313359794538
1588,1.2,20.735,44.2,41.1,5.0,0.0016659837873574
1589,1.2,21.03,45.1,41.2,5.0,0.0016900998594634
1590,1.2,20.115,46.1,41.4,5.0,0.0017114088809074
1591,1.2,20.255,47.0,41.7,5.0,0.0017313892955078
1592,1.3,21.038,47.8,41.9,5.0,0.0017612243743524
1593,1.173684210526316,22.071,48.7,42.2,5.0,0.0017728004663745
1594,1.2,1.9556666666666669,23.8,30.2,3.8,0.0007921416211454
1595,1.2,1.9556666666666669,24.4,30.5,3.8,0.0008167112649973
1596,1.2,1.9556666666666669,25.1,30.7,3.8,0.0008516666701287
1597,1.2,0.441,25.7,30.9,3.8,0.0008918443996272
1598,1.2,1.9556666666666669,26.3,31.0,3.8,0.0009205696934118
1599,1.2,1.9556666666666669,27.0,31.1,3.8,0.0009421907938958
1600,1.2,1.9556666666666669,27.6,31.2,3.8,0.0009556074985488
1601,1.2,1.9556666666666669,28.3,31.2,3.8,0.0009692950491351
1602,1.2,1.9556666666666669,29.0,31.1,3.8,0.0009908800403452
1603,1.2,1.9556666666666669,29.7,31.0,3.8,0.0010004519516902
1604,1.2,0.692,30.5,30.8,3.8,0.0010221134931484
1605,1.2,1.9556666666666669,31.3,30.4,3.8,0.0010369445255459
1606,1.2,1.9556666666666669,32.0,30.1,3.8,0.0010660489315423
1607,1.1,1.9556666666666669,32.8,29.7,3.8,0.0010913235900982
1608,1.1,1.9556666666666669,33.6,29.4,3.8,0.001109676170232
1609,1.1,1.9556666666666669,34.5,29.1,3.8,0.0011177280290968
1610,1.1,1.9556666666666669,35.4,28.9,3.8,0.0011100472589308
1611,1.1,1.9556666666666669,36.3,28.7,3.8,0.0011046749763283
1612,1.1,4.734,37.2,28.5,3.8,0.0011153999760985
1613,1.1684210526315788,1.9556666666666669,38.1,28.3,3.8,0.0011270167165669
1614,1.1,0.3043333333333333,17.7,36.6,4.0,0.0004652650780491
1615,1.1,0.3043333333333333,18.0,36.6,4.0,0.0004548857113643
1616,1.1,0.3043333333333333,18.4,36.7,4.0,0.0004518646135159
1617,1.1,0.3043333333333333,18.8,36.7,4.0,0.0004549257081045
1618,1.1,0.328,19.2,36.8,4.0,0.0004613832914869
1619,1.1,0.3043333333333333,19.7,36.8,4.0,0.000454594630937
1620,1.1,0.3043333333333333,20.2,36.7,4.0,0.0004479332322051
1621,1.1,0.3043333333333333,20.8,36.6,4.0,0.0004406812730642
1622,1.1,0.141,21.4,36.5,4.0,0.0004342554916315
1623,1.1,0.24,22.1,36.3,4.0,0.0004375742313428
1624,1.1,0.231,22.9,36.1,4.0,0.0004455810409337
1625,1.1,0.3043333333333333,23.8,35.7,4.0,0.0004478758116428
1626,1.1,0.3043333333333333,24.7,35.4,4.0,0.0004560318898239
1627,1.1,0.3043333333333333,25.7,35.0,4.0,0.0004564249519325
1628,1.1,0.3043333333333333,26.7,34.6,4.0,0.0004457140343717
1629,1.1,0.376,27.9,34.3,4.1,0.0004416462130207
1630,1.1,0.3043333333333333,29.0,33.9,4.1,0.0004376801186248
1631,1.1,0.3043333333333333,30.2,33.6,4.1,0.0004349267025927
1632,1.1,0.51,31.5,33.3,4.1,0.0004499085201142
1633,1.1,0.3043333333333333,32.7,33.1,4.021052631578947,0.0004444557981889
1634,1.1,18.469166666666663,22.2,40.2,4.7,0.0005209305810248
1635,1.1,18.469166666666663,22.6,40.2,4.7,0.0005227685211459
1636,1.1,18.469166666666663,23.1,40.2,4.7,0.0005262826210175
1637,1.1,18.469166666666663,23.7,40.2,4.6,0.0005204955088206
1638,1.1,12.381,24.2,40.0,4.6,0.0005022079250678
1639,1.1,18.469166666666663,24.7,39.9,4.6,0.0005021175131526
1640,1.1,18.469166666666663,25.4,39.8,4.6,0.000511057581409
1641,1.1,18.469166666666663,26.0,39.7,4.6,0.0005570344609286
1642,1.1,18.425,26.7,39.6,4.5,0.0005757196616992
1643,1.1,19.578,27.4,39.5,4.5,0.0005961080312196
1644,1.1,18.469166666666663,28.1,39.4,4.5,0.000591507731851
1645,1.1,18.469166666666663,28.9,39.5,4.5,0.0005979120819162
1646,1.4,36.244,50.9,60.2,5.6,0.0020889960477639
1647,1.4,36.276,51.8,60.3,5.6,0.0021918690463161
1648,1.4,37.009,52.6,60.4,5.5,0.0021922629768756
1649,1.4,36.698,53.4,60.5,5.5,0.0022259090509804
1650,1.4,36.222,54.2,60.5,5.5,0.0022386990323177
1651,1.4,36.961,55.1,60.6,5.5,0.0023586053227241
1652,1.4,37.529,55.8,60.6,5.4,0.0024094329299206
1653,1.4,38.512,56.6,60.6,5.4,0.0025378701748232
1654,1.4,38.635,57.5,60.6,5.4,0.0025050452919257
1655,1.4,38.49,58.3,60.5,5.4,0.0023579684735986
1656,1.4,39.138,59.2,60.3,5.3,0.0024073997290511
1657,1.4,40.238,60.1,60.2,5.3,0.0023837895522248
1658,1.4,41.384,61.0,60.0,5.3,0.0023742392067981
1659,1.4,42.042,61.9,59.8,5.3,0.0024042495459145
1660,1.4,42.507,62.8,59.6,5.3,0.002353570061425
1661,1.4,42.993,63.8,59.4,5.2,0.0024057910643844
1662,1.4,44.338,64.6,59.1,5.2,0.0024118244832327
1663,1.4,45.291,65.5,58.7,5.2,0.0022906948153019
1664,1.4,45.982,66.3,58.4,5.2,0.0022881035315742
1665,1.4,46.268,67.1,58.0,5.373684210526315,0.0022820298989411
1666,1.5,21.509,38.0,47.5,5.4,0.0024727823017159
1667,1.5,22.172,38.9,47.6,5.3,0.0024169306554491
1668,1.5,22.696,39.8,47.8,5.3,0.0024046886992941
1669,1.5,24.011,40.8,47.9,5.3,0.0023841633753973
1670,1.5,24.568,41.8,48.0,5.2,0.0024033370074996
1671,1.5,25.994,42.9,48.0,5.2,0.0023945143852265
1672,1.5,26.16,44.0,47.9,5.2,0.0023924302242982
1673,1.5,27.227,45.1,47.6,5.1,0.0023759844405295
1674,1.5,27.359,46.2,47.3,5.1,0.0023538804047686
