,per_capita-Nutritional Deficiencies,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),per_capita-Lower Respiratory Infections,Maternal mortality ratio (per 100 000 live births),per_capita-Protein-Energy Malnutrition
129,6.17744455107602e-06,0.94981,0.0001449882574046,6.0,5.041884890951752e-06
130,6.019090398652442e-06,0.92962,0.0001485008422234,6.0,4.941044357102752e-06
131,6.264546187388304e-06,0.90781,0.0001568358017126,6.0,5.153811047780449e-06
132,6.373342304655081e-06,0.88522,0.000165399221327,6.0,5.274490183162825e-06
133,6.523822782702684e-06,0.86088,0.0001707066961473,6.0,5.43651898558557e-06
134,6.628670324889211e-06,0.83582,0.0001726467316437,6.0,5.4665008523437e-06
135,6.84388689387912e-06,0.81149,0.000178974098772,5.666666666666667,5.68171742133361e-06
136,6.918187789145448e-06,0.78793,0.0001800838028772,5.666666666666667,5.737033776364517e-06
137,4.93010771176076e-07,1.29499,0.0001469172098104,6.0,1.23252692794019e-07
138,4.919026672192374e-07,1.25411,0.0001426517734935,6.0,1.2297566680480934e-07
139,6.136240242150766e-07,1.21572,0.0001428516728372,6.0,1.227248048430154e-07
140,7.350548644950859e-07,1.17904,0.0001477460277635,6.0,1.2250914408251432e-07
141,7.339663221999613e-07,1.14406,0.0001445913654733,5.0,1.223277203666602e-07
142,8.552552564293508e-07,1.11079,0.0001449046763036,6.0,1.2217932234705013e-07
143,8.544004062063646e-07,1.07933,0.0001390231518098,5.0,1.220572008866235e-07
