,Deaths per 1 000 live births,per_capita-Neonatal Disorders,per_capita-Diarrheal Diseases,Maternal mortality ratio (per 100 000 live births),Mean hemoglobin level of children aged 6-59 months,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10)
767,4.15293,0.0010641056111315,0.0005239504785774,283.0,107.0,6.78869
768,4.05088,0.0010355658759909,0.0004847610669498,272.0,108.0,6.62873
769,3.9572,0.0010046630311122,0.0004700479991322,262.0,108.0,6.47126
770,4.24617,0.0009669299846755,0.0004569564679537,256.0,108.0,6.32416
771,4.08845,0.0009220184675238,0.0004196603466641,256.0,108.0,6.16866
772,4.07577,0.0008776758852816,0.0004056383733901,247.0,108.0,6.00936
773,3.91778,0.0008314760944717,0.0004015651592619,246.0,108.0,5.86059
774,3.80384,0.0007835731629658,0.0003940980067424,248.0,108.0,5.7079
775,4.165665555555556,0.000755836059852,0.0003802294551855,340.0,108.0,5.55306
776,4.165665555555556,0.0007010805279036,0.000352201592217,340.0,108.0,5.40592
777,2.37888,0.0003903312898657,9.26414115305052e-05,122.0,115.0,2.59761
778,2.25072,0.0003712056828676,8.448730026018447e-05,117.0,116.0,2.55137
779,2.14433,0.000354089125215,8.146700481060714e-05,110.0,116.0,2.4972
780,2.00379,0.0003334052052667,7.755743935318013e-05,100.0,116.0,2.4349
781,1.92237,0.0003123784914243,7.285839335423737e-05,94.0,116.0,2.36802
782,1.86679,0.0002880916693638,6.667975375774448e-05,94.0,116.0,2.29906
783,1.8204,0.0002723995453923,6.007017144501168e-05,90.0,116.0,2.22852
784,1.76997,0.000260064481276,5.284770606997291e-05,85.0,117.0,2.15594
785,1.72866,0.0002446624810712,4.813831845678165e-05,82.0,117.0,2.08273
786,1.68386,0.0002267190764683,4.446548473108091e-05,80.0,117.0,2.01058
787,1.63683,0.0002158126292036,4.117477794016311e-05,78.0,117.0,1.94013
788,1.59258,0.00019370517486,3.704853017619441e-05,76.0,118.0,1.87387
789,1.54995,0.0001809023836549,3.422299995796023e-05,71.0,118.0,1.81253
790,1.50645,0.0001720270872711,3.238461733267467e-05,67.0,118.0,1.75541
791,1.35084,0.0001604659542923,3.110944257180932e-05,65.0,118.0,1.70217
792,1.39774,0.0001543319186135,2.9996730608437047e-05,63.0,118.0,1.65052
793,1.47493,0.0001489355801068,2.94139997455347e-05,61.0,118.0,1.59909
794,1.36953,0.0001474441610485,2.928012690264812e-05,59.0,118.0,1.54531
795,1.7471455555555555,0.0001378682704891,2.940289473033218e-05,84.11111111111111,118.0,1.48892
796,1.7471455555555555,0.0001296154629511,2.8976389869902e-05,84.11111111111111,118.0,1.43126
797,1.21127,0.0003163821268699,0.0002375436604265,64.0,113.0,2.73031
798,1.22009,0.0003031810396369,0.0002251026089972,63.0,113.0,2.60029
799,1.22672,0.000288063823006,0.0002135744435127,60.0,113.0,2.49051
800,1.23492,0.0002784673836623,0.0002054477509204,57.0,113.0,2.40938
801,1.24636,0.0002679361162337,0.0001939741440662,54.0,113.0,2.36059
802,1.27155,0.0002594994298042,0.0001848959283912,52.0,113.0,2.34549
803,1.29951,0.0002476498433372,0.0001761794291737,50.0,113.0,2.36455
804,1.32207,0.0002321195039899,0.0001746644428862,47.0,113.0,2.40522
805,1.33964,0.0002089127982294,0.0001711474937297,45.0,113.0,2.44939
806,1.35211,0.0001917287402357,0.0001662426766239,45.0,113.0,2.48205
807,1.3621,0.000166058023355,0.0001589126695101,45.0,113.0,2.49607
808,1.36925,0.000139973824444,0.0001554953365287,42.0,114.0,2.48647
809,1.37801,0.0001105532730077,0.0001508337619084,42.0,114.0,2.45486
810,1.38844,9.252660761346256e-05,0.0001477822971322,40.0,114.0,2.40534
811,1.27003,7.90953726548619e-05,0.0001378328645842,39.0,114.0,2.34353
812,1.26273,8.108499796219556e-05,0.0001318379911117,39.0,114.0,2.27749
813,1.24318,7.001392906356581e-05,0.0001172228136779,38.0,115.0,2.21401
814,1.23307,6.498592157217434e-05,0.0001070330678051,37.0,115.0,2.15522
815,1.290613888888889,6.135194812405778e-05,9.91103509183018e-05,47.72222222222222,115.0,2.10256
816,1.290613888888889,5.6327347180402473e-05,8.945238755748324e-05,47.72222222222222,115.0,2.05752
817,2.35654,0.0002565890039047,0.0001538508351194,73.0,119.0,2.09902
818,2.29049,0.0002282578065699,0.0001305301529752,75.0,119.0,2.81712
819,2.06982,0.0002055294713673,0.000113185232377,68.0,118.0,2.00748
820,2.00344,0.0001881806027015,0.0001003404649952,66.0,118.0,1.97565
821,1.94648,0.0001747226383421,9.04783575600228e-05,64.0,118.0,1.95152
822,1.8826,0.0001613439125244,8.109168548312764e-05,62.0,118.0,1.9332
823,1.79083,0.0001503962640094,7.235098669495501e-05,60.0,118.0,1.91885
824,1.68256,0.0001402599104743,6.60341652412203e-05,58.0,118.0,1.90792
825,1.57519,0.0001358539796142,6.143396872261797e-05,57.0,118.0,1.90016
826,1.46356,0.0001366365778772,5.95297711867948e-05,57.0,118.0,2.06108
827,1.36475,0.0001316906100133,5.5848715413452334e-05,54.0,117.0,1.89187
828,1.28193,0.0001320866026963,5.418515247767786e-05,53.0,117.0,1.89295
829,1.22822,0.0001334833776252,5.204702424012165e-05,52.0,117.0,1.89978
830,1.16891,0.0001312905269464,5.15667281647647e-05,50.0,117.0,1.9125
831,1.09712,0.0001193369631795,5.1914027758006185e-05,49.0,117.0,1.93177
832,1.03567,0.0001092593647976,5.112882346715299e-05,48.0,118.0,1.95406
833,0.99398,0.0001003789386145,5.00270438402578e-05,47.0,118.0,1.97595
834,0.95774,9.170430836886064e-05,4.9740676094064e-05,46.0,118.0,1.9961
835,1.5661016666666667,8.457535153453226e-05,4.9578654347829256e-05,57.72222222222222,118.0,2.01387
836,1.5661016666666667,7.787396026976959e-05,4.965875727347626e-05,57.72222222222222,118.0,2.02686
837,4.42843,0.0014446074431872,0.0013530478165063,454.0,96.0,10.97235
838,4.31409,0.001363854688201,0.0010792241445765,421.0,97.0,10.7568
839,4.13385,0.0012980928021138,0.0008679555422417,392.0,97.0,10.54341
840,3.93428,0.0012520361914962,0.0007071858667318,370.0,98.0,10.3239
841,3.71475,0.0012059882302802,0.0006020873570722,357.0,99.0,10.0867
842,3.58613,0.0011847004400315,0.0005747207491819,344.0,99.0,9.84308
843,3.56565,0.0011279581044132,0.0004628399516589,331.0,100.0,9.60583
844,3.58435,0.001085428744354,0.0004018253876948,322.0,100.0,9.35786
845,3.58551,0.0010300766149898,0.0003455217621934,314.0,101.0,9.10437
846,3.49847,0.0009519434327743,0.0003157357985984,310.0,101.0,8.85977
847,3.35064,0.0008990290486274,0.0002812347280321,308.0,101.0,8.628
848,3.18814,0.0008979011560477,0.0002559018294736,308.0,102.0,8.41314
849,3.13873,0.000883393513909,0.0002259504862308,305.0,102.0,8.19445
850,3.25365,0.00081391929841,0.0002031247114705,300.0,102.0,7.99673
851,3.4726,0.0007670431731773,0.0001869148526695,295.0,102.0,7.79722
852,3.59676,0.0007262977847917,0.000171449477079,296.0,103.0,7.57793
853,3.68827,0.0006768046918102,0.0001645925806931,301.0,103.0,7.38593
854,3.67273,0.0006179675676231,0.0001593097263726,301.0,103.0,7.19244
855,3.650390555555556,0.0005974114738976,0.000156740214657,334.94444444444446,103.0,7.00916
856,3.650390555555556,0.0005546467891705,0.000148150687615,334.94444444444446,104.0,6.83638
857,5.10263,0.0007962242483876,0.0012126814555036,1280.0,104.0,8.01028
858,4.85344,0.0007925327645907,0.0011768120311913,1180.0,105.0,7.61307
859,4.65577,0.0007879388097818,0.0011688128936087,1130.0,106.0,7.23884
860,4.46165,0.0007691453359154,0.0011104203342026,1060.0,106.0,6.89185
861,4.32109,0.0007437842561046,0.0010942798507622,938.0,107.0,6.58086
862,4.20149,0.0007239284182736,0.0010545289711418,804.0,107.0,6.28714
863,4.14873,0.0007057474306382,0.0010202653073357,705.0,107.0,6.02629
864,4.15915,0.0006877982169881,0.0009940877350552,635.0,108.0,5.76129
865,4.23833,0.0006719343020189,0.000970188072539,605.0,108.0,5.52734
866,4.27024,0.0006518311479311,0.0009217009304486,583.0,108.0,5.306
867,4.2173,0.0006333523448364,0.0009017804986169,567.0,109.0,5.09422
868,4.13731,0.0006118376613187,0.0008637113931109,558.0,109.0,4.91203
869,4.05759,0.0005891732433855,0.0008218194543822,549.0,109.0,4.754
870,3.95262,0.000565636809834,0.0008011316586248,540.0,109.0,4.59965
871,3.84576,0.0005430351007545,0.0007477115341125,530.0,109.0,4.45294
872,3.83957,0.0005226964703741,0.0007215417278611,518.0,109.0,4.32384
873,4.14674,0.0005005626647972,0.0006963828991253,498.0,109.0,4.19515
874,4.01183,0.0004777687276838,0.0006689348586748,480.0,109.0,4.08507
875,4.256735555555555,0.00046970573903,0.0006404944986961,731.1111111111111,109.0,3.96416
876,4.256735555555555,0.000444180684831,0.000599503361014,731.1111111111111,109.0,3.85768
877,2.70317,3.4786767983128414e-05,1.449448665963684e-06,29.0,118.0,1.55324
878,1.49324,3.2117186855603314e-05,1.4598721298001507e-06,27.0,119.0,1.47657
879,1.68997,2.79386702075255e-05,1.4704563267118684e-06,25.0,119.0,1.40266
880,1.6013,2.813310214833252e-05,1.4806895867543432e-06,20.0,119.0,1.33193
881,0.80043,2.6832351468027764e-05,1.4906861926682091e-06,18.0,119.0,1.26605
882,1.30454,2.550842415707788e-05,1.5004955386516398e-06,18.0,119.0,1.20367
883,1.18307,2.416310701311528e-05,1.510194188319705e-06,16.0,119.0,1.1454
884,0.59168,2.4317735532467216e-05,1.519858470779201e-06,17.0,120.0,1.09062
885,1.04337,2.217795129263042e-05,1.5295138822503735e-06,14.0,120.0,1.03856
886,0.80946,1.9240078468736028e-05,1.539206277498882e-06,14.0,120.0,0.99028
887,0.94894,1.703880976168901e-05,1.548982705608092e-06,11.0,120.0,0.94616
888,0.78318,1.4030022689664473e-05,1.558891409962719e-06,13.0,120.0,0.90357
889,0.53211,1.333637716529812e-05,1.5689855488586022e-06,12.0,120.0,0.86267
890,0.97892,1.105517717895568e-05,2.3689665383476457e-06,10.0,120.0,0.8236
891,0.33898,1.1129474744439435e-05,2.384887445237022e-06,11.0,120.0,0.7869
892,0.32001,1.1206167874798288e-05,2.4013216874567763e-06,10.0,120.0,0.75164
893,0.29492,1.0479594617035308e-05,2.4183679885466093e-06,11.0,120.0,0.71804
894,0.29179,9.744483404332722e-06,2.4361208510831805e-06,9.0,120.0,0.68549
895,0.9838377777777778,8.932443120638329e-06,2.4361208510831805e-06,15.833333333333334,120.0,0.65498
896,0.9838377777777778,9.071551449716393e-06,2.474059486286288e-06,15.833333333333334,120.0,0.6257
897,5.71914,0.0015593244936598,0.0015943280198832,1030.0,100.0,14.87827
898,5.62111,0.0015081988633837,0.0014716304173249,988.0,101.0,14.08852
899,5.50913,0.0014666373513226,0.0013491960787051,985.0,102.0,13.36592
900,5.32871,0.0014252466927807,0.001220389419536,972.0,103.0,12.58977
901,5.09511,0.0013775309205166,0.0010935855353911,929.0,103.0,11.80494
902,5.02598,0.0013470472295814,0.0010113990480912,865.0,104.0,11.03526
903,5.13533,0.0013010745187401,0.0009384664274254,795.0,105.0,10.25716
904,5.07665,0.0012545192516994,0.0008764908839343,731.0,106.0,9.48977
905,4.80444,0.0012070166954106,0.0008145754477202,681.0,106.0,8.73419
906,4.74404,0.0011522767440784,0.0007563234965485,638.0,107.0,8.01968
907,4.53179,0.0010969795902191,0.0006936436833408,597.0,107.0,7.34288
908,4.48653,0.0010486748338375,0.0006645704541078,558.0,107.0,6.71274
909,4.3715,0.000993945680391,0.0006230814038612,527.0,108.0,6.10714
910,4.26926,0.0009414751511527,0.0005849845437436,498.0,108.0,5.56577
911,4.23817,0.000896987766835,0.0005758759918814,472.0,108.0,5.05707
912,4.15738,0.0008452773182901,0.0005462300575366,446.0,108.0,4.59209
913,4.01006,0.0007989207113552,0.000519573336589,422.0,108.0,4.19375
914,3.83913,0.0007535359465459,0.0005095597705284,401.0,108.0,3.8725
915,4.775747777777777,0.0007307716384449,0.0004888541793666,696.3888888888889,108.0,3.61277
916,4.775747777777777,0.0006631137098716,0.0004347883722211,696.3888888888889,107.0,3.40572
917,2.42883,0.0002521949031782,0.0001279609607259,51.0,114.0,3.84725
918,2.41019,0.0002540926179927,0.0001233459310644,49.0,114.0,3.69427
919,2.37821,0.0002522441772615,0.0001212241434412,48.0,113.0,3.5455
920,2.3659,0.0002514644463287,0.0001190508006773,48.0,113.0,3.40252
921,2.3742,0.0002494510871006,0.0001193026938307,47.0,113.0,3.26999
922,2.4006,0.0002366841271017,0.0001219281866887,46.0,113.0,3.15042
923,2.47364,0.0002310577111067,0.0001256006019349,44.0,113.0,3.04507
924,2.62495,0.0002264955158582,0.0001290907085202,43.0,112.0,2.95478
925,2.7869,0.0002196308110652,0.0001301515917423,42.0,112.0,2.87937
926,2.93766,0.0002130114289267,0.000131261096744,40.0,112.0,2.81795
927,3.05593,0.0002066250144123,0.0001324226611703,39.0,112.0,2.7724
928,3.19084,0.0002004246284501,0.0001324840764331,38.0,112.0,2.73979
929,3.31803,0.000195493097633,0.0001314522553049,38.0,112.0,2.72004
930,3.43458,0.0001895717685261,0.0001293548538178,37.0,113.0,2.71214
931,3.52613,0.0001848967069564,0.0001284312455505,36.0,113.0,2.71373
932,3.58672,0.0001825401450864,0.0001264585342466,35.0,113.0,2.72323
933,3.61143,0.0001791756391053,0.000123456385481,34.0,113.0,2.95068
934,3.68377,0.0001715642095341,0.0001216151358723,34.0,113.0,2.75498
935,2.9215838888888888,0.000166134962397,0.0001194434370174,41.61111111111112,113.0,2.7774
936,2.9215838888888888,0.0001610660424462,0.0001159675505613,41.61111111111112,113.0,2.79971
937,0.21654,1.6832427381135494e-05,1.0060761193322363e-05,6.0,123.0,0.7204
938,0.25664,1.5443094224688142e-05,1.0424088601664497e-05,5.0,123.0,0.69902
939,0.2723,1.48275412528194e-05,1.155392824895018e-05,5.0,123.0,0.6782
940,0.32825,1.5755883717735265e-05,1.1912985249994956e-05,5.0,123.0,0.65771
941,0.26591,1.6684207457955798e-05,1.1122804971970531e-05,5.0,123.0,0.63749
942,0.22996,1.5698460899920014e-05,1.2061012642621474e-05,5.0,123.0,0.61773
943,0.17192,1.414542877088458e-05,1.318965655663562e-05,4.0,123.0,0.59843
944,0.13464,1.4126289023873428e-05,1.5080768011972984e-05,4.0,123.0,0.57947
945,0.11932,1.372801634549146e-05,1.5634685282365277e-05,4.0,123.0,0.56123
946,0.11654,1.2761236316192962e-05,1.5237297093961743e-05,4.0,123.0,0.54366
947,0.13145,1.198842717163698e-05,1.4271937109091644e-05,4.0,123.0,0.5266
948,0.16438,1.159861196938727e-05,1.2549317868517374e-05,4.0,123.0,0.51059
949,0.16734,1.1020477186662185e-05,1.1020477186662185e-05,4.0,123.0,0.49514
950,0.17081,9.11488053619804e-06,1.0254240603222794e-05,4.0,123.0,0.48014
951,0.132,9.48982870669388e-06,8.920438984292245e-06,3.0,123.0,0.46562
952,0.108,7.968178887892655e-06,8.537334522742131e-06,3.0,123.0,0.45162
953,0.08317,7.965792610589383e-06,8.15545433941294e-06,3.0,123.0,0.4381
954,0.06569,7.585145630055381e-06,8.912546115315073e-06,3.0,123.0,0.42484
955,0.1741588888888888,7.395516989303996e-06,9.291803396817842e-06,4.166666666666667,122.0,0.41171
956,0.1741588888888888,7.206216309753519e-06,9.67150083677446e-06,4.166666666666667,122.0,0.39913
957,0.47799,2.66452832679856e-05,2.8706244404735863e-05,10.0,123.0,0.70278
958,0.48758,2.685456556242081e-05,2.926187973761056e-05,10.0,123.0,0.67151
959,0.4348,2.532792383223715e-05,3.0519663008576944e-05,10.0,123.0,0.63951
960,0.41011,2.480240429553194e-05,3.192786804580473e-05,9.0,123.0,0.60762
961,0.37048,2.38909421666494e-05,3.110300034413191e-05,9.0,123.0,0.57662
962,0.34199,2.304824152725977e-05,3.158403856183805e-05,9.0,123.0,0.5482
963,0.33215,2.3130696842577724e-05,3.215230059743557e-05,9.0,123.0,0.52316
964,0.29933,2.265955530363616e-05,3.286656219716596e-05,9.0,122.0,0.50173
965,0.30429,2.283875160729861e-05,3.3344889564723056e-05,9.0,122.0,0.48361
966,0.30114,2.2648220573239968e-05,3.238121186825125e-05,9.0,122.0,0.46839
967,0.27904,2.2572740269527786e-05,2.98756856508456e-05,9.0,122.0,0.45552
968,0.29613,2.1519838188020407e-05,2.488375293689726e-05,9.0,122.0,0.44433
969,0.29008,2.158261593044064e-05,2.2790141892554523e-05,9.0,122.0,0.43459
970,0.25742,2.1786317365058107e-05,2.07821993859423e-05,9.0,122.0,0.42558
971,0.26961,2.106881635844094e-05,1.9402698601842446e-05,8.0,122.0,0.41692
972,0.2558,2.084434247441712e-05,1.992429552004704e-05,8.0,122.0,0.40839
973,0.26331,2.000974648913074e-05,2.070077377028691e-05,8.0,122.0,0.39988
974,0.26669,1.851186513281672e-05,2.171440283566456e-05,8.0,122.0,0.39143
975,0.3298855555555555,1.77336784012836e-05,2.288168293296424e-05,8.944444444444445,121.0,0.383
976,0.3298855555555555,1.6969669880185213e-05,2.3879386600225604e-05,8.944444444444445,121.0,0.37487
977,2.53744,0.0006664353553661,0.0004440206433204,380.0,101.0,8.69373
978,2.59052,0.0006405842001837,0.0004309957656832,370.0,102.0,8.72818
979,2.66955,0.0006167224049405,0.0004160184801406,361.0,102.0,8.80751
980,2.75303,0.0005958174217314,0.0004052158787594,356.0,102.0,8.87344
981,2.82307,0.0005790039958604,0.0003906444680932,354.0,103.0,8.96294
982,2.85069,0.0005653117812694,0.0003854724186603,348.0,103.0,9.0663
983,2.84213,0.0005531438762976,0.0003722679319569,340.0,103.0,9.09176
984,2.80439,0.0005382948001683,0.0003563456649073,336.0,103.0,9.09453
985,2.76271,0.0005202472419492,0.0003351657522519,332.0,104.0,9.04243
986,2.73176,0.0005023125519391,0.000310892525576,324.0,104.0,8.93334
987,2.71973,0.0004840625010111,0.0002828012205105,314.0,104.0,8.817
988,2.69342,0.0004598313528872,0.0002568713074749,304.0,104.0,8.66024
989,2.64806,0.0004252882353709,0.0002300535776129,292.0,105.0,8.45256
990,2.60506,0.0003938337582592,0.0002103291743025,277.0,105.0,8.29563
991,2.5616,0.0003700831700642,0.0001967001016981,267.0,105.0,8.08518
992,2.53366,0.0003489048492496,0.0001864735160695,261.0,105.0,7.89683
993,2.49572,0.0003290115102261,0.000175434459124,256.0,106.0,7.71442
994,2.45278,0.0003092105819986,0.0001681473602839,252.0,106.0,7.5242
995,2.670851111111111,0.0002973612713746,0.0001579908083204,318.0,106.0,7.36238
996,2.670851111111111,0.0002753453493247,0.0001455474430355,318.0,106.0,7.15447
997,3.18604,0.000216863026089,1.4024925432402058e-05,31.0,113.0,1.13163
998,2.92043,0.0002098536839434,1.2641788189367245e-05,33.0,114.0,1.13823
999,2.64031,0.0002042992946598,1.0151517747073668e-05,42.0,114.0,1.15233
1000,2.37269,0.000197838172196,8.278635960993615e-06,37.0,115.0,1.1718
1001,2.15009,0.0001930167971482,6.817370318703541e-06,38.0,115.0,1.19607
1002,1.95649,0.0001819386449868,5.772436444940256e-06,39.0,116.0,1.22493
1003,1.78534,0.0001621804953069,3.6469158997595822e-06,33.0,116.0,1.25573
1004,1.60185,0.0001532500086633,3.6590591956139504e-06,36.0,116.0,1.28717
1005,1.44755,0.0001461937475287,3.886982947589866e-06,39.0,117.0,1.31649
1006,1.30816,0.000139953858556,3.899643117660682e-06,43.0,117.0,1.34192
1007,1.1376,0.0001282378703819,4.1296941309439065e-06,32.0,117.0,1.36113
1008,1.03709,0.0001194973956981,4.361218821101496e-06,32.0,118.0,1.3725
1009,0.98941,0.0001111370236367,4.594247040101651e-06,30.0,118.0,1.37593
1010,0.96958,0.0001027236923636,4.3899013830603805e-06,30.0,118.0,1.37052
1011,0.96531,9.381945612905327e-05,4.184435836741813e-06,29.0,118.0,1.3555
1012,0.96447,8.574657643533802e-05,4.198930289359336e-06,27.0,118.0,1.33152
1013,0.93847,8.028736667196002e-05,3.992189503025636e-06,26.0,118.0,1.30021
1014,0.93557,7.390619389557099e-05,3.784353301881648e-06,25.0,118.0,1.26361
1015,1.6281361111111112,6.767314139835417e-05,3.5617442841239034e-06,33.44444444444444,118.0,1.22249
1016,1.6281361111111112,6.236392942108103e-05,3.364960220561926e-06,33.44444444444444,118.0,1.18028
1017,0.38618,1.9724112595017656e-05,8.371492575800215e-06,7.0,122.0,0.65855
1018,0.36988,1.901102440194354e-05,9.730243160355768e-06,7.0,122.0,0.63788
1019,0.36985,1.8445661143915257e-05,1.1836269083800978e-05,7.0,122.0,0.61737
1020,0.34801,1.830202047518542e-05,1.4823424530564084e-05,6.0,122.0,0.59683
1021,0.30859,1.7869437404160897e-05,1.813614542511852e-05,6.0,122.0,0.57633
1022,0.29235,1.6945777490709056e-05,2.227090012379516e-05,6.0,122.0,0.55651
1023,0.29762,1.652774776903336e-05,2.687428788601824e-05,6.0,122.0,0.5378
1024,0.26128,1.673215554523091e-05,3.230911139802218e-05,6.0,122.0,0.52045
1025,0.2481,1.5658249409178302e-05,3.772602347923426e-05,6.0,122.0,0.50462
1026,0.27371,1.5237476871294128e-05,4.249875265305612e-05,6.0,122.0,0.49011
1027,0.2468,1.5028577078154576e-05,4.611458247697799e-05,6.0,122.0,0.4769
1028,0.22488,1.4999048996467883e-05,4.773428931854632e-05,6.0,122.0,0.46512
1029,0.21117,1.43040127392546e-05,5.091884156536031e-05,5.0,122.0,0.45418
1030,0.18648,1.449217067873046e-05,5.385270906977221e-05,5.0,122.0,0.4444
1031,0.19716,1.4803074417067523e-05,5.49405180616768e-05,5.0,122.0,0.43601
1032,0.18385,1.5521726409771004e-05,5.756025076579622e-05,5.0,122.0,0.42873
1033,0.17972,1.6451363575234117e-05,5.6824099939457e-05,5.0,121.0,0.42228
1034,0.17605,1.5001113730329558e-05,5.452017678334828e-05,7.0,121.0,0.41576
1035,0.2645377777777777,1.4331088799446351e-05,5.350273151793304e-05,5.944444444444445,121.0,0.409
1036,0.2645377777777777,1.3671463914457376e-05,5.3502987650658784e-05,5.944444444444445,121.0,0.40142
1037,3.17271,0.0009427581130054,0.0006213667537143,484.0,97.0,7.70488
1038,3.22956,0.0009351220575418,0.0005520319718063,445.0,97.0,7.54007
1039,3.32609,0.0009193930070181,0.0005051918407694,415.0,98.0,7.38325
1040,3.36851,0.0009068843731649,0.0004785401134416,398.0,98.0,7.23002
1041,3.44907,0.00089778350756,0.0004415541223692,384.0,98.0,7.08075
1042,3.48517,0.0008960500370222,0.0004049426390185,371.0,98.0,6.93404
1043,3.53332,0.0008919669961112,0.0003829628842992,359.0,99.0,6.78151
1044,3.48557,0.0008799556358238,0.0003606068813209,349.0,99.0,6.63672
1045,3.33181,0.0008520744479566,0.0003291291174423,342.0,100.0,6.48613
1046,3.21938,0.0008237255048725,0.0003161444840573,339.0,100.0,6.34294
1047,3.07318,0.0007977045697674,0.0003029601100878,339.0,101.0,6.21247
1048,2.97551,0.0007708420192559,0.0002972844417538,339.0,101.0,6.08753
1049,3.0014,0.0007385706947603,0.000284367346832,336.0,102.0,5.96799
1050,3.13336,0.0007032178551555,0.0002818009227501,331.0,102.0,5.84636
1051,3.13665,0.0006708539439716,0.000290285112161,325.0,103.0,5.72867
1052,3.05958,0.0006545126427392,0.0002926122901073,320.0,103.0,5.61118
1053,3.00502,0.0006406391428999,0.0002852999382559,314.0,104.0,5.49828
1054,2.91647,0.0006269346441565,0.0002800856551004,308.0,104.0,5.38362
1055,3.216797777777778,0.0006009792149796,0.0002526012946116,361.0,105.0,5.25756
1056,3.216797777777778,0.0005648756948951,0.000231467110647,361.0,106.0,5.13746
1057,0.40751,2.727502602018541e-05,1.0417544660487484e-06,3.0,121.0,0.76416
1058,0.42985,2.4949168431930588e-05,1.0395486846637746e-06,3.0,121.0,0.74325
1059,0.45394,2.423645043320533e-05,1.1316630552469417e-06,3.0,122.0,0.72282
1060,0.33028,2.117458729552995e-05,1.223420599297286e-06,3.0,122.0,0.70331
1061,0.23986,2.066207098379352e-05,1.314859062605042e-06,3.0,122.0,0.68451
1062,0.24799,1.968438617616176e-05,1.3122924117441172e-06,3.0,122.0,0.66626
1063,0.26352,1.8618910937796183e-05,1.309873131302244e-06,3.0,122.0,0.64836
1064,0.27929,1.8026786122924e-05,1.4944485905014716e-06,3.0,122.0,0.63126
1065,0.32919,1.669337606837607e-05,1.5854044310748222e-06,3.0,122.0,0.61464
1066,0.28054,1.7322584142124165e-05,1.6763791105281451e-06,3.0,121.0,0.59848
1067,0.21594,1.7581488571613823e-05,1.860474981123156e-06,3.0,121.0,0.5826
1068,0.18855,1.5706121186572362e-05,2.137519451427008e-06,3.0,121.0,0.56711
1069,0.17508,1.420899499964106e-05,2.507469705819011e-06,3.0,121.0,0.55188
1070,0.2141,1.5130464987036531e-05,2.8775730956940644e-06,3.0,121.0,0.53714
1071,0.2407,1.6426065028471382e-05,3.5264998366209745e-06,3.0,121.0,0.52251
1072,0.78347,1.688994336579265e-05,3.9904811248850765e-06,3.0,121.0,0.50823
1073,0.4687,1.8100382493569955e-05,4.455478767647989e-06,3.0,121.0,0.49465
1074,0.49242,1.5415364679703547e-05,4.086000276547928e-06,3.0,121.0,0.48145
1075,0.3356072222222222,1.4115273682620116e-05,4.086000276547928e-06,3.0,120.0,0.4685
1076,0.3356072222222222,1.302007528207528e-05,4.0920236600808025e-06,3.0,120.0,0.45584
1077,1.24515,0.0001771496619393,1.9683295771043905e-05,38.0,118.0,1.72096
1078,1.21013,0.0001661876551899,1.9551488845875614e-05,36.0,118.0,1.72124
1079,1.27699,0.0001653133660718,1.944863130257208e-05,34.0,118.0,1.72504
1080,1.33038,0.000154858691444,1.935733643050716e-05,34.0,118.0,1.73221
1081,1.49139,0.0001442737739133,1.9236503188450404e-05,38.0,118.0,1.7407
1082,1.47951,0.0001434144102799,1.9121921370659325e-05,33.0,118.0,1.75261
1083,1.3631,0.0001330773179217,1.9011045417387504e-05,31.0,118.0,1.76542
1084,1.40165,0.000122772389434,1.8888059912926043e-05,31.0,118.0,1.78237
1085,1.10444,0.0001220027215991,1.876964947679602e-05,30.0,118.0,1.79962
1086,0.90245,0.0001212697879644,9.328445228033845e-06,30.0,118.0,1.8185
1087,0.75059,0.0001205735591459,9.274889165074477e-06,29.0,118.0,1.8404
1088,1.09933,0.0001199051826709,9.223475590071853e-06,28.0,118.0,1.86369
1089,1.15317,0.0001192540202364,9.173386172037683e-06,28.0,118.0,1.88475
1090,0.83172,0.0001186239620403,9.124920156948626e-06,27.0,118.0,1.90937
1091,1.27704,0.0001180187377442,9.078364441862154e-06,26.0,118.0,1.9357
1092,1.50149,0.0001084069597268,9.033913310567871e-06,25.0,118.0,1.95716
1093,1.16701,0.000107895233728,8.991269477337506e-06,25.0,118.0,1.97722
1094,0.79365,0.0001074075400093,8.950628334109055e-06,25.0,118.0,1.99913
1095,1.1877327777777775,9.84569116751996e-05,8.950628334109055e-06,30.444444444444443,118.0,2.01254
1096,1.1877327777777775,9.763458039320108e-05,8.875870944836462e-06,30.444444444444443,119.0,2.01492
1097,3.67004,0.0006010811883599,0.000476318276233,161.0,115.0,3.04171
1098,3.57359,0.0005700815731521,0.0004560298111986,147.0,115.0,2.94664
1099,3.47009,0.0005315178528208,0.000430793655401,145.0,115.0,2.85852
1100,3.40579,0.0004776887540076,0.0004077539605267,137.0,115.0,2.78026
1101,3.38175,0.0004310725322458,0.0003856788441795,137.0,115.0,2.71419
1102,3.38925,0.0003880140673363,0.0003605157147749,142.0,115.0,3.08092
1103,3.35404,0.0003558482560906,0.0003377025643314,137.0,115.0,2.60214
1104,3.28009,0.000327778411109,0.0003148935454758,132.0,116.0,2.54502
1105,3.17419,0.0003019487616178,0.0002986416305048,125.0,116.0,2.48558
