,HIV/AIDS,Acute Hepatitis,per_capita-Malaria,per_capita-HIV/AIDS,Crude suicide rates (per 100 000 population)
820,-0.2761813102848331,-0.151890603101242,-0.39675470305542393,-0.2581346602223121,-0.36465115136739684
821,-0.2751070907641434,-0.15166335016902444,-0.39675556338074797,-0.2540465807892129,-0.6826406802001644
822,-0.2758360254388971,-0.15166335016902444,-0.39675674444913334,-0.2574314070078453,0.18605343683837736
823,-0.27472344093532564,-0.15166335016902444,-0.39675756079123725,-0.2532023300295205,0.06277838624977902
824,-0.27269009684259155,-0.151890603101242,-0.3967581624013269,-0.24518712838244308,0.24088581972899095
825,-0.27265173185970976,-0.151890603101242,-0.3967595225643825,-0.24555742771766156,-0.3396781517208445
826,-0.2735341264659906,-0.15166335016902444,-0.3967608416656056,-0.2496108191366926,0.3623295170101754
827,-0.274838535883971,-0.151890603101242,-0.39676200557938407,-0.2552678674542097,-0.7267596462424072
828,-0.2765265951307691,-0.151890603101242,-0.3967630669339297,-0.2623827613288999,0.24610517665512052
829,-0.2769102449595869,-0.151890603101242,-0.3967640767259668,-0.26425061968440655,-0.6801433802355092
830,-0.2757209304902518,-0.151890603101242,-0.3967650310764453,-0.259854465746848,-0.3763052178691214
831,-0.274493251038035,-0.151890603101242,-0.3967659259492066,-0.2553127953902315,-0.13989415454842496
832,-0.2743397911065079,-0.151890603101242,-0.39676675902989056,-0.255010789210929,0.1154464425043581
833,-0.27441652107227144,-0.151890603101242,-0.39676756078550657,-0.2556058908947031,-0.4320782504130885
834,-0.2757209304902518,-0.151890603101242,-0.39676835965175483,-0.26101574094754915,-0.033267770390861665
835,-0.2772938947884046,-0.151890603101242,-0.3970889616897243,-0.26718791388469065,-0.7267596462424072
836,-0.2781379244118037,-0.151890603101242,-0.3970889616897243,-0.2710002182923104,-0.4046079508018808
837,-0.282703357374735,-0.15120884430458933,4.232925099255554,0.6876925352676012,-0.4653755832751583
838,-0.27832974932621257,-0.15166335016902444,4.046054249863714,0.8667956265389183,0.5260691513594042
839,-0.27364922141463593,-0.151890603101242,3.888999354718929,1.0491281578167058,-0.5144891492467114
840,-0.2686234086571233,-0.151890603101242,3.908037202125605,1.2360109845853005,-0.49950534945878
841,-0.26394288074554667,-0.15211785603345956,3.5430971356363323,1.3963923804947547,-0.4953431828510213
842,-0.25995292252584196,-0.15211785603345956,3.2274084535897596,1.5174118627357507,0.11673671415276339
843,-0.2564617090836004,-0.15211785603345956,2.954239463215071,1.610107937806381,-0.43041338376998495
844,-0.25343087543594006,-0.1523451089656771,2.8592563513846105,1.678243781644792,0.07463223674867593
845,-0.25204973605219616,-0.1523451089656771,2.7967414608447507,1.6769519956000822,-0.39628361758636327
846,-0.2499396619936985,-0.1523451089656771,2.4081065590660793,1.702672838620529,-0.024244193185240605
847,-0.24360943981820546,-0.1523451089656771,2.3884311740290927,1.8832195616320127,-0.07298316416209556
848,-0.23363454426894376,-0.1523451089656771,2.3242695646560105,2.18557708176854,0.020207746185622634
849,-0.2304118857068746,-0.1523451089656771,2.3114815404988684,2.2330913932452563,0.19689171868498115
850,-0.23582134829320497,-0.15257236189789466,2.1803538013992805,1.9803332446223865,-0.2056563869510131
851,-0.23551442843015077,-0.15257236189789466,2.0385043643677463,1.9311540662533349,-0.3912890176570528
852,-0.2272275921276872,-0.15257236189789466,1.905586218344595,2.144581766462269,0.08383062495182275
853,-0.22427348844579045,-0.15257236189789466,1.6768992307757844,2.1767725188520624,0.037514034940683505
854,-0.22764960693938674,-0.15257236189789466,1.5197468849867262,2.0097923883491293,-0.25976455285187666
855,-0.22603827765835216,-0.15257236189789466,1.4536490971702014,2.059928519481225,-0.04510497222332744
856,-0.22296907902781007,-0.15257236189789466,1.4635944736149364,2.0366227164794455,-0.2506077863148074
857,-0.16070271181068796,-0.12984706867613885,-0.17928594049381352,0.4552606594644357,0.29518544529381147
858,-0.1569813084711557,-0.1300743216083564,0.08460171633343706,0.4491805696713031,-0.417094450625157
859,-0.1569813084711557,-0.12961981574392129,-0.2938782027808074,0.4186308218276208,0.2340931638251287
860,-0.15705803843691926,-0.1300743216083564,-0.27373284200427817,0.3854648711839072,-0.45288908345188217
861,-0.1587460976837174,-0.12984706867613885,-0.35999229275151073,0.34509759555852315,-0.4428998835932612
862,-0.1645775750817473,-0.12961981574392129,-0.33815040742202224,0.2942645847137283,0.17860315861048928
863,-0.1744373756823637,-0.12916530987948616,-0.3595199602663321,0.22994793501627978,-0.41626201730360524
864,-0.18629215539283242,-0.12893805694726862,-0.34649052595361424,0.1602320183874457,0.16867222908437685
865,-0.1969192556510843,-0.12802904521839836,-0.3654404709633326,0.09946811728696468,-0.39295388430015626
866,-0.205014267039139,-0.12780179228618083,-0.36029711717193114,0.05261203334712109,-0.4037755174803291
867,-0.21161304409480444,-0.1273472864217457,-0.2836848699038567,0.014315064968292596,0.15185707598903156
868,-0.2185187410135241,-0.12712003348952813,-0.24317208963549009,-0.02339315399369614,0.13383489457743622
869,-0.22557789786377083,-0.1268927805573106,-0.3080097708644959,-0.05992292170273532,-0.43374311705619195
870,-0.23171629512485498,-0.12666552762509303,-0.33328547920553864,-0.09116027086924804,-0.4437323169148129
871,-0.23670374289948581,-0.12666552762509303,-0.3093274552920923,-0.11658547080235888,-0.45122421680877867
872,-0.2407320661020723,-0.12643827469287547,-0.3291871231809817,-0.1372978389198943,0.0613466009367101
873,-0.24383962971549614,-0.12643827469287547,-0.30192336370980527,-0.15375481918687864,0.04644604448093379
874,-0.24679373339739286,-0.12643827469287547,-0.2996201645073221,-0.16895870555080117,0.03516657297390758
875,-0.24982456704505315,-0.12666552762509303,-0.2917878504480219,-0.1797194265462676,-0.4637107166320549
876,-0.2513591663603242,-0.12643827469287547,-0.30502417513328955,-0.19289647694818296,0.4725603374500578
877,-0.30403428785700237,-0.1530268677623298,-0.3970889616897243,-0.36950070783069117,1.5132102057215442
878,-0.30403428785700237,-0.1530268677623298,-0.3970889616897243,-0.3694764957008996,3.371492731087588
879,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.370135039736297,-0.055402172410922663
880,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,-0.36736448913681957,1.284956988952055
881,-0.3034588131137757,-0.1530268677623298,-0.3970889616897243,-0.3590170036811218,-0.1706941874458397
882,-0.3029984333191944,-0.15325412069454736,-0.3970889616897243,-0.3505608431786285,-0.2248023533467032
883,-0.3024613235588496,-0.15325412069454736,-0.3970889616897243,-0.3405943933537042,0.8280759604183784
884,-0.3028066084047855,-0.15325412069454736,-0.3970889616897243,-0.346742588012298,0.8707964384804141
885,-0.3026531484732584,-0.15325412069454736,-0.3970889616897243,-0.3437343568560845,0.7099786450898318
886,-0.302384593593086,-0.15325412069454736,-0.3970889616897243,-0.3385442616206874,2.5602198645696865
887,-0.3025764185074949,-0.15325412069454736,-0.3970889616897243,-0.34192430616841546,-0.3554943848303277
888,-0.3021160387129136,-0.15325412069454736,-0.3970889616897243,-0.3330357994877117,1.7834014132308105
889,-0.302384593593086,-0.15325412069454736,-0.3970889616897243,-0.337880203289608,0.8473384674790858
890,-0.3022694986444407,-0.15325412069454736,-0.3970889616897243,-0.3354488515215286,1.7898444471396213
891,-0.3024613235588496,-0.15325412069454736,-0.3970889616897243,-0.3388905300750867,1.8942815316615034
892,-0.3025764185074949,-0.15325412069454736,-0.3970889616897243,-0.3408875574394231,1.411778205490464
893,-0.3026915134561402,-0.15325412069454736,-0.3970889616897243,-0.34290754170318016,-0.39212145097860457
894,-0.3027682434219038,-0.15325412069454736,-0.3970889616897243,-0.3441966072905092,0.6520662589094768
895,-0.3028449733876673,-0.15325412069454736,-0.3970889616897243,-0.34570560468740535,0.3689473619165119
896,-0.3029217033534309,-0.15325412069454736,-0.3970889616897243,-0.3468150988619786,-0.37047818461825915
897,3.592159913684622,0.3448843067263404,0.07705490775759592,1.0977844972171227,-0.4004457841941221
898,3.6202430811540816,0.33920298342090144,0.34171478312928105,1.064530472893585,-0.40960255073119123
899,3.5846787420226756,0.34806584777738625,0.34987250217291604,1.0083748823610874,-0.1665320208380809
900,3.4968612962062906,0.3642008059648329,0.5016841478328339,0.9353817378114304,0.04943448010530455
901,3.3529542454167496,0.3771542231012337,0.666317112904971,0.8464958216432384,-0.44872691684412347
902,3.0491803109588487,0.3810175229489322,0.38850018816295695,0.7102733370450494,-0.013913695664783537
903,2.6757739325705248,0.3653370706259207,0.2822361414459779,0.5594358265623302,-0.4761972164553311
904,2.338622463005479,0.3412482598108595,0.1588691350618337,0.42784541852927793,-0.2647591527811871
905,2.0081465004618617,0.3162504372669281,0.02026237728589372,0.305576118755557,-0.2722510526751529
906,1.7345658075319186,0.28966184419747376,0.10964154087875816,0.20641299359101672,-0.07912652207514734
907,1.5003859520215592,0.27011809202676373,0.10510164113140531,0.12370250796763173,-0.5419594488579191
908,1.31028746184236,0.2598917100769736,-0.016312672641751274,0.05741052970850246,-0.35299708486567244
909,1.199757946159964,0.24671104000835523,-0.0180460851873186,0.015383162269163378,-0.6060568146174038
910,1.1487708839100839,0.2364846580585651,-0.024972478308422884,-0.009486092278286729,-0.43707285034239896
911,1.0766447160923454,0.23784817565187047,-0.19474521797551664,-0.03825296105934792,-0.4503917834872269
912,0.9896712998993595,0.23580289926191245,-0.20113971515793072,-0.06902888374662117,-0.44872691684412347
913,0.9069947617891327,0.23125784061756127,-0.2511537523747994,-0.09720525504415113,-0.6493433473380946
914,0.8313773805291526,0.23125784061756127,-0.2628910149856595,-0.12233692784178166,-0.6526730806243016
915,0.760133607317695,0.22375849385438185,-0.21092423454941786,-0.1380543393246044,-0.4595485500242962
916,0.7159371470378892,0.21625914709120242,-0.17504347484057978,-0.16129434230742964,-0.26642401942429067
917,-0.3038040979597117,-0.15257236189789466,-0.3970889616897243,-0.3601701849619757,-0.25976455285187666
918,-0.30372736799394817,-0.15257236189789466,-0.3970889616897243,-0.3579688329516998,0.19149755076132582
919,-0.30372736799394817,-0.15257236189789466,-0.3970889616897243,-0.35807721630469974,0.14104376714207442
920,-0.3036890030110664,-0.15257236189789466,-0.3970889616897243,-0.3570654434424696,0.09528490745637472
921,-0.3036890030110664,-0.15257236189789466,-0.3970889616897243,-0.35719196364559863,-0.34217545168549973
922,-0.3036890030110664,-0.15257236189789466,-0.3970889616897243,-0.35731818418552114,-0.3613214180811899
923,-0.30372736799394817,-0.15257236189789466,-0.3970889616897243,-0.35855523484321344,-0.13989415454842496
924,-0.30372736799394817,-0.15257236189789466,-0.3970889616897243,-0.3586924434402927,-0.12241305479583833
925,-0.30376573297682996,-0.15279961483011223,-0.3970889616897243,-0.3599108809616855,0.15315567197065236
926,-0.30376573297682996,-0.15279961483011223,-0.3970889616897243,-0.36002967688051846,0.15377999696181605
927,-0.30376573297682996,-0.15279961483011223,-0.3970889616897243,-0.3601393725468937,-0.10576438836480329
928,-0.30372736799394817,-0.15279961483011223,-0.3970889616897243,-0.3591902036354937,-0.08911572193376839
929,-0.30376573297682996,-0.15279961483011223,-0.3970889616897243,-0.36034063660042737,-0.07579678878894042
930,-0.3038424629425935,-0.15279961483011223,-0.3970889616897243,-0.36250646270684156,0.2522735075678189
931,-0.3038424629425935,-0.15279961483011223,-0.3970889616897243,-0.3625804420963493,0.208504163520628
932,-0.3038424629425935,-0.15279961483011223,-0.3970889616897243,-0.36265037361022834,-0.43374311705619195
933,-0.3038040979597117,-0.15279961483011223,-0.3970889616897243,-0.36170127252927675,-0.1240779214389418
934,-0.3038424629425935,-0.15279961483011223,-0.3970889616897243,-0.36277850195390826,-0.42708365048377794
935,-0.30388082792547527,-0.15279961483011223,-0.3970889616897243,-0.363787407541671,-0.14738605444239067
936,-0.30388082792547527,-0.15279961483011223,-0.3970889616897243,-0.36388838855902006,0.10580686464078884
937,-0.3038040979597117,-0.15279961483011223,-0.3970889616897243,-0.37089012790405756,2.1719896120643822
938,-0.30403428785700237,-0.15279961483011223,-0.3970889616897243,-0.3719707585342514,1.100106845568274
939,-0.30388082792547527,-0.15279961483011223,-0.3970889616897243,-0.37125727617417714,0.005556919726311861
940,-0.30372736799394817,-0.15279961483011223,-0.3970889616897243,-0.3705466751515022,0.9000980913990357
941,-0.3038040979597117,-0.15279961483011223,-0.3970889616897243,-0.37090754039634455,-0.08911572193376839
942,-0.30388082792547527,-0.15279961483011223,-0.3970889616897243,-0.37126664880494986,-0.013439208671498963
943,-0.30372736799394817,-0.15279961483011223,-0.3970889616897243,-0.3705586389811118,1.759235873906163
944,-0.30361227304530286,-0.15279961483011223,-0.3970889616897243,-0.37002965663405996,0.7306729374636082
945,-0.30388082792547527,-0.15279961483011223,-0.3970889616897243,-0.3712731525611123,0.8045264217516793
946,-0.30403428785700237,-0.15279961483011223,-0.3970889616897243,-0.3719827094243731,-0.0003200595238433856
947,-0.3038040979597117,-0.15279961483011223,-0.3970889616897243,-0.3709226668356411,0.6377817031116487
948,-0.30391919290835706,-0.15279961483011223,-0.3970889616897243,-0.3714542163943603,-0.2248023533467032
949,-0.30388082792547527,-0.15279961483011223,-0.3970889616897243,-0.3712786604972281,1.2390732642681228
950,-0.3039959228741206,-0.15279961483011223,-0.3970889616897243,-0.3718089333951679,1.2558634443638215
951,-0.30403428785700237,-0.15279961483011223,-0.3970889616897243,-0.37198582036709354,1.0565622585179022
952,-0.3039959228741206,-0.15279961483011223,-0.3970889616897243,-0.3718099078741847,0.25980702912786213
953,-0.3039959228741206,-0.15279961483011223,-0.3970889616897243,-0.37181022461482566,-0.3271916518975682
954,-0.3039959228741206,-0.15279961483011223,-0.3970889616897243,-0.3718104090754335,-0.18567798723377116
955,-0.3039959228741206,-0.15279961483011223,-0.3970889616897243,-0.3718104090754335,-0.24394831974239342
956,-0.30403428785700237,-0.15279961483011223,-0.3970889616897243,-0.37198656043982276,0.36494335763984803
957,-0.25534912458002884,-0.14711829152467326,-0.3970889616897243,-0.35350558501821056,1.5195866449646307
958,-0.2572290087412359,-0.14711829152467326,-0.3970889616897243,-0.3543540775817555,0.7114021060696856
959,-0.2573057387069994,-0.14780005032132595,-0.3970889616897243,-0.35448883994161984,1.4391402887698697
960,-0.26006801747448727,-0.14802730325354352,-0.3970889616897243,-0.35566608423730306,0.7651440013090662
961,-0.2606818572005957,-0.14802730325354352,-0.3970889616897243,-0.35600360178099055,0.047045396472450984
962,-0.2660913197869261,-0.14825455618576105,-0.3970889616897243,-0.3581871845311218,0.012832386956674185
963,-0.26655169958150743,-0.14848180911797862,-0.3970889616897243,-0.3584517146805421,1.3225163804204698
964,-0.2716158773219018,-0.14870906205019618,-0.3970889616897243,-0.36046575284868865,0.5856547285160785
965,-0.27453161602091675,-0.14893631498241375,-0.3970889616897243,-0.36164091473247795,-0.04647848720388787
966,-0.27913541396672986,-0.14893631498241375,-0.3970889616897243,-0.3634348265363003,1.33828266753066
967,-0.2818209627684542,-0.14916356791463128,-0.3970889616897243,-0.3644897444976158,-0.03920301997352555
968,-0.28531217621069577,-0.14916356791463128,-0.3970889616897243,-0.36583151124804053,1.306558633646323
969,-0.28500525634764157,-0.14916356791463128,-0.3970889616897243,-0.36575234275701224,0.5719695247097677
970,-0.2837008469296612,-0.14916356791463128,-0.3970889616897243,-0.3653048815572867,1.171529624557414
971,-0.2877675351151294,-0.14916356791463128,-0.3970889616897243,-0.366830140174036,0.9968351676965642
972,-0.2854272711593411,-0.14916356791463128,-0.3970889616897243,-0.3660007142038971,1.0658438900532041
973,-0.28554236610798645,-0.14916356791463128,-0.3970889616897243,-0.3660700887089309,0.9449579230974592
974,-0.28584928597104065,-0.14916356791463128,-0.3970889616897243,-0.3662072099755766,-0.24478075306394523
975,-0.28627130078274016,-0.14893631498241375,-0.3970889616897243,-0.3663601615964859,0.2748574235815179
976,-0.2866933155944397,-0.14893631498241375,-0.3970889616897243,-0.3665579203066317,-0.2780780859260151
977,-0.2305269806555199,-0.15007257964350154,1.1792877776097588,1.0707066128855471,0.8133502149601279
978,-0.22381310865120915,-0.15029983257571908,1.1511140064569378,1.161600583786939,-0.4878512829570556
979,-0.2188256608765783,-0.15029983257571908,1.0362840756078588,1.2175876356334907,-0.5278080823915394
980,-0.21548790736586382,-0.15029983257571908,0.8784062406061611,1.2398163370474633,-0.5328026823208499
981,-0.2170608716640166,-0.15052708550793664,0.661604667967685,1.174322682934317,-0.5644351485398164
982,-0.22519424803495308,-0.15052708550793664,0.4748360163187009,0.9985167452852192,-0.5677648818260234
983,-0.2300666008609386,-0.15052708550793664,0.33121618521881036,0.8862720351105056,-0.5136567159251597
984,-0.22845527157990403,-0.15052708550793664,0.26048173832386223,0.887079052807215,-0.5486189154303331
985,-0.22680557731598766,-0.15052708550793664,0.27944090637389357,0.8890540451904313,-0.5352999822855051
986,-0.22841690659702224,-0.1507543384401542,0.36960217946879137,0.8390057910919184,0.46818173817869574
987,-0.231025725432983,-0.1507543384401542,0.46343325175715977,0.7743852612184837,0.45840064665046276
988,-0.2334043543716531,-0.1507543384401542,0.5893633371221365,0.7149928984237912,-0.0717428385129834
989,-0.2403867812561363,-0.15098159137237177,0.6782160505208649,0.5884381257480801,-0.687635280129475
990,-0.24970947209640781,-0.15098159137237177,0.7043087490981756,0.43205744990124323,0.3060819974729239
991,-0.25389125523052136,-0.15098159137237177,0.6771168684729283,0.3559577457939059,-0.6526730806243016
992,-0.25458182492239334,-0.15098159137237177,0.5810725818944693,0.33215861030943095,-0.10576438836480329
993,-0.2563082491520733,-0.15098159137237177,0.5191397844260234,0.294643434566453,0.3796191570988053
994,-0.2581114033475167,-0.15098159137237177,0.4492336911830161,0.25730455171702904,0.3238627732212692
995,-0.26025984238889616,-0.15120884430458933,0.4257867575282955,0.22794545177133305,0.3064982141336997
996,-0.2614491568582312,-0.15120884430458933,0.37127820403086176,0.189765925473923,0.27332574626986267
997,-0.3041493828056477,-0.15257236189789466,-0.39667475345538283,-0.3724785694099769,-0.2930618857139466
998,-0.3041493828056477,-0.1523451089656771,-0.39667204408953816,-0.37247602500874105,0.04361577118765779
999,-0.3041493828056477,-0.15211785603345956,-0.3966704739771912,-0.37247455049550626,-0.222305053382048
1000,-0.3041493828056477,-0.151890603101242,-0.3966689250758711,-0.37247309590182676,-0.030670578427620204
1001,-0.3041493828056477,-0.15166335016902444,-0.3966674012224255,-0.37247166483093697,-0.28973215242773964
1002,-0.3041877477885295,-0.15143609723680687,-0.3966659149368438,-0.37266891343602987,-0.39295388430015626
1003,-0.3041877477885295,-0.15143609723680687,-0.3966644694090718,-0.3726682346789221,-0.0471277851946982
1004,-0.3041110178227659,-0.15120884430458933,-0.3966630559585033,-0.37226759728855946,-0.0675224015727161
1005,-0.30407265283988416,-0.15120884430458933,-0.396661661485513,-0.3720649913049086,-0.28556998581998083
1006,-0.3039959228741206,-0.15098159137237177,-0.3970889616897243,-0.3716597870202564,-0.20482395362946137
1007,-0.30391919290835706,-0.1507543384401542,-0.3970889616897243,-0.3712519528142911,0.27688856088610414
1008,-0.3036506380281846,-0.15052708550793664,-0.3970889616897243,-0.3698284223444408,-0.6560028139105086
1009,-0.3022694986444407,-0.14984532671128398,-0.3970889616897243,-0.362500723787698,-0.6643271471260261
1010,-0.303075163284958,-0.15029983257571908,-0.3970889616897243,-0.36674931170568037,-0.09577518850618238
1011,-0.3019242137985047,-0.15052708550793664,-0.3970889616897243,-0.3605899012100882,-0.6160460144760247
1012,-0.3021160387129136,-0.15052708550793664,-0.3970889616897243,-0.3615740547744785,-0.031652849747051195
1013,-0.3029217033534309,-0.15098159137237177,-0.3970889616897243,-0.365861100508879,-0.017784510609999162
1014,-0.30311352826783977,-0.15098159137237177,-0.3970889616897243,-0.3668693477568952,-0.6468460473734393
1015,-0.3032286232164851,-0.15120884430458933,-0.3970889616897243,-0.3674898522473753,-0.1290725213682523
1016,-0.3033437181651304,-0.15143609723680687,-0.3970889616897243,-0.3680735644277079,-0.14405632115618375
1017,-0.2772938947884046,-0.1371191625071007,-0.3970889616897243,-0.3649309944115354,0.8985497654209492
1018,-0.27890522406943924,-0.13848268010040607,-0.3970889616897243,-0.36541824807189516,0.8992656580774838
1019,-0.27951906379554764,-0.14007345062592896,-0.3970889616897243,-0.365610980961882,0.30296869685032035
1020,-0.28032472843606493,-0.14143696821923432,-0.3970889616897243,-0.3658515339777726,0.2897496557040785
1021,-0.28078510823064623,-0.14325499167697478,-0.3970889616897243,-0.36598522728949767,0.2569767558345863
1022,-0.28139894795675463,-0.14393675047362745,-0.3970889616897243,-0.366161566621713,-0.32552678525446477
1023,-0.28124548802522753,-0.1448457622024977,-0.3970889616897243,-0.3661088558932104,0.15470399794873854
1024,-0.2826266274089715,-0.1453002680669328,-0.3970889616897243,-0.3665065962167414,0.6510839875900457
1025,-0.282703357374735,-0.14552752099915037,-0.3970889616897243,-0.36651594729301123,0.13410959757354826
1026,-0.2832021021521981,-0.14575477393136793,-0.3970889616897243,-0.3666458718885161,-0.37963495115532836
1027,-0.283048642220671,-0.14575477393136793,-0.3970889616897243,-0.3665856248514318,0.19382836406167075
1028,-0.2824731674774444,-0.14598202686358547,-0.3970889616897243,-0.36640124818476366,-0.35382951818722413
1029,-0.28423795669000607,-0.14598202686358547,-0.3970889616897243,-0.3669137225202222,-0.32302948528980946
1030,-0.28454487655306027,-0.14552752099915037,-0.3970889616897243,-0.3669936868342843,-0.31220785210963675
1031,-0.28531217621069577,-0.14575477393136793,-0.3970889616897243,-0.3672121936192083,0.7637038916627817
1032,-0.2846216065188238,-0.1453002680669328,-0.3970889616897243,-0.3669953946029392,0.7126091343859354
1033,-0.28630966576562195,-0.1453002680669328,-0.3970889616897243,-0.36749227121132705,-0.33884571839929273
1034,-0.28692350549173035,-0.1453002680669328,-0.3970889616897243,-0.367668140645568,0.6541140448804941
1035,-0.287498980234957,-0.1453002680669328,-0.3970889616897243,-0.3678410702637266,0.1641937378144284
1036,-0.2880744549781836,-0.14507301513471524,-0.3970889616897243,-0.36799703372873155,0.11681995748491852
1037,0.4400545551350394,-0.08007867652049358,1.8914715494346126,0.5397313169518759,-0.4620458499889514
1038,0.4979473143036391,-0.08144219411379892,2.0779897612755605,0.5890602930836729,-0.10826168832945862
1039,0.5470928573751939,-0.08462373516484474,2.164486079627955,0.6250100060809618,-0.0681051048978023
1040,0.5865320597776594,-0.08712351741923788,2.3228011830331465,0.6477386101338152,-0.7442407459949938
1041,0.6097812394040155,-0.08848703501254324,2.3247730147585806,0.6518925877015124,-0.3554943848303277
1042,0.6184900905181786,-0.08825978208032567,2.323366236549509,0.6400208940509077,-0.338013285077741
1043,0.6134259127777842,-0.08735077035145544,2.258958372383573,0.6138007326180486,-0.7400785793872352
1044,0.5942050563540145,-0.08575999982593253,2.2985220518541563,0.573952377483657,-0.30887811882342975
1045,0.5638199899116482,-0.0859872527581501,2.3530440709455904,0.5242134810449032,0.16050605819995417
1046,0.5278720009514242,-0.0848509880970623,2.3110526612176,0.47074702224530857,-0.2730834859967046
1047,0.4855937898157073,-0.08439648223262719,2.244580422292746,0.4130125604644901,-0.25643481956566966
1048,0.427279015835408,-0.08439648223262719,2.1042292184659463,0.3417406178692236,-0.7558948124967183
1049,0.3849624397168093,-0.08416922930040963,1.9704141879975776,0.2883741502734595,0.22950645622337862
1050,0.3802819118052327,-0.08371472343597451,1.7876266562147878,0.27238286880931606,0.22491974862162853
1051,0.3728774701090499,-0.08280571170710428,1.634976249422863,0.2544659198857119,-0.2814078192122221
1052,0.35235220426729985,-0.08235120584266917,1.4143712689957457,0.2252702296978134,-0.2997213522863606
1053,0.329064659658062,-0.08257845877488672,1.2261005454916438,0.19459870457126857,0.16232076284093702
1054,0.30953688337123814,-0.08303296463932183,1.0819651456221966,0.16824211532151526,-0.8000137785389609
1055,0.2801493064837978,-0.08666901155480276,1.1809385223059585,0.14233325111131406,-0.8075056784329266
1056,0.25670830194303285,-0.08848703501254324,1.1103490518778671,0.10632610078972327,-0.3629862847242934
1057,-0.30311352826783977,-0.14870906205019618,-0.3970889616897243,-0.3703157286213742,-0.783365112107926
1058,-0.3035355430795393,-0.14870906205019618,-0.3970889616897243,-0.3712870175312767,-0.836224628026462
1059,-0.3031902582336033,-0.14825455618576105,-0.3970889616897243,-0.3705017439443757,-0.5186513158544702
1060,-0.3034588131137757,-0.1475727973891084,-0.3970889616897243,-0.3711187449133754,-0.806673245111375
1061,-0.30361227304530286,-0.1464365327280206,-0.3970889616897243,-0.37147134356370615,-0.48285668302774504
1062,-0.30376573297682996,-0.14461850927028014,-0.3970889616897243,-0.37182244122496294,-0.6043919479743002
1063,-0.3038424629425935,-0.14189147408366942,-0.3970889616897243,-0.37199823293249124,-0.6043919479743002
1064,-0.3034588131137757,-0.1382554271681885,-0.3970889616897243,-0.3711318688222093,-0.8208246115777547
1065,-0.30388082792547527,-0.1375736683715358,-0.3970889616897243,-0.37208770154680154,-0.6277000809777492
1066,-0.3035355430795393,-0.13371036852383733,-0.3970889616897243,-0.37130996779272046,-0.8208246115777547
1067,-0.3034588131137757,-0.13189234506609687,-0.3970889616897243,-0.3711389170486347,-0.8468797745423243
1068,-0.3033820831480122,-0.13121058626944418,-0.3970889616897243,-0.37096785425232187,-0.2988889189648088
1069,-0.3028066084047855,-0.13257410386274954,-0.3970889616897243,-0.36967488383289393,-0.5111594159605045
1070,-0.3026147834903767,-0.13598289784601292,-0.3970889616897243,-0.36924517053974426,-0.49118101624326255
1071,-0.3023078636273225,-0.14257323288032211,-0.3970889616897243,-0.3685562285230691,-0.4645431499536066
1072,-0.3024229585759678,-0.14461850927028014,-0.3970889616897243,-0.36881494062562015,-0.7434083126734421
1073,-0.303075163284958,-0.14507301513471524,-0.3970889616897243,-0.3702802070262133,-0.519483749176022
1074,-0.3032286232164851,-0.14439125633806257,-0.3970889616897243,-0.370624192604609,-0.48285668302774504
1075,-0.3033053531822486,-0.14439125633806257,-0.3970889616897243,-0.37079675916052646,-0.21481315348808228
1076,-0.3033820831480122,-0.14439125633806257,-0.3970889616897243,-0.3709665274346794,-0.4845215496708486
1077,-0.30391919290835706,-0.15325412069454736,-0.3970889616897243,-0.2997134479252837,-0.8636949276376696
1078,-0.30388082792547527,-0.15325412069454736,-0.3970889616897243,-0.29112028577601534,-0.8472959912031003
1079,-0.30388082792547527,-0.15325412069454736,-0.3970889616897243,-0.29155034630192617,-0.8668581742595663
1080,-0.30388082792547527,-0.15325412069454736,-0.3970889616897243,-0.2919320618225597,-0.7092785464898205
1081,-0.30391919290835706,-0.15325412069454736,-0.3970889616897243,-0.30137397846206637,-0.5236459157837807
1082,-0.3039575578912388,-0.15325412069454736,-0.3970889616897243,-0.31068329460603744,-0.8548711344292211
1083,-0.3039575578912388,-0.15325412069454736,-0.3970889616897243,-0.3110438619010276,-0.48368911634929684
1084,-0.3039575578912388,-0.15325412069454736,-0.3970889616897243,-0.3114438093139527,-0.6318622475855079
1085,-0.3039959228741206,-0.15325412069454736,-0.3970889616897243,-0.32054868996894575,-0.707613679846717
1086,-0.3039959228741206,-0.15325412069454736,-0.3970889616897243,-0.3208629965473981,-0.8463803145493933
1087,-0.3039575578912388,-0.15325412069454736,-0.3970889616897243,-0.312543897039448,-0.7542299458536149
1088,-0.3039959228741206,-0.15325412069454736,-0.3970889616897243,-0.3214481851653216,-0.9082301103406882
1089,-0.3039959228741206,-0.15325412069454736,-0.3970889616897243,-0.3217274255045387,-0.6734839136630952
1090,-0.3039959228741206,-0.15325412069454736,-0.3970889616897243,-0.3219976156370082,-0.8612808710051696
1091,-0.3039575578912388,-0.15325412069454736,-0.3970889616897243,-0.3138220892128877,-0.8133327116837888
1092,-0.30391919290835706,-0.15325412069454736,-0.3970889616897243,-0.30571743268053964,-0.8497100478356003
1093,-0.3039959228741206,-0.15325412069454736,-0.3970889616897243,-0.3227426963861148,-0.8216570448993065
