per_capita-Interpersonal Violence,per_capita-HIV/AIDS,per_capita-Environmental Heat and Cold Exposure,per_capita-Road Injuries,Mortality rate attributed to unintentional poisoning (per 100 000 population)
0.0357841293161896,-0.3728675578315356,-0.1130824159109236,0.3261481707960531,0.6772211728632692
0.0320234701997256,-0.3728675578315356,-0.121836516194535,0.2287651056706184,1.3350406993145252
0.0276271414461398,-0.3728675578315356,-0.130505501570581,0.1661512998320076,1.2564529308367602
-0.0073851917159392,-0.3712929079323167,-0.1390629626592453,0.0586133735580174,0.945071902430425
-0.0705373803666862,-0.3713349818836205,-0.1474879179648687,0.1506305782768257,1.1897149758144494
-0.0171241128596952,-0.3713763034010836,-0.1557622047147188,0.2214868694250883,0.5679247130319548
-0.1468737819069018,-0.3714159588217509,-0.1637028695772899,0.0030389521587564,1.0670502743555317
-0.0133269256099799,-0.371453206844785,-0.1003584973330454,0.2265732235700761,1.0028146889609229
-0.0046945879513775,-0.3714881919266233,-0.1091153332647203,0.2499691256769368,0.4976032675233713
-0.1118736981049604,-0.3715210042243094,-0.1847373290038819,0.0350064647994048,0.6330895764679187
-0.2138498503949886,-0.3715517236071621,-0.1908886273614484,-0.1951937012407835,1.112493792691619
-0.1759591883884359,-0.371580457798867,-0.1966424078682574,-0.124027328533374,0.6849955251046741
-0.1875033760939438,-0.3716073385752069,-0.2020250575179024,-0.154103671279978,0.4682793826628218
-0.1629363711282402,-0.3716324730047365,-0.2070580158889873,-0.1337379653158325,0.952530421612023
0.0460062494284894,-0.3716559501897955,-0.1511055619447295,0.2077118769497241,0.7617611797758598
0.054721443686759,-0.3716778344049512,-0.1565832247524826,0.187385328906795,0.728380054839327
0.0523666508214948,-0.3716983553442602,-0.1617196568901277,0.1571742064217173,0.4318006642551044
0.0503856652515615,-0.3717177465576728,-0.1665733163771878,0.1399113646309682,0.9478475891291144
0.0174658889189401,-0.3705679352838101,-0.1665733163771878,0.1624815395507361,0.3629672783552272
-0.0162792744245195,-0.3706391624210459,-0.1754874638063528,0.0871311918252283,0.607318813530199
-0.1874409178463256,-0.3367317853591417,-0.4304134934004601,0.054159246277754,-0.7378202619008317
-0.1840661744692116,-0.3336465928244965,-0.4308593987617115,0.0378722448782794,-0.5718256941214583
-0.1840139213390079,-0.338668471512501,-0.4312379725586501,0.0188837976795698,-0.7226784961681578
-0.1185748157636816,-0.3353271748808341,-0.4315941458091486,-0.0032540354519703,-0.7252841189115662
-0.1299653132233145,-0.3397055789599014,-0.4319395673360238,-0.009329784209161,-0.731868023466006
-0.0987540369892489,-0.3397525289241018,-0.432270022586018,-0.1405708131335021,-0.7293109904241065
-0.0309249999401061,-0.336309246433967,-0.4325861903519268,-0.0413302694184945,-0.8240609083662297
-0.0797107387917906,-0.3434775116534996,-0.4328948739813356,-0.176603325211574,-0.8230769669106769
0.034235475515739,-0.340509136654549,-0.4331985339233783,-0.1609323855069297,-0.7706304578446361
0.0913242271259651,-0.3440864296013759,-0.4334922932207605,-0.2274789220272869,-0.7661237630296968
0.1882049768282103,-0.3407730714928376,-0.4337751358248545,-0.1102965723601688,-0.7276771617108737
0.1451147350255818,-0.3416022800740861,-0.4340467237712767,-0.1673248493852828,-0.79768277415965
0.1051583100207529,-0.3355925418236677,-0.4343088372485519,-0.1420649304440064,-0.7452058965301666
0.1247885454495769,-0.3380441824627139,-0.4345634669241597,-0.1542859487322475,-0.7163253926958847
0.1812769916776231,-0.3357428855452132,-0.4348104724751738,-0.1335104852451806,-0.6897103836944498
0.2990759808167564,-0.3414082293295556,-0.4350498609753251,-0.0487266713501193,-0.7188277623235869
0.3449925922582951,-0.3427387236517406,-0.4257355007745008,0.0678629229599956,-0.7230672137802281
0.2532876558276559,-0.3440337031711901,-0.4260707438859861,0.048758270338063,-0.7844724490619502
0.1993314270486884,-0.3447875294368201,-0.4355049549585895,0.0136149135364424,-0.7574626487357565
0.155710823378269,-0.3459684686728533,-0.4359270872484652,-0.0433824438828053,-0.7382029058002134
-0.487474827132154,-0.3701291132702219,-0.0642008923940053,-0.1086387958410017,-0.4649587193655828
-0.5329574245615135,-0.371611712185652,-0.0876425883863046,-0.1322913431000742,-0.3093016105822024
-0.5664499251315286,-0.3705867078384507,-0.1118325890075769,-0.1660339239403168,-0.5370536889792368
-0.5611401043056174,-0.3712149386269317,0.0006459030860992,-0.1651608366626418,-0.1808547346437396
-0.5650499464883872,-0.3716278426063205,-0.1026964176706189,-0.2561337643131691,0.0384670305415211
-0.5906547158359088,-0.3718342400669848,0.0525639676671743,-0.2578813617939707,-0.1224499134301847
-0.570891171759155,-0.3703869579292504,-0.1128788637783757,-0.3082674037705344,-0.3296242532382502
-0.5886016367164253,-0.3720404267583468,-0.1334729070171123,-0.3078657658731435,-0.4785699095007301
-0.5767011634247863,-0.3712126441518794,-0.1437022250227082,-0.3256438296113225,-0.4972283548801021
-0.6062562040228469,-0.3695561571756968,-0.143554550297919,-0.4489632950159412,-0.5524080346560116
-0.6121160062402283,-0.3703826080568043,-0.153745893598583,-0.5397941522708742,-0.5272264218490857
-0.6199464793228266,-0.3705881240213126,-0.1742867465132147,-0.5838352553129716,-0.4758063702274182
-0.6178758849062472,-0.3703788152167445,-0.0702287381499989,-0.6339004941064401,-0.3257431508302363
-0.631634822976365,-0.37120675309371,-0.2153442979163947,-0.7144810743864879,-0.6543978181229431
-0.6434255276359646,-0.3709970306310609,-0.2254772135768856,-0.7461538797520778,-0.5306519958054549
-0.6393447931171509,-0.3705784443852398,-0.2251855081622131,-0.7430689843943193,-0.6563110376198514
-0.6332517951058322,-0.3712003915341315,-0.2352934719192383,-0.7971311803152246,-0.5965092624879191
-0.6370866465150226,-0.371197789058563,-0.2349514843792689,-0.8000309536560039,-0.5776746794405778
-0.6370866465150226,-0.371197789058563,-0.2349514843792689,-0.797982412400893,-0.5480410352329099
-0.6347642243762296,-0.371191894705251,-0.2341769159593399,-0.7993894007379432,-0.5942255465170063
-0.5165984922211561,-0.370846986558521,0.0008043494201292,0.4884091190005781,-0.7853106214129767
-0.5195442866804598,-0.370875047400448,-0.2548816392505313,0.420792321396834,-0.7805731255158704
-0.5226773931792005,-0.3709048925262422,-0.2578697571134221,0.3621662070632639,-0.7421083030589817
-0.5264873800542078,-0.3699779992315958,-0.2615034318203509,0.2509183979229715,-0.7778460285186902
-0.5311045456103454,-0.3700439720385644,-0.2659069319502585,0.2187156361740165,-0.82414594034387
-0.5357086428678263,-0.3701097581179108,-0.2702979685342669,0.1501103040131032,-0.7580821674299935
-0.539506896410977,-0.3701640298230886,-0.3190336839395095,0.04561664002117,-0.2926414166773791
-0.5511853191372218,-0.3702101047494204,-0.1439626612715474,-0.0165938603852145,-0.5945899692783222
-0.5541659116794233,-0.3702547212508014,-0.3235737330756503,-0.1366049124785907,-0.2202792037054268
-0.5570512384069178,-0.3694413630132624,-0.3257358651257381,-0.2526769063840306,-0.5521954547119107
-0.5598424204797335,-0.3694970713003645,-0.3278274494720649,-0.3897820730161361,-0.8242248986088218
-0.5625269367904587,-0.369550650680522,-0.3298391033686908,-0.4816980921945713,-0.1211622863402019
-0.5650943785182544,-0.3696018934074951,-0.3317630269207456,-0.5464980554165726,-0.8257858427697914
-0.5675488337012313,-0.3696508810730953,-0.3336022835172515,-0.5696561819925223,-0.5924095064231157
-0.5698932256030118,-0.369697672021782,-0.3353590637184345,-0.576344365431092,-0.8234049473958611
-0.5721287925713694,-0.3689609742537809,-0.3370342954855492,-0.5825800057728127,-0.6053343670244514
-0.5742560600579494,-0.3697847484030619,-0.3386283725680564,-0.5959146700293231,-0.5309799762906392
-0.5762759040556018,-0.3698250618066261,-0.3401419513949835,-0.5861799975347296,-0.7108043878619495
-0.5762759040556018,-0.3698250618066261,-0.3401419513949835,-0.5787146781125468,-0.5341322331760213
-0.5800009883465657,-0.3691573724691818,-0.3429333594036584,-0.5882290884940081,-0.6161152070467122
-0.5791949687485582,-0.3667747439499857,-0.3149408288762898,-0.6090562012377507,-0.6431007125221516
-0.6061990222887679,-0.3659282771739262,-0.2980509530633126,-0.6480954376801258,-0.5991938434962792
-0.6099287356350654,-0.3654340173018959,-0.2985996979263907,-0.6665813743542293,-0.7030118144824786
-0.6070692001116562,-0.3642550650274672,-0.2991612369881656,-0.7120815641768713,-0.7517715799465406
-0.6287961883383367,-0.36480060900784,-0.2997132854165422,-0.7639647130563104,-0.621296083970086
-0.6111891731188357,-0.3660260099948647,-0.3002525979068124,-0.8255094322692732,-0.6570520305678604
-0.6311062148708075,-0.367412721470614,-0.3007707767844868,-0.8547616902065694,-0.652454230062592
-0.6233097161427185,-0.3667504605859394,-0.3012612100227798,-0.8670329098614853,-0.6071989968198509
-0.6317124031055449,-0.367785407862341,-0.3017247013075806,-0.9007337608615142,-0.7227574544331096
-0.6352149752451371,-0.3662797250172805,-0.3021628178903692,-0.9606640247915308,-0.6539119211078553
-0.6451164296276787,-0.3659608039098675,-0.3025785591457325,-1.013566609871196,-0.6897103836944498
-0.6469363267799603,-0.3678269159911419,-0.3197938858319541,-1.0611660203869882,-0.7570253414221775
-0.6727299381901953,-0.367168809632133,-0.3201232059865767,-1.100232939346751,-0.8014545497392692
-0.6744567649447704,-0.3670149233992744,-0.3288082828285514,-1.1177302238682536,-0.718645550942929
-0.6586574340369629,-0.3690302597718733,-0.3290929366976261,-1.1285671012177851,-0.714813038236424
-0.6619907809898536,-0.3680399969879227,-0.3377052816819213,-1.1328044717872918,-0.7564361912913835
-0.6621372856468919,-0.3683828008480366,-0.3379614441100396,-1.1158188057218523,-0.6888236216419146
-0.6622817381731229,-0.3685582729703919,-0.338214018400954,-1.10703124141077,-0.7971361400176763
-0.6606999769878684,-0.3687240146958205,-0.338214018400954,-1.0940175588370578,-0.8050319665128532
-0.6609929296470687,-0.3689068893327736,-0.3387143319687085,-1.0879439048091162,-0.7676664860526005
0.1322924124706606,0.3599886226730246,0.0320082784000172,-0.2427349227741191,1.1364120732593166
0.1541854821844125,0.4972915090016695,0.0154626411659346,-0.2613675464625873,1.104342870263521
0.1872850382146113,0.5999162040914029,0.0001407679183239,-0.240201562379191,1.1334238066165263
0.2083606271957516,0.7179796038175039,0.0169678260641449,-0.1911867271481369,0.7946624814099933
0.3638226920912389,0.85814019442377,0.1116403112703801,0.031076744742529,0.7065511314365073
0.3757012924886188,0.9377433733389536,0.0342095495179637,0.0506169246966965,0.6271251906077159
0.3549819175689481,0.9706163185472132,0.0250435073145216,0.0337510245893345,1.00014225537794
0.4078208445814302,0.9786002848377744,0.0815079743125518,0.0774834899136564,0.9876668495155604
0.4215853761919457,0.9870481706299749,0.0703119805619722,0.0946199732600148,0.9298815469962424
0.4093344735543334,0.9965650287962844,0.0591422999183371,0.071892635207175,0.9568974210351248
0.4447612617073908,1.0060462767664282,0.0481123586349367,0.1106390917700596,1.0157699181257016
0.4425398037865598,0.974682568857499,0.0371304348288977,0.1101727144109507,0.7484354541370765
0.4392523768212363,0.9217550597721356,0.0261406241476838,0.1198401347028376,1.0182358454772722
0.4353823825578421,0.8903055822610846,0.0153384334727671,0.1050061676565432,0.4912258692003435
0.3657672338345684,0.8450684079517359,0.0049137149031952,0.0229380390680106,0.482704450298241
0.3739070678605852,0.773520284431942,-0.0051472808961138,0.0322092182020598,0.7471842693232255
0.3499933169329624,0.703664671662411,-0.0148901242427834,0.0298991056386294,0.4355542186966578
0.3575740974040954,0.6461859597296785,-0.0243272099494585,0.0483663295930948,0.4431342121320276
0.3883181484997746,0.6118237757866973,-0.0243272099494585,0.101062511665027,1.056779626199113
0.3417695038673866,0.5563830759621085,-0.0422479435911143,0.0619710530507004,0.714884265245263
0.9562729447771948,-0.346663780917659,-0.4244754500284856,0.5416863647869248,-0.5180429682639262
1.030117766876388,-0.3379948014667983,-0.421226336694754,0.5688923132692468,-0.4855182368164857
1.1571024113571249,-0.3320144139403615,-0.4217384081809621,0.7819208424519694,-0.5464557962211859
1.240857364912053,-0.3276691076723695,-0.4187970801147982,0.8819989379654046,-0.4903286172658551
1.304301671600233,-0.3223391091519652,-0.4195800573549442,0.9468575226559588,-0.5047415374758973
1.3663570780938132,-0.314245130510946,-0.4169240920880101,1.10976735359666,-0.4267064768527948
1.3656006135471164,-0.3069060675356457,-0.4176095669995259,1.180736072415258,-0.5140343178894518
1.3439800421109422,-0.3107494428545257,-0.4181763036386715,1.290679022139319,-0.4431237222500742
1.3246384528735735,-0.3094986122574987,-0.4154895190263781,1.4102918722019078,-0.4410525862232624
1.2658435957780654,-0.3076439858169553,-0.412881162784614,1.452022982203894,-0.6043504255688986
1.1453850050748255,-0.3068441997392666,-0.4134913369613566,1.47795558898124,-0.4773005035488132
0.959377455011799,-0.312069654879111,-0.4140817525312728,1.426122416502703,-0.4799547159937303
0.7676385952194685,-0.308722383446211,-0.4146543190319576,1.38722326752441,-0.6276917034311794
0.5922349043904518,-0.3040220337292258,-0.4152093490826118,1.2373022029853586,-0.5649988410594745
0.4630722222986957,-0.2999224666140532,-0.4157471886137222,1.132420973992743,-0.6457670723924459
0.3592692746111507,-0.3033653485600205,-0.4133368839004832,1.051232888238358,-0.52621211183009
0.285898047265973,-0.302376554044075,-0.4138788609428567,1.0166911854670642,-0.5954888787562347
0.259747249927209,-0.3031147084126072,-0.4144011960110926,1.0304224597278575,-0.6704263459081523
0.2771650994048941,-0.3033998795058981,-0.4144011960110926,1.064568763372143,-0.613946891616883
0.2836550377268437,-0.305726666034109,-0.4153879599748057,1.0499038496805488,-0.6214357793619238
-0.6927885793815148,-0.3713132536308657,-0.416539599491644,1.7523727524067807,-0.693573264964398
-0.690888601678654,-0.3713323456555764,-0.4194400428243555,1.797465542682096,-0.6681061876611081
-0.6884354808124639,-0.3713513897425929,-0.4195004129508147,1.7738501876535884,-0.671276665684556
-0.6857201610270377,-0.3713569109382688,-0.4202423774174863,1.745604539721098,-0.6978370112717934
-0.6832613917956771,-0.3713758988839781,-0.4216220422856716,1.654915869162334,-0.702070389015746
-0.68080004854159,-0.3713818263256604,-0.422955796492243,1.5741474336046468,-0.6802961290271236
-0.6774989515766859,-0.3713879682985181,-0.4236159759199409,1.560751610182846,-0.7063037667596985
-0.6742301142537496,-0.3715906692145007,-0.4242564907269518,1.4976046771493263,-0.6835880813043435
-0.6709904785595298,-0.3717492237189226,-0.4248762976365726,1.4960839268410997,-0.6572099470977639
-0.6685636532821863,-0.3717719110317709,-0.4254746961495343,1.5389930788055104,-0.6829624888974178
-0.6697635568241478,-0.3717706745386083,-0.426629166785304,1.541912666828857,-0.7079922588871287
-0.6680014216670414,-0.3717242402187997,-0.4271726150256867,1.5695095694049015,-0.7125596908289541
-0.6632348388687914,-0.3717018057479766,-0.4276954271824359,1.5755313067451886,-0.6751152521037497
-0.6576065323271812,-0.3717455452978517,-0.4276524896406172,1.4845458572498278,-0.714977028479016
-0.6682026074780107,-0.3718196774030481,-0.4281447204704556,1.4168414512059344,-0.6879429333020679
-0.6749032450242126,-0.3719855370628438,-0.3718468646887907,1.4444089031419398,-0.7197631140776309
-0.6765366381586265,-0.3721454377134715,-0.4311343344763539,1.377950019434195,-0.6691144239674153
-0.6782033085587561,-0.372238906085018,-0.4320394328515111,1.3525042251659485,-0.7057996486065451
-0.6787839108506534,-0.37229974335081,-0.4325470224936085,1.3607641271919035,-0.6899897744781254
-0.6807905649723615,-0.3723183048479148,-0.4337515091111522,1.2746810710197531,-0.6898014893847788
3.647453556885021,-0.2878923860420473,-0.4146173857126125,0.9269760591262656,-0.3067081352641712
3.479083621761371,-0.2759061486245406,-0.4148462849464562,0.8196380976766433,-0.7271366012815885
3.3715010774515584,-0.2658134989982427,-0.4149677227437152,0.6778858514251426,-0.5429816325633081
3.5387701713162136,-0.2581346602223121,-0.4150876402184627,0.7265194028550477,-0.7936741237851757
3.7757959815563873,-0.2540465807892129,-0.415188755076384,0.7774737665095213,-0.8005738613994225
3.953375024918501,-0.2574314070078453,-0.4153275671729765,0.7370265925718057,-0.4404877309432228
4.11413955298976,-0.2532023300295205,-0.407633539748421,0.6992990712654593,-0.7421325979097361
4.1097952150071775,-0.245187128382443,-0.4232700517807862,0.5473124563709055,-0.7867500913201743
4.029372520443917,-0.2455574277176615,-0.4233979407923308,0.3776968762466676,-0.7993348240109487
4.12206966612817,-0.2496108191366926,-0.4235219689747215,0.4001649060562634,-0.8194813289990269
3.948090234916026,-0.2552678674542097,-0.4313168985465347,0.1973130225306973,-0.4939728448790137
3.924146084350883,-0.2623827613288999,-0.4313917437552602,0.1961007876218746,-0.7891735026829249
8.277379559277046,-0.2642506196844065,-0.4314629528494275,-0.0189691230229893,-0.8088584055066697
7.947538302514892,-0.259854465746848,-0.4315302522839648,0.0167990909624322,-0.6613886614275191
8.211641507157147,-0.2553127953902315,-0.4315933574347181,0.2342529413278308,-0.7361317697734016
8.735809371486127,-0.255010789210929,-0.4316521050963103,0.2890108107866019,-0.4647096971453502
3.875829482318132,-0.2556058908947031,-0.4317086437587942,0.2888431127262338,-0.583195684274513
3.7968600730690794,-0.2610157409475491,-0.4317649786671807,0.2960575299263303,-0.5814343075948197
3.782493165827269,-0.2671879138846906,-0.4317649786671807,0.3211753252556967,-0.7650122736076833
3.627481816791327,-0.2710002182923104,-0.4318754958489817,0.3163701924795928,-0.5944806424499274
-0.2235434300057698,0.6876925352676012,-0.1704586051927136,2.62919494231314,1.8216118965107704
-0.2554851794901987,0.8667956265389183,-0.1785598894838914,2.293240018045338,0.3484450313167904
-0.2689751810936934,1.0491281578167058,-0.186422282475184,1.973145308773252,0.2624837756350678
-0.2819826347371559,1.2360109845853005,-0.1940034314896088,1.8730648701132324,1.0225603289115537
-0.2623684783070076,1.396392380494755,-0.2013166342818298,1.7930595626052752,0.2010420980772142
-0.2597398240321582,1.517411862735751,-0.2083730036354894,1.7959062731551343,0.6538677475756112
-0.2575010967109112,1.610107937806381,-0.2151720608501006,1.7968346027401003,0.3335826563677919
-0.2556077128047992,1.678243781644792,-0.2217160043696085,1.7048869176342714,0.599167891102101
-0.2684212350131016,1.6769519956000822,-0.2280172303962705,1.5867636886169345,0.4642282162995271
-0.2387656047028035,1.702672838620529,-0.2340856410033945,1.5886690405596808,0.3589282594173099
-0.2381351437226017,1.8832195616320129,-0.3114105627451758,1.5470788473339827,0.4473797373013571
-0.2244599614428512,2.18557708176854,-0.2455525699756962,1.6292565706675772,0.4580391030698463
-0.2245931069791028,2.2330913932452563,-0.318764908146065,1.5598466601997898,0.2823873321156024
-0.2248942103732736,1.9803332446223865,-0.3222340914653056,1.441067420830466,0.3047325210969531
-0.2007952658696403,1.9311540662533349,-0.325573551517807,1.4029973887059068,0.3210100711023947
-0.1900306405512566,2.144581766462269,-0.2659959184667594,1.4151141816208477,0.3335401403789717
-0.1799485922493349,2.1767725188520624,-0.27063633041721,1.4978245434786503,0.209150504516492
-0.1704940712586271,2.0097923883491293,-0.2750994647868744,1.4937428958764565,0.2576491003349441
-0.136317236358922,2.059928519481225,-0.2750994647868744,1.6694831106865178,0.1690397059209933
-0.1315828493403554,2.036622716479445,-0.2835234527179793,1.5845298997475954,0.1836530586497592
0.0635123160325242,0.4552606594644357,0.0775455284549531,0.0870713464525476,2.90593967538073
0.06030542829119,0.4491805696713031,0.0602954042493218,0.0524423354979966,0.7011455271436553
0.1333259008517143,0.4186308218276208,0.0824639652359427,0.1401218510621388,0.7509256763394015
0.1334808574027738,0.3854648711839072,0.0701335325580632,0.125827540559764,1.6201832889061187
0.1440370437478172,0.3450975955585231,0.0669318040548516,0.1176152763941158,2.609062672874766
0.1423459211517284,0.2942645847137283,0.0594251124710283,0.0961783801037736,2.5325460404238127
0.1436705811506108,0.2299479350162797,0.0451602731266123,0.07806436383452,1.579902426355339
0.151775786300788,0.1602320183874457,0.0404767021134461,0.059658216858073,1.581912825255265
0.1673546940833136,0.0994681172869646,0.0359477314541622,0.0535202523560863,0.7637897998138512
0.1741582277865904,0.052612033347121,0.0233456295973873,0.0200178457359761,2.421050896599226
0.1698001604452326,0.0143150649682925,0.0113208985294023,-0.0072636161364027,1.549169440151035
0.1565954866048831,-0.0233931539936961,-0.0001656567639973,-0.041058499182813,2.286767182767021
0.1628926517350595,-0.0599229217027353,-0.0111364258478255,-0.0553722328032257,2.127763458292223
0.1660224948299395,-0.091160270869248,-0.0216019448050825,-0.0661272291987118,0.5799324430173122
0.1565101166065564,-0.1165854708023588,-0.0315802760419534,-0.0906623696653433,0.481878425372592
0.1678341780699149,-0.1372978389198943,-0.0410939626533361,-0.1000692918155539,1.879063144832216
0.168043263892444,-0.1537548191868786,-0.050183709904598,-0.1145085726607499,1.184357961223106
0.1721427760983874,-0.1689587055508011,-0.0588823927514609,-0.1296638741933495,1.0301160274961694
0.2046412784089038,-0.1797194265462676,-0.0588823927514609,-0.1029262606309733,1.8231485458209855
0.2036024953309123,-0.1928964769481829,-0.0686287964245454,-0.1297643077436662,0.5031850094841924
0.6915025649570552,-0.3695007078306911,5.849241687661872,0.1409709402373038,3.3170085501450184
0.740551068583235,-0.3694764957008996,6.74336269571608,0.1399199891813565,1.4522633542044596
0.4969441513494947,-0.370135039736297,6.419371785087535,0.0517035661625356,1.2238249462736135
0.4004364076609199,-0.3673644891368195,5.744057558784395,-0.1193389903207445,0.3368928297830776
0.2031757375694614,-0.3590170036811218,5.265881926290279,-0.1843513997479963,-0.556222326224451
0.2691818299148485,-0.3505608431786285,4.675389408288307,-0.2573722225618741,-0.5351161746315741
0.17519711355556,-0.3405943933537042,4.251961569112316,-0.2626976216934839,-0.3962346602941005
0.1338120917609316,-0.346742588012298,3.928612515710125,-0.3098091368435706,0.0206710523639301
0.0104467561481796,-0.3437343568560845,3.067176606893484,-0.5110609705337238,-0.4683235561950659
-0.0735848704303709,-0.3385442616206874,2.624136253200154,-0.6307154308990907,-0.5037393748822787
-0.1999086078991884,-0.3419243061684154,2.2474258407214065,-0.7660423673211305,-0.3005433168852446
-0.1827027634780647,-0.3330357994877117,2.1922001459444784,-0.7680449910308105,-0.0802315365317425
-0.2209050785743153,-0.337880203289608,2.683696674051153,-0.8129680536166974,-0.0814098367933303
-0.2595757187342052,-0.3354488515215286,1.7861152392048678,-0.8872363766171435,-0.4013305052398339
-0.3269142877386867,-0.3388905300750867,1.690244200339231,-0.8971861194200885,-0.6464776967770118
-0.3454386470918608,-0.3408875574394231,1.518867906548928,-0.9436861094570602,-0.3842815937229403
-0.3570140881682921,-0.3429075417031801,1.6453611654183091,-0.946632942705324,0.1350815782790438
-0.3182825784005555,-0.3441966072905092,1.5852339763896368,-0.9420999428109478,-0.6298600188610086
-0.311081997180323,-0.3457056046874053,1.84962752221286,-0.9420999428109478,-0.3292294619134913
-0.3045780287936518,-0.3468150988619786,1.578638835317922,-0.9474537763236014,-0.1189818234849953
0.2101804605900833,1.097784497217123,0.108872859820489,-0.0279400661570451,1.1817644859050749
0.1641455507076425,1.064530472893585,0.0921974692754925,-0.1116227748420024,1.9611736666693669
0.1822348434254575,1.0083748823610874,0.0790581405620547,-0.1775375946022287,3.4758361369518465
0.1218943095746034,0.9353817378114304,0.0625411399346186,-0.2436697249845159,3.291480735714843
0.0486652374759301,0.8464958216432384,0.0438174070188068,-0.3024074892793347,1.4802692434115832
0.0293395390999064,0.7102733370450494,0.0356933031526983,-0.342200619272488,1.4137134997699303
0.0274113684258339,0.5594358265623302,0.0221053331276747,-0.4018977558343199,2.739003682134624
-0.0167675573621548,0.4278454185292779,0.0111311364122157,-0.4518352025318803,4.179998091217103
-0.018537721419646,0.305576118755557,-0.0041458087070455,-0.5048895004363028,3.7929871924123497
-0.0570956883854284,0.2064129935910167,-0.0221875221329404,-0.5576068314313142,2.137153418108795
-0.0880528133092972,0.1237025079676317,-0.0421614011481858,-0.6117353424144992,0.9032179482932988
-0.104412118663662,0.0574105297085024,-0.0597423480934352,-0.6527507394929754,1.9797227852203445
-0.102252451282336,0.0153831622691633,-0.0820345752563666,-0.7018435819052253,1.8118392927948173
-0.1435983513802842,-0.0094860922782867,-0.1047030676218168,-0.7551244944839832,1.630490379338669
-0.1505970712614112,-0.0382529610593479,-0.1164970451693322,-0.7695824679049499,2.327734374851612
-0.1598853430045546,-0.0690288837466211,-0.1332643428024027,-0.7980552500235969,1.2921967300091572
-0.1526597709511717,-0.0972052550441511,-0.1466531707377167,-0.8170273175733938,1.3492835555692866
-0.1463263336477643,-0.1223369278417816,-0.1552377540263698,-0.8205716635713052,1.3273453053380722
-0.1338061737285637,-0.1380543393246044,-0.1565088685720246,-0.807114222070349,0.4017600812973003
-0.1838907669636062,-0.1612943423074296,-0.1779467966400759,-0.8447569196862054,0.3319670487926249
-0.2990854565350704,-0.3601701849619757,-0.3965883259077446,-0.397228406100605,-0.557066572288166
-0.291218991276706,-0.3579688329516998,-0.3970013674847977,-0.4393140313765845,-0.5667359228884135
-0.2835437850925896,-0.3580772163046997,-0.3974187300994512,-0.5033287542204189,-0.5891965124108475
-0.3086078246463841,-0.3570654434424696,-0.3978690795953698,-0.4895605204879745,-0.571843915259524
-0.3333429349261841,-0.3571919636455986,-0.3983214833068236,-0.5201429731445988,-0.6140076287437689
-0.3259267845171978,-0.3573181841855211,-0.3987728154997097,-0.5067474115101195,-0.686236220036572
-0.3294523718213779,-0.3585552348432134,-0.3992594838828026,-0.5160026778149616,-0.6452568805266038
-0.333280007786596,-0.3586924434402927,-0.3997878467470699,-0.54745470763096,-0.5794421298329597
-0.3474540216083034,-0.3599108809616855,-0.4003220083455337,-0.5785981093536435,-0.5979426586824281
-0.3509496966799435,-0.3600296768805184,-0.4008175892788485,-0.6401343619406868,-0.6700801442849023
-0.3541775887673298,-0.3601393725468937,-0.4012752066890833,-0.6480296733356032,-0.6249524590086218
-0.3572065498399184,-0.3591902036354937,-0.401704621701796,-0.6554384064107359,-0.7226481276047149
-0.3501373739681379,-0.3603406366004273,-0.40211481993904,-0.6522698948205932,-0.633206634552426
-0.3529662903714908,-0.3625064627068415,-0.4025053205998214,-0.6184072546362883,-0.6287424557263067
-0.3654667237682019,-0.3625804420963493,-0.4028756643819158,-0.635256397282803,-0.6308986237307589
-0.3679360798086152,-0.3626503736102283,-0.4032257443367499,-0.6716545715862523,-0.7185058555510911
-0.3702671665862733,-0.3617012725292767,-0.4035562218946563,-0.6674580231990245,-0.637190990076146
-0.3820889488165222,-0.3627785019539082,-0.4038671599486876,-0.6828467232173522,-0.6321255136938556
-0.3820889488165222,-0.363787407541671,-0.4038671599486876,-0.6828467232173522,-0.634172354869913
-0.3954652520258594,-0.36388838855902,-0.4044288432940029,-0.6828556014822379,-0.7114299802688749
-0.4593656157887408,-0.3708901279040575,0.5805318303374968,-0.7472389500766222,-0.2989945201496523
-0.4582629587902234,-0.3719707585342514,0.5871704719734345,-0.7596483763775138,-0.4746402173912074
-0.4845388885090596,-0.3712572761741771,0.6025309065917822,-0.7826931060358296,-0.6148640222328612
-0.5089253663237527,-0.3705466751515022,0.6270344780384108,-0.8089307716566116,-0.6873112671824538
-0.4906458879181705,-0.3709075403963445,0.7141377691904865,-0.8296315881417551,0.0187942751431534
-0.5131215822747522,-0.3712666488049498,0.6587119843875238,-0.8588206147469614,-0.3321205491532638
-0.5168384281275313,-0.3705586389811118,0.6481335239891777,-0.88778074476144,0.2662312563639326
-0.5171251127942862,-0.3700296566340599,0.6377626013269184,-0.8956592101719356,-0.1060387417455938
-0.5089253569028573,-0.3712731525611123,0.6098474948058007,-0.9381905380230106,-0.5766664431342706
-0.5294236761176349,-0.3719827094243731,0.5910090389597819,-0.9718506406446809,0.2194272263855992
-0.5447918207896324,-0.3709226668356411,0.5989066678190468,-1.0018913816646378,0.1709529254179015
-0.5483101383448028,-0.3714542163943603,0.5626929119402745,-1.0283476468418435,-0.2382088035621671
