Interpersonal Violence,Drug Use Disorders,gdp/percap,Domestic private health expenditure (PVT-D) per capita in US$,Deaths due to tuberculosis among HIV-negative people (per 100 000 population)
-0.3108184958996526,-0.1455031596711008,0.024204154439554,0.0512565916698448,-0.3659353997109312
-0.3137492278031413,-0.1423438448455053,0.0570826680619815,0.0701232151140273,-0.334784283339098
-0.3141314971818572,-0.1386101091425287,-0.0478604395638059,0.0195481195471199,-0.3926363566010739
-0.3168073828328686,-0.1360252151943142,-0.0220432619349446,0.0638343406326331,-0.4059868350461453
-0.320884922872505,-0.1360252151943142,0.0508062989572518,0.1292320327462386,-0.432687791936288
-0.3188461528526868,-0.1314298481752662,0.1414855421398269,0.2035761027310138,-0.4949900246799543
-0.3187187297264481,-0.1256856394014561,0.161274556109024,0.2902008094983539,-0.4860897057165734
-0.3369402367785734,-0.1699160469597935,1.8602620462957973,0.3112627618297424,-0.6454054151610915
-0.3369402367785734,-0.170203257398484,1.843532042303336,0.3272573008650992,-0.6240446496489773
-0.3368128136523347,-0.170203257398484,2.070065414063869,0.4617995998095711,-0.6445153832647534
-0.3369402367785734,-0.1699160469597935,2.723075327996622,0.7354894364919773,-0.6338350005086963
-0.3369402367785734,-0.1699160469597935,3.28768224906033,0.9448544861560288,-0.6587558936061628
-0.337067659904812,-0.1699160469597935,3.532619815008226,1.0315452178523077,-0.6667661806732057
-0.337067659904812,-0.169628836521103,4.0551997605244114,1.1350558001956743,-0.6672111966213747
-0.337067659904812,-0.1699160469597935,4.941771351961176,1.1214381586021045,-0.6578658617098248
-0.337067659904812,-0.1699160469597935,5.653237152514403,1.0544063494972706,-0.6600909414506699
-0.337067659904812,-0.1699160469597935,5.108835718330241,1.191028433703306,-0.6645411009323605
-0.337067659904812,-0.1699160469597935,5.236256239489624,1.2412073796965823,-0.6681012285177128
-0.337067659904812,-0.1699160469597935,5.731347646063765,1.472987892735262,-0.6596459255025009
-0.337067659904812,-0.1699160469597935,5.466939506481433,0.9857569296334427,-0.6685462444658818
-0.337067659904812,-0.1699160469597935,5.944497559922476,1.0488437492342002,-0.6685462444658818
-0.337067659904812,-0.169628836521103,6.233574010258227,1.0585494137881628,-0.6689912604140509
-0.337067659904812,-0.169628836521103,5.2899898563506325,0.7716545913180524,-0.6694362763622199
-0.337067659904812,-0.169628836521103,5.432411452450666,0.7961498399542438,-0.6694362763622199
-0.3369402367785734,-0.1699160469597935,5.703968017865775,0.8138610271420023,-0.6543057341244725
-0.3369402367785734,-0.1699160469597935,6.249791206534001,0.913624694768108,-0.6618710052433462
-0.3369402367785734,-0.1699160469597935,5.994583394397043,0.8230715047289259,-0.6618710052433462
-0.2711899036394363,-0.1681927843276505,-0.6514309063512075,-0.481036385432515,3.060687401190716
-0.2760319824365045,-0.16790557388896,-0.6492869534206003,-0.4804256548398337,2.971684211556907
-0.2655832860849362,-0.167331153011579,-0.6500773734722015,-0.4794682933702252,2.8381794271061933
-0.2739932124166863,-0.1670439425728885,-0.6474863577271927,-0.4784779194361474,2.5266682633878617
-0.2757771361840272,-0.166756732134198,-0.6519004558120909,-0.4819607344376543,2.4376650737540526
-0.2765416749414591,-0.1664695216955075,-0.6500790338225664,-0.4802605925174875,2.482166668570957
-0.2775610599513681,-0.1664695216955075,-0.64908921920361,-0.4802110738207835,2.126153910035721
-0.2775610599513681,-0.166182311256817,-0.6438992128163209,-0.4777681514500583,2.126153910035721
-0.2767965211939363,-0.1658951008181265,-0.6388468523741483,-0.4744999174676014,2.0816523152188164
-0.2660929785898908,-0.1653206799407455,-0.6424738362811657,-0.4754737851694446,1.992649125585008
-0.276923944320175,-0.165033469502055,-0.6422936710687974,-0.4752096854536906,1.859144341134294
-0.276923944320175,-0.1647462590633645,-0.6392777267711586,-0.4772564582507848,1.7256395566835807
-0.2771787905726522,-0.164459048624674,-0.640018190716824,-0.4775700766632427,1.7256395566835807
-0.2771787905726522,-0.163884627747293,-0.6388973170152906,-0.4761670469232991,1.6811379618666762
-0.2762868286889818,-0.163310206869912,-0.6394832561981022,-0.4773720018764271,1.5921347722328671
-0.2753948668053113,-0.1630229964312214,-0.6428026869937733,-0.4789896126354209,1.5476331774159626
-0.2748851743003568,-0.1621613651151499,-0.6423978423349803,-0.4793527497445827,1.6366363670497717
-0.273738366164209,-0.1615869442377689,-0.6404265515678542,-0.4783788820427396,1.5476331774159626
-0.2719544423968681,-0.1607253129216974,-0.6392584117971547,-0.4781477947914547,1.4586299877821536
-0.2719544423968681,-0.1601508920443164,-0.640105125586873,-0.4781312885592201,1.2806236085145355
-0.3034279545778116,-0.168479994766341,-0.6479509228998255,-0.4895040825688804,0.2125853329088273
-0.300497222674323,-0.168479994766341,-0.6487989002076932,-0.4895866137300536,0.1235821432750183
-0.2971842213921184,-0.1681927843276505,-0.6461600901116203,-0.4878204468809481,0.6130996862609679
-0.2937437969836752,-0.1681927843276505,-0.6483385452125868,-0.4872427287527361,0.5240964966271588
-0.2910679113326638,-0.16790557388896,-0.6473346038815008,-0.4876718907908365,0.6576012810778724
-0.2887742950603683,-0.1676183634502695,-0.6468630211406409,-0.4873252599139092,0.7021028758947769
-0.2878823331766978,-0.1676183634502695,-0.6455696560118483,-0.4847172752208376,0.5240964966271588
-0.2875000637979819,-0.167331153011579,-0.6438942997595017,-0.4821753154567045,0.6130996862609679
-0.2882646025554137,-0.167331153011579,-0.6400366702465896,-0.4798644429438563,0.791106065528586
-0.2881371794291751,-0.1670439425728885,-0.6364815456271643,-0.4792041936544711,0.7466044707116815
-0.2880097563029364,-0.1664695216955075,-0.6336767748915442,-0.4823898964757548,0.2125853329088273
-0.2889017181866069,-0.166182311256817,-0.6298263813867988,-0.4818947095087159,0.8356076603454905
-0.2905582188277092,-0.1658951008181265,-0.6398499522488214,-0.4837929262156983,0.6130996862609679
-0.2919598732163342,-0.165607890379436,-0.6429847443803112,-0.4819607344376543,0.6576012810778724
-0.2929792582262433,-0.1653206799407455,-0.6409670701342892,-0.4826374899592742,0.5240964966271588
-0.2934889507311979,-0.1647462590633645,-0.6402187347075029,-0.48059071716218,0.3015885225426363
-0.2943809126148684,-0.164459048624674,-0.644597253533849,-0.4787420191519014,0.1680837380919228
-0.2952728744985388,-0.163884627747293,-0.6417990527181302,-0.4800295052662026,0.0345789536412093
-0.2934889507311979,-0.163310206869912,-0.6391759161290916,-0.4799139616405602,0.0345789536412093
-0.2954002976247775,-0.1630229964312214,-0.6375371643596622,-0.4791381687255326,-0.0544242359925996
-0.2664752479686066,-0.1541194728318159,-0.4364460660415624,-0.3935863670534434,-0.3792858781560025
-0.2625251310552089,-0.1544066832705064,-0.4445411726641323,-0.3979605185956204,-0.3614852402292408
-0.258957283520527,-0.1544066832705064,-0.4306579830742847,-0.393602873285678,-0.3926363566010739
-0.2551345897333679,-0.1532578415157444,-0.4149464491877955,-0.3783841271653488,-0.4059868350461453
-0.2527135503348338,-0.1529706310770539,-0.3883617369964884,-0.3661695153117223,-0.4193373134912166
-0.2508022034412542,-0.1526834206383634,-0.3645205363887135,-0.3535422476522301,-0.4282376324545975
-0.2500376646838224,-0.1521089997609823,-0.3300147083692296,-0.3371515590432422,-0.4104369945278357
-0.2494005490526292,-0.1515345788836014,-0.2730166241319692,-0.3100648319462137,-0.423787472972907
-0.2479988946640042,-0.1498113162514583,-0.2048470868980615,-0.2845792093759445,-0.4371379514179784
-0.2468520865278564,-0.1483752640580058,-0.2688876846794093,-0.3083646900260469,-0.423787472972907
-0.2478714715377655,-0.1478008431806248,-0.1888764898312868,-0.2662572915955048,-0.4460382703813593
-0.2499102415575837,-0.1472264223032438,-0.1168381041551265,-0.2213108212206063,-0.4460382703813593
-0.2519490115774019,-0.1463647909871723,-0.0958075361307876,-0.2026257663310047,-0.4593887488264306
-0.2556442822383225,-0.1466520014258628,-0.088731133590561,-0.1937454133887736,-0.4816395462348829
-0.2571733597531861,-0.1449287387937198,-0.0712213313730054,-0.1728485233797315,-0.4682890677898115
-0.258957283520527,-0.1432054761615768,-0.1512080330885751,-0.1978554652151966,-0.4638389083081212
-0.2598492454041975,-0.1409077926520528,-0.1575317622390841,-0.1999187442445253,-0.4638389083081212
-0.2616331691715384,-0.1391845300199097,-0.1357124725106485,-0.1893547556143619,-0.4638389083081212
-0.2631622466864021,-0.1371740569490762,-0.0695968491374605,-0.1484688183691825,-0.4638389083081212
-0.2643090548225498,-0.1345891630008617,-0.0751784710016253,-0.1465871078944347,-0.4638389083081212
-0.3371950830310506,-0.1739369931014606,-0.5273887353194155,-0.2462187256626635,-0.4504884298630497
-0.337067659904812,-0.1739369931014606,-0.5358937947277476,-0.2354401560134499,-0.4148871540095261
-0.337067659904812,-0.1739369931014606,-0.5281764397588157,-0.2050851949339646,-0.2991830074855744
-0.3371950830310506,-0.1739369931014606,-0.4943480467603806,-0.2286065758683129,-0.5661925763870015
-0.3371950830310506,-0.1739369931014606,-0.4706572204898542,-0.156886996808844,-0.6365050961977106
-0.3371950830310506,-0.1739369931014606,-0.4862214714088826,-0.1494591923032603,-0.6062440117222155
-0.3371950830310506,-0.1739369931014606,-0.4305952793025601,-0.0953352568059073,-0.5928935332771442
-0.3371950830310506,-0.1739369931014606,-0.3995892518771207,-0.0971674485839513,-0.5928935332771442
-0.337067659904812,-0.1739369931014606,-0.3594498924781879,0.0272070113039883,-0.5750928953503824
-0.3369402367785734,-0.1739369931014606,-0.3579060924516272,-0.0816846027478681,-0.5795430548320728
-0.3368128136523347,-0.1739369931014606,-0.325309621055262,-0.0578661096332964,-0.5750928953503824
-0.3368128136523347,-0.1739369931014606,-0.3193282032356887,-0.0187133267727532,-0.561742416905311
-0.3366853905260961,-0.1739369931014606,-0.2849650582925572,0.0070694079777393,-0.610694171203906
-0.3366853905260961,-0.1739369931014606,-0.2313834663934228,0.0014407827857303,-0.5839932143137633
-0.3366853905260961,-0.1736497826627701,-0.1773648786968644,-0.0766171894518365,-0.5884433737954538
-0.3365579673998575,-0.1736497826627701,-0.1227778055798557,-0.1300313569631004,-0.6062440117222155
-0.3365579673998575,-0.1736497826627701,-0.0866361756746973,-0.0607381940421221,-0.5528420979419302
-0.3365579673998575,-0.1736497826627701,-0.0357510167272148,-0.0752636784085968,-0.570642735868692
-0.3365579673998575,-0.1736497826627701,0.036963073540042,-0.2071979926599973,-0.5795430548320728
-0.3365579673998575,-0.1736497826627701,0.0783080359380154,-0.2216574520975335,-0.5839932143137633
-0.2098993799186515,-0.171926520030627,-0.652217872869986,-0.4738891868749201,-0.0989258308095041
-0.2086251486562651,-0.171926520030627,-0.650199099097178,-0.4750776355958135,-0.0989258308095041
-0.2036556467329582,-0.1716393095919365,-0.6486122323774675,-0.4734600248368197,-0.0989258308095041
-0.203018531101765,-0.1716393095919365,-0.6454295670008929,-0.4704063718734131,-0.0989258308095041
-0.1995781066933218,-0.1716393095919365,-0.642717505522335,-0.4692839480814582,-0.0989258308095041
-0.1995781066933218,-0.1716393095919365,-0.6398877972815307,-0.4664118636726326,-0.1434274256264086
-0.1960102591586399,-0.171352099153246,-0.6378162548772597,-0.4635562854960415,-0.1879290204433132
-0.1895116797204694,-0.171352099153246,-0.6334327124610355,-0.4583733285743676,-0.1879290204433132
-0.1817388690199125,-0.171352099153246,-0.6275834687043792,-0.4532894090461014,-0.2902826885221936
-0.1730740964356851,-0.1710648887145555,-0.6270907065840103,-0.4525631348277776,-0.3303341238574076
-0.1674674788811851,-0.1710648887145555,-0.626301717753712,-0.4590996027926913,-0.1879290204433132
-0.1649190163564123,-0.170777678275865,-0.6188799712683023,-0.4620212058982209,-0.2324306152602177
-0.1465700861780485,-0.170777678275865,-0.6220617960541381,-0.4682935741473804,-0.1434274256264086
-0.1509024724701622,-0.1704904678371745,-0.6204379227785766,-0.4714132520397255,-0.2635817316320508
-0.1328083885442756,-0.170203257398484,-0.6177939371425762,-0.468673217488777,-0.2813823695588126
-0.1246533084650028,-0.170203257398484,-0.6232533009763194,-0.4725851945283842,-0.3436846023024789
-0.1054124164029685,-0.169628836521103,-0.6214121216489312,-0.4727502568507306,-0.3481347617841694
-0.076742212999275,-0.1693416260824125,-0.6183603286600776,-0.4713142146463178,-0.294732848003884
-0.064764439132843,-0.169054415643722,-0.6129412957192828,-0.4722715761159263,-0.334784283339098
-0.0428476614197973,-0.1687672052050315,-0.6150482824058763,-0.4724861571349766,-0.3392344428207885
-0.337067659904812,-0.1727881513466986,-0.1212448035809476,-0.1937454133887736,-0.6414002716275701
-0.337067659904812,-0.1727881513466986,-0.1220610141794352,-0.1400836523939903,-0.6529706862799652
-0.337067659904812,-0.1727881513466986,-0.0727291051857523,-0.0852994676072521,-0.6418452875757391
-0.337067659904812,-0.1727881513466986,0.053834624257432,0.0482689636353767,-0.6663211647250367
-0.337067659904812,-0.1727881513466986,0.1359064002809974,0.1241646194502071,-0.6538607181763034
-0.3371950830310506,-0.172500940908008,0.1735164029139963,0.211961268706206,-0.6663211647250367
-0.337067659904812,-0.172500940908008,0.2216431633692522,0.2809738256791956,-0.6663211647250367
-0.337067659904812,-0.172500940908008,0.3709811711743193,0.3833784904628423,-0.610694171203906
-0.337067659904812,-0.1722137304693175,0.5139525791509432,0.527675972657981,-0.6667661806732057
-0.337067659904812,-0.1722137304693175,0.4568822961814846,0.4801710362867147,-0.6667661806732057
-0.337067659904812,-0.1722137304693175,0.4937704191533991,0.5226085593619495,-0.6422903035239081
-0.337067659904812,-0.1722137304693175,0.5652715561599573,0.6592306435679849,-0.6454054151610915
-0.337067659904812,-0.1722137304693175,0.5392264601564309,0.5856953789627067,-0.6672111966213747
-0.3371950830310506,-0.1722137304693175,0.6724672098266252,0.639621239673244,-0.6454054151610915
-0.3371950830310506,-0.171926520030627,0.8043696696827443,1.0648878069662606,-0.6672111966213747
-0.3371950830310506,-0.171926520030627,0.7321209428719343,0.9588517710909952,-0.6578658617098248
-0.3371950830310506,-0.171926520030627,0.7998926060693562,0.925410144583634,-0.6471854789537677
-0.3371950830310506,-0.171926520030627,1.0240757718102909,1.0716388559502246,-0.6681012285177128
-0.3371950830310506,-0.171926520030627,1.2524073598945578,1.16808477089717,-0.6672111966213747
-0.3371950830310506,-0.1716393095919365,1.2960101273987537,1.0502467789741436,-0.6672111966213747
-0.3189735759789254,-0.1733625722240795,-0.6296254864055427,-0.46027154528135,1.8146427463173893
-0.318081614095255,-0.1733625722240795,-0.6312574429757051,-0.4603045577458193,1.7701411515004852
-0.3174444984640618,-0.1733625722240795,-0.6315341317084432,-0.4601560016557077,1.5476331774159626
-0.3174444984640618,-0.1733625722240795,-0.6271150169948504,-0.4569042739054854,1.414128392965249
-0.31667995970663,-0.1733625722240795,-0.622234226415942,-0.4536690523874979,0.880109255162395
-0.3161702672016754,-0.1733625722240795,-0.612774039655762,-0.4525631348277776,1.3696267981483443
-0.3154057284442436,-0.1733625722240795,-0.5948402263963594,-0.4503843121728064,0.9246108499792997
-0.3155331515704822,-0.1733625722240795,-0.5910004953726206,-0.446472335133199,0.6130996862609679
-0.3156605746967209,-0.1733625722240795,-0.5789817055780588,-0.4397708048459391,0.7021028758947769
-0.3145137665605731,-0.173075361785389,-0.5879627082283851,-0.4436662756533119,0.5685980914440634
-0.3143863434343345,-0.173075361785389,-0.5749666341475569,-0.4446071308906858,0.5685980914440634
-0.3141314971818572,-0.173075361785389,-0.5588945487699905,-0.4417020340173909,0.791106065528586
-0.3131121121719481,-0.173075361785389,-0.5623332365920428,-0.4428244578093458,0.3015885225426363
-0.3127298427932322,-0.173075361785389,-0.555452599803292,-0.4433526572408539,0.4350933069933498
-0.313494381550664,-0.173075361785389,-0.5685880242213609,-0.4397542986137045,0.3015885225426363
-0.3129846890457095,-0.173075361785389,-0.5770539819206776,-0.4423622833067762,0.3460901173595408
-0.3129846890457095,-0.1727881513466986,-0.5757269094587034,-0.444821711909736,0.2125853329088273
-0.3122201502882776,-0.1727881513466986,-0.571973564576005,-0.4438643504401275,0.1235821432750183
-0.3123475734145163,-0.1727881513466986,-0.5630010977242924,-0.4424283082357146,0.1235821432750183
-0.3123475734145163,-0.1727881513466986,-0.5594532301713765,-0.4427089141837034,0.0345789536412093
-0.3345191973800392,-0.173075361785389,-0.4524521364117109,-0.400436453430815,-0.6538607181763034
-0.3345191973800392,-0.173075361785389,-0.4568557388976844,-0.4010801964879656,-0.6427353194720773
-0.334264351127562,-0.173075361785389,-0.4486167065957052,-0.3861090438511558,-0.6440703673165844
-0.3338820817488461,-0.1727881513466986,-0.4071317226103843,-0.3642382861402706,-0.6360600802495415
-0.3332449661176529,-0.172500940908008,-0.3757340436859186,-0.3481282034792713,-0.6195944901672868
-0.3326078504864597,-0.1722137304693175,-0.3822027241896503,-0.3221639001741978,-0.6284948091306678
-0.3317158886027892,-0.1722137304693175,-0.3740314420965119,-0.3011019478428094,-0.649855574642782
-0.3327352736126983,-0.1716393095919365,-0.3301559491576381,-0.2652173989647231,-0.6240446496489773
-0.3320981579815051,-0.170777678275865,-0.2574892491156362,-0.1521827206219743,-0.6240446496489773
-0.3327352736126983,-0.1699160469597935,-0.295698754199423,-0.1820424947344207,-0.6195944901672868
-0.3319707348552665,-0.169628836521103,-0.2632231051914289,-0.1640341953664389,-0.6347250324050344
-0.3327352736126983,-0.1699160469597935,-0.2055747491303257,-0.1314178804708093,-0.610694171203906
-0.3333723892438915,-0.169628836521103,-0.2028654442344795,-0.140232208484102,-0.6195944901672868
-0.3329901198651756,-0.1699160469597935,-0.1878724061824596,-0.0670765872202202,-0.6151443306855964
-0.3341369280013234,-0.169054415643722,-0.1646874862866825,0.0118892277902514,-0.6151443306855964
-0.3340095048750847,-0.1687672052050315,-0.2112252713780923,-0.0043694109608594,-0.6240446496489773
-0.3345191973800392,-0.168479994766341,-0.1931598619801732,0.0171712221053331,-0.6151443306855964
-0.3332449661176529,-0.169054415643722,-0.1564777493918747,0.0665083502546433,-0.6017938522405252
-0.3337546586226074,-0.1699160469597935,-0.1209539126734946,0.1110916835203798,-0.6195944901672868
-0.3337546586226074,-0.170203257398484,-0.1323185767079085,0.1051989586126168,-0.6151443306855964
1.309621400477104,-0.0300445633175187,-0.2969549543801351,-0.2031374595302782,-0.512790662606716
1.2310013315878647,-0.0329166677044238,-0.2766243239686712,-0.1534867129685101,-0.512790662606716
1.2297271003254782,-0.0357887720913288,-0.2734649307193239,-0.1268126416773475,-0.5261411410517874
1.2395386810458533,-0.0355015616526383,-0.2996898429999703,-0.0938992146014945,-0.5261411410517874
1.1732786554017618,-0.0375120347234718,-0.2777171610212539,-0.0752141597118929,-0.5572922574236205
1.2569956493405468,-0.0372248242847813,-0.2354598616184019,-0.0304987765882793,-0.5572922574236205
1.3203249430811497,-0.0423946121812103,-0.192896911360675,-0.0071424579762773,-0.5661925763870015
1.2633668056524787,-0.0438306643746629,-0.1612220644447405,0.0245330016819782,-0.5795430548320728
1.6950763573489835,-0.0432562434972819,-0.1397904206212231,0.0185082269163382,-0.570642735868692
2.106525631973545,-0.0472771896389489,-0.2442916865543018,-0.0592526331410054,-0.5795430548320728
2.3669785020053205,-0.0521597670966874,-0.1757904029119662,-0.0540531699870969,-0.5750928953503824
2.621824754482596,-0.0533086088514494,-0.1248927117540175,-0.0524190529958684,-0.570642735868692
2.6242457938811303,-0.0533086088514494,-0.1214331820988798,-0.0417560269722972,-0.5839932143137633
2.6315089120767325,-0.0464155583228774,-0.0943305164375199,-0.0154781052547657,-0.5839932143137633
2.540273953689868,-0.0435434539359724,-0.0821831285371892,-0.0110544350158847,-0.5884433737954538
2.65138691976996,-0.0380864556008528,-0.15135076656473,-0.0568922419314532,-0.5928935332771442
2.9770804304359184,-0.0306189841948997,-0.1972465166238629,-0.1005677324242852,-0.5973436927588346
3.6771430859909935,-0.0185561457698986,-0.1672677781118722,-0.0772444262767525,-0.5973436927588346
3.6464341125674826,-0.0076421490996595,-0.1399006119461958,-0.0583117779036315,-0.6017938522405252
3.570617352455493,-0.0030467820806115,-0.1303296868487408,-0.03894996749241,-0.5973436927588346
-0.2618880154240157,-0.162735785992531,-0.6503595844457001,-0.4744503987708976,0.1235821432750183
-0.2713173267656749,-0.162735785992531,-0.6480847116080195,-0.4693334667781622,0.0345789536412093
-0.2748851743003568,-0.163310206869912,-0.645562569076021,-0.4642165347854267,0.0345789536412093
-0.279727253097425,-0.163884627747293,-0.6411897776666081,-0.4594462336696185,0.0345789536412093
-0.2858435631568796,-0.1641718381859835,-0.632829596044385,-0.4499881625991753,0.1235821432750183
-0.2832951006321069,-0.163884627747293,-0.6272744512372007,-0.4349344788011925,0.1680837380919228
-0.2875000637979819,-0.1641718381859835,-0.6211762458606065,-0.4141531324177928,0.1680837380919228
-0.2894114106915615,-0.1647462590633645,-0.6071908938138909,-0.3899715021940593,0.1235821432750183
-0.2908130650801865,-0.1647462590633645,-0.5838557731767537,-0.3425160845194971,0.0345789536412093
-0.2937437969836752,-0.165607890379436,-0.5914947806403664,-0.3308956970263173,0.0345789536412093
-0.2941260663623911,-0.1647462590633645,-0.5691810837696495,-0.3530800731496605,-0.0099226411756951
-0.3015166076842321,-0.1658951008181265,-0.547836123555319,-0.3278750565273799,-0.0989258308095041
-0.301898877062948,-0.1664695216955075,-0.5424693745059906,-0.3307636471684402,-0.0989258308095041
-0.3017714539367093,-0.1664695216955075,-0.5298376333275946,-0.325234059369839,-0.2724820505954318
-0.304702185840198,-0.166182311256817,-0.5282334996015078,-0.3415917355143578,-0.2769322100771222
-0.3072506483649708,-0.1658951008181265,-0.5530675962029651,-0.345916368359831,-0.334784283339098
-0.3085248796273571,-0.1664695216955075,-0.546744428139372,-0.3568600003313908,-0.3703855591926216
-0.3156605746967209,-0.1670439425728885,-0.5238047790897682,-0.311170749505934,-0.432687791936288
-0.3118378809095617,-0.1664695216955075,-0.4977037890373461,-0.3051129622758247,-0.4415881108996689
-0.3113281884046072,-0.166182311256817,-0.4866345448491706,-0.317872279793194,-0.4415881108996689
-0.2983310295282661,-0.1710648887145555,-0.6444989973013341,-0.4801285426596104,0.2125853329088273
-0.2976939138970729,-0.1710648887145555,-0.642305775820275,-0.479253712351175,0.2125853329088273
-0.2970567982658798,-0.1710648887145555,-0.6402095432783991,-0.4781973134881587,0.1680837380919228
-0.2968019520134025,-0.170777678275865,-0.6368741812925182,-0.4787750316163707,0.1235821432750183
-0.2954002976247775,-0.1704904678371745,-0.6299654545229851,-0.4749125732734672,0.1235821432750183
-0.2952728744985388,-0.170203257398484,-0.6208255086290659,-0.4690528608301734,0.0790805484581138
-0.2960374132559706,-0.170203257398484,-0.6055027944247553,-0.4669070506396715,0.0345789536412093
-0.2969293751396411,-0.1699160469597935,-0.5918836311680872,-0.4619881934337516,-0.0099226411756951
-0.2988407220332207,-0.1699160469597935,-0.568806397318014,-0.4533059152783361,-0.0544242359925996
-0.3003697995480843,-0.169628836521103,-0.5880934321829187,-0.4598588894754843,-0.0989258308095041
-0.2996052607906525,-0.169628836521103,-0.5452740100204648,-0.4417185402496255,-0.1434274256264086
-0.2993504145381752,-0.1693416260824125,-0.4933420667906978,-0.4146483193848317,-0.1434274256264086
-0.300114953295607,-0.1693416260824125,-0.4652223212792372,-0.3984226930981901,-0.1434274256264086
-0.2998601070431297,-0.1693416260824125,-0.4632097437146624,-0.3760897608847352,-0.1879290204433132
-0.2999875301693684,-0.1693416260824125,-0.4717365974806878,-0.3847060141112123,-0.1879290204433132
-0.3002423764218457,-0.1693416260824125,-0.4839637862321911,-0.3835670840870228,-0.1879290204433132
-0.3007520689268002,-0.169054415643722,-0.4936488334136842,-0.397580875254224,-0.1879290204433132
-0.3007520689268002,-0.1687672052050315,-0.4908998750784408,-0.4050416922242769,-0.1879290204433132
-0.3010069151792775,-0.1687672052050315,-0.4644586209640723,-0.3930251551574659,-0.2324306152602177
-0.3011343383055161,-0.168479994766341,-0.4545268050430483,-0.3879247293969652,-0.2324306152602177
-0.3347740436325165,-0.1739369931014606,-0.3083478118896712,-0.1184769943988591,-0.6685462444658818
-0.3349014667587552,-0.1739369931014606,-0.3419939292282333,-0.1687714840177779,-0.6685462444658818
-0.3349014667587552,-0.1739369931014606,-0.3100082706631981,-0.0707244645440735,-0.6685462444658818
-0.3349014667587552,-0.1739369931014606,-0.2977614457963686,-0.1111482272866832,-0.6685462444658818
-0.3350288898849938,-0.1739369931014606,-0.3396371600643278,-0.1041165723547307,-0.6685462444658818
-0.3350288898849938,-0.1739369931014606,-0.3123733612739363,-0.0948070573743992,-0.6685462444658818
-0.3350288898849938,-0.1739369931014606,-0.272338563186767,-0.0577340597754194,-0.6685462444658818
-0.3350288898849938,-0.1739369931014606,-0.2192045127723611,-0.0027187877373964,-0.6685462444658818
-0.3351563130112324,-0.1739369931014606,-0.2145807470321385,-0.0158577485961621,-0.6685462444658818
-0.2827854081271523,-0.1127611696603835,-0.588692439593838,-0.4246015774223138,-0.2635817316320508
-0.279727253097425,-0.109601854834788,-0.5884983977902292,-0.4234461411658897,-0.2724820505954318
-0.2789627143399932,-0.1075913817639544,-0.5840362412425898,-0.4154571247643286,-0.2546814126686699
-0.2778159062038454,-0.1050064878157399,-0.5660378967201325,-0.396062301888638,-0.3036331669672649
-0.2780707524563227,-0.1029960147449064,-0.5527906796849553,-0.3789948577580301,-0.3214338048940267
-0.2784530218350386,-0.1009855416740729,-0.5489899731109831,-0.3723098337030049,-0.3214338048940267
-0.2785804449612772,-0.0984006477258584,-0.5385769911848269,-0.3769150724964667,-0.3258839643757171
-0.2788352912137545,-0.0949541224615723,-0.5208251155368757,-0.3576853119431224,-0.334784283339098
-0.2794724068449477,-0.0915075971972863,-0.4978693057935307,-0.338273982835197,-0.3214338048940267
-0.2802369456023795,-0.0883482823716908,-0.4990246433906183,-0.331803539799222,-0.3169836454123362
-0.2810014843598113,-0.0849017571074047,-0.5002689118514532,-0.3246893537060963,-0.3169836454123362
-0.2820208693697205,-0.0817424422818092,-0.4876352710681182,-0.3205132769507348,-0.3169836454123362
-0.2831676775058682,-0.0782959170175232,-0.4949542980314184,-0.3314569089222947,-0.3169836454123362
-0.2877549100504592,-0.0780087065788327,-0.4819321634027476,-0.32630696446509,-0.3214338048940267
-0.2880097563029364,-0.0745621813145466,-0.4782513185379963,-0.3259933460526321,-0.3169836454123362
-0.2887742950603683,-0.0714028664889511,-0.4938056200603629,-0.3489535150910029,-0.3125334859306458
-0.2896662569440387,-0.0679563412246651,-0.493719791248431,-0.3452561190704457,-0.3036331669672649
-0.2908130650801865,-0.0642226055216886,-0.4847017011757016,-0.3398750873619562,-0.3169836454123362
-0.2919598732163342,-0.0607760802574025,-0.471184824872395,-0.319077234746322,-0.3214338048940267
-0.2932341044787206,-0.0573295549931165,-0.4724791689621566,-0.3202656834672153,-0.3258839643757171
-0.2434116621194132,-0.165033469502055,-0.6503751875056396,-0.486532960766647,0.9246108499792997
-0.2378050445649132,-0.1647462590633645,-0.6514603516608186,-0.48729224744944,1.058115634430013
-0.2320710038841744,-0.1641718381859835,-0.6510194035979149,-0.4864834420699431,1.0136140396131086
-0.2239159238049016,-0.1635974173086025,-0.6496578527543919,-0.487110678894859,0.9246108499792997
-0.2111736111810379,-0.162735785992531,-0.6464952314884869,-0.4873417661461439,0.8356076603454905
-0.1944811816437763,-0.1615869442377689,-0.6445616996056175,-0.4872097162882668,0.7466044707116815
-0.1743483276980715,-0.1604381024830069,-0.6434255204476175,-0.4871767038237976,0.6130996862609679
-0.1528138193637417,-0.1584276294121734,-0.6407629831259676,-0.4869951352692166,1.1916204188807265
-0.1472072018092417,-0.1558427354639589,-0.6362082763488398,-0.4862853672831275,0.7466044707116815
-0.1444038930319916,-0.1532578415157444,-0.6384099926786273,-0.4868300729468703,0.4795949018102544
-0.1422376998859348,-0.1509601580062204,-0.6409213538920867,-0.4875068284684902,0.7021028758947769
