Interpersonal Violence,Acute Hepatitis,per_capita-Malaria,per_capita-HIV/AIDS,gdp/percap
-0.2790901374662318,-0.1082580401154708,-0.2986888857661981,0.1813663266541794,-0.6491920669808297
-0.2794724068449477,-0.1030312226744669,-0.2568068700118645,0.1881093543509723,-0.6479336066345107
-0.2793449837187091,-0.0962136347079402,-0.2843398747710904,0.1735627257778731,-0.6455417019141555
-0.2790901374662318,-0.087578023283673,-0.3246194673532437,0.136302656141226,-0.6421037152788277
-0.2792175605924705,-0.0791696647916233,-0.2765930010987171,0.0761217508924615,-0.6386779103505672
-0.2779433293300841,-0.0696250416384859,-0.3333356863014078,0.0024132314730345,-0.6339419309001532
-0.2775610599513681,-0.0609894302142186,-0.3276190787401753,-0.0647745884348719,-0.6281029792608194
-0.2767965211939363,-0.0503085423999934,-0.3130982153131732,-0.1164851947980401,-0.6285977766900631
-0.2747577511741181,-0.0587169008920431,-0.3512262909259484,-0.1568092363557147,-0.6262139698456407
-0.2743754817954022,-0.0639437183330469,-0.354018959893987,-0.1911693217836298,-0.621270280548096
-0.2724641349018226,-0.068034271112963,-0.3775033977025976,-0.2162158395702569,-0.6177084067848079
-0.2724641349018226,-0.0716703180284439,-0.3861576963384937,-0.2329363497580419,-0.614504226610715
-0.272336711775584,-0.0739428473506195,-0.3819842532395197,-0.2453825958600972,-0.6103779585305368
-0.272336711775584,-0.0759881237405775,-0.379705740250301,-0.2568785802133925,-0.6066910727036936
-0.272336711775584,-0.077806147198318,-0.3854325867260363,-0.2666034806244441,-0.6012113529966905
-0.2734835199117317,-0.0791696647916233,-0.3785279647932198,-0.2759656415863509,-0.5952436417229193
-0.2739932124166863,-0.0809876882493638,-0.3890295814583474,-0.2846237417951797,-0.587537659221901
-0.2747577511741181,-0.0828057117071042,-0.39033141452764,-0.2940422938884,-0.5820620320980134
-0.2713173267656749,0.0058229318577434,2.1536383867761826,1.1712335459316372,-0.6319236812494549
-0.2692785567458567,0.0149130491464457,2.280377119745909,1.3423325655436638,-0.6303879399151354
-0.2655832860849362,0.0192308548585793,2.547978721099573,1.4836292905473007,-0.6266617019752093
-0.2637993623175953,0.0085499670443541,2.764556217252482,1.5804149820495628,-0.6163033887892506
-0.2623977079289702,-0.0046307030242642,2.9429157800119468,1.589516464613273,-0.6086057692941895
-0.2595943991517202,-0.013493567380749,2.9164205098198663,1.550492170677542,-0.6077050960039294
-0.2553894359858452,-0.0194021436184055,2.720227565620028,1.5492534846671706,-0.6049573346011483
-0.2618880154240157,-0.0264469845171498,2.5895034533642125,1.5093460926980895,-0.5976087995278384
-0.257555629131902,-0.0321283078225887,2.3549838337714184,1.4212447959247403,-0.5884464339617106
-0.2522038578298792,-0.035082595941417,2.1438453860026545,1.3492539816563185,-0.5896261651368455
-0.2469795096540951,-0.0364461135347223,2.029318589256999,1.301872585615251,-0.5922943232840947
-0.2426471233619814,-0.0380368840602452,1.8739682453333404,1.2658177894190925,-0.5856711655938511
-0.2393341220797768,-0.0414456780435086,1.6509835660746772,1.2136488976610589,-0.5885299933072436
-0.235384005166379,-0.0441727132301193,1.586752721887129,1.206548676522189,-0.5810956345485252
-0.2321984270104131,-0.0478087601456003,1.5549078395891855,1.201502184405023,-0.5761695695238284
-0.2319435807579358,-0.0541718422476919,1.5423214618223058,1.1183745474050355,-0.5881536895709129
-0.2272289250871062,-0.0553081069087797,1.6728268588301531,0.96935923266665,-0.5858502269949611
-0.2180544599979243,-0.0580351420953904,1.633896132181618,0.7894216283078028,-0.5820142140982772
-0.2232788081737084,-0.0634892124686118,1.588842276087904,0.6530407892723263,-0.5728388602336704
-0.2211126150276516,-0.0673525123163103,1.5469181691862173,0.5609085789501603,-0.5769570669635972
-0.2835499468845841,-0.1498453267112839,-0.3970889616897243,-0.3560472061858836,0.583157732648367
-0.2818934462434818,-0.1498453267112839,-0.3970889616897243,-0.3586832329319133,0.5626940577971133
-0.28112890748605,-0.1496180737790664,-0.3970889616897243,-0.3592421590430623,0.587373117462416
-0.2826579850009137,-0.1498453267112839,-0.3970889616897243,-0.3590860426996118,0.7993419738372424
-0.2766690980676977,-0.1500725796435015,-0.3970889616897243,-0.3596828458060336,1.000751607532122
-0.2673672098522771,-0.1500725796435015,-0.3970889616897243,-0.3585516436654829,1.224798092322538
-0.2682591717359476,-0.1500725796435015,-0.3970889616897243,-0.3594667864806141,1.4422935139243178
-0.2692785567458567,-0.150299832575719,-0.3970889616897243,-0.3602292593458074,1.6614319107376807
-0.2608686304141066,-0.1505270855079366,-0.3970889616897243,-0.3612577538551899,1.7740137984952655
-0.2668575173473226,-0.1505270855079366,-0.3970889616897243,-0.36276797664571,1.4790824173552646
-0.2597218222779588,-0.1505270855079366,-0.3970889616897243,-0.363785260493013,1.834171861901273
-0.2609960535403453,-0.1505270855079366,-0.3970889616897243,-0.3646220309765992,2.0842280926678614
-0.260741207287868,-0.1507543384401542,-0.3970889616897243,-0.3653640298550822,2.115935709981577
-0.2653284398324589,-0.1507543384401542,-0.3970889616897243,-0.366604882106663,2.121886477684246
-0.2664752479686066,-0.1507543384401542,-0.3970889616897243,-0.3655859087149624,2.039332662069397
-0.2639267854438339,-0.1507543384401542,-0.3970889616897243,-0.3656673548899097,1.6482043164943754
-0.2620154385502544,-0.1507543384401542,-0.3970889616897243,-0.3657997411178619,1.5888926310037923
-0.264946170453743,-0.1505270855079366,-0.3970889616897243,-0.3659558079517223,1.7500923972891091
-0.2666026710948453,-0.1505270855079366,-0.3970889616897243,-0.3661123004018313,1.8615144514000408
-0.2674946329785158,-0.1505270855079366,-0.3970889616897243,-0.3663367028414698,1.849790507707202
-0.3299319648354483,-0.150299832575719,-0.39248860806579,-0.0596492279780616,-0.5928692475234278
-0.3295496954567324,-0.1507543384401542,-0.3925759242787985,-0.052879455039395,-0.5934386866964426
-0.3292948492042551,-0.1512088443045893,-0.3970889616897243,-0.0504692323221798,-0.5874307723007132
-0.3289125798255392,-0.1516633501690244,-0.3970889616897243,-0.0480543229058685,-0.5645147137798381
-0.3286577335730619,-0.151890603101242,-0.3970889616897243,-0.0536480771218004,-0.5513861504710192
-0.3284028873205846,-0.1521178560334595,-0.3970889616897243,-0.0806586293023505,-0.5457559782252276
-0.3284028873205846,-0.1521178560334595,-0.3970889616897243,-0.1203359637285724,-0.5317725404308977
-0.3284028873205846,-0.1521178560334595,-0.3970889616897243,-0.1472712329518192,-0.504260466406834
-0.3277657716893914,-0.1523451089656771,-0.3970889616897243,-0.1676967583567494,-0.4776877046404019
-0.3272560791844369,-0.1523451089656771,-0.3970889616897243,-0.1726467490799297,-0.4899157171641419
-0.326491540427005,-0.1523451089656771,-0.3970889616897243,-0.1774165270278906,-0.4960049756530756
-0.3261092710482892,-0.1523451089656771,-0.3970889616897243,-0.1928366540953022,-0.4780347807004135
-0.3259818479220505,-0.1523451089656771,-0.3970889616897243,-0.2078269652838458,-0.4930907677376471
-0.3259818479220505,-0.1523451089656771,-0.3970889616897243,-0.2276474111452631,-0.4849198194802662
-0.3259818479220505,-0.1523451089656771,-0.3970889616897243,-0.2434693533253982,-0.4864794686725308
-0.3261092710482892,-0.1523451089656771,-0.3970889616897243,-0.2520438401520923,-0.5140884179335218
-0.3262366941745278,-0.1523451089656771,-0.3970889616897243,-0.2587045068976676,-0.509915248825678
-0.326491540427005,-0.1523451089656771,-0.3935611263664841,-0.2685069008620708,-0.5020448753884369
-0.3273835023106755,-0.1523451089656771,-0.390033291043244,-0.2767894926851091,-0.4662122881511931
-0.3275109254369142,-0.1523451089656771,-0.3661622030910003,-0.2841228354697863,-0.4698748440337292
-0.2555168591120838,-0.0462179896200773,1.3712363879786365,0.2871374186002341,-0.6564496228304992
-0.2615057460452998,-0.0303102843648483,1.2646569331034343,0.3125644083816741,-0.6544254863929662
-0.258957283520527,-0.0153115908384894,1.03018402397358,0.3324516923027277,-0.652815218864033
-0.2544974741021747,-0.0014491619732184,0.986454700697954,0.337340785729217,-0.6482656981054509
-0.2528409734610724,0.0067319435866136,0.8809535312388493,0.3235539058130806,-0.6380736914829138
-0.2500376646838224,0.0124132668920526,0.8934348823614923,0.2991300215878917,-0.6297084961590338
-0.2203480762702198,0.015822060875316,0.9879874891557068,0.2487122334465015,-0.6264695156531225
-0.2269740788346289,0.0119587610276175,1.0727196405266148,0.194541655005402,-0.6209077471874656
-0.2404809302159245,-0.0005401502443481,1.1027335952371835,0.1153486031562639,-0.6129326822536284
-0.2372953520599586,-0.0125845556518787,1.1262702342060615,0.0396552338794198,-0.6197037120900052
-0.232580696389129,-0.0207656612117108,1.058153798254828,0.0202566832669992,-0.6137978995409772
-0.2299048107381176,-0.0284922609071078,0.931899590413964,0.0303459820034644,-0.6076682069267088
-0.2263369632034357,-0.0353098488736345,0.8239903561383256,0.0423634352695361,-0.6077508996628426
-0.2212400381538902,-0.0403094133824208,0.7565661595573782,0.0552846789400519,-0.6061805468456009
-0.2155059974731515,-0.0462179896200773,0.6812311169432845,0.0540017633202222,-0.6027260676463019
-0.2114284574335151,-0.050535795332211,0.6944097896863612,0.0096056164767655,-0.6176274117809146
-0.2055669936265378,-0.054626348112127,0.7076140376522441,-0.0033271555439632,-0.6218473149929231
-0.197411913547265,-0.0578078891631728,0.7068293884557795,0.0198397847421443,-0.6232107596191792
-0.1938440660125831,-0.0596259126209133,0.7022413353454804,0.0084525028649767,-0.6190477652322939
-0.1805920608837648,-0.060307671417566,0.7391501485991524,-0.0246723035194989,-0.6209754632095864
-0.2390792758272995,-0.1516633501690244,-0.3970889616897243,-0.3411109939006255,-0.3974398095187781
-0.2366582364287654,-0.151890603101242,-0.3970889616897243,-0.3378397346002661,-0.4233369697833933
-0.2384421601961063,-0.151890603101242,-0.3970889616897243,-0.3444610952267848,-0.4301330133971016
-0.2386970064485836,-0.151890603101242,-0.3970889616897243,-0.3460698602333405,-0.4119369347903566
-0.2369130826812427,-0.151890603101242,-0.3970889616897243,-0.347755094456357,-0.3401311432000005
-0.2259546938247198,-0.1521178560334595,-0.3970889616897243,-0.3487024443285493,-0.2674783893625689
-0.2282483100970153,-0.1521178560334595,-0.3970889616897243,-0.3476699071557549,-0.1693036119312455
-0.253350665966027,-0.1521178560334595,-0.3970889616897243,-0.3491601509385171,-0.1143302167990061
-0.2398438145847314,-0.1521178560334595,-0.3970889616897243,-0.3496025678771263,-0.0972024145603909
-0.24277454648822,-0.1521178560334595,-0.3970889616897243,-0.347234899193732,-0.127314068485122
-0.2362759670500495,-0.1521178560334595,-0.3970889616897243,-0.3478448881942634,0.0093570543919968
-0.2357662745450949,-0.1521178560334595,-0.3970889616897243,-0.3448097760859633,0.1093284708851879
-0.2403535070896859,-0.1521178560334595,-0.3970889616897243,-0.3465136249935994,0.1521150387264567
-0.2415003152258336,-0.1521178560334595,-0.3970889616897243,-0.3432608628250611,0.1764076245973843
-0.2309241957480267,-0.1521178560334595,-0.3970889616897243,-0.3439220743482521,0.1158903874834722
-0.2332178120203222,-0.1521178560334595,-0.3970889616897243,-0.3432368768988745,0.0593478147421057
-0.2389518527010609,-0.1521178560334595,-0.3970889616897243,-0.3452556354877633,0.0738649149227702
-0.2369130826812427,-0.1521178560334595,-0.3970889616897243,-0.3459803883927804,0.148094574081288
-0.2365308133025268,-0.1521178560334595,-0.3970889616897243,-0.346453014418071,0.2040449940242419
-0.236785659555004,-0.1521178560334595,-0.3970889616897243,-0.3473856885800039,0.1431975715190733
3.6412097643916983,2.833531167440821,-0.3969010509037237,-0.3656087790618806,-0.6169783799545022
3.3970670545184687,2.4508372295864533,-0.3970344608892406,-0.3648092511873992,-0.6119936966680192
3.2297604897671373,2.0524628394090736,-0.3969960327244853,-0.3643055633118391,-0.6068864672342105
3.226957180989887,1.6649965899781365,-0.3970180883035263,-0.3640536694542351,-0.5994302421639116
3.213322906482353,1.4011559356735512,-0.3970107923795219,-0.3632062482741982,-0.5879526271852507
3.04894707363451,1.2191263369672871,-0.3970218729762875,-0.3620638214809504,-0.5746635978462664
2.849147611692326,1.0989095358241987,-0.3970343443343953,-0.3623306385326552,-0.5565453788461914
2.636096144621324,0.9868738402409424,-0.3970572552446518,-0.3622389647322746,-0.5251511342826981
2.4368063751840943,0.9277880778643772,-0.397066425692512,-0.3613614766785945,-0.4853546153648365
2.2946021663017744,0.871429350674423,-0.3970755067581649,-0.3613802990470286,-0.466066679637591
2.073777888530215,0.8316600875363502,-0.3970711101190337,-0.3611867909223661,-0.4299731482898833
1.889141778610429,0.8039352298058081,-0.3970726782603575,-0.360998893361639,-0.3741830131707718
1.7234917145001998,0.7916635714660599,-0.3970889616897243,-0.3614853840537735,-0.3348985404261297
1.5905893938333004,0.7921180773304951,-0.3970889616897243,-0.3606624908765354,-0.2944765110721015
1.470811655168981,0.7882547774827966,-0.3970889616897243,-0.3579376426152405,-0.2615236271913324
1.38390908307423,0.7946178595848882,-0.3970889616897243,-0.3550833848130632,-0.2406620052443144
1.328352600034184,0.8089347943145944,-0.3970889616897243,-0.3528831533595905,-0.238040466278923
1.2578876112242172,0.7739378427530904,-0.3970889616897243,-0.3518542382708102,-0.2001231763459039
1.2163476720704214,0.7200788978175291,-0.3970889616897243,-0.3513964701027507,-0.1401426988108143
1.1874226224142506,0.6934903047480748,-0.3970889616897243,-0.3515074596480444,-0.1246525828572977
3.9391250335376338,-0.1448457622024977,-0.3537610762350365,-0.3253245000544458,-0.5336504506168971
4.072537046709488,-0.1457547739313679,-0.3253124401948706,-0.3207293210021275,-0.5372218316285232
4.709652677902676,-0.1459820268635854,-0.3493660270241329,-0.3165659025707499,-0.5391566614044502
3.087428857758579,-0.1464365327280206,-0.362173443697843,-0.3130679417229012,-0.5451272771324788
2.805568902518712,-0.1466637856602381,-0.3757163903548451,-0.311859089340684,-0.5183735499495467
2.315499559004911,-0.1471182915246732,-0.3818742580072359,-0.3132283408966619,-0.4835729151024807
2.277654890512036,-0.1473455444568908,-0.3820292831759501,-0.3144845472087661,-0.4659026839111915
2.133666757862375,-0.1480273032535435,-0.3809698847425217,-0.3130149949933507,-0.4140430509222383
2.1278052940553973,-0.1484818091179786,-0.3910803661536273,-0.3146955291069048,-0.3733346775395591
2.1738050426275457,-0.1489363149824137,-0.3912447467415095,-0.3165797596185769,-0.3889315452442667
2.0731407728990217,-0.1493908208468488,-0.3882706604085315,-0.3152551942811326,-0.3284435709479207
1.981268698880964,-0.1498453267112839,-0.3925320085442932,-0.3175249640666923,-0.2758083162109475
1.910166594439804,-0.1500725796435015,-0.3903967351090684,-0.3202070337208481,-0.23902149861045
1.8232640223450527,-0.1500725796435015,-0.3921578283471066,-0.318901412316479,-0.2307468102920411
1.6235919835291075,-0.150299832575719,-0.3919543612625499,-0.3199464255356555,-0.2364194845959274
1.5965782807665163,-0.150299832575719,-0.3914579515864706,-0.3203637239273432,-0.3389571004231696
1.7580233817108706,-0.150299832575719,-0.3894204655318079,-0.3225351617792441,-0.3542279076561905
1.8007101290008145,-0.1500725796435015,-0.3918204038674487,-0.3234872328186691,-0.3254327220991205
1.835241796211485,-0.150299832575719,-0.3947243333757896,-0.3241884918721062,-0.3010986514768978
1.836133758095156,-0.150299832575719,-0.3948510738528837,-0.3260585257047533,-0.3199959684783739
-0.3318433117290278,-0.1505270855079366,0.2780535802202502,-0.3728675578315356,-0.6343185024766587
-0.3317158886027892,-0.1505270855079366,0.3385434766093588,-0.3728675578315356,-0.6319787995974063
-0.3315884654765506,-0.1505270855079366,0.3675890296818924,-0.3728675578315356,-0.6279789444318052
-0.3317158886027892,-0.1507543384401542,0.5351792051297068,-0.3712929079323167,-0.6183875937805657
-0.3320981579815051,-0.1507543384401542,0.6604078462974323,-0.3713349818836205,-0.6132225677767102
-0.331461042350312,-0.1507543384401542,0.2984282971708799,-0.3713763034010836,-0.6118179027355782
-0.332480427360221,-0.1509815913723717,1.0435150817361163,-0.3714159588217509,-0.6105880776115
-0.331078772971596,-0.1505270855079366,0.2414760341219746,-0.371453206844785,-0.6035272019998207
-0.3308239267191187,-0.1505270855079366,0.1375528556296679,-0.3714881919266233,-0.5957918739075515
-0.3317158886027892,-0.1507543384401542,0.7299222784653181,-0.3715210042243094,-0.5983884520410903
-0.3326078504864597,-0.1509815913723717,1.2086237646490292,-0.3715517236071621,-0.5995790790443117
-0.3320981579815051,-0.1507543384401542,0.9378251127213304,-0.371580457798867,-0.592802592436705
-0.3320981579815051,-0.1507543384401542,0.9018942030140832,-0.3716073385752069,-0.5948432673513756
-0.3317158886027892,-0.1507543384401542,0.6787125341903659,-0.3716324730047365,-0.5893387059174517
-0.3292948492042551,-0.150299832575719,-0.3325808897028013,-0.3716559501897955,-0.5884962596661494
-0.3290400029517778,-0.150299832575719,-0.3641506439229815,-0.3716778344049512,-0.6022096925349693
-0.3289125798255392,-0.150299832575719,-0.3721888221996406,-0.3716983553442602,-0.6002359497796578
-0.3287851566993006,-0.150299832575719,-0.3456659028287558,-0.3717177465576728,-0.5972050656098317
-0.3291674260780164,-0.1505270855079366,-0.0689608718151031,-0.3705679352838101,-0.5906156345789069
-0.3292948492042551,-0.1505270855079366,0.015790763873518,-0.3706391624210459,-0.5924113452005274
-0.3076329177436867,-0.1525723618978946,-0.3970889616897243,-0.3367317853591417,-0.4648819287157861
-0.3068683789862548,-0.1525723618978946,-0.3970889616897243,-0.3336465928244965,-0.4559322013655502
-0.3063586864813003,-0.1525723618978946,-0.3970889616897243,-0.338668471512501,-0.451472171780892
-0.3020263001891866,-0.1525723618978946,-0.3970889616897243,-0.3353271748808341,-0.4459282132471961
-0.3021537233154253,-0.1525723618978946,-0.3970889616897243,-0.3397055789599014,-0.4324327907291611
-0.2997326839168912,-0.1525723618978946,-0.3970889616897243,-0.3397525289241018,-0.418097743125837
-0.2950180282460615,-0.1525723618978946,-0.3970889616897243,-0.336309246433967,-0.3890349418120922
-0.2974390676445956,-0.1525723618978946,-0.3970889616897243,-0.3434775116534996,-0.3427325267443922
-0.2896662569440387,-0.1527996148301122,-0.3970889616897243,-0.340509136654549,-0.3007691426590808
-0.285333870651925,-0.1525723618978946,-0.3970889616897243,-0.3440864296013759,-0.3065030495867035
-0.2783255987088,-0.1525723618978946,-0.3970889616897243,-0.3407730714928376,-0.2315092362108799
-0.2803643687286182,-0.1525723618978946,-0.3970889616897243,-0.3416022800740861,-0.1790053298177882
-0.2822757156221978,-0.1525723618978946,-0.3970889616897243,-0.3355925418236677,-0.1349757236983398
-0.2802369456023795,-0.1525723618978946,-0.3970889616897243,-0.3380441824627139,-0.1003924012339769
-0.2756497130577886,-0.1525723618978946,-0.3970889616897243,-0.3357428855452132,-0.0957298962987512
-0.2667300942210839,-0.1525723618978946,-0.3970889616897243,-0.3414082293295556,-0.0547337928454287
-0.2626525541814475,-0.1525723618978946,-0.3970889616897243,-0.3427387236517406,-0.036302524222729
-0.2682591717359476,-0.1525723618978946,-0.3970889616897243,-0.3440337031711901,-0.026000378319764
-0.2720818655231067,-0.1525723618978946,-0.3970889616897243,-0.3447875294368201,-0.0058293779831197
-0.273738366164209,-0.1525723618978946,-0.3970889616897243,-0.3459684686728533,-1.687290028023409e-05
-0.3225414235136073,-0.1527996148301122,-0.3970889616897243,-0.3701291132702219,-0.4082972576398131
-0.3253447322908573,-0.1527996148301122,-0.3970889616897243,-0.371611712185652,-0.3930801743500579
-0.3273835023106755,-0.1527996148301122,-0.3970889616897243,-0.3705867078384507,-0.3513584667432763
-0.3270012329319596,-0.1527996148301122,-0.3970889616897243,-0.3712149386269317,-0.2607257641204729
-0.3272560791844369,-0.1527996148301122,-0.3970889616897243,-0.3716278426063205,-0.1796829762807808
-0.3289125798255392,-0.1530268677623298,-0.3970889616897243,-0.3718342400669848,-0.1352112162943311
-0.3276383485631528,-0.1530268677623298,-0.3970889616897243,-0.3703869579292504,-0.0760734848388485
-0.3287851566993006,-0.1530268677623298,-0.3970889616897243,-0.3720404267583468,0.036613599150394
-0.3280206179418687,-0.1530268677623298,-0.3970889616897243,-0.3712126441518794,0.155535020903793
-0.3299319648354483,-0.1530268677623298,-0.3970889616897243,-0.3695561571756968,0.0667724025417004
-0.3303142342141642,-0.1530268677623298,-0.3970889616897243,-0.3703826080568043,0.0362605010403821
-0.3308239267191187,-0.1530268677623298,-0.3970889616897243,-0.3705881240213126,0.0686906615528977
-0.3306965035928801,-0.1530268677623298,-0.3970889616897243,-0.3703788152167445,-0.000339031001251
-0.3315884654765506,-0.1530268677623298,-0.3970889616897243,-0.37120675309371,0.0201031646816474
-0.3323530042339824,-0.1530268677623298,-0.3970889616897243,-0.3709970306310609,0.0143556166770985
-0.3320981579815051,-0.1530268677623298,-0.3970889616897243,-0.3705784443852398,-0.0802664461374713
-0.3317158886027892,-0.1530268677623298,-0.3970889616897243,-0.3712003915341315,-0.0544732097091179
-0.3319707348552665,-0.1530268677623298,-0.3970889616897243,-0.371197789058563,-0.0075592084670738
-0.3319707348552665,-0.1530268677623298,-0.3970889616897243,-0.371197789058563,0.0632016081307147
-0.3318433117290278,-0.1530268677623298,-0.3970889616897243,-0.371191894705251,0.0657549428025323
-0.3350288898849938,-0.1530268677623298,-0.3970889616897243,-0.370846986558521,-0.0998328342156574
-0.3350288898849938,-0.1530268677623298,-0.3970889616897243,-0.370875047400448,-0.0848127279642419
-0.3350288898849938,-0.1530268677623298,-0.3970889616897243,-0.3709048925262422,-0.0370151571281854
-0.3350288898849938,-0.1530268677623298,-0.3970889616897243,-0.3699779992315958,0.1207247459916056
-0.3350288898849938,-0.1530268677623298,-0.3970889616897243,-0.3700439720385644,0.2494900329590795
-0.3350288898849938,-0.1530268677623298,-0.3970889616897243,-0.3701097581179108,0.2997276621197345
-0.3350288898849938,-0.1530268677623298,-0.3970889616897243,-0.3701640298230886,0.3672386135468645
-0.3351563130112324,-0.1530268677623298,-0.3970889616897243,-0.3702101047494204,0.5317736191569234
-0.3351563130112324,-0.1530268677623298,-0.3970889616897243,-0.3702547212508014,0.7011728567370417
-0.3351563130112324,-0.1530268677623298,-0.3970889616897243,-0.3694413630132624,0.5854380105110545
-0.3351563130112324,-0.1530268677623298,-0.3970889616897243,-0.3694970713003645,0.5524369944127633
-0.3351563130112324,-0.1530268677623298,-0.3970889616897243,-0.369550650680522,0.617244002843127
-0.3351563130112324,-0.1530268677623298,-0.3970889616897243,-0.3696018934074951,0.4796577799680001
-0.3351563130112324,-0.1532541206945473,-0.3970889616897243,-0.3696508810730953,0.4130759546610625
-0.3351563130112324,-0.1532541206945473,-0.3970889616897243,-0.369697672021782,0.3645084362189251
-0.3351563130112324,-0.1532541206945473,-0.3970889616897243,-0.3689609742537809,0.2043373556814134
-0.3351563130112324,-0.1530268677623298,-0.3970889616897243,-0.3697847484030619,0.2402651092911532
-0.3351563130112324,-0.1530268677623298,-0.3970889616897243,-0.3698250618066261,0.3102854783039865
-0.3351563130112324,-0.1530268677623298,-0.3970889616897243,-0.3698250618066261,0.4244753708751268
-0.3351563130112324,-0.1530268677623298,-0.3970889616897243,-0.3691573724691818,0.4072729004045315
-0.3263641173007665,-0.1527996148301122,-0.3970889616897243,-0.3667747439499857,0.9388025557358796
-0.3284028873205846,-0.1527996148301122,-0.3970889616897243,-0.3659282771739262,0.9394534727165088
-0.3286577335730619,-0.1527996148301122,-0.3970889616897243,-0.3654340173018959,1.0682802809983591
-0.3284028873205846,-0.1527996148301122,-0.3970889616897243,-0.3642550650274672,1.4439340014876882
-0.3300593879616869,-0.1527996148301122,-0.3970889616897243,-0.36480060900784,1.7573416172483731
-0.3286577335730619,-0.1527996148301122,-0.3970889616897243,-0.3660260099948647,1.874700351450409
-0.3301868110879256,-0.1527996148301122,-0.3970889616897243,-0.367412721470614,2.0425637648745414
-0.3295496954567324,-0.1527996148301122,-0.3970889616897243,-0.3667504605859394,2.382739167030672
-0.3301868110879256,-0.1527996148301122,-0.3970889616897243,-0.367785407862341,2.696502451076397
-0.3304416573404029,-0.1527996148301122,-0.3970889616897243,-0.3662797250172805,2.38204554554418
-0.3312061960978347,-0.1527996148301122,-0.3970889616897243,-0.3659608039098675,2.3808356397407406
-0.3313336192240733,-0.1527996148301122,-0.3970889616897243,-0.3678269159911419,2.580709605744832
-0.3333723892438915,-0.1527996148301122,-0.3970889616897243,-0.367168809632133,2.4140454279620496
-0.3334998123701301,-0.1527996148301122,-0.3970889616897243,-0.3670149233992744,2.56124759101483
-0.3322255811077438,-0.1527996148301122,-0.3970889616897243,-0.3690302597718733,2.642137812540001
-0.332480427360221,-0.1527996148301122,-0.3970889616897243,-0.3680399969879227,2.164118904620641
-0.332480427360221,-0.1527996148301122,-0.3970889616897243,-0.3683828008480366,2.2553621584189694
-0.332480427360221,-0.1527996148301122,-0.3970889616897243,-0.3685582729703919,2.426000764243085
-0.3323530042339824,-0.1527996148301122,-0.3970889616897243,-0.3687240146958205,2.656198742209841
-0.3323530042339824,-0.1527996148301122,-0.3970889616897243,-0.3689068893327736,2.5459940996817774
-0.3295496954567324,-0.150299832575719,-0.3409259378085633,0.3599886226730246,-0.6059541139890511
-0.3290400029517778,-0.1500725796435015,-0.3456918744453756,0.4972915090016695,-0.6056880666918427
-0.3284028873205846,-0.1500725796435015,-0.3335566095127725,0.5999162040914029,-0.6057856581366369
-0.3285303104468233,-0.1500725796435015,0.0354567875903917,0.7179796038175039,-0.6002022643225872
-0.3275109254369142,-0.1498453267112839,-0.351940189799678,0.85814019442377,-0.5925353006814021
-0.3272560791844369,-0.1498453267112839,-0.310978487733944,0.9377433733389536,-0.5888363579102748
-0.3272560791844369,-0.1498453267112839,-0.1115541288832718,0.9706163185472132,-0.5838417877248012
-0.326491540427005,-0.1498453267112839,-0.3514940504387777,0.9786002848377744,-0.5773168450747036
-0.3261092710482892,-0.1500725796435015,-0.3719776613655112,0.9870481706299749,-0.5651265272400696
-0.3259818479220505,-0.1500725796435015,-0.1731677130836751,0.9965650287962844,-0.5641207140670345
-0.3253447322908573,-0.1500725796435015,-0.3249424645495867,1.0060462767664282,-0.5580778383352234
-0.32508988603838,-0.1500725796435015,-0.3944752683057618,0.974682568857499,-0.5468695098382239
-0.3248350397859028,-0.1500725796435015,-0.3970889616897243,0.9217550597721356,-0.5386972193382029
-0.3245801935334255,-0.1500725796435015,-0.3346437363492769,0.8903055822610846,-0.5321532914912122
-0.32508988603838,-0.1500725796435015,0.02544156521829,0.8450684079517359,-0.5240584139328913
-0.3247076166596642,-0.1500725796435015,-0.0530915163476439,0.773520284431942,-0.5140129731034295
-0.3247076166596642,-0.1500725796435015,0.0422785369658911,0.703664671662411,-0.5061663954784336
-0.3243253472809482,-0.1500725796435015,-0.0700655335333407,0.6461859597296785,-0.5000827615465032
-0.3239430779022323,-0.1500725796435015,-0.1935568980119681,0.6118237757866973,-0.4910328731926437
-0.3239430779022323,-0.1500725796435015,-0.1845057816615513,0.5563830759621085,-0.4881805733554278
-0.0364765051078654,-0.1500725796435015,-0.2088452277535634,-0.346663780917659,-0.5899430557336529
-0.0186372674344561,-0.1500725796435015,-0.2621854873154486,-0.3379948014667983,-0.5656406246930872
0.00977808971676,-0.1498453267112839,-0.333841618661033,-0.3320144139403615,-0.5505944576816387
0.0322045599347603,-0.1498453267112839,-0.3657597965107502,-0.3276691076723695,-0.5372802249287919
0.052719683259181,-0.1498453267112839,-0.3824352110165294,-0.3223391091519652,-0.5238893863110448
0.0734896528360789,-0.1498453267112839,-0.39245429444226,-0.314245130510946,-0.5081832112410366
0.0810076172841586,-0.1498453267112839,-0.3941031331913304,-0.3069060675356457,-0.4912243175370215
0.0831738104302154,-0.1498453267112839,-0.3951290949402572,-0.3107494428545257,-0.4783968707087818
0.0857222729549882,-0.1500725796435015,-0.3965375628730993,-0.3094986122574987,-0.4421643266367553
0.0798608091480108,-0.1500725796435015,-0.3962742719521166,-0.3076439858169553,-0.4428224069830135
