per_capita-Interpersonal Violence,per_capita-Alcohol Use Disorders,per_capita-Protein-Energy Malnutrition,per_capita-Cirrhosis and Other Chronic Liver Diseases,Estimated road traffic death rate (per 100 000 population)
1.1571024113571249,0.113221535300272,0.1900848662339303,-0.1813906032575625,-0.2370158432676418
1.240857364912053,0.1116637986135971,0.1400617836295496,-0.090968239704488,-0.8886142998994072
1.304301671600233,0.104543749077428,0.0830933122410131,-0.0247097967021366,-0.3397546862575337
1.3663570780938132,0.0992246566474873,0.0324332898043048,0.050660051466298,-0.0544409848164737
1.3656006135471164,0.0642166763789046,-0.0171180061017743,0.0966014314580732,0.048952272190229
1.3439800421109422,0.0364600416904808,-0.0611601150423255,0.1244925748081342,-0.792307340543609
1.3246384528735735,0.0080676491146191,-0.1008669819983152,0.1459497701137942,1.134193562070846
1.2658435957780654,-0.0277501694437694,-0.1411543192448635,0.1456882595351422,0.4238300571772789
1.1453850050748255,-0.0597348226410428,-0.164251140811321,0.1536938769315761,-0.6414478633061408
0.959377455011799,-0.0948032680079116,-0.1948221262538089,0.1432768096218741,0.5701377398429268
0.7676385952194685,-0.1354951296649628,-0.2021001917863314,0.1771462218219975,1.4374333846992091
0.5922349043904518,-0.1684874631055335,-0.2023612344579218,0.1879205939048642,-0.702054750255663
0.4630722222986957,-0.197968787349823,-0.2081873670045983,0.1847954363214708,-0.6285832645080718
0.3592692746111507,-0.218988055982273,-0.2226567513819559,0.1807932034573036,1.589474465898416
0.285898047265973,-0.2230785075302665,-0.2225640482483286,0.2208188817501643,-0.7274787763852577
0.259747249927209,-0.2232874803911151,-0.2208180372160035,0.2537561228867744,-0.7263387489175988
0.2771650994048941,-0.207166979266811,-0.2154473371796292,0.3042950815637042,-0.7239106816633578
0.2836550377268437,-0.2017300394707816,-0.2225402815703905,0.2898704860165719,-0.7360734692413654
-0.6927885793815148,-0.5940566750170388,-0.4279836093912693,3.668716215072265,-0.1735992168482291
-0.690888601678654,-0.5931723092686285,-0.4304761077803621,3.801453636429713,-0.2386198644092276
-0.6884354808124639,-0.5929342347357218,-0.4357498594181436,3.8978948215005222,-0.926801478181517
-0.6857201610270377,-0.59271938739753,-0.4366939665446229,4.024647067388669,-0.0381862386911649
-0.6832613917956771,-0.592810709150663,-0.4438031903793743,3.948438493374484,-0.2241420976408754
-0.68080004854159,-0.5931879761800667,-0.4501688590284142,3.8001810058350407,-0.5839517296436445
-0.6774989515766859,-0.5930137849203063,-0.4554720034714751,3.679425853556845,-0.9550202762431336
-0.6742301142537496,-0.5933883713259197,-0.4595374282164628,3.5912240474115382,-0.4241533061790906
-0.6709904785595298,-0.5932303048356319,-0.4618667184598704,3.626757540258379,0.0817386638914157
-0.6685636532821863,-0.5928262841476202,-0.4637793222059477,3.681830633121359,0.0501255608531515
-0.6697635568241478,-0.5924403952982806,-0.4671432660041403,3.700570630893999,0.1400638328458566
-0.6680014216670414,-0.5920705754452532,-0.4692053692283541,3.712454982324642,-0.4040419244629704
-0.6632348388687914,-0.591956648310662,-0.4702479949789735,3.7967981016011336,-0.633628987829556
-0.6576065323271812,-0.5923198399824452,-0.4750446997115062,3.679123693610908,-0.2102206243633061
-0.6682026074780107,-0.5924351497593338,-0.4770420192489494,3.735005389638129,-0.4593602813655842
-0.6749032450242126,-0.5920867207069958,-0.4760933529304118,3.8869887114945874,-0.0931304071470635
-0.6765366381586265,-0.5919706646353198,-0.4793460791415374,3.931900867243152,-1.0379529089834485
-0.6782033085587561,-0.591854090852807,-0.4831461154595314,3.8814475197602976,-1.0016250315165725
-0.6787839108506534,-0.5911927286345341,-0.4841963989110519,4.008545241818497,-0.6253660753962027
-0.6807905649723615,-0.5918327961700182,-0.4866526357087812,3.9553384076383016,-0.2805464325688449
3.647453556885021,2.5359761262854525,-0.048648295230486,-0.0658168679914567,-0.405778158855729
3.479083621761371,2.308343059886848,-0.0648907525620335,-0.12195757893909,1.446922803707907
3.3715010774515584,2.1213439927016187,-0.0871211739703901,-0.1791661172427792,-0.3654680847859214
3.5387701713162136,2.2290143988337534,-0.0826033187070311,-0.134583250228683,1.470988941540866
3.7757959815563873,2.385049193692213,-0.0720006483246493,-0.0851860053501697,3.448471772725447
3.953375024918501,2.445614680367856,-0.0722080484791764,-0.0621623791421961,-0.6162283935274172
4.11413955298976,2.4989718142542983,-0.0733703302308576,-0.0374971473445673,3.108262963091502
4.1097952150071775,2.368347756391917,-0.0844656102848784,-0.0520126597025824,-0.4854778034164244
4.029372520443917,2.1811542431018216,-0.1023833401171263,-0.0845523967526268,2.424498436050216
4.12206966612817,2.200071200815867,-0.0896481623226573,-0.0014870875240886,2.021320363073153
3.948090234916026,1.8929785554076983,-0.1201777766056124,-0.0571639496300866,1.5521637201115013
3.924146084350883,1.9047711653492123,-0.1258804648333421,0.0222032269846408,-0.7649092624751211
8.277379559277046,1.678028495041889,-0.1587832949704579,-0.0296477109418827,-0.8880555118189791
7.947538302514892,1.7407146785933691,-0.1498922883239858,0.0552555262024587,1.2233402176162782
8.211641507157147,2.047483574820768,-0.1309874993071248,0.2169762092444198,-0.8152534076260676
8.735809371486127,2.112961330904336,-0.1306310741961426,0.2510950189876124,0.246142931370093
3.875829482318132,2.142244607771425,-0.1387682858572447,0.2712764799610998,1.592276721599372
3.7968600730690794,2.164826881980235,-0.1383609365914402,0.3052464132945893,0.2301467910379587
3.782493165827269,2.1910113591016662,-0.1355257631919867,0.3260896446098221,1.3621549845189247
3.627481816791327,2.2228503891983915,-0.1347071102041145,0.3589768087346567,0.2503280212641324
-0.2235434300057698,-0.4594084656755116,1.573224919977975,-0.109770233018059,0.3529038843972328
-0.2554851794901987,-0.464099817293532,1.1668971949324247,-0.1894825795144994,0.2129291333097692
-0.2689751810936934,-0.468652829970964,0.8828774542848897,-0.282379888895784,0.5020687037360217
-0.2819826347371559,-0.4730429778064136,0.6792160010861805,-0.3229175116433885,0.5519197516671858
-0.2623684783070076,-0.4772779613619912,0.5496220507934518,-0.3464691059307336,0.4474596418224037
-0.2597398240321582,-0.4813642159106299,0.4728192362873266,-0.3695147622850971,-0.1904019411655054
-0.2575010967109112,-0.4853014642429116,0.3696908465389463,-0.3773027765683846,0.1364874228251408
-0.2556077128047992,-0.489090979450014,0.2571333367564919,-0.3996036015673443,0.093442446974786
-0.2684212350131016,-0.459969942169848,0.1360524194196116,-0.4352336880443065,0.414348953467397
-0.2387656047028035,-0.4643626172842656,0.062538686201326,-0.4424688454872835,0.12557858230857
-0.2381351437226017,-0.4685924993178199,0.0195250755589071,-0.4498689426892029,0.5823088427197504
-0.2244599614428512,-0.4726630598212773,-0.008377478198076,-0.4317110021351222,0.2842145269986619
-0.2245931069791028,-0.4765777656709387,-0.0605434961742971,-0.4399459347403563,0.3613588802332332
-0.2248942103732736,-0.4516494932712305,-0.1102265159129489,-0.4603866012350308,0.8423856122545733
-0.2007952658696403,-0.4560006315234426,-0.1454474274864686,-0.4683487757266723,-0.2206263893015154
-0.1900306405512566,-0.4601894136455376,-0.1672370898052445,-0.4763132460716823,1.0505258569152065
-0.1799485922493349,-0.4642202197491579,-0.199589153561611,-0.4390737621064486,1.151577525775353
-0.1704940712586271,-0.4421432213059447,-0.2192253393179334,-0.4149786333679429,-0.1360007617222846
-0.136317236358922,-0.4421432213059447,-0.2192253393179334,-0.3709047743108538,1.3720909350740358
-0.1315828493403554,-0.4506801154554524,-0.2345431100664849,-0.392067658499549,-0.113367349875304
0.0635123160325242,-0.4601803042403117,3.5717111815838303,0.1769265597949197,-0.1792419786246946
0.06030542829119,-0.4608302885962801,3.256677144930173,0.1709229538255709,1.168958163360334
0.1333259008517143,-0.4534361133364495,3.140633289461668,0.2416934154603972,-0.1083740129363598
0.1334808574027738,-0.4561924088086663,2.8595801534750955,0.2391372534857677,1.283352560700464
0.1440370437478172,-0.4550408636104427,2.835196958459047,0.2317252348533271,2.6863081138582707
0.1423459211517284,-0.4564569275958716,2.60276263436902,0.2235606002370531,1.3358886186192798
0.1436705811506108,-0.457229308176427,2.414687253393184,0.2240120289160037,-0.0727637457572953
0.151775786300788,-0.4579159378596131,2.2081164705189336,0.2201516077414524,-0.0611148436461099
0.1673546940833136,-0.4585969381612193,2.0627312931641533,0.2286099322410861,-0.054576524187173
0.1741582277865904,-0.4592662002732293,1.825275767012659,0.2242125098177796,2.734399644559991
0.1698001604452326,-0.4564337820675826,1.637229301253054,0.2153689158303563,1.3420893369462918
0.1565954866048831,-0.4571612376470731,1.5185828022631502,0.1894108589719607,2.6688368395161968
0.1628926517350595,-0.4578676049611363,1.365234451974255,0.1729991176841313,-0.0291150792129067
0.1660224948299395,-0.4585453207909548,1.220472985125995,0.1628118239527042,1.3858086835306151
0.1565101166065564,-0.4560241092416899,1.116686770193276,0.1437052729798487,2.779763757250099
0.1678341780699149,-0.456705130814783,1.032378717714523,0.1426060635085588,2.996559396448195
0.168043263892444,-0.4543273806261635,0.9504897877307564,0.136439402327521,3.0060113966122213
0.1721427760983874,-0.4550135636585199,0.8490370941280804,0.150653917995151,0.203732412819391
0.2046412784089038,-0.446129017987775,0.7772084435690144,0.2034599008312396,3.017382567742956
0.2036024953309123,-0.4477663409531864,0.6920115576709173,0.1799140627900571,1.668059860417782
0.6915025649570552,4.192877335821507,-0.526185695611978,0.0935415843507534,-0.7669190701989228
0.740551068583235,4.5666669257902,-0.5260488976446399,0.3319142285574783,-0.1588512028683603
0.4969441513494947,4.411214480763486,-0.5259099902098231,0.3782833962191987,-0.8899306117019632
0.4004364076609199,4.535990329598679,-0.5322532321275952,0.3992015824864146,-0.3526400733026424
0.2031757375694614,4.600939736863742,-0.5321657682166374,0.4646146411390036,-0.332690839913432
0.2691818299148485,4.574696765102166,-0.5320799427103564,0.5175646096787255,-0.2646184776870007
0.17519711355556,4.440504188004295,-0.5319950857260672,0.5967555707277638,-0.7407549824747135
0.1338120917609316,4.380803017102436,-0.5319105294328821,0.7158285656654385,0.8383269149025354
0.0104467561481796,3.949122654727841,-0.5318260507551736,0.5476260240178709,0.1387475210433008
-0.0735848704303709,3.636066327473755,-0.5384747839530352,0.396956203321847,-1.0703285249231302
-0.1999086078991884,3.350207862019667,-0.5384320152050722,0.2177454476259879,-0.923446255109304
-0.1827027634780647,3.31264591026449,-0.5383886677908174,0.2702186642911122,-0.8088506275378294
-0.2209050785743153,3.211352758836086,-0.5383445091597183,0.276346325162077,-0.5385776385949579
-0.2595757187342052,2.901597565508106,-0.5382993384996446,0.2081844223386684,-0.5836340852288774
-0.3269142877386867,2.893171884813478,-0.5382529059139404,0.3029245966170234,-0.9798622314556156
-0.3454386470918608,2.739537581627678,-0.5382049762095803,0.2756422263024183,-0.8070669959418202
-0.3570140881682921,2.7308435535884352,-0.5381552614639448,0.3450828124419864,-0.9799520366828276
-0.3182825784005555,2.837491206400657,-0.5381034860646567,0.283599312318277,-1.3198066145872152
-0.311081997180323,2.8702998427781696,-0.5381034860646567,0.2557420748574074,-1.00995280328069
-0.3045780287936518,2.9413748858819915,-0.5379928397966515,0.2439990388627703,-1.1140453769178094
0.2101804605900833,-0.4443641265428356,4.369790254912788,0.6913967476600901,1.2410069014805258
0.1641455507076425,-0.4539542634721784,3.9487865851353,0.5975802779083917,1.2213179369442526
0.1822348434254575,-0.4608753270728123,3.5062965455132287,0.5227717282260993,1.2477190106847151
0.1218943095746034,-0.4664948700468524,3.0248598392668917,0.4551835524400067,1.3111763820683255
0.0486652374759301,-0.4714139449808435,2.5591032349046445,0.3928729192388512,-0.1267807583952217
0.0293395390999064,-0.476445960298783,2.378779611029345,0.3320310272171359,-0.1406132579754608
0.0274113684258339,-0.4818571210703753,2.049261939025892,0.259319156190688,-0.1869161679018829
-0.0167675573621548,-0.4868457949637727,1.782786806886825,0.189239628077826,1.160306094942397
-0.018537721419646,-0.4906857476577214,1.4985920331916804,0.1298774954759768,0.4590885872164308
-0.0570956883854284,-0.4927582082080379,1.2256585090419638,0.0814565678206325,1.1951280717937145
-0.0880528133092972,-0.5001055628135636,0.9985189599214296,0.0445681002283563,-0.2766956176872045
-0.104412118663662,-0.5033325644526375,0.875601714317491,0.0205136630551553,0.6802006980298579
-0.102252451282336,-0.5081879357932232,0.7044872914998737,-0.0085981209678335,1.5697996373701304
-0.1435983513802842,-0.5111711459310452,0.5551651109108157,-0.008370141848677,1.5325495932645714
-0.1505970712614112,-0.5116388793838951,0.4993567071780999,-0.0134260842830731,0.6619378072405107
-0.1598853430045546,-0.5127590885579614,0.3821199757326969,-0.0290701683933538,-0.2243624530594965
-0.1526597709511717,-0.5127632741621088,0.2842403517486262,-0.0265290840634731,1.6376034154448085
-0.1463263336477643,-0.5126708833032168,0.2478977004207649,-0.0210221204380679,0.7578772303886465
-0.1338061737285637,-0.508622408041316,0.1976062826220397,0.0235871157976433,-0.1629689388419908
-0.1838907669636062,-0.5118941881981351,0.0993635382345832,-0.0427320875279828,-0.1414323149088263
-0.2990854565350704,-0.573626039234018,-0.2952057773432465,-0.9693292963229366,-0.32807002836144
-0.291218991276706,-0.5739848199904707,-0.3077847501127345,-0.985238928771242,-0.8211863733312075
-0.2835437850925896,-0.5990836427686039,-0.3202254012570537,-0.990548847583379,-0.8630713649967452
-0.3086078246463841,-0.5747385417093236,-0.3220043771459589,-0.9858599071141944,-0.1912002098518312
-0.3333429349261841,-0.5994757225211338,-0.334335127230422,-1.0123692951981025,0.0697895794929767
-0.3259267845171978,-0.5755235548155242,-0.3360330869923775,-0.9975243720593848,-0.9031552629387604
-0.3294523718213779,-0.5759462901049676,-0.3482312019715033,-0.9733192700024986,-0.8340335100017632
-0.333280007786596,-0.5764052425171576,-0.360387400293027,-0.9703663389441352,-0.151219421615133
-0.3474540216083034,-0.5768692318901696,-0.3621960158169852,-0.9577221882325682,-0.9196378482516246
-0.3509496966799435,-0.5772997088978519,-0.3638740012280457,-0.974541763395469,-1.1478761701502724
-0.3541775887673298,-0.5776972096089942,-0.3654234461049604,-0.961289095491576,-0.3203683985981593
-0.3572065498399184,-0.578070212840757,-0.3668774006019639,-0.9576744517813396,-0.7533435133520947
-0.3501373739681379,-0.578426523783844,-0.3682662890992154,-0.9539382440146296,-0.8508320766696313
-0.3529662903714908,-0.5787657247995626,-0.3695884836546392,-0.950062750150667,-0.9184703802978732
-0.3654667237682019,-0.5790874169237196,-0.3708424291187529,-0.9460302146268318,-1.1338000323147277
-0.3679360798086152,-0.5793915072574588,-0.3720277633748294,-0.941827870558508,-1.0122785923594957
-0.3702671665862733,-0.579678570339733,-0.373146725957067,-0.937454631409226,-1.0485765347506342
-0.3820889488165222,-0.5799486608014033,-0.3741995298147905,-0.9235880466150356,-0.5624317363081118
-0.3820889488165222,-0.5799486608014033,-0.3741995298147905,-0.9142754650982,-0.9284869892514986
-0.3954652520258594,-0.5804365564194591,-0.3761013311063993,-0.9139731170616026,0.1332195103904946
-0.4593656157887408,2.08866652016143,-0.5418227336961338,-0.3794115506775181,-0.8104646270379943
-0.4582629587902234,2.1410275540772377,-0.5401414243470043,-0.3178651892703841,-1.0437744496844557
-0.4845388885090596,2.157590428365824,-0.5401538451230067,-0.2321093881233443,-0.4360791077408453
-0.5089253663237527,2.2407925950321097,-0.5401648836864504,-0.128235105042595,-0.8282452304960197
-0.4906458879181705,2.3010993855689863,-0.5401746590987784,0.0479613994570825,-0.5979247577738722
-0.5131215822747522,2.342508248101317,-0.5401832646478791,0.1894333724929158,-0.8670069959263077
-0.5168384281275313,2.349596464700934,-0.5401908819009223,0.2537616811368093,-1.1797911185355536
-0.5171251127942862,2.2838715499258453,-0.538527454651868,0.3673374887222935,-0.8636883601688846
-0.5089253569028573,2.195646852426253,-0.5385354657041572,0.4138969132202635,-1.214702900614083
-0.5294236761176349,2.0926397268743644,-0.5385424889914318,0.4443259953900706,-0.7875593049197338
-0.5447918207896324,1.9671487694929228,-0.5385485687082329,0.4488844209919084,-1.0513338878379843
-0.5483101383448028,1.869060746737794,-0.5385538643449581,0.4210722830702139,-0.7935039120432161
-0.5821333720863231,1.7905491566264988,-0.5385585173414165,0.4163194275496702,-0.9169894255787624
-0.5788543272824112,1.6893506801327804,-0.5369010925810769,0.3987448508450243,-1.0755197659738926
-0.5755647419141314,1.6229913476111544,-0.5385659246629632,0.3472072150668522,-0.950625640818934
-0.5840391340669516,1.564579048693113,-0.5369087395028344,0.2829030169429237,-1.0634991700056369
-0.5941731528430638,1.4987894530173955,-0.536911225026747,0.2676652656696658,-1.0919965305775858
-0.5908336478391987,1.5367267106626143,-0.5369126725241392,0.238045692871341,-0.9204302962287794
-0.5891521593012156,1.5367267106626143,-0.5369126725241392,0.1908825855572614,-0.9487106275016336
-0.5891458073530859,1.5406559743104224,-0.5352530900751786,0.1584415737809537,-1.3236557664090922
-0.6247216818415529,0.4996430961728658,-0.1055687337015102,0.0662745730121735,-0.3749450308463954
-0.6240034179147876,0.534124098041675,-0.1003350078799748,0.0513201674661082,-0.3707832237890406
-0.6240219779370398,0.5612282267777329,-0.0922379133284549,0.0355036220133231,0.0983767452921372
-0.6297331077033496,0.577121925244565,-0.083192748139,0.009032665663721,-0.6483570450922668
-0.6344194835587758,0.5866304257149488,-0.1061603832181977,-0.0829828744335397,-0.7442424187980993
-0.6399182930261164,0.593177367668604,-0.1046217154260966,-0.1058602365381603,-0.3381963992594352
-0.6412934118541601,0.5979802332858762,-0.1036796860891343,-0.1406154793237093,-0.8289071282817647
-0.6457265629335184,0.6038358877698901,-0.0973104745363909,-0.1735379051949166,-0.4839103695896285
-0.6434452242783785,0.6051437568778226,-0.0825934870907565,-0.1903531733148797,-0.8960440193914082
-0.6417223987524873,0.5957237139165199,-0.0726999079073979,-0.2023896418195226,-1.2106067844173738
-0.6473927183179528,0.5929079846886586,-0.0647042187903082,-0.2317115213806408,-1.2383166861914576
-0.646448305676536,0.5838668368139599,-0.0607209533164442,-0.262910263583734,-1.2379508130435584
-0.6457667781824137,0.5652941296457744,-0.0469109924088894,-0.2883729205611089,-0.9925887962933408
-0.649795784910042,0.5400828960863032,-0.0449735151524252,-0.3241187141324108,-1.2830247218049913
-0.6569950534846114,0.5132032611514825,-0.0475866654902163,-0.3628849704417825,-1.0332996677660744
-0.6550234718186292,0.4925708259857624,-0.0248730606899137,-0.3399926483233685,-0.7733451331238453
-0.658515571547921,0.4990247752267007,-0.013813367773692,-0.376678393000003,-0.7753324895408439
-0.6582520835141041,0.5041209491289415,0.0094336773203364,-0.3604697485806689,-1.029359879187104
-0.6575885842255946,0.5032140012217866,0.0337876460154267,-0.357132763179992,-0.8298143273825789
-0.6578265945425387,0.5012706329044261,0.0503768885060023,-0.3487394784640686,-0.8354346378522413
-0.327101726588545,-0.3950813289961151,0.1978047237439704,0.6432031476382203,-0.3093714159141401
-0.3234837855303823,-0.400979329367823,0.1717523593016101,0.6296955827441265,1.1263538983472214
-0.319590171741906,-0.4063375880152229,0.1477847701656946,0.5667179820121347,1.152639389434143
-0.3161678237561018,-0.3964334901230061,0.1244745480033865,0.5437596218849651,0.4386154900018194
-0.325779645325218,-0.4017312942920103,0.108871820475118,0.4911298329276505,0.6020219216225893
-0.3221029637275762,-0.406708394071723,0.1004824518393508,0.4355411530408669,1.1028906196784145
-0.3246384192827665,-0.3972189958674701,0.074316629633867,0.4193119549589835,-0.2987178550712171
-0.3086248873536753,-0.4018957048822276,0.0495159175936169,0.4047021495986466,-0.2771662636001842
-0.310963925311599,-0.4062840581411406,0.0200901985890503,0.3974161748290797,-0.3134567222223886
-0.3072989036433272,-0.3971369554797317,-0.0138915510956851,0.3510918219009951,0.6101359902071384
-0.3212902424741342,-0.4015762746971941,-0.0639313393325707,0.2884263867281242,-0.3625061753477002
-0.3294068898727361,-0.4060037677011734,-0.0957163746831335,0.2648299737157286,1.4344423717151322
-0.3372663407815873,-0.4102909643976878,-0.1372039143144458,0.2311910592843742,0.5153108171003323
-0.3448946928016985,-0.414452100583886,-0.1664910652293741,0.1880331337069565,0.4800098790372191
-0.3417062971000861,-0.4184966396937767,-0.1842690802612448,0.161522640515031,0.4097464355727998
-0.3439363738409659,-0.4105924607781624,-0.1963289619823583,0.1506396946701085,-0.5029124904437086
-0.3461849988870604,-0.4146649664953625,-0.2130575064755967,0.1495355368402188,0.4345351728728603
-0.3534619654214905,-0.4186437677891295,-0.2243129371058046,0.1624551458976955,-0.516847268199383
-0.3484585821877263,-0.4072450920328217,-0.2292497891413001,0.1818119770462997,-0.517693765618841
-0.3627222204282194,-0.4153689244384365,-0.2458532225574203,0.1339441210163784,1.4429589007623709
-0.2832369715809255,-0.4250712635471756,-0.5433768398390261,1.1446843575706616,-0.5016352605455874
-0.2429570093988783,-0.4322839447380104,-0.543364859999439,1.1362858144007753,-1.0130120017150572
-0.2561303511068905,-0.4144730811072568,-0.5433579175283486,1.2558525608372135,-1.025251290042171
-0.2826154197404635,-0.4051218540570172,-0.5433510688447767,1.274130891504346,-0.325911376788834
-0.2961098771791208,-0.3914171736198437,-0.5433443309138813,1.3507521172788486,0.6033914513375671
-0.3040634933025768,-0.4078735104896961,-0.5433377590945442,1.2222107200641892,-0.971178564902178
-0.3482663970619576,-0.4114693192630589,-0.5433313674915567,1.154974756742725,-0.969234448039022
-0.3737197259775592,-0.3977178980355466,-0.5433251177224058,1.1017691085624572,-0.8689710695066218
-0.3802167390974429,-0.3926152570395789,-0.5433189518652681,1.17581205189796,0.3092277773667516
-0.4540032370310554,-0.3787325250748626,-0.5433127980655723,1.227962839486553,-0.8642147185839306
-0.4049256224590521,-0.3954976793435815,-0.5414049316709595,1.2748283543668033,-0.9411952604318288
-0.4618781560481596,-0.4079686792700843,-0.5394846379266702,1.2920570263560407,-0.3808904694997594
-0.4998045111505581,-0.4116826997297178,-0.5375518004572224,1.2699894382681092,-0.9695678915215394
-0.4951570378317236,-0.4331536772973337,-0.5356061117489839,1.2308889810739931,0.3010721322881232
-0.4514081952354172,-0.4325122634003688,-0.5336469072617193,1.189802332486965,-0.962518181185425
-0.4504476307147984,-0.4363140199044516,-0.5336068597267213,1.2320854750597985,-0.1751915965714729
-0.4730502978175225,-0.4356420633239508,-0.5355057899793018,1.3111238893899972,-0.9670533451596132
-0.4740781604170614,-0.434945724351618,-0.535469886451199,1.3185041028618356,0.3268354226094062
-0.4780260293711195,-0.434945724351618,-0.5374175730435619,1.2994124629723511,-1.0747123504588694
-0.4800655911068317,-0.4334849665934686,-0.5373573192197145,1.2900204192754368,0.2071325385052097
-0.6290200121892026,0.8564326245700958,-0.5357332852155771,0.6988960579348291,-1.0457850889381386
-0.6353257340423794,0.8051351522015087,-0.5346862129114257,0.6444550335030167,-0.3872059389504306
-0.6333310314488556,0.7780040195507268,-0.5332183030201335,0.6267839062136076,-0.4031280731231036
-0.6402628430224079,0.7613047838956638,-0.5308919736305094,0.60593179462745,-0.788148028075899
-0.6438992018371116,0.7434732063676364,-0.5283433001489041,0.5175242897197959,-0.5601641543210177
-0.6518095502080696,0.7332388358212465,-0.524937337696016,0.4661786005082376,-0.9120609479705823
-0.6512919190239262,0.7222608439193499,-0.5217269107900981,0.4163605106604131,-0.6714885433383198
-0.6537766476279735,0.7289662118583652,-0.5182910933602994,0.3867652341955321,-1.2038664031972104
-0.6557810701265048,0.7465629040291042,-0.5143967200121027,0.3862459500779184,-1.0046842299509398
-0.6556865182966186,0.7651860994702142,-0.5101414681789949,0.3919872457577062,-0.8183500249051062
-0.6564911446140167,0.7929693230555723,-0.5049145899187921,0.3849994508177422,-1.2722539152487642
-0.6590590760777636,0.8215106220755652,-0.500533565408052,0.3626061700216245,-1.047142977234774
-0.6631702465945954,0.8550218303771057,-0.4948466233311195,0.3606242291046499,-1.0946042082862502
-0.6640256106493677,0.8907730296561545,-0.4888180553089837,0.3920543302246763,-1.2946378681312682
-0.6644527340235119,0.9205249652016412,-0.4825560143160822,0.367488734183315,-1.3073245195346772
-0.6605012139123978,0.955223178377703,-0.4733560153609328,0.4343719124024913,-1.2995871339864882
-0.6611589312250364,0.980320795753988,-0.4703123935315165,0.442445144041729,-1.310467702487085
-0.6611610105291988,0.981881325829451,-0.4757293291779695,0.4415296755395793,-1.153188814563747
-0.6610509865920252,0.978622800018646,-0.4775748648560879,0.45217104895948,-0.966100411915312
-0.6605936399352994,0.9807028689362116,-0.4781010274355808,0.473095401959936,-1.170635143009373
-0.4000924184432295,-0.4949509387370358,1.0645420098731164,0.5019082570683724,1.460425185925155
-0.3840580347158596,-0.491786820103668,1.01610268040745,0.4887641905862833,0.6591372145993176
-0.3845216387709957,-0.4898707041002288,0.9873038773725592,0.4569947152937403,-0.1874358740778762
-0.3905905525131173,-0.488106942373737,1.0053801689134112,0.4166256010981451,-0.2198231314359002
-0.3867664967787496,-0.4854094588772947,0.9603428064886464,0.3895168851877054,1.5036522668195782
-0.3834680797469834,-0.4818946156305052,0.898716431596315,0.3750436527182095,1.5405805088609617
-0.3830695556832929,-0.4803212783700961,0.8182148480750562,0.3375026412876169,1.461423853312944
-0.3930199116426638,-0.477896387153799,0.7328902055010981,0.3023408972065872,0.5102991865039933
-0.3953592587917239,-0.4772744251555668,0.5905305906919874,0.2654628995943829,1.4132832623482092
-0.4272973941375693,-0.4758265522712257,0.4993903540975962,0.2433212718740382,-0.4574477626379286
-0.4365382783312377,-0.4744251483129411,0.4095351768363504,0.2372521831091032,0.4895832825639575
-0.4443600976922156,-0.4714403029958545,0.351218272731411,0.2276612160403862,-0.5275058182215955
-0.4518988921483242,-0.4701608930143822,0.2929168631765768,0.2028076182547759,0.4502427723360834
-0.4546754760983575,-0.46813390105699,0.2492935158280238,0.1772331252293132,1.4645229651816276
-0.45530062954425,-0.4661647610067235,0.2346750921971731,0.1684285861736247,0.5067976141726205
-0.4582080121698418,-0.465003406815846,0.2199795387751815,0.1552984678130756,-0.5574741551540761
-0.4596893661811707,-0.4616272257335864,0.1970778190227296,0.1652549068905951,1.652060393966121
-0.4662822461434449,-0.4598273667100755,0.1618707477135866,0.1933486622380204,0.5869096975545842
-0.4733837666352383,-0.4576211887097267,0.0812892143878976,0.1824215045697811,1.7616751575468752
-0.4866217201166951,-0.4592139340102411,0.0282146632161062,0.1377751921569255,1.8178790937733815
-0.6203848019464687,-0.5645116977373951,-0.5402366727283018,-0.5423131804878265,-0.7475277933602589
-0.6281561458916116,-0.5646372753106698,-0.5402471995521045,-0.5731640022578816,0.0315209112824712
-0.6450926834677821,-0.5628569103527151,-0.5410827659688734,-0.6022608989873266,-0.1229499002307397
-0.6285766130916982,-0.5629835988901417,-0.5410913393683362,-0.6174873984048985,-0.1711204262712113
-0.6362748161959205,-0.5631069224707538,-0.5419214119233348,-0.6358220105845435,-0.8255394322613279
-0.6289746875157385,-0.5613318584176217,-0.541927828081673,-0.6475757341127977,0.6950085821612011
-0.6374549939096839,-0.5576668843676218,-0.5419338758408817,-0.659975335911049,0.7010163855556844
-0.6193893431915963,-0.5558926696070509,-0.5427566688307386,-0.6465522161398752,-0.143028852281478
-0.603845719147121,-0.5541133987351026,-0.542760447313697,-0.6625958891879878,0.611691782615592
-0.5974090224496256,-0.554208258682507,-0.5427637784938563,-0.6760092208403473,0.561614558556636
-0.5959121550953684,-0.5524100937975023,-0.5427666244093744,-0.6963662018150383,0.2915552727933329
-0.5910934465675726,-0.5524777398267634,-0.5427689374096164,-0.680593355200437,-0.466286093749342
-0.5928387378615572,-0.5506526113856132,-0.5427706797562374,-0.6717745944869408,-0.5496802255739389
-0.6052501257290405,-0.5506875209908211,-0.5427718428033196,-0.6921748001996724,-0.6266591043620741
-0.6102172380162002,-0.5488303597174382,-0.5427724284319251,-0.7011756283980491,-1.198207842352995
-0.6266761732210426,-0.5432067852166571,-0.542772447872679,-0.6964083343496837,-0.2222220951442854
-0.6217150440054062,-0.5413137613062486,-0.5427719074850188,-0.6929980318870229,-0.6815400765469719
