,HIV/AIDS,Acute Hepatitis,per_capita-Malaria,per_capita-HIV/AIDS,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_y"
1392,-0.27963415874419295,-0.13371036852383733,-0.3970889616897243,-0.36328275734340554,0.9472522927264319
1393,-0.28040145840182845,-0.13371036852383733,-0.3970889616897243,-0.36361116131004734,0.9472522927264319
1394,-0.2773706247541682,-0.1530268677623298,-0.3970889616897243,-0.12420962509175629,0.15394929952917263
1395,-0.2757976604560154,-0.1530268677623298,-0.3970889616897243,-0.11212576089751333,-0.592152993655306
1396,-0.2782913843433308,-0.1530268677623298,-0.3970889616897243,-0.13718197845558772,-0.592152993655306
1397,-0.2814373129396364,-0.15279961483011223,-0.3970889616897243,-0.16763212673080238,-0.6484626006880968
1398,-0.27994107860724715,-0.1530268677623298,-0.3970889616897243,-0.1560798383217659,0.07886982348545156
1399,-0.2903379889682084,-0.1530268677623298,-0.3970889616897243,-0.24995621156932057,0.13048696326550976
1400,-0.28489016139899626,-0.1530268677623298,-0.3970889616897243,-0.20317487433735898,-0.5780755918971083
1401,-0.28508198631340514,-0.1530268677623298,-0.3970889616897243,-0.2062234962716742,-0.5639981901389106
1402,-0.28531217621069577,-0.15279961483011223,-0.3970889616897243,-0.20952535347341006,-0.5827680591498409
1403,-0.2878059000980112,-0.15279961483011223,-0.3970889616897243,-0.23214503995062657,0.0037903474417303705
1404,-0.2805165533504738,-0.15279961483011223,-0.3970889616897243,-0.1711951239009413,-0.5686906573916432
1405,-0.28573419102239533,-0.15279961483011223,-0.3970889616897243,-0.2167357914002343,-0.5874605264025734
1406,-0.28565746105663176,-0.15279961483011223,-0.3970889616897243,-0.21721701835990426,-0.5780755918971083
1407,-0.28604111088544953,-0.15279961483011223,-0.3970889616897243,-0.221508310756898,-0.5170735176115848
1408,-0.28642476071426726,-0.15279961483011223,-0.3970889616897243,-0.22572988942972744,0.017867749199928094
1409,-0.28680841054308504,-0.15279961483011223,-0.3970889616897243,-0.22988474292714395,-0.5686906573916432
1410,-0.2871920603719028,-0.15279961483011223,-0.3970889616897243,-0.23398179545512982,-0.5686906573916432
1411,-0.28753734521783875,-0.15279961483011223,-0.3970889616897243,-0.2377171027933214,-0.38596046202052775
1412,-0.28788263006377474,-0.15279961483011223,-0.3970889616897243,-0.24051331910447993,-0.38596046202052775
1413,-0.28818954992682894,-0.15279961483011223,-0.3970889616897243,-0.24472755330209986,-0.38596046202052775
1414,-0.29804935052744536,-0.04394546029790181,-0.3970889616897243,-0.3716875875558363,-0.5123810503588523
1415,-0.2973204158526916,-0.05144480706108123,-0.3970889616897243,-0.37155179234475544,-0.5170735176115848
1416,-0.29758897073286406,-0.0587169008920431,-0.3970889616897243,-0.3716055699537124,-0.5170735176115848
1417,-0.2968984010409921,-0.06735251231631031,-0.3970889616897243,-0.37147624057784867,0.4871144744731851
1418,-0.2970134959896374,-0.077806147198318,-0.3970889616897243,-0.37149961130188547,0.17271916854010294
1419,-0.2964380212464108,-0.08985055260584858,-0.3970889616897243,-0.37139071653915584,0.9328988634827794
1420,-0.2962845613148837,-0.10666726958994789,-0.3970889616897243,-0.3713617602479669,2.8661953716085984
1421,-0.2955939916230117,-0.11325760462425709,-0.3970889616897243,-0.3712314805359856,-0.5358433866225152
1422,-0.2963612912806472,-0.11734815740417313,-0.3970889616897243,-0.3713770110680534,-0.5311509193697825
1423,-0.2965147512121743,-0.12075695138743651,-0.3970889616897243,-0.371405139918593,0.13048696326550976
1424,-0.2959776414518294,-0.12371123950626477,-0.3970889616897243,-0.37130174554446344,1.1159050863393496
1425,-0.2961694663662383,-0.12552926296400524,-0.3970889616897243,-0.37133684478702644,-0.493611181347922
1426,-0.2963229262977654,-0.1273472864217457,-0.3970889616897243,-0.37136480514986153,2.8192706990812724
1427,-0.2962078313491201,-0.1284835510828335,-0.3970889616897243,-0.3713415423787672,-0.47953377958972426
1428,-0.29709022595540097,-0.12984706867613885,-0.3970889616897243,-0.37150787778524663,-0.4748413123369918
1429,-0.2966682111437014,-0.13030157454057395,-0.3970889616897243,-0.3714253818430185,-0.47014884508425914
1430,-0.2969751310067556,-0.13075608040500908,-0.3970889616897243,-0.3714815720072667,0.2495583198035988
1431,-0.2973204158526916,-0.13075608040500908,-0.3970889616897243,-0.3715449539777788,0.2495583198035988
1432,-0.29770406568150937,-0.1300743216083564,-0.3970889616897243,-0.3716184319696542,0.2495583198035988
1433,-0.29804935052744536,-0.12961981574392129,-0.3970889616897243,-0.37167893761169485,0.2495583198035988
1434,-0.30388082792547527,-0.14939082084684885,-0.3970889616897243,-0.37108365567059953,-0.4560714433260615
1435,-0.30388082792547527,-0.1496180737790664,-0.3970889616897243,-0.37112300434646833,-0.6437701334353643
1436,-0.3038424629425935,-0.14984532671128398,-0.3970889616897243,-0.3709721496931466,-0.6437701334353643
1437,-0.30376573297682996,-0.14984532671128398,-0.3970889616897243,-0.37064374963707214,-0.6390776661826317
1438,-0.30372736799394817,-0.14984532671128398,-0.3970889616897243,-0.37051221579381655,-0.6437701334353643
1439,-0.30376573297682996,-0.15007257964350154,-0.3970889616897243,-0.37074194959808093,-0.47953377958972426
1440,-0.3038040979597117,-0.15029983257571908,-0.3970889616897243,-0.3710480557409065,-0.6390776661826317
1441,-0.3038040979597117,-0.15052708550793664,-0.3970889616897243,-0.37116333813475194,-0.36691456552414264
1442,-0.30376573297682996,-0.15098159137237177,-0.3970889616897243,-0.3710494662426652,-0.6437701334353643
1443,-0.3036890030110664,-0.15143609723680687,-0.3970889616897243,-0.3707926875842008,-0.559305722886178
1444,-0.30361227304530286,-0.15143609723680687,-0.3970889616897243,-0.37054727771867174,-0.4654563778315266
1445,-0.3034971780966575,-0.15143609723680687,-0.3970889616897243,-0.3701550631629089,-0.6437701334353643
1446,-0.3033820831480122,-0.15166335016902444,-0.3970889616897243,-0.3697270717742378,-0.6390776661826317
1447,-0.3033437181651304,-0.15143609723680687,-0.3970889616897243,-0.3695707449150957,-0.6437701334353643
1448,-0.3032286232164851,-0.15143609723680687,-0.3970889616897243,-0.36916697555315936,-0.6203077971717014
1449,-0.3031902582336033,-0.15120884430458933,-0.3970889616897243,-0.36907989218390974,-0.6437701334353643
1450,-0.3031902582336033,-0.15120884430458933,-0.3970889616897243,-0.36914747817939947,-0.6437701334353643
1451,-0.3031902582336033,-0.15098159137237177,-0.3970889616897243,-0.3692195308784711,-0.5891166913153025
1452,-0.3031902582336033,-0.15098159137237177,-0.3970889616897243,-0.3692195308784711,-0.5891166913153025
1453,-0.3031902582336033,-0.1507543384401542,-0.3970889616897243,-0.36935590652915373,-0.5891166913153025
1454,-0.2954021667086028,-0.11848442206526093,-0.3970889616897243,-0.359244898025678,-0.24960288420582838
1455,-0.2955939916230117,-0.12280222777739454,-0.3970889616897243,-0.35958312010249666,-0.5311509193697825
1456,-0.2950952468455486,-0.1257565158962228,-0.3970889616897243,-0.3588735483129748,-0.5123810503588523
1457,-0.2954021667086028,-0.12984706867613885,-0.3970889616897243,-0.3594123711209435,-0.3997618362932706
1458,-0.2946348670509673,-0.13189234506609687,-0.3970889616897243,-0.358339419188307,-0.460763910578794
1459,-0.29283171285552384,-0.13325586265940223,-0.3970889616897243,-0.35575162632936996,0.2524911118365566
1460,-0.29310026773569625,-0.13439212732049,-0.3970889616897243,-0.35632032926423934,-0.48422624684245696
1461,-0.29394429735909533,-0.13575564491379535,-0.3970889616897243,-0.3577392475939648,-0.493611181347922
1462,-0.29248642800958785,-0.13780092130375338,-0.3970889616897243,-0.3557911134719505,-0.5217659848643175
1463,-0.29248642800958785,-0.13961894476149386,-0.3970889616897243,-0.3560074520146358,-0.6484626006880968
1464,-0.29229460309517896,-0.14143696821923432,-0.3970889616897243,-0.3559541545680222,-0.48422624684245696
1465,-0.29306190275281446,-0.14302773874475722,-0.3970889616897243,-0.3572427547277402,1.3646058507341758
1466,-0.29390593237621354,-0.14439125633806257,-0.3970889616897243,-0.3586032968286462,2.551800065675516
1467,-0.29363737749604113,-0.14666378566023816,-0.3970889616897243,-0.35840941924885916,-0.4748413123369918
1468,-0.2939826623419771,-0.14734554445689083,-0.3970889616897243,-0.359046019689584,-0.4748413123369918
1469,-0.29310026773569625,-0.14802730325354352,-0.3970889616897243,-0.35802762596826554,-0.47014884508425914
1470,-0.29379083742756823,-0.14825455618576105,-0.3970889616897243,-0.35910279218772945,-0.47014884508425914
1471,-0.29386756739333175,-0.14870906205019618,-0.3970889616897243,-0.359348575983072,-0.14747271458753125
1472,-0.29405939230774064,-0.14870906205019618,-0.3970889616897243,-0.3595989274987843,-0.14747271458753125
1473,-0.29421285223926774,-0.14848180911797862,-0.3970889616897243,-0.36005222805940484,-0.14747271458753125
1474,4.662926585914985,0.06536320009874373,0.456264282825122,3.5576366734236253,-0.34345222926047975
1475,4.785656166153785,0.07377155859079339,0.5524583794419888,3.5500100679291453,-0.460763910578794
1476,4.853216901008593,0.08649772279497665,0.480611416212405,3.4925513286778895,0.13048696326550976
1477,4.861887387139874,0.10331443977907596,0.5239362073126056,3.3905793276539113,-0.6437701334353643
1478,4.731676635239126,0.11581335105104167,0.4304719711690504,3.190819711038813,-0.6390776661826317
1479,4.477355163715835,0.12831226232300738,0.26907890794279554,2.912650225137606,-0.6390776661826317
1480,4.1217885023675365,0.1385386442727975,0.130781454152405,2.578742477624846,-0.6390776661826317
1481,3.706295737757905,0.14899227915480517,0.051464448632994535,2.2235356637973465,0.2759534481002195
1482,3.353414625211331,0.15717338471463727,-0.018493600771389604,1.9255352441133589,-0.6390776661826317
1483,3.051136925085819,0.1673997666644274,-0.09998379125112832,1.6736274802026907,-0.6390776661826317
1484,2.802378376080385,0.17399010169873658,-0.22340366709535983,1.4692307213375804,0.1633342340346378
1485,2.586920632216332,0.17944417207195798,-0.304575303387683,1.2964975753756602,-0.6296927316771666
1486,2.4151606038546216,0.18126219552969844,-0.31800914028446853,1.158268262513514,0.20087397205649837
1487,2.3260003836373744,0.1810349425974809,-0.2588290510942807,1.0736205441282989,-0.6296927316771666
1488,2.233502409909413,0.1803531838008282,-0.21671039410269025,0.9926004194071977,-0.6343851989298991
1489,2.054683224697456,0.17967142500417554,-0.19148030146737546,0.8710888439630737,-0.6343851989298991
1490,1.8618608207336507,0.17967142500417554,-0.13751581917398936,0.7482772118103912,-0.40005511549656636
1491,1.7181455948585187,0.18353472485187403,-0.09131379226115707,0.6557557355660735,-0.40005511549656636
1492,1.654920103069352,0.18171670139413357,-0.06617190893630051,0.6235978422640851,-0.40005511549656636
1493,1.6575672868881945,0.1821712072585687,-0.07299009695722647,0.5939439101658858,-0.40005511549656636
1494,-0.3041877477885295,-0.15279961483011223,-0.3970889616897243,-0.3723964536336676,-0.6484626006880968
1495,-0.3041877477885295,-0.15279961483011223,-0.3970889616897243,-0.37240934216114546,-0.6484626006880968
1496,-0.3041110178227659,-0.15279961483011223,-0.3970889616897243,-0.37152957876339676,-0.6484626006880968
1497,-0.3041110178227659,-0.15279961483011223,-0.3970889616897243,-0.37156491504483646,-0.6484626006880968
1498,-0.3041493828056477,-0.1530268677623298,-0.3970889616897243,-0.3720218418737213,-0.6437701334353643
1499,-0.3039959228741206,-0.1530268677623298,-0.3970889616897243,-0.37039716159271946,-0.6484626006880968
1500,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.3716644663971286,-0.6484626006880968
1501,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.37130321693355856,-0.6484626006880968
1502,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.3717219768487981,-0.6343851989298991
1503,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.37137436699024645,-0.6437701334353643
1504,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.3717715177357226,-0.6484626006880968
1505,-0.3041493828056477,-0.1530268677623298,-0.3970889616897243,-0.3721516312856801,-0.6390776661826317
1506,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.37181423669029956,-0.6484626006880968
1507,-0.3041493828056477,-0.1530268677623298,-0.3970889616897243,-0.37217811029055486,-0.6484626006880968
1508,-0.3041493828056477,-0.1530268677623298,-0.3970889616897243,-0.37219002418385416,-0.6484626006880968
1509,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.37186795786877774,-0.6484626006880968
1510,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.3718835695166992,-0.6464096462650263
1511,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.3718981632583046,-0.6464096462650263
1512,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.3718981632583046,-0.6464096462650263
1513,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.371924555256497,-0.6464096462650263
1514,-0.29897011011660796,-0.14393675047362745,-0.39668105872575604,-0.346627464296589,-0.6062303954135037
1515,-0.29789589059591826,-0.14507301513471524,-0.3966852427585997,-0.3415886911118761,-0.5452283211279803
1516,-0.29900847509948975,-0.14552752099915037,-0.3966899510288609,-0.347386857614948,-0.6343851989298991
1517,-0.29920030001389863,-0.14598202686358547,-0.3966947197752627,-0.3486169827863629,0.7733549768898719
1518,-0.29973740977424346,-0.14620927979580303,-0.39669955168223037,-0.35147410319123346,-0.5827680591498409
1519,-0.29900847509948975,-0.14689103859245572,-0.39670445891869993,-0.3483133270755987,-0.6109228626662362
1520,-0.29931539496254395,-0.1475727973891084,-0.39670944538446284,-0.3500573963639677,-0.6062303954135037
1521,-0.29881665018508086,-0.14780005032132595,-0.39671449092726657,-0.3480747920181929,-0.6437701334353643
1522,-0.30004432963729766,-0.14848180911797862,-0.39671957440305183,-0.35396169978909486,0.5387316142532433
1523,-0.29920030001389863,-0.14870906205019618,-0.3967246664998029,-0.3504590631542286,-0.6015379281607711
1524,-0.29943048991118926,-0.14870906205019618,-0.3970889616897243,-0.3517838181162454,-0.6015379281607711
1525,-0.29862482527067197,-0.14870906205019618,-0.3970889616897243,-0.34858912382322016,-0.592152993655306
1526,-0.29770406568150937,-0.14848180911797862,-0.3970889616897243,-0.34499905490199456,-0.592152993655306
1527,-0.2968600360581103,-0.14848180911797862,-0.3970889616897243,-0.34183840646831,-0.592152993655306
1528,-0.2962845613148837,-0.14848180911797862,-0.3970889616897243,-0.3398844185807153,-0.592152993655306
1529,-0.2971669559211645,-0.14870906205019618,-0.3970889616897243,-0.34395613811309794,-0.6062303954135037
1530,-0.29743551080133696,-0.14893631498241375,-0.3970889616897243,-0.34543632694319587,-0.6109228626662362
1531,-0.2975122407671005,-0.14916356791463128,-0.3970889616897243,-0.3461095122485574,-0.4533111684715129
1532,-0.2976273357157458,-0.14916356791463128,-0.3970889616897243,-0.34656822160140843,-0.4533111684715129
1533,-0.29770406568150937,-0.14916356791463128,-0.3970889616897243,-0.347538948864454,-0.4533111684715129
1534,-0.3024996885417313,-0.11780266326860825,-0.25410988452963545,-0.3651210075000918,-0.6484626006880968
1535,-0.3016172939354505,-0.12302948070961209,-0.32187584158377136,-0.3613769187894434,-0.6437701334353643
1536,-0.30042797946611544,-0.12780179228618083,-0.3247216357133721,-0.3563769940669427,0.4401898019458594
1537,-0.29900847509948975,-0.13143783920166174,-0.3246441383364952,-0.3505182606065092,-0.1275987356347815
1538,-0.29743551080133696,-0.1339376214560549,-0.3306257371960644,-0.34424652410965106,-0.6484626006880968
1539,-0.2959009114860659,-0.1355283919815778,-0.34182541857368104,-0.3383214753630162,-0.6484626006880968
1540,-0.29455813708520373,-0.13666465664266558,-0.3310278678883486,-0.3333882925915495,0.3838801949130687
1541,-0.29313863271857804,-0.13780092130375338,-0.3325009180063741,-0.32837660595666845,-0.6484626006880968
1542,-0.2917574933348341,-0.13848268010040607,-0.33816265260999107,-0.3237282017522311,-0.6484626006880968
1543,-0.2906449088312626,-0.13916443889705873,-0.3524971314359503,-0.32029883836247286,-0.6484626006880968
1544,-0.2893021344304005,-0.14007345062592896,-0.342090298499356,-0.3161109515710159,-0.6484626006880968
1545,-0.2878059000980112,-0.14075520942258163,-0.358596519120503,-0.3114720430782965,-0.6484626006880968
1546,-0.28680841054308504,-0.14166422115145189,-0.31446873212918597,-0.3088207473384426,-0.6484626006880968
1547,-0.28646312569714905,-0.142118727015887,-0.34684538567608825,-0.3086134996339123,-0.6484626006880968
1548,-0.2865398556629126,-0.14257323288032211,-0.3511369038186647,-0.3099116118353381,-0.6484626006880968
1549,-0.28692350549173035,-0.14302773874475722,-0.37561663251512095,-0.31223828138092596,-0.6484626006880968
1550,-0.28742225026919344,-0.14348224460919234,-0.3911688144844778,-0.31488795020355215,-0.4830531300292737
1551,-0.2881128199610654,-0.14393675047362745,-0.3909805709816831,-0.31811034074458433,-0.4830531300292737
1552,-0.289033579550228,-0.14439125633806257,-0.39042526273549755,-0.32123932457812443,-0.4830531300292737
1553,-0.2898776091736271,-0.1448457622024977,-0.3908894880880194,-0.32553210547189404,-0.4830531300292737
1554,-0.30058143939764254,-0.1523451089656771,-0.3970889616897243,-0.33572040305298406,0.10233215974911443
1555,-0.30104181919222384,-0.1523451089656771,-0.3970889616897243,-0.3401656955816838,-0.0009021198110022037
1556,-0.3011185491579874,-0.1523451089656771,-0.3970889616897243,-0.34070785428897143,0.05540748722178869
1557,-0.300504709431879,-0.15257236189789466,-0.3970889616897243,-0.33406913232744223,0.7452001733734765
1558,-0.3011569141408692,-0.15257236189789466,-0.3970889616897243,-0.34063802734657683,1.1065201518338845
1559,-0.3010034542093421,-0.15257236189789466,-0.3970889616897243,-0.3387891120150653,-0.20737067893123526
1560,-0.3004663444489972,-0.15257236189789466,-0.3970889616897243,-0.3328384245786784,-0.15106107189844437
1561,-0.30058143939764254,-0.15257236189789466,-0.3970889616897243,-0.33380752537421,-0.23552548244763066
1562,-0.2996990447913617,-0.15257236189789466,-0.3970889616897243,-0.3240400271998466,-0.11821380112931645
1563,-0.3001977895688248,-0.15257236189789466,-0.3970889616897243,-0.32914830363863534,1.2003694968885357
1564,-0.29920030001389863,-0.15279961483011223,-0.3970889616897243,-0.3179897512715798,-0.1322912028875141
1565,-0.29931539496254395,-0.15279961483011223,-0.3970889616897243,-0.318923971989134,4.109699193582729
1566,-0.29893174513372617,-0.1530268677623298,-0.3970889616897243,-0.3143612517887446,-0.10413639937111874
1567,-0.29854809530490845,-0.1530268677623298,-0.3970889616897243,-0.3097432781790084,1.5429196063380135
1568,-0.29881665018508086,-0.1530268677623298,-0.3970889616897243,-0.31236008210575533,-0.08536653036018843
1569,-0.29870155523643555,-0.1530268677623298,-0.3970889616897243,-0.3106841946624717,-0.06659666134925814
1570,-0.29908520506525327,-0.1530268677623298,-0.3970889616897243,-0.31462650592994207,-0.06659666134925814
1571,-0.29931539496254395,-0.1530268677623298,-0.3970889616897243,-0.31685842189563396,0.4526110387913281
1572,-0.29950721987695283,-0.1530268677623298,-0.3970889616897243,-0.31904627876813013,0.4526110387913281
1573,-0.2996990447913617,-0.1530268677623298,-0.3970889616897243,-0.3204901868964168,0.4526110387913281
1574,-0.30134873905527804,-0.12393849243848233,-0.3970889616897243,-0.3544881423071242,-0.12290626838204893
1575,-0.3014254690210416,-0.12371123950626477,-0.3970889616897243,-0.355084331056387,-0.34814469651321234
1576,-0.30150219898680514,-0.12348398657404722,-0.3970889616897243,-0.35566783407276226,-0.37160703277687523
1577,-0.3016556589183323,-0.12280222777739454,-0.3970889616897243,-0.35672110815020813,-0.6484626006880968
1578,-0.3017707538669776,-0.12212046898074186,-0.3970889616897243,-0.35751976197083474,0.33695552238574294
1579,-0.3018474838327411,-0.12143871018408918,-0.3970889616897243,-0.35806773606676073,-0.29652755673315406
1580,-0.3019242137985047,-0.12075695138743651,-0.3970889616897243,-0.3583915940479553,-0.3387597620077472
1581,-0.3019625787813865,-0.1203024455230014,-0.3970889616897243,-0.358795320661774,0.15864176678190522
1582,-0.3020009437642682,-0.12007519259078384,-0.3970889616897243,-0.35952189899874604,-0.6390776661826317
1583,-0.3020009437642682,-0.12007519259078384,-0.3970889616897243,-0.3597214369155737,-0.49830364860065457
1584,-0.3019242137985047,-0.1203024455230014,-0.3970889616897243,-0.3593536107512802,-0.2261405479421655
1585,-0.3018474838327411,-0.12007519259078384,-0.3970889616897243,-0.358963323143714,-0.5029961158533871
1586,-0.3018091188498594,-0.12007519259078384,-0.3970889616897243,-0.35872946550669266,-0.493611181347922
1587,-0.3018474838327411,-0.12007519259078384,-0.3970889616897243,-0.3589245610094099,-0.6390776661826317
1588,-0.3018858488156229,-0.12007519259078384,-0.3970889616897243,-0.3591670628600255,-0.30122002398588665
1589,-0.3018858488156229,-0.1203024455230014,-0.3970889616897243,-0.3592143864744968,-0.559305722886178
1590,-0.3018858488156229,-0.12052969845521895,-0.3970889616897243,-0.35927473377061236,-0.559305722886178
1591,-0.3018858488156229,-0.12052969845521895,-0.3970889616897243,-0.35933973419905857,-0.35587346610594833
1592,-0.3018858488156229,-0.12098420431965407,-0.3970889616897243,-0.35933973419905857,-0.35587346610594833
1593,-0.3018858488156229,-0.12098420431965407,-0.3970889616897243,-0.35945798694597636,-0.35587346610594833
1594,0.18742114285854572,-0.14257323288032211,-0.3970889616897243,5.840550746148145,0.07417735623271898
1595,0.244354777455101,-0.14325499167697478,-0.3970889616897243,6.5383645771678065,-0.6296927316771666
1596,0.29595567943108947,-0.144164003405845,-0.3970889616897243,7.175525932422846,-0.6484626006880968
1597,0.34487103260535357,-0.1453002680669328,-0.3970889616897243,7.787722109171467,-0.6484626006880968
1598,0.38335111043577474,-0.14598202686358547,-0.3970889616897243,8.278013666727912,-0.6484626006880968
1599,0.3925970713102827,-0.1464365327280206,-0.3970889616897243,8.407019105016342,-0.6484626006880968
1600,0.367391277556956,-0.14666378566023816,-0.3970889616897243,8.10229549734482,-0.6484626006880968
1601,0.2987179581985773,-0.14666378566023816,-0.3970889616897243,7.244996628480027,-0.6437701334353643
1602,0.22306221195571543,-0.14666378566023816,-0.3970889616897243,6.293955663035893,-0.6437701334353643
1603,0.1790192116074368,-0.14689103859245572,-0.3970889616897243,5.734973057036459,-0.6437701334353643
1604,0.14978509465152365,-0.14689103859245572,-0.3970889616897243,5.355258991572765,-0.6437701334353643
1605,0.15580839696396245,-0.14689103859245572,-0.3970889616897243,5.415169590731462,-0.6437701334353643
1606,0.1831626297586686,-0.14711829152467326,-0.3970889616897243,5.7415229808035235,-0.6484626006880968
1607,0.20399481546347287,-0.14711829152467326,-0.3970889616897243,5.984136709560143,-0.6062303954135037
1608,0.21661689483157712,-0.14734554445689083,-0.3970889616897243,6.12247014058622,-0.6062303954135037
1609,0.20364953061753688,-0.14734554445689083,-0.3970889616897243,5.942243757506384,-0.6062303954135037
1610,0.1630210137457363,-0.1475727973891084,-0.3970889616897243,5.421082428423494,-0.5927395520618975
1611,0.12484785577836938,-0.1475727973891084,-0.3970889616897243,4.934217838162562,-0.5927395520618975
1612,0.11134338180398429,-0.14780005032132595,-0.3970889616897243,4.767185107530399,-0.5927395520618975
1613,0.10984714747159503,-0.14780005032132595,-0.3970889616897243,4.727291252208453,-0.5927395520618975
1614,-0.2397345765471461,-0.12098420431965407,3.9307156356942574,0.22770256096929703,-0.6484626006880968
1615,-0.23252195976537227,-0.12007519259078384,4.042908926500494,0.2751530417474158,-0.6484626006880968
1616,-0.22546280291512552,-0.12007519259078384,3.9247852814769044,0.3200121170720479,-0.6484626006880968
1617,-0.21955459555133203,-0.11984793965856627,3.796646249225829,0.36750990184953003,-0.6484626006880968
1618,-0.21429859289652875,-0.1203024455230014,3.5916545173587626,0.4060844133713598,-0.6484626006880968
1619,-0.2102702696939423,-0.11984793965856627,3.4927850100125735,0.4037188464628621,-0.6484626006880968
1620,-0.21115266430022314,-0.12257497484517697,3.1413150244392436,0.35247935322730733,-0.6484626006880968
1621,-0.2131092784271937,-0.1273472864217457,2.9462920147508327,0.30197917428730126,-0.6437701334353643
1622,-0.21211178887226753,-0.13211959799831444,2.700140626998084,0.27556946408651445,-0.6437701334353643
1623,-0.2134545632731297,-0.13416487438827246,2.3578510985925627,0.24061375909858007,-0.6437701334353643
1624,-0.21763634640724325,-0.1350738861171427,2.1330932774333355,0.19620288694924132,-0.6343851989298991
1625,-0.22116592483236663,-0.1355283919815778,2.1038173619117666,0.15834775025366785,-0.6250002644244339
1626,-0.22147284469542083,-0.13575564491379535,1.6534910295250809,0.1426192360077743,-0.6343851989298991
1627,-0.22032189520896756,-0.13643740371044805,1.46724936810135,0.1364505728107991,-0.6250002644244339
1628,-0.21932440565404138,-0.13734641543931828,1.602312287494981,0.12958355184171932,-0.6343851989298991
1629,-0.21901748579098718,-0.13780092130375338,1.593618360170132,0.11897779319984361,-0.6203077971717014
1630,-0.22124265479813018,-0.13802817423597094,1.711927782406885,0.09451730251033873,-0.6402507829958148
1631,-0.22791816181955918,-0.1382554271681885,1.7036926509313912,0.046636601649890815,-0.6402507829958148
1632,-0.2368955678138947,-0.1387099330326236,1.6893191184098286,-0.0027168288773030034,-0.6402507829958148
1633,-0.2408471610507176,-0.1387099330326236,1.5679055290278043,-0.04056736714844351,-0.6402507829958148
1634,-0.3032286232164851,-0.144164003405845,-0.3970889616897243,-0.3681542819549414,-0.6437701334353643
1635,-0.3030367983020762,-0.14461850927028014,-0.3970889616897243,-0.36738214025095894,-0.6484626006880968
1636,-0.3028833383705491,-0.1448457622024977,-0.3970889616897243,-0.366822114917323,-0.6484626006880968
1637,-0.302729878439022,-0.14507301513471524,-0.3970889616897243,-0.3662912313260208,-0.6437701334353643
1638,-0.3025380535246131,-0.14575477393136793,-0.3970889616897243,-0.3656229094304133,-0.6484626006880968
1639,-0.302384593593086,-0.14598202686358547,-0.3970889616897243,-0.3651482244343713,-0.6484626006880968
1640,-0.3022311336615589,-0.14598202686358547,-0.3970889616897243,-0.3646968507832841,-0.6484626006880968
1641,-0.3020776737300318,-0.14552752099915037,-0.3970889616897243,-0.36426710911726035,-0.6484626006880968
1642,-0.3019625787813865,-0.14552752099915037,-0.3970889616897243,-0.36400722413123093,-0.6484626006880968
1643,-0.3018858488156229,-0.14552752099915037,-0.3970889616897243,-0.36390577576496896,-0.6484626006880968
1644,-0.3017323888840958,-0.14575477393136793,-0.3970889616897243,-0.36352073479110264,-0.6484626006880968
1645,-0.3015789289525687,-0.14552752099915037,-0.3970889616897243,-0.3631508234017073,-0.6484626006880968
1646,-0.30203930874715,-0.15257236189789466,-0.3970889616897243,-0.3583751269071608,3.983002577758949
1647,-0.3019242137985047,-0.15279961483011223,-0.3970889616897243,-0.357576214342538,0.23841371007835888
1648,-0.3019242137985047,-0.15279961483011223,-0.3970889616897243,-0.35752354191100466,0.31818565337481264
1649,-0.3015405639696869,-0.15279961483011223,-0.3970889616897243,-0.35490123856114847,-0.2918350894804215
1650,-0.3009650892264603,-0.15279961483011223,-0.3970889616897243,-0.3509775722733039,1.373990785239641
1651,-0.3018474838327411,-0.15279961483011223,-0.3970889616897243,-0.3568506595520278,0.008482814694462945
1652,-0.3018091188498594,-0.15279961483011223,-0.3970889616897243,-0.3565437088144304,5.310970810282266
1653,-0.3013103740723963,-0.15279961483011223,-0.3970889616897243,-0.35311764696523046,1.9793190608421423
1654,-0.3010034542093421,-0.15279961483011223,-0.3970889616897243,-0.3509760487846854,1.8854697157874913
1655,-0.3012336441066327,-0.1530268677623298,-0.3970889616897243,-0.35248240126240726,-0.2261405479421655
1656,-0.3008116292949332,-0.1530268677623298,-0.3970889616897243,-0.34954288239829795,-0.17921587541483983
1657,-0.3012336441066327,-0.1530268677623298,-0.3970889616897243,-0.35236920763387813,-0.1416761373929792
1658,-0.3016172939354505,-0.1530268677623298,-0.3970889616897243,-0.3549476008053938,-0.1322912028875141
1659,-0.3017323888840958,-0.1530268677623298,-0.3970889616897243,-0.3556899394175105,1.819775174249235
