,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Diabetes Mellitus,per_capita-Road Injuries,Estimated number of road traffic deaths
518,1.3423325655436638,-0.4836296609015431,-0.2997265287982023,0.8342832176793036,-0.087312770827966
519,1.4836292905473007,-0.48198496226073007,-0.2778443644245233,0.9527408201952342,-0.04137560815825928
520,1.5804149820495628,-0.4817035729237703,-0.25903126039207675,0.9892971362763151,-0.08137278095444322
521,1.589516464613273,-0.4801466586818968,-0.23971777185710524,0.9998636017106115,-0.030257315675753866
522,1.550492170677542,-0.47870083419092607,-0.21751761710575934,1.021897309983087,-0.06645451721283181
523,1.5492534846671706,-0.4773823291751182,-0.20139005768579446,1.035114320821183,-0.062377936313479265
524,1.5093460926980897,-0.47617191744984394,-0.20031506845281627,1.0241413746032428,-0.056934689848407806
525,1.4212447959247405,-0.47505283186801506,-0.18854849443728663,1.009522558050371,-0.04969613395062153
526,1.3492539816563185,-0.4740161561382623,-0.17530705814861527,1.0345603394019027,-0.18312095019846222
527,1.3018725856152513,-0.47200202190690954,-0.1556277491662647,1.0840846405832836,-0.18059663454274674
528,1.2658177894190925,-0.46906572373953054,-0.1361896519952044,1.109465975784058,0.02301783580291792
529,1.2136488976610589,-0.46726596838365636,-0.1247228911073896,1.0987194320127627,-0.027043918574588526
530,1.206548676522189,-0.4645622886987509,-0.11241505918276344,1.1176023554397743,-0.17660188259147566
531,1.2015021844050233,-0.46389384683496504,-0.10807081121207605,1.1187642603378445,-0.013339696565527056
532,1.1183745474050355,-0.4641910929180695,-0.10666508351487063,1.0338353856625013,0.05237181254650229
533,0.9693592326666501,-0.46447308028925327,-0.10571151841618177,1.0563628102834384,-0.1694783841749856
534,0.7894216283078028,-0.46383401301163146,-0.10416288842136553,1.0251318921657906,0.07473394156412808
535,0.6530407892723263,-0.4583799476119369,-0.06892392301085414,1.0501628577398552,0.01966870288102866
536,0.5609085789501603,-0.4599797019894603,-0.07814937325454036,0.9675235385699479,-0.16420195421189598
537,-0.35604720618588365,-0.041804666497447206,-0.06560404842241907,-0.6002972836013055,-0.19153570773108813
538,-0.3586832329319133,-0.028274936065735144,-0.02744758727377241,-0.6288656370186997,-0.1125074111997428
539,-0.3592421590430623,-0.016009877537189895,0.01632454927577838,-0.6430164882412901,-0.19139475810502582
540,-0.35908604269961186,-0.01694244826033962,0.02803107897548028,-0.6650601693390684,-0.14970559597820024
541,-0.35968284580603366,-0.012776949427587786,0.01858739223170131,-0.6903734169971841,-0.11229683747848322
542,-0.3585516436654829,-0.011286611972801204,0.006370633988294832,-0.7025117588144972,-0.191052803227598
543,-0.3594667864806141,-0.002128843912825081,-0.038454702546683206,-0.7350549031075602,-0.1907418532248884
544,-0.36022925934580746,0.010386763831968175,-0.0679994735060493,-0.761743452660618,-0.1449821326071383
545,-0.3612577538551899,0.02395790961203085,-0.10612378427025307,-0.801926883142761,-0.11924577028004911
546,-0.36276797664571003,0.03493565168221924,-0.15868565501053067,-0.8405812536011993,-0.20119756285902732
547,-0.363785260493013,0.05115954106059291,-0.20065161973054732,-0.873974836212404,-0.12653162103563032
548,-0.3646220309765992,0.06953243146906828,-0.2532729807358888,-0.9094806178756255,-0.1674143826739435
549,-0.3653640298550822,0.0841093798841323,-0.283677119645887,-0.9241954611049127,-0.1329330621619213
550,-0.36660488210666303,0.10491593864498423,-0.31410856927913994,-0.9389199305419274,-0.1692721903871282
551,-0.3655859087149624,0.1248545534613787,-0.3210281542559074,-0.947893945930306,-0.20724817553127656
552,-0.3656673548899097,0.13646842707844717,-0.3184876925245101,-0.9496885444639475,-0.1448515347852131
553,-0.36579974111786195,0.13366886238838588,-0.28767360748748655,-0.9359502691229524,-0.14295637129387695
554,-0.36595580795172233,0.13322750830123922,-0.2617854500722007,-0.9364529663761896,-0.14564556617333868
555,-0.36611230040183135,0.14116658257528775,-0.1991972693244969,-0.9326131384269467,-0.20541268442107097
556,-0.36633670284146985,0.13702147393073255,-0.1685851240757864,-0.9385447967353451,-0.1480214273555662
557,-0.05964922797806164,-0.5298889515988187,-0.4290533995188855,-0.8008987542362358,-0.22907619104328655
558,-0.05287945503939504,-0.5316717922478438,-0.4105433457124436,-0.7737879522265033,-0.22890566970725287
559,-0.05046923232217981,-0.5333736398875052,-0.40291906963777163,-0.7883845941618425,-0.22777546621723266
560,-0.04805432290586859,-0.5349885782338905,-0.3953674040173317,-0.782185793587068,-0.22866148378745837
561,-0.053648077121800496,-0.49286760843572874,-0.38784367113520435,-0.7956521228567358,-0.2275648924959731
562,-0.08065862930235056,-0.4950386593004561,-0.37052372830513225,-0.8083927858386336,-0.22854559875143762
563,-0.12033596372857246,-0.49711506005907086,-0.401781218114339,-0.8396436124679924,-0.2311099360486157
564,-0.1472712329518192,-0.49911863816142515,-0.40357233294208766,-0.8510999894346047,-0.22857010237308573
565,-0.16769675835674944,-0.5010449160416617,-0.38655665961104735,-0.8621143669188197,-0.22858185322902688
566,-0.1726467490799297,-0.5028976311056013,-0.3791581675234616,-0.8545126224488032,-0.22743854826321735
567,-0.17741652702789068,-0.5046751206208191,-0.3627976391971692,-0.8470156683274559,-0.22727008928620968
568,-0.19283665409530226,-0.5063929205375557,-0.3379316855661538,-0.8573549410496057,-0.23110875641462922
569,-0.20782696528384587,-0.5080678604061891,-0.30501527394237904,-0.8674362432584815,-0.22714374505345394
570,-0.22764741114526316,-0.509697839705368,-0.2990645682266477,-0.8600746843754359,-0.22810071501791065
571,-0.24346935332539824,-0.4737731555942622,-0.27618779936483856,-0.8529320994412225,-0.2268068270994386
572,-0.25204384015209236,-0.47582272189635605,-0.23701529156022605,-0.8459446682727135,-0.22663836812243096
573,-0.2587045068976676,-0.4778120380933188,-0.173895693693228,-0.8391206647896654,-0.2264699091454233
574,-0.26850690086207085,-0.4797557765192046,-0.16177838139365786,-0.8325142032328374,-0.22753395921632008
575,-0.27678949268510916,-0.44373973779833786,-0.022157619664156213,-0.8162559223755135,-0.22612864494980123
576,-0.2841228354697863,-0.4484118737468386,-0.04249787411800035,-0.8198230435010281,-0.23087897457966378
577,0.2871374186002341,-0.486476599901036,-0.5037574661092562,0.32683949457893646,-0.16960283324425
578,0.3125644083816741,-0.4855121020659097,-0.5034110258040497,0.3267400887557193,-0.1349912518282566
579,0.3324516923027277,-0.48732737773038837,-0.5012609628455797,0.3135043270609203,-0.19792655699919975
580,0.33734078572921705,-0.487538696647553,-0.5024229017973599,0.3148230588031757,-0.16336332330960762
581,0.3235539058130806,-0.49058981813175434,-0.5124270232302135,0.2571768443330411,-0.16443030035522987
582,0.29913002158789176,-0.4927351747556133,-0.5235020089846563,0.21787337841036686,-0.16274634230631707
583,0.24871223344650156,-0.4940147528776689,-0.5248644601396766,0.23061319570421873,-0.16126680922600306
584,0.19454165500540202,-0.49303585469199857,-0.52127479100944,0.2734289943395398,-0.12021440939784314
585,0.11534860315626393,-0.49195905417499153,-0.5158353888129416,0.27570660205258857,-0.11461314841233852
586,0.0396552338794198,-0.48887310420428565,-0.5101772062624187,0.2739794720513548,-0.1107807066854143
587,0.020256683266999212,-0.48778337194961363,-0.5054175702344286,0.29457635879137867,-0.10800113356478795
588,0.03034598200346447,-0.4867526550589253,-0.5004892228115793,0.28277782511154725,-0.18839266331019563
589,0.04236343526953611,-0.48577778503580943,-0.49834159404863776,0.27456169692213817,-0.1046319540246348
590,0.055284678940051936,-0.486659083454277,-0.5004534278365277,0.3194388445132987,-0.14357503688693757
591,0.05400176332022226,-0.48574673527905965,-0.4993009710593081,0.3065231847729512,-0.09043928521173962
592,0.009605616476765553,-0.4848769815088977,-0.5006049266155832,0.2837900591366497,-0.1308992990472521
593,-0.00332715554396327,-0.4840589662627179,-0.49728225928317443,0.2854945135058647,-0.06411757005429308
594,0.019839784742144356,-0.4833001933763643,-0.492684656462921,0.2943022669615569,-0.11084400514602494
595,0.008452502864976738,-0.4799544853281188,-0.4736110337914752,0.3396116316615998,-0.03255176905734241
596,-0.02467230351949899,-0.4819241078988152,-0.4820430157738309,0.31090721433245716,-0.1594500212737197
597,-0.3411109939006255,0.05330241662819564,-0.47466054031105936,-0.13148221126724305,-0.1162977381824151
598,-0.3378397346002661,0.09427440726940547,-0.4300313992933195,-0.1300980879892257,-0.2110290435423899
599,-0.3444610952267848,0.12800083333965231,-0.4085085288475845,-0.18071541546443923,-0.2134603235165785
600,-0.3460698602333405,0.12381008655349283,-0.3722773960890456,-0.1839048214527093,-0.13431535229775765
601,-0.34775509445635705,0.11097765380485024,-0.35144236679404944,-0.18780925472341814,-0.21008183661794566
602,-0.34870244432854935,0.09355060259448064,-0.35299899562860676,-0.21463918967377718,-0.11132819836068919
603,-0.3476699071557549,0.0766244516522879,-0.3557807031688736,-0.2327382055762952,-0.1034948559298331
604,-0.34916015093851716,0.058899103288886215,-0.3496214862378722,-0.21950449986370033,-0.1393345032882123
605,-0.34960256787712635,0.04775220553967827,-0.36892639187734766,-0.23677436102928115,-0.210864930806989
606,-0.34723489919373207,0.03691565052604362,-0.34281053587334853,-0.224952866872077,-0.16195016306623464
607,-0.3478448881942634,0.020346437225392967,-0.31812281705007334,-0.2577682965729148,-0.21329196982643148
608,-0.3448097760859633,-0.004218223930208261,-0.31364793174072003,-0.29307119346473554,-0.21356997346471276
609,-0.3465136249935994,-0.018802106701526485,-0.3031882664559068,-0.32012108695283853,-0.14619920660127436
610,-0.3432608628250611,-0.04012762411862838,-0.2825885870277935,-0.31734469032026213,-0.2129259421611892
611,-0.3439220743482521,-0.05753700055896454,-0.2598079816401188,-0.33922020499223016,-0.15931512774788084
612,-0.3432368768988745,-0.060697536421908775,-0.2245795443807991,-0.35379356629330516,-0.1600199179929366
613,-0.34525563548776333,-0.07063428064571713,-0.21336165687463407,-0.3627915198855757,-0.13760779877388382
614,-0.3459803883927804,-0.049514666392296555,-0.18186302327647466,-0.368899265044611,-0.14532903175554132
615,-0.346453014418071,-0.03353002680950272,-0.14905723369871748,-0.37147631889716115,-0.20657396059054767
616,-0.3473856885800039,-0.025876098595318642,-0.13304942126378247,-0.395489385403542,-0.11311946477795587
617,-0.36560877906188066,-0.4235548734229106,-0.7529408289416809,0.4546757659703154,11.449716590465105
618,-0.36480925118739926,-0.4015602371455061,-0.7355210253540122,0.5271688873727479,8.460908997446387
619,-0.36430556331183916,-0.3746066060684809,-0.7129115314375317,0.5889037645785441,8.74924759396712
620,-0.3640536694542351,-0.3434428374527023,-0.693989985813365,0.6580993455802743,8.529454955190804
621,-0.36320624827419823,-0.3123344967912791,-0.6722642926802909,0.7407705854622222,11.27561423772769
622,-0.3620638214809504,-0.2982514932571218,-0.6595502895857674,0.7444281400969192,11.478396731300657
623,-0.36233063853265524,-0.29596998560288984,-0.674443219646184,0.7017943283279438,11.52177491788013
624,-0.3622389647322746,-0.29590208582567473,-0.6805904167591792,0.691414193112691,11.679031372916779
625,-0.36136147667859453,-0.2954606795596061,-0.6771191477093255,0.7020541914266938,11.525144097420283
626,-0.3613802990470286,-0.3003763262775134,-0.6684792657513449,0.7042333753269836,11.571765119307152
627,-0.36118679092236616,-0.3037155462226582,-0.6569366019674651,0.6814635710063173,11.518068820385961
628,-0.360998893361639,-0.3104136476172718,-0.6493108006394513,0.5904531411007004,2.7898689344856535
629,-0.36148538405377356,-0.31614636251851075,-0.6443914463559722,0.4791479390294759,11.684716863390786
630,-0.3606624908765354,-0.3217393592411201,-0.6355766282878036,0.38823236421069907,2.6467984099028197
631,-0.3579376426152405,-0.3247690162882627,-0.6213113042219545,0.31897884120596165,10.92589340145979
632,-0.3550833848130632,-0.32865875287019963,-0.610244177848585,0.2375069164675534,7.964510929897922
633,-0.35288315335959053,-0.33117229906373824,-0.5897887269885175,0.1900164029927425,7.885790049942243
634,-0.3518542382708102,-0.3348500991109598,-0.5731032146663658,0.14440366299881682,2.4332286457371666
635,-0.35139647010275077,-0.33673465296704275,-0.5548255023650918,0.12267704237620936,10.390244392268542
636,-0.3515074596480444,-0.33915469074802085,-0.5377263166496576,0.08697326308067112,7.660341401012896
637,-0.3253245000544458,-0.5802090538270425,-0.4575300890497635,0.15517058681336587,0.10231989922927284
638,-0.3207293210021275,-0.5811689907004512,-0.444797716478754,0.07448933950524927,-0.15933786970977687
639,-0.31656590257074996,-0.5786516510893273,-0.38457105160405225,0.20198341629217734,-0.16295902176478924
640,-0.31306794172290126,-0.5787622701724169,-0.4169393487172176,0.08338940213003665,0.06765946470994724
641,-0.31185908934068407,-0.5774165103500698,-0.4317404470716522,0.06797215499404606,0.07751431486489523
642,-0.31322834089666196,-0.5785360750317715,-0.46769739778519215,-0.0028562990803587345,0.006869989988127611
643,-0.3144845472087661,-0.5772157271478221,-0.47168665012002237,0.016313334606057765,-0.16358050904571472
644,-0.3130149949933507,-0.5778186353131041,-0.5008742274902019,-0.03089265215440544,-0.16570587172913184
645,-0.31469552910690485,-0.5769936883156942,-0.5118121410599119,-0.02738973832472082,0.10349911206832645
646,-0.31657975961857693,-0.5747935346024128,-0.5192116619588085,0.022850710010782628,0.1009018115608224
647,-0.31525519428113263,-0.5726370926719719,-0.5358038435803335,-0.02126960463977784,0.014469932506339612
648,-0.3175249640666923,-0.5714257610402167,-0.5633407772431276,-0.1003844793131154,0.010300657054888564
649,-0.3202070337208481,-0.571573972112784,-0.5683751945332964,-0.10147882110029852,0.028802338040662605
650,-0.31890141231647906,-0.5743606778137619,-0.5741220832982993,-0.10611789271838556,0.03212995032823912
651,-0.3199464255356555,-0.5753317355140132,-0.5705950653364111,-0.11614787740155198,0.035711556638398964
652,-0.32036372392734325,-0.5754093466591378,-0.5490112092729496,-0.08961773325470317,0.1275200145178024
653,-0.32253516177924413,-0.5746222546009851,-0.520859356611485,-0.12230896725427853,-0.15997140180755842
654,-0.3234872328186691,-0.5738443704797704,-0.5006313131303955,-0.12049713953087286,0.055401547247985
655,-0.32418849187210624,-0.5725738053715611,-0.46499381781097604,-0.13980684816975567,0.04615222288589107
656,-0.32605852570475335,-0.5723107139810156,-0.44685712976917213,-0.17500675640586716,0.035102577436516284
657,-0.37286755783153563,-0.47559196110867213,-0.21874639643467259,0.3261481707960531,-0.23001570149821876
658,-0.37286755783153563,-0.47939400295664397,-0.23348844115069498,0.22876510567061842,-0.22588030272589651
659,-0.37286755783153563,-0.4831590780770292,-0.2404174183874759,0.16615129983200766,-0.22575395849314076
660,-0.3712929079323167,-0.4868757164656028,-0.26351263032978184,0.05861337355801743,-0.2255854995161331
661,-0.3713349818836205,-0.49053480553261297,-0.30144719422527594,0.15063057827682572,-0.22771346489074498
662,-0.3713763034010836,-0.4941284569034961,-0.2937939791855705,0.22148686942508836,-0.22760499415544974
663,-0.3714159588217509,-0.49757721110211267,-0.3156177788738259,0.0030389521587564127,-0.22758386518825857
664,-0.371453206844785,-0.5008165986478081,-0.2870304276474453,0.22657322357007617,-0.2274253031761501
665,-0.3714881919266233,-0.5038591826337724,-0.27330381267926923,0.24996912567693688,-0.22964357561800883
666,-0.3715210042243094,-0.5067128038413332,-0.2999899760148656,0.03500646479940481,-0.22449051616558333
667,-0.37155172360716215,-0.5093844083486077,-0.3055235596627024,-0.19519370124078353,-0.22951050608174348
668,-0.371580457798867,-0.5118833646733241,-0.29128195664590173,-0.12402732853337405,-0.2294856301657562
669,-0.37160733857520695,-0.5142211330970231,-0.28348177950306064,-0.154103671279978,-0.2266951977583245
670,-0.37163247300473656,-0.4895537986018331,-0.28168512951830194,-0.13373796531583257,-0.2238587950018046
671,-0.3716559501897955,-0.4921060045544295,-0.24345130677112267,0.2077118769497241,-0.2294163749957186
672,-0.3716778344049512,-0.494485038669808,-0.23558952358893964,0.187385328906795,-0.22933447024109746
673,-0.3716983553442602,-0.496715871000248,-0.23335849425158559,0.15717420642171734,-0.2293173274344497
674,-0.37171774655767287,-0.4738246826463942,-0.22516899773143143,0.13991136463096826,-0.2292642544337435
675,-0.3705679352838101,-0.4738246826463942,-0.2080667716195991,0.16248153955073616,-0.22927577871236055
676,-0.37063916242104594,-0.4784705460201267,-0.2140449390274426,0.08713119182522833,-0.22263321382932966
677,-0.3367317853591417,-0.33244773189421456,-0.7241285206648939,0.05415924627775403,-0.202506619666084
678,-0.33364659282449655,-0.33787031355150077,-0.7162558899473828,0.03787224487827942,-0.207353706657423
679,-0.33866847151250107,-0.3424740871447311,-0.7306870078688535,0.01888379767956985,-0.20275930813159548
680,-0.3353271748808341,-0.34185876423886197,-0.695986655472155,-0.00325403545197034,-0.2051177338097027
681,-0.3397055789599014,-0.3266476848111149,-0.6945562567051132,-0.00932978420916108,-0.20478081585568736
682,-0.33975252892410185,-0.33582501655866753,-0.736862309329744,-0.14057081313350214,-0.2060442581832448
683,-0.336309246433967,-0.31628822904188564,-0.7368693384679428,-0.04133026941849451,-0.2075335745186485
684,-0.34347751165349966,-0.32064537726502074,-0.7858276641470722,-0.17660332521157407,-0.20229604594482442
685,-0.34050913665454907,-0.31573505127267315,-0.7789398127233935,-0.16093238550692973,-0.2054131771635787
686,-0.3440864296013759,-0.32907810232566465,-0.7897990247145044,-0.2274789220272869,-0.20681305862808907
687,-0.34077307149283764,-0.31965129325623715,-0.7513559879774702,-0.11029657236016883,-0.2282719106109998
688,-0.34160228007408616,-0.32366175874605946,-0.768222750319714,-0.16732484938528286,-0.2114850240898798
689,-0.33559254182366777,-0.32317514652625906,-0.7647390547991506,-0.14206493044400648,-0.20271719338734356
690,-0.3380441824627139,-0.3226886126651998,-0.744652851573724,-0.15428594873224757,-0.22721334387980466
691,-0.3357428855452132,-0.3136986445254817,-0.7240765827692259,-0.13351048524518067,-0.2079272968397108
692,-0.34140822932955567,-0.3049047997012406,-0.6695261365586654,-0.04872667135011934,-0.2031006228649107
693,-0.34273872365174063,-0.29628922554802034,-0.6152969248280081,0.06786292295999564,-0.19795822728687723
694,-0.34403370317119014,-0.29192854391298434,-0.6117969192287277,0.048758270338063035,-0.2059706500332413
695,-0.3447875294368201,-0.2878311193760746,-0.5921752750601167,0.013614913536442454,-0.20627204841195457
696,-0.3459684686728533,-0.2873364921798435,-0.5883317824300355,-0.043382443882805335,-0.20074355749304282
697,-0.3701291132702219,0.5120065015858748,-0.10142010405955067,-0.10863879584100179,-0.2094098663930854
698,-0.37161171218565203,0.49111824879817567,-0.13485530044031618,-0.1322913431000742,-0.20406486520340483
699,-0.3705867078384507,0.44011662415586733,-0.12037270296851828,-0.16603392394031682,-0.22667234629809344
700,-0.3712149386269317,0.4720835945395519,-0.09130220925923854,-0.16516083666264186,-0.225283389398242
701,-0.3716278426063205,0.48578231525302906,-0.11158343523944805,-0.25613376431316914,-0.21109115436721262
702,-0.3718342400669848,0.5354465712726133,-0.07550598637316282,-0.2578813617939707,-0.2262273324300067
703,-0.37038695792925047,0.5716999490764804,-0.06601492889529283,-0.3082674037705344,-0.22603074080383878
704,-0.3720404267583468,0.6440162546675845,-0.007241796338961011,-0.30786576587314357,-0.20528619278671034
705,-0.3712126441518794,0.6849943869342948,0.012681238947440505,-0.32564382961132254,-0.20948174783857457
706,-0.36955615717569684,0.6721171751337761,-0.023723158666227075,-0.4489632950159412,-0.2083605691171001
707,-0.3703826080568043,0.6638426986768192,-0.02002851818098468,-0.5397941522708742,-0.21716064286783562
708,-0.3705881240213126,0.6467047277714839,-0.05009941934517207,-0.5838352553129716,-0.21198243712276474
709,-0.37037881521674454,0.6387529565581634,-0.052290651354776445,-0.6339004941064401,-0.21752202106531243
710,-0.37120675309371004,0.5993803395270997,-0.07594152064242395,-0.7144810743864879,-0.21961013746891317
711,-0.3709970306310609,0.5962506972232979,-0.03663549094959255,-0.7461538797520778,-0.22915379251334003
712,-0.3705784443852398,0.5978055559993001,0.05553316205572642,-0.7430689843943193,-0.2156464198726813
713,-0.3712003915341315,0.5678181493194632,0.03445841825947034,-0.7971311803152246,-0.2290920771459658
714,-0.37119778905856304,0.5832923655378752,0.03728677368092157,-0.8000309536560039,-0.22893680640112063
715,-0.37119778905856304,0.5878303816917871,0.044530619776687146,-0.797982412400893,-0.22053574374103058
716,-0.371191894705251,0.596661593300469,0.06316082667110998,-0.7993894007379432,-0.22128922705339044
717,-0.370846986558521,-0.4700604490637406,1.450111278127054,0.4884091190005781,-0.2281659334897117
718,-0.370875047400448,-0.47219579592644084,1.3404040386042126,0.420792321396834,-0.22739643351896544
719,-0.3709048925262422,-0.4744669215005492,1.289036822070574,0.3621662070632639,-0.2312441944841113
720,-0.36997799923159586,-0.47722870397820344,1.225489925984574,0.25091839792297155,-0.23126731295182093
721,-0.3700439720385644,-0.4805755939669899,1.190730627282316,0.21871563617401654,-0.22594877287710127
722,-0.37010975811791086,-0.48391301101021844,1.1643681767041727,0.1501103040131032,-0.23101411742478864
723,-0.37016402982308866,-0.48666628823276564,1.1686699777038263,0.04561664002117007,-0.22869332463985007
724,-0.37021010474942045,-0.46974427465176777,1.1297592707280215,-0.01659386038521459,-0.22801816338081782
725,-0.37025472125080144,-0.4723310810937962,1.0316263824146437,-0.13660491247859075,-0.22871590572342304
726,-0.36944136301326247,-0.47483520792775985,0.9451899139258145,-0.2526769063840306,-0.22856120142188807
727,-0.3694970713003645,-0.47725762818970574,0.8741012743889733,-0.3897820730161361,-0.2282899858380853
728,-0.369550650680522,-0.4795874750198213,0.78082010094831,-0.4816980921945713,-0.22846717562272378
729,-0.36960189340749516,-0.4818157147765002,0.7110618817846459,-0.5464980554165726,-0.22925316983305635
730,-0.36965088107309535,-0.48394589539968086,0.675703062767139,-0.5696561819925223,-0.23174386907876254
731,-0.369697672021782,-0.48598055394099404,0.6693076310212911,-0.576344365431092,-0.23164077934434038
732,-0.36896097425378094,-0.470933369359159,0.6519466811469495,-0.5825800057728127,-0.2300109341091694
733,-0.36978474840306197,-0.47301036673646757,0.6050225596087058,-0.5959146700293231,-0.23138022974066683
734,-0.36982506180662617,-0.4749824791822048,0.5976214751247455,-0.5861799975347296,-0.23182219787044925
735,-0.36982506180662617,-0.4749824791822048,0.661731179797451,-0.5787146781125468,-0.23150715642033556
736,-0.36915737246918184,-0.4786195348657961,0.688227910368691,-0.5882290884940081,-0.22925217045017526
737,-0.3667747439499857,1.6054612601635831,-0.029584099267796496,-0.6090562012377507,-0.22523836031368785
738,-0.36592827717392623,1.8014781544379026,0.03549632510686594,-0.6480954376801258,-0.21841182138186688
739,-0.36543401730189595,2.0072051470049046,0.09917049242523322,-0.6665813743542293,-0.21762459573641238
740,-0.3642550650274672,2.151268106008538,0.09906551769723404,-0.7120815641768713,-0.21341433842732982
741,-0.36480060900784006,2.354106914054891,0.08453755362793097,-0.7639647130563104,-0.220755557437179
742,-0.36602600999486473,2.5073465386867,0.07357241163931824,-0.8255094322692732,-0.22104277578150267
743,-0.36741272147061405,2.585768382520443,0.08563592489695661,-0.8547616902065694,-0.2188892551800787
744,-0.3667504605859394,2.64571396520156,0.09696831963247267,-0.8670329098614853,-0.2145093217778796
745,-0.367785407862341,2.657915873910244,0.08070248637336294,-0.9007337608615142,-0.2145093217778796
746,-0.3662797250172805,2.549335853888526,0.07643468636688346,-0.9606640247915307,-0.22811679147923394
747,-0.3659608039098675,2.4271281502336057,0.045619977649495956,-1.013566609871196,-0.22437246853744522
748,-0.3678269159911419,2.371740789545428,0.0251232972137492,-1.0611660203869882,-0.22259535267424718
749,-0.367168809632133,2.3279687250573136,0.009869516290993571,-1.100232939346751,-0.22699467570469986
750,-0.36701492339927444,2.281070945345455,0.0022647687052432764,-1.1177302238682536,-0.2238166802575527
751,-0.3690302597718733,2.2345840304667655,-0.015156208595544571,-1.1285671012177851,-0.2303096068216347
752,-0.3680399969879227,2.249936460267425,-0.011826221519522423,-1.1328044717872918,-0.22592337347484293
753,-0.3683828008480366,2.276129237594406,0.0038704081589925506,-1.1158188057218523,-0.22259535267424718
754,-0.3685582729703919,2.2842515674255677,0.022809308842093028,-1.10703124141077,-0.2261606310980605
755,-0.3687240146958205,2.302269358619762,0.0425311712299521,-1.0940175588370578,-0.2296838297328597
756,-0.3689068893327736,2.3076064951164503,0.05882107969134541,-1.0879439048091162,-0.2295961417815579
757,0.35998862267302467,-0.4729319924940151,-0.6052460814103867,-0.24273492277411915,-0.2296609049929736
758,0.4972915090016695,-0.47806486926255815,-0.5959792377359657,-0.26136754646258736,-0.22364822128054504
759,0.5999162040914029,-0.48281810337077496,-0.580734656901056,-0.24020156237919102,-0.22606893887687524
760,0.7179796038175039,-0.4775979226900521,-0.5342989077016871,-0.1911867271481369,-0.2259021687011121
761,0.85814019442377,-0.4394485231479327,-0.44879623946802366,0.031076744742529007,-0.22318495909377398
762,0.9377433733389537,-0.44193493648224447,-0.4232099017825205,0.05061692469669654,-0.22944845084838317
763,0.9706163185472131,-0.4453471833062194,-0.4022632276524767,0.033751024589334544,-0.22945960451725084
764,0.9786002848377744,-0.4201710296970208,-0.3714533129857804,0.07748348991365644,-0.22276381165125483
765,0.9870481706299747,-0.42442579957244686,-0.3480036081531363,0.09461997326001484,-0.2253013302792933
766,0.9965650287962843,-0.4286705697803801,-0.3261767859294079,0.071892635207175,-0.22953966043459934
767,1.0060462767664282,-0.40558256452395325,-0.29334289114199447,0.11063909177005966,-0.224804894308475
768,0.974682568857499,-0.4103521847623649,-0.2686953981755411,0.11017271441095078,-0.22979805544795692
769,0.9217550597721357,-0.38903839276710345,-0.24596554708609916,0.11984013470283769,-0.22576498834466036
770,0.8903055822610846,-0.3943163970306346,-0.2189700403814613,0.10500616765654328,-0.22560029863726322
771,0.8450684079517359,-0.39940996654001903,-0.2104151061827866,0.02293803906801068,-0.22546191379912586
772,0.773520284431942,-0.3799375846096843,-0.18572802574524144,0.0322092182020598,-0.2229743853725144
773,0.703664671662411,-0.3852269200242585,-0.16234454970920822,0.029899105638629412,-0.22977111927868085
774,0.6461859597296785,-0.39035026131823014,-0.12955028940564997,0.04836632959309482,-0.2227345629613719
775,0.6118237757866973,-0.367003294309786,-0.06566264835822876,0.10106251166502705,-0.22969586065185016
776,0.5563830759621085,-0.35533120713670696,-0.05834768214793118,0.06197105305070047,-0.22500861174937037
777,-0.34666378091765904,0.09036246797437267,-0.25798950650261365,0.5416863647869248,-0.21547823464151128
778,-0.33799480146679833,0.08639630030283688,-0.27880890916857554,0.5688923132692468,-0.15180046758677898
779,-0.3320144139403615,0.11322153530027207,-0.15776349094405226,0.7819208424519694,-0.16862939304561123
780,-0.32766910767236956,0.11166379861359711,-0.0983144253441121,0.8819989379654046,-0.16746845800556295
781,-0.3223391091519652,0.10454374907742803,-0.07278028535978809,0.9468575226559587,-0.17162055064135923
782,-0.31424513051094605,0.09922465664748734,-0.02337140244903237,1.10976735359666,-0.15422501341336167
783,-0.3069060675356457,0.06421667637890466,0.005314924875478841,1.180736072415258,-0.20745112227235213
784,-0.3107494428545257,0.03646004169048082,0.024228004185054546,1.290679022139319,-0.142078026187759
785,-0.30949861225749875,0.008067649114619142,0.048213309504077664,1.4102918722019078,-0.20696779240994503
786,-0.3076439858169553,-0.02775016944376943,0.06807060414918761,1.452022982203894,-0.08930218711693794
787,-0.30684419973926663,-0.059734822641042844,0.10144792023621114,1.4779555889812401,-0.07708891128388275
788,-0.31206965487911104,-0.09480326800791167,0.1115139151164737,1.4261224165027033,-0.10587438109481052
789,-0.308722383446211,-0.13549512966496285,0.18608159098283555,1.38722326752441,-0.20178301255329642
790,-0.3040220337292258,-0.16848746310553353,0.21803369597229552,1.2373022029853586,-0.11712537713645373
791,-0.2999224666140532,-0.19796878734982304,0.21121083228544613,1.1324209739927433,-0.10562805195568108
792,-0.30336534856002056,-0.21898805598227306,0.18926960085186376,1.0512328882383581,-0.19832221238702327
793,-0.30237655404407504,-0.22307850753026656,0.21989110011843604,1.0166911854670642,-0.08517494218025032
