,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Road Injuries,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_y",Mortality rate attributed to unintentional poisoning (per 100 000 population)
1624,0.19620288694924132,-0.48128952967828886,-0.39362993951741704,-0.6343851989298991,0.704394963432055
1625,0.15834775025366785,-0.48511697482421007,-0.40338846278659696,-0.6250002644244339,0.22679463987686818
1626,0.1426192360077743,-0.47833261956537176,-0.39605006397339265,-0.6343851989298991,0.31665521910467026
1627,0.1364505728107991,-0.48204544772058494,-0.4190024819941787,-0.6250002644244339,0.5474563012713807
1628,0.12958355184171932,-0.4806637572681686,-0.4744552318969797,-0.6343851989298991,0.587226971956318
1629,0.11897779319984361,-0.4841902652251523,-0.5165128949227564,-0.6203077971717014,0.04746219903333423
1630,0.09451730251033873,-0.4875764261448432,-0.5504019743695925,-0.6402507829958148,0.34830533592495266
1631,0.046636601649890815,-0.48625034470224365,-0.5870754481391735,-0.6402507829958148,0.27774094190882515
1632,-0.0027168288773030034,-0.4816646918122294,-0.5436044963015048,-0.6402507829958148,0.033887451174318586
1633,-0.04056736714844351,-0.4838707973922441,-0.5710964832086779,-0.6402507829958148,0.17992379905896022
1634,-0.3681542819549414,-0.5725818859630012,1.4302781966019658,-0.6437701334353643,-0.36904264858724883
1635,-0.36738214025095894,-0.56995876854553,1.4212611998189078,-0.6484626006880968,-0.3748855601936798
1636,-0.366822114917323,-0.5712438994704715,1.4178401370507017,-0.6484626006880968,-0.1522111056043131
1637,-0.3662912313260208,-0.5724928599675784,1.3321073476273158,-0.6437701334353643,-0.4047985951850232
1638,-0.3656229094304133,-0.5737020894941581,1.0877292135931533,-0.6484626006880968,-0.24500528806070787
1639,-0.3651482244343713,-0.5748683996006952,0.9470967226361486,-0.6484626006880968,-0.4417753580332056
1640,-0.3646968507832841,-0.5725754332136229,0.9218550057941142,-0.6484626006880968,-0.12246813456825048
1641,-0.36426710911726035,-0.5703939196057848,1.1204370951310068,-0.6484626006880968,-0.23094464318660432
1642,-0.36400722413123093,-0.5683130691148434,1.2525406334613383,-0.6484626006880968,-0.04598187068074035
1643,-0.36390577576496896,-0.5663240497114708,1.3240405190806561,-0.6484626006880968,-0.34023502930523025
1644,-0.36352073479110264,-0.5675439783671911,1.2684054502940811,-0.6484626006880968,-0.21590613056963656
1645,-0.3631508234017073,-0.5656465199319423,1.2554130021032726,-0.6484626006880968,-0.3027784431546486
1646,-0.3583751269071608,2.4829020380007187,0.46464474996804983,3.983002577758949,2.4420295002256425
1647,-0.357576214342538,2.4736413837391766,0.5645036554232322,0.23841371007835888,0.35654736404337956
1648,-0.35752354191100466,2.3897881111201422,0.524146783031809,0.31818565337481264,0.4460556679352431
1649,-0.35490123856114847,2.378403694596058,0.4989777059562414,-0.2918350894804215,0.7828976999321794
1650,-0.3509775722733039,2.3941506645713915,0.47309266503357683,1.373990785239641,0.3499695332016284
1651,-0.3568506595520278,2.471018750745408,0.5352643112601041,0.008482814694462945,6.684402412670011
1652,-0.3565437088144304,2.519697756229701,0.516104341925979,5.310970810282266,6.261283291931544
1653,-0.35311764696523046,2.4950001006481304,0.44057732923834864,1.9793190608421423,7.314143165361879
1654,-0.3509760487846854,2.3056338231471853,0.11892732596508704,1.8854697157874913,6.615380741676787
1655,-0.35248240126240726,2.007054555493309,-0.2226095749125568,-0.2261405479421655,2.7482053568578495
1656,-0.34954288239829795,1.8548263186477418,-0.37063814332902834,-0.17921587541483983,5.697241889392236
1657,-0.35236920763387813,1.7188324621357387,-0.47567020106987246,-0.1416761373929792,0.2666685636775117
1658,-0.3549476008053938,1.5820935265598335,-0.5398971454925939,-0.1322912028875141,3.4878256457991386
1659,-0.3556899394175105,1.4848827402108398,-0.5940746835868702,1.819775174249235,1.6661795150968683
1660,-0.35299001362722593,1.3814848904831665,-0.6667102660859099,2.0684759386440614,-0.09429218140584608
1661,-0.35452568971471016,1.3181094948461907,-0.716214256488958,-0.16513847365664208,1.5408970434691651
1662,-0.3526022050339279,1.2429729570451458,-0.7790093263854793,-0.1839083426675724,1.5011992573364907
1663,-0.35494383655512,1.1676263307190935,-0.8604708861582929,1.0391694453828995,0.41698687900761483
1664,-0.3557463912391386,1.2025246345266603,-0.8709733631083543,1.0391694453828995,1.2775287138661942
1665,-0.3564330253706997,1.2330713211710798,-0.8713379624882605,1.0391694453828995,0.8908457955466252
1666,-0.3643972916673288,0.3890634290626666,-0.37948621506710695,2.1107081439186546,-0.15780499499051148
1667,-0.3645115923369144,0.3753952344547537,-0.4774838430122174,2.0778608731495263,-0.07434003522380281
1668,-0.3646229407033813,0.3620800793671831,-0.5324235073168614,-0.6484626006880968,-0.17630552383998
1669,-0.3647308439558095,0.34917689464951246,-0.6058210227452386,2.0497060696331313,-0.38751888258596284
1670,-0.36483505663909105,0.3367150320823825,-0.6969316874281535,0.5621939505169062,-0.22778631258853357
1671,-0.3669187934339329,0.3246594287261024,-0.7272777544863493,4.9074186265472655,0.2095210009904965
1672,-0.3669920475007708,0.3129796973067012,-0.7760273413175345,1.7493881654582468,0.5829692993616109
1673,-0.3670631205451366,0.3016477111770098,-0.82354002303049,1.7540806327109792,0.316479081436701
1674,-0.3671321996619881,0.2906336396538582,-0.8698812594535359,1.308296243701385,-0.1500853061633039
1675,-0.3671994810026014,0.2799062081019793,-0.8965691023272493,0.47303707271498746,0.5932217263799637
1676,-0.3672651345341209,0.31004096436286827,-0.9226303204799232,1.6320764841399324,-0.04289035092224426
1677,-0.36917538297753927,0.2993460452026175,-0.9299770895946108,1.9042395847984217,-0.564810555966128
1678,-0.36921724571902137,0.3285615346708083,-0.9550807553964259,1.2379092349103962,-0.6003964386086216
1679,-0.36925828197049704,0.3178550076293228,-0.9619276709352999,1.1346749553502797,-0.8254274937211642
1680,-0.36929855664006367,0.34614581010519907,-0.951133124288282,1.8056977724910377,-0.20124418813936182
1681,-0.3675734162529348,0.33539072473374754,-0.9579301760117171,1.918316986556619,-0.40105111445615843
1682,-0.36937703232453484,0.3627635913290745,-0.9474826504571796,1.6977710256781884,-0.8241945300453787
1683,-0.369415272311372,0.35195520707651,-0.937296697722666,1.6279360718581097,-0.8244799945417429
1684,-0.369415272311372,0.3894850200949401,-0.937296697722666,1.6279360718581097,-0.8250995132359799
1685,-0.3694898943432383,0.4043007717108783,-0.934270579323931,1.6279360718581097,-0.5384506428976142
1686,-0.34453643088367486,-0.5019080853459991,-0.3064839236824548,-0.34814469651321234,1.0357585065838766
1687,-0.33702312374150145,-0.5030611230282135,-0.3378826418802946,-0.5452283211279803,1.5557169024293434
1688,-0.32937113154704767,-0.5030409107260649,-0.3417580983245765,-0.2261405479421655,0.9266503318459085
1689,-0.321989837396285,-0.501952213323012,-0.3612508223831089,-0.6484626006880968,1.489798898619993
1690,-0.31518901631534063,-0.5033040413467965,-0.38677342325551467,-0.47953377958972426,0.9499065777305489
1691,-0.30924094736072855,-0.5057811495870974,-0.39635299071125923,-0.5405358538752477,0.9597642134241426
1692,-0.3043347612798102,-0.5071428904882326,-0.42858897007509517,-0.32937482750228203,1.4372552101509348
1693,-0.30025172192881405,-0.5085249452514841,-0.4505355304452246,-0.31529742574408437,1.128419067361122
1694,-0.2967008007767084,-0.5079087234992582,-0.4416650966069168,-0.5686906573916432,1.1197458056418046
1695,-0.2937355976854003,-0.507425357403068,-0.44573044965707287,-0.460763910578794,1.0640923762761845
1696,-0.29144392007479913,-0.5070646684373505,-0.46932134426518896,-0.3997618362932706,0.7876048272658427
1697,-0.28972638312895893,-0.5077319156427994,-0.4802849715499207,-0.5686906573916432,1.02634425191655
1698,-0.287916075851315,-0.5084373360605102,-0.4985995337679701,-0.24021794970036323,0.9255024001477636
1699,-0.2861038080796881,-0.5091757248347456,-0.5200706686119208,-0.4889187140951894,1.2240435999304033
1700,-0.2848350847040861,-0.5090978534017805,-0.5314314160520371,-0.6015379281607711,1.2296435630292903
1701,-0.2841406874711538,-0.5090900803341671,-0.5471816659688966,-0.6109228626662362,0.860027777364681
1702,-0.2852561220786447,-0.5091467651841596,-0.5604611574998435,-0.6156153299189688,0.6205898757547846
1703,-0.2860726028950183,-0.5084887505353458,-0.5690084152678508,-0.4698728175988043,0.8176575576490238
1704,-0.2835449401384585,-0.5038445419098159,-0.551887174782857,-0.4698728175988043,0.7609715971263421
1705,-0.28770349133780027,-0.5074521690986082,-0.5957919759554058,-0.4698728175988043,0.3146265990666787
1706,4.867519483678567,-0.47147317146636736,-0.09906060044989658,-0.09475146486565358,1.435682118564588
1707,4.8926301862881205,-0.4755826270983494,-0.15888073751444876,-0.6437701334353643,1.2401753808313187
1708,4.857793756983577,-0.4779042122636071,-0.1999176480900472,-0.5780755918971083,1.6473449320495275
1709,4.7797744153273145,-0.47858631322231127,-0.23225006233101347,-0.6390776661826317,0.4369025829135264
1710,4.6563830119698215,-0.47930639207495895,-0.2767671661390629,-0.32937482750228203,0.3665082528526797
1711,4.397919046737448,-0.483076394130857,-0.33062832038091433,-0.16044600640390952,0.2862441396728619
1712,3.9657424415000264,-0.48676944289658003,-0.37023480243202556,-0.6437701334353643,0.3943440781045228
1713,3.4224087996142236,-0.4889813786507931,-0.41276068578794484,-0.6484626006880968,0.9065524165593389
1714,2.8338899891165363,-0.4912041714008251,-0.45226706393698535,-0.052519259591060415,0.9266746266966628
1715,2.3496188571024095,-0.4920902554191852,-0.45310995436069995,-0.6390776661826317,0.9567880942067299
1716,1.9844611397584162,-0.4917378876834912,-0.4513488308329033,-0.6390776661826317,0.458433894394605
1717,1.637281168516778,-0.4915126003861019,-0.4511679668457717,-0.07128912860199071,1.1771180956982978
1718,1.2672815090575638,-0.4926345856507079,-0.48086876465598827,-0.6390776661826317,0.28351096896299294
1719,0.9769075637608988,-0.494984327358087,-0.5118451286963395,-0.6390776661826317,0.18819619574083019
1720,0.8145747844222243,-0.4961097082332654,-0.535945118708508,-0.6390776661826317,0.5498918600595084
1721,0.7107305001063038,-0.4961009009294471,-0.5515771675264756,-0.6390776661826317,0.8831382541447951
1722,0.6129448936134885,-0.4961534077744159,-0.5693766888553132,-0.48100017560620323,0.03428224249907746
1723,0.48868657463602255,-0.4973405648168994,-0.5930332204548414,-0.48100017560620323,0.7477977143047738
1724,0.3870581901274891,-0.49301648390798414,-0.5681456402088872,-0.48100017560620323,0.28780508383383147
1725,0.2984408227517664,-0.4945555202487335,-0.6022508487435316,-0.48100017560620323,-0.11794321861524527
1726,-0.2984201206306639,-0.4780989797216876,0.6700548215038844,-0.6390776661826317,-0.2031817024870245
1727,-0.2932517096651135,-0.49105821286968554,0.5626454011353678,-0.6296927316771666,-0.39672663102187694
1728,-0.2915574520496951,-0.501526644986862,0.5197718359742742,-0.4185317053042009,-0.23548170656498674
1729,-0.2945940295561955,-0.5044649205311875,0.5833252045161678,-0.460763910578794,-0.5890021536048123
1730,-0.2987201118154738,-0.5096317912078809,0.5431867070311682,-0.6437701334353643,-0.5996858142240555
1731,-0.3014506654885645,-0.5141319072233372,0.5053144979748992,-0.6437701334353643,-0.42390042159066277
1732,-0.30312626934275017,-0.5168218416383262,0.48450886967710494,-0.6109228626662362,-0.4441015899929385
1733,-0.30405152007613573,-0.518665384914353,0.4712503599397667,-0.6437701334353643,-0.2993528691982795
1734,-0.3049084755171051,-0.5167498558920307,0.545530011761291,-0.6437701334353643,-0.447460353109733
1735,-0.30546470603616854,-0.5163421940676322,0.6168497718423539,-0.6484626006880968,-0.2703265962594714
1736,-0.3023804353728287,-0.5173643483366976,0.5767716247278469,-0.6484626006880968,-0.44730243657982943
1737,-0.29660521587317773,-0.5190462279475018,0.5588190368033042,-0.6484626006880968,-0.6291068784876226
1738,-0.29243540488260794,-0.5206668263094274,0.530669758287207,-0.6484626006880968,-0.3057727835101272
1739,-0.29098720403738015,-0.5229099226796425,0.41247551750171546,-0.6437701334353643,-0.6403796892376599
1740,-0.2918588377610912,-0.5210442881793355,0.4578253979989676,-0.6156153299189688,-0.6346339570342465
1741,-0.2962559496409024,-0.5198797945804726,0.4800397486388288,-0.5874605264025734,-0.30724262198076785
1742,-0.30261912210200803,-0.5180808569377575,0.5204769723411281,-0.5874605264025734,-0.28766704598541765
1743,-0.31545879043331176,-0.5163179239738016,0.5359479730991098,-0.6095427252389619,-0.2607301302114871
1744,-0.32561413195862937,-0.5137430255922718,0.5612291933699007,-0.6095427252389619,-0.6259181793261088
1745,-0.32902366473791234,-0.5135156795072335,0.5837651569232907,-0.6095427252389619,-0.42552817659120695
1746,-0.37286755783153563,-0.5564777993926595,-0.9865475410991997,-0.4138392380514683,-0.7669619353807233
1747,-0.37286755783153563,-0.5577836397037395,-1.0275576099959869,-0.0009021198110022037,-0.7589446346317743
1748,-0.37286755783153563,-0.5590418771707515,-1.0670234106727288,-0.559305722886178,-0.7866529119171568
1749,-0.37286755783153563,-0.5603913775940891,-1.1060123933415844,0.17271916854010294,-0.7651155267233894
1750,-0.37286755783153563,-0.5619662205753407,-1.1173869877299625,-0.47953377958972426,-0.7782954832576464
1751,-0.37010430126440946,-0.5637411797000728,-1.1302069579366005,-0.5029961158533871,-0.7936437552217327
1752,-0.37286755783153563,-0.5657898896569024,-1.145004144104232,-0.27775768772222376,-0.7841323211513889
1753,-0.37286755783153563,-0.5684688866467055,-1.1643536948146644,-0.47953377958972426,-0.7769471190407778
1754,-0.37286755783153563,-0.571474630884448,-1.1860632378907332,0.1774116357928355,-0.7771596989848787
1755,-0.3705232232698199,-0.5728493860987223,-1.1729836501405746,-0.6484626006880968,-0.780567051803182
1756,-0.37051917038257054,-0.5727612681839291,-1.1723074242259948,-0.4138392380514683,-0.7850190832039241
1757,-0.3705152999924448,-0.572677118123409,-1.1716616480320072,-0.23552548244763066,-0.7882563720669465
1758,-0.37051203206488015,-0.5726060668098694,-1.1479975430334555,-0.42322417255693345,-0.7997478364737733
1759,-0.3705092639388713,-0.5725458821867172,-1.1475085116534778,-0.4138392380514683,-0.8010354635637559
1760,-0.37050690921002616,-0.5724946856487991,-1.1239233837724212,-0.4185317053042009,-0.7899752327578198
1761,-0.3705048562267595,-0.5724500496662438,-1.123540543711062,-0.4185317053042009,-0.7949921194386014
1762,-0.3705030945421855,-0.5724117471027544,-1.100005455686999,-0.33348073634842307,-0.793066752516316
1763,-0.3705015832952173,-0.572378889556176,-1.076487404273587,-0.33348073634842307,-0.7887604902201002
1764,-0.3705015832952173,-0.572378889556176,-1.076487404273587,-0.33348073634842307,-0.7919309682435481
1765,-0.37049861539869094,-0.5723143615204497,-1.0526251622038623,-0.33348073634842307,-0.8027725453926949
1766,0.10461373662307263,-0.515402933710851,-0.045237370994624895,-0.6484626006880968,1.199469358392337
1767,0.13248294508056757,-0.516500048000793,-0.07817785205627835,-0.40914677079873574,1.0621609356412103
1768,0.15018125798315496,-0.5175888009277332,-0.021461006967541794,-0.6250002644244339,1.3456028856799964
1769,0.15577447442587686,-0.5186301176950249,-0.04304829616324825,-0.6437701334353643,1.1394914455924354
1770,0.14357745697598462,-0.5179224164231883,-0.06987560913672917,-0.6437701334353643,1.3837518750770783
1771,0.13267619660196783,-0.5172676156150263,-0.08657689607397037,-0.6484626006880968,1.5800967851613743
1772,0.10168545741545539,-0.518321604546333,-0.0995211375272016,-0.3997618362932706,1.575887702268176
1773,0.05056030388182989,-0.5162379158613679,-0.1114888454584123,-0.43260910706239863,1.3060387212264715
1774,0.015573755668624385,-0.51588043122244,-0.09052908894154808,-0.6156153299189688,1.6501327661735934
1775,-0.010216860102545959,-0.5141216047375918,-0.08397035783558351,-0.6484626006880968,1.5557411972800976
1776,-0.03094814840160687,-0.5140009163435365,-0.11128059173784237,-0.4138392380514683,1.129415156242052
1777,-0.0502912357460916,-0.5153938172291819,-0.14214191360603204,-0.6437701334353643,1.3162850745321355
1778,-0.05110366511339377,-0.5167910979781709,-0.15108814182686583,-0.6437701334353643,1.390791308083163
1779,-0.02176665336498455,-0.5154837334402046,-0.2076375158106553,-0.6437701334353643,1.2930591972109382
1780,-0.003998634955170966,-0.515638315004593,-0.20806929870719534,-0.6437701334353643,1.294122096931443
1781,-0.020023362615963488,-0.5132900919894119,-0.19260076091731695,-0.6437701334353643,0.9871323627989638
1782,-0.0503159443503376,-0.5098803215698479,-0.10023560824700976,-0.5842344551663198,1.028245323988081
1783,-0.08222815560365988,-0.5079293806512171,-0.07508511080595347,-0.5842344551663198,1.0633210147647325
1784,-0.10758896830777383,-0.5042696790485396,-0.058564566453046196,-0.5842344551663198,0.9418528347054684
1785,-0.1333113322968665,-0.5079739831659493,-0.12236582163584137,-0.5842344551663198,0.9086235525861508
1786,-0.36810209229810137,-0.520209132486432,-0.9794898593640209,-0.09944393211838616,-0.4997367982204929
1787,-0.36812551388268977,-0.5207183648109674,-0.9823633160405351,0.6278884920551623,-0.4912700427325878
1788,-0.3681453007679775,-0.5211485714672413,-1.0079646923639523,0.1961815048037658,-0.7217674392648682
1789,-0.36816517311283653,-0.4704609885782069,-1.0103051928081388,-0.6390776661826317,-0.7394662380394417
1790,-0.3681849968996844,-0.47110750203374896,-1.0126399742469765,2.4157185153462715,-0.7194290598797581
1791,-0.368204771247791,-0.47175240314288364,-1.0378509291534705,0.14925683227644007,-0.8240062449520323
1792,-0.36822434447976365,-0.47239074524854824,-1.040060148054526,1.6743086894145256,-0.8251420292248
1793,-0.3682435929953505,-0.47301849737389107,-1.064924200125773,0.06009995447452126,-0.8249598178441421
1794,-0.3682625228197743,-0.47363585601958846,-1.0895664905975533,0.027252683705393244,-0.8253424617435238
1795,-0.36828108321411784,-0.47424116643658043,-1.1139867313837166,2.81457823182854,-0.8248626384411245
1796,-0.36829919138366674,-0.47483172843961297,-1.1381826414951568,0.5621939505169062,-0.8258222850459229
1797,-0.368316666798075,-0.4754016543898259,-1.139812048035641,0.5621939505169062,-0.7408631919578191
1798,-0.36833335637445014,-0.47594595179256827,-1.1636191651254977,0.5293466797477782,-0.8257858427697914
1799,-0.3683492429528381,-0.47646406101000116,-1.1650224674548424,-0.4748413123369918,-0.8253303143181465
1800,-0.36836433119338496,-0.4769561340235381,-1.188454227841744,3.3354420968818554,-0.8261806340945502
1801,-0.3683785817384696,-0.47742088726249954,-1.2116721271783875,0.38857266216580116,-0.8261806340945502
1802,-0.36839189094561653,-0.47785494063328476,-1.2127171373993781,0.46365213820952234,-0.6464473282135689
1803,-0.36840416753719285,-0.4782553172970979,-1.2136810688743809,0.7407837336061985,-0.6866249376486422
1804,-0.37063586268436427,-0.4782553172970979,-1.2355845546830078,0.7407837336061985,-0.7561750216457739
1805,-0.370646399287137,-0.47894257806321927,-1.2371357633881654,0.7407837336061985,-0.6846813495882911
1806,-0.35429121022522464,-0.518809276564793,1.542627316517662,-0.6437701334353643,0.016826392232047845
1807,-0.35548551240352294,-0.5214664344372365,1.4960022114549618,-0.6484626006880968,-0.005512723036614295
1808,-0.35627480399283956,-0.5240353007225059,1.4191988947613212,-0.6437701334353643,-0.07090231384205654
1809,-0.3573775509191369,-0.526526809358616,1.2703825029445195,-0.6484626006880968,0.22798508756383332
1810,-0.358097753946047,-0.5216437241987455,1.2197855738158134,-0.6437701334353643,-0.06448847324289736
1811,-0.3594441734288851,-0.5241633705153311,1.212188003329305,-0.6484626006880968,0.2884610448042001
1812,-0.3620082776613994,-0.5266012231368066,1.1944277654801252,-0.6484626006880968,0.16379201815804495
1813,-0.3641416397764654,-0.5289604329318137,1.0479603736718246,-0.6484626006880968,0.14719863509279618
1814,-0.365568102209958,-0.5312421100773148,0.9194589983776,-0.6484626006880968,0.13862255277649624
1815,-0.3663357922725822,-0.5269924007674709,0.9477122270433683,-0.6484626006880968,0.23888132812717752
1816,-0.36648980862496017,-0.5292755542186465,0.8258879685358974,-0.6484626006880968,0.13129765527404752
1817,-0.3663554945221568,-0.5253257782948213,0.7784555006241601,-0.6484626006880968,0.17818064351733276
1818,-0.3665058336733812,-0.5275996393854331,0.8275332540925829,-0.6484626006880968,0.1337392877748637
1819,-0.3666509688740303,-0.5239182201141827,0.8976512098924812,-0.6484626006880968,-0.05065862945096056
1820,-0.366790962089203,-0.5319121714523283,0.7488636760818814,-0.6484626006880968,0.0995625064761249
1821,-0.36718427662780323,-0.5283371469678136,0.6112781581506256,-0.6484626006880968,0.24410472103937145
1822,-0.3673088305633993,-0.5304297333024869,0.5239239750994202,-0.6475827630782094,-0.045599226781358755
1823,-0.36742903641687386,-0.5324492690572157,0.5151641020096068,-0.6475827630782094,-0.06682077891531889
1824,-0.36767624193572207,-0.5324492690572157,0.47149150342346446,-0.6475827630782094,0.059664287824726984
1825,-0.36789352441478046,-0.5311238023412006,0.37931618403219974,-0.6475827630782094,-0.06074706622672124
1826,-0.364249412410033,0.15975160955818496,-0.10312713790686988,-0.6484626006880968,-0.8189832845585621
1827,-0.36666232161093193,0.15193733662862227,-0.14053577413468413,-0.6484626006880968,-0.6631075221183923
1828,-0.3644179720743671,0.22793096371655683,-0.10154606802113354,-0.45137897607332894,-0.7861852360401348
1829,-0.3606921416110084,0.28614826332662446,-0.18243629636044056,1.2660640384267918,-0.6880644075558399
1830,-0.3585389823416623,0.34356900536677776,-0.22444054569260682,0.2853383826056846,-0.6225776373473801
1831,-0.3556726372708033,0.4164642660478931,-0.28006668363769144,-0.49830364860065457,-0.6963914676519073
1832,-0.34692274079309576,0.5043650076041943,-0.30548087826913306,-0.6484626006880968,-0.7050465082331588
1833,-0.3316998603539283,0.5269824091163665,-0.31591142893980767,0.871896789197256,-0.40505369111794426
1834,-0.33421992141990337,0.5811060001425337,-0.29736412206503904,-0.48422624684245696,-0.4172375587712711
1835,-0.34392835236652086,0.5873833164436817,-0.3002011413042698,0.280645915352952,-0.5097159081678588
1836,-0.32117306992238837,0.562563363749537,-0.32390529046282274,-0.27775768772222376,-0.7106768398954889
1837,-0.32369229579335557,0.5383203242564617,-0.3190605572528156,-0.5029961158533871,-0.515856431696031
1838,-0.31130679033647646,0.468482276188688,-0.36962189991652866,-0.5076885831061198,-0.645117185134766
1839,-0.29627302275846124,0.4914855487621454,-0.43305637836162947,-0.49830364860065457,-0.6362738594601678
1840,-0.29190014132088654,0.4536628315191342,-0.420081243286021,-0.493611181347922,-0.7328094489327388
1841,-0.30698722257378286,0.46176643712078097,-0.40026095025684993,-0.460763910578794,-0.12447853346817626
1842,-0.2825890516449766,0.4849577565677838,-0.4075252363626781,-0.21352954220044673,0.0027353787945012544
1843,-0.30299652652878856,0.508085812226477,-0.42791782689556807,-0.21352954220044673,-0.7175705037970472
1844,-0.3071065871936561,0.508085812226477,-0.4413642057697461,-0.21352954220044673,0.1704305861266821
1845,-0.3112385330953893,0.49524989189187046,-0.46739045142463026,-0.21352954220044673,-0.6401245933047387
1846,-0.32773400959153415,0.3255325358769055,0.14944273926511656,1.693078558425456,-0.09946698461653118
1847,-0.3264321306289194,0.2945963899543996,0.11106402717054525,-0.6062303954135037,-0.5474458113894274
1848,-0.325984422585573,0.26284850713316055,0.11600314475888587,-0.6062303954135037,-0.39457653673011334
1849,-0.325567633979443,0.23142329999873096,0.12144425774765531,1.0783653483174889,-0.17008604204685598
1850,-0.3252330394142102,0.18974219785225385,0.09186208037881807,1.0924427500756868,-0.20724501627569636
1851,-0.3257469506994569,0.1627181092503283,0.11892906903561089,-0.6062303954135037,-0.5561858839483194
1852,-0.3246593174000796,0.1308437787200635,0.1063615724784707,-0.6062303954135037,-0.3996420131124038
1853,-0.32341072990439773,0.11156303920907235,0.10684574212851325,-0.1416761373929792,-0.23540882201272356
1854,-0.32226806666358876,0.09600764306458635,0.15122702039845234,1.2707565056795245,-0.47218036375232536
1855,-0.32401771444003397,0.0797013973154633,0.15866172168087436,-0.15106107189844437,-0.40745280762994035
1856,-0.32582768859095007,0.059085308690529595,0.08735105782808315,-0.592152993655306,-0.6538815525444124
1857,-0.32620805588338986,0.04479680434039089,0.022932811607336127,1.8385450432601653,-0.45804683432595866
1858,-0.32758858316673084,0.0415619275436366,-0.010280256927401806,-0.5546132556334454,-0.531344399051955
1859,-0.3292170636638113,0.053203459486493306,-0.0011964310002201292,-0.5452283211279803,-0.640543679480252
1860,-0.330855924893019,0.06584369773422892,-0.019538475874165115,-0.12290626838204893,-0.5701007597178965
1861,-0.3313773381756704,0.06516553024270154,-0.036311088034748945,-0.5968454609080385,-0.3599928166812384
1862,-0.33340335738782,0.06034736565581774,-0.02515792769503774,-0.5968454609080385,-0.39214097794198566
1863,-0.3333060267998622,0.06953510282270504,0.028233803339717933,0.07334927377635433,-0.5630127370103031
1864,-0.3337356265163201,0.10572900285323321,0.054812215450811816,0.07334927377635433,-0.6662901475672174
1865,-0.3349921020364294,0.11525857564416174,-0.005778886974240451,0.07334927377635433,-0.671549982755543
1866,-0.3299693044217643,0.8259638789392922,-0.17014084632865234,1.036133143042896,5.220740907833686
1867,-0.33646678966093224,0.9101783458271976,-0.15492994826595108,4.5038664428122654,5.861839503253232
1868,-0.33105629195505576,1.0707882667038895,-0.1367758162684334,2.5001829258954578,2.6841823514073417
1869,-0.3301004107124426,1.210871743308511,-0.11758589941988863,0.6935830335934182,7.90351194981264
1870,-0.32262633766177756,1.393984225471597,-0.10765366565618172,0.0037903474417303705,2.428867764829451
1871,-0.32109522344931785,1.6581484100292894,-0.018955159421445458,0.107024627001847,1.904633475251212
1872,-0.31975454625453165,1.8462777771515508,-0.04701965759493428,0.24310617733109144,5.6993919836839995
1873,-0.3138239576230911,2.1165432574613248,-0.026695801723425318,0.7827399113953369,1.402477131296025
1874,-0.31436615609067964,2.2380406972217934,-0.06888820709417713,1.1346749553502797,3.4639012915187526
1875,-0.31964289472047835,2.3656422151779637,-0.07920709315625825,0.21025890656196353,5.714175400368046
1876,-0.32033299386583913,2.4076299557403336,-0.056397707464575786,1.0126708067792332,3.2453448141322547
1877,-0.32130628078957524,2.1815288193773217,-0.24344360818389535,1.036133143042896,2.453605996610109
1878,-0.32713272345309835,2.14383550563574,-0.27985541671059017,4.363092425230287,0.5539187315720485
1879,-0.328976357459898,2.077191357396509,-0.3801208378743332,1.6273840168871996,1.3351986158444287
1880,-0.3274904038092989,2.1555465416589246,-0.36547003453039767,1.6508463531508628,3.4174434631636688
1881,-0.3285959626606883,2.1499288008969164,-0.3711523087297818,1.8150827069965025,3.5083730158246644
1882,-0.3321075254986276,2.029040572843991,-0.44451996621031115,1.819775174249235,4.226298003042283
1883,-0.3282040888479947,1.9346973007536936,-0.545671927049809,1.4435497115742648,1.0459684176134092
1884,-0.3284715347700518,1.9346973007536936,-0.5981701185327654,1.4435497115742648,2.634213917118249
1885,-0.32833919397850503,1.983614182232829,-0.5989086439601133,1.4435497115742648,3.877994875201962
1886,-0.37147232621816695,0.07388827900450169,-0.17079046518829533,0.6607357628242903,7.457039403786516
1887,-0.3714933299877318,0.2800039499500328,-0.09735212560336012,-0.3997618362932706,1.6580468138068365
1888,-0.37117486052493776,0.5685856576328696,-0.012448325455352408,-0.5968454609080385,4.462358920397318
1889,-0.3711988950070967,0.9362236671512946,0.08998817908069014,-0.6484626006880968,2.410822764431628
1890,-0.371222811054095,1.3429856101852058,0.20510810938767465,-0.3997618362932706,3.1353802459051945
1891,-0.37124658532743576,1.7374744866355194,0.27180882131103085,-0.6203077971717014,0.7429569652919613
1892,-0.3709507543606623,2.05728203402617,0.27952823591508436,-0.4138392380514683,0.636812762346029
1893,-0.3709789260116482,2.3190034453824975,0.29568314232716847,0.576271352275104,0.5253965767863941
1894,-0.3710068481360707,2.4980014504124064,0.2986242539153252,-0.6156153299189688,1.2072376369210536
1895,-0.37072889529644804,2.677596434862693,0.2800193622952471,1.5147648028216183,1.1398558683537512
1896,-0.3704596169813205,2.877318632961516,0.28516808792455345,-0.5733831246443758,1.0698927718937952
