,Interpersonal Violence,Drug Use Disorders,gdp/percap,Domestic private health expenditure (PVT-D) per capita in US$,Deaths due to tuberculosis among HIV-negative people (per 100 000 population)
1495,-0.332862696738937,-0.17192652003062708,0.23135469146097032,-0.3068626228926955,-0.6240446496489773
1496,-0.33375465862260745,-0.17192652003062708,0.28881137831925763,-0.27761357937293046,-0.610694171203906
1497,-0.3305690804666415,-0.17221373046931757,0.500438369894464,-0.2579381505492511,-0.6333899845605273
1498,-0.3276383485631528,-0.17192652003062708,0.7453890273385348,-0.24166300556590556,-0.6240446496489773
1499,-0.33184331172902787,-0.17192652003062708,1.2025463895494224,-0.20973995242413043,-0.6284948091306678
1500,-0.33235300423398245,-0.17135209915324606,1.6215394650039203,-0.18915668082754636,-0.6445153832647534
1501,-0.3322255811077438,-0.17106488871455555,1.853034785530124,-0.14784158154426658,-0.6240446496489773
1502,-0.332862696738937,-0.17049046783717456,2.495707847083689,-0.10504092135987007,-0.640510239731232
1503,-0.3333723892438915,-0.17049046783717456,1.556270162436191,-0.18205900096665534,-0.6284948091306678
1504,-0.3338820817488461,-0.17049046783717456,1.7020594620699991,-0.22160793340082965,-0.6284948091306678
1505,-0.3346466205062779,-0.17020325739848405,2.4308998639364767,-0.20036441251486042,-0.6543057341244725
1506,-0.33477404363251656,-0.16934162608241254,2.767015779465914,-0.16008920586236233,-0.6494105586946128
1507,-0.3346466205062779,-0.16934162608241254,2.7067764920776667,-0.16594891830565608,-0.669881292310389
1508,-0.3338820817488461,-0.16905441564372203,2.4298978087140957,-0.16423227015325453,-0.6712163401548961
1509,-0.33349981237013016,-0.16876720520503155,1.4787429717220446,-0.17641386954241173,-0.6574208457616557
1510,-0.3332449661176529,-0.16847999476634104,1.3489455048871528,-0.17405347833285958,-0.6569758298134867
1511,-0.3329901198651756,-0.16819278432765053,1.5243122653425947,-0.16449636986900862,-0.6551957660208105
1512,-0.33273527361269833,-0.16790557388896005,1.8423002084597602,-0.15335466311063312,-0.6618710052433462
1513,-0.33248042736022104,-0.16761836345026954,1.7384914486864012,-0.11260077572333076,-0.6609809733470081
1514,-0.27985467622366367,-0.15210899976098238,-0.6520602040711824,-0.4806237296266493,0.3905917121764454
1515,-0.2846967550207319,-0.1515345788836014,-0.6505390099473017,-0.47955082453139836,0.5240964966271588
1516,-0.28533387065192506,-0.1523962101996729,-0.6498757708624084,-0.47851093190061667,0.30158852254263635
1517,-0.2873726406717433,-0.1518217893222919,-0.6468119307097484,-0.47228808234816105,0.21258533290882736
1518,-0.2854612937781637,-0.15038573712883938,-0.644036290406961,-0.4701587783898937,0.07908054845811384
1519,-0.28189344624348184,-0.14923689537407736,-0.6418376454132644,-0.4657351081510127,0.03457895364120934
1520,-0.28418706251577736,-0.14665200142586285,-0.6383764359147502,-0.46137746284107034,0.03457895364120934
1521,-0.28584356315687964,-0.14665200142586285,-0.6291711342097766,-0.45508858835967614,-0.05442423599259968
1522,-0.287117794419266,-0.14636479098717234,-0.6167010852619109,-0.43982032354264305,-0.14342742562640867
1523,-0.2877549100504592,-0.14665200142586285,-0.6217067385235814,-0.4524640974343699,-0.1879290204433132
1524,-0.28558871690440235,-0.14780084318062486,-0.6213502291736174,-0.4473966841383384,-0.1879290204433132
1525,-0.28966625694403875,-0.14981131625145838,-0.6088734378769499,-0.43372952384806446,-0.14342742562640867
1526,-0.294508335741107,-0.1518217893222919,-0.605955185767374,-0.4197322389130979,-0.1879290204433132
1527,-0.2971842213921184,-0.1541194728318159,-0.6001792911168262,-0.41081887350639756,-0.1879290204433132
1528,-0.300497222674323,-0.15526831458657792,-0.5999336190895881,-0.40370468741327187,-0.2769322100771222
1529,-0.3002423764218457,-0.15670436678003044,-0.6078269019970544,-0.41893993976583566,-0.3303341238574076
1530,-0.3050844552189139,-0.15871483985086396,-0.6074575446068554,-0.42316553521790107,-0.3659353997109312
1531,-0.3063586864813003,-0.15842762941217345,-0.6006061761570566,-0.41943512673287453,-0.40153667556445477
1532,-0.3016440308104707,-0.15699157721872092,-0.5957265577750285,-0.44048057283202824,-0.42378747297290703
1533,-0.2999875301693684,-0.15612994590264942,-0.5925131227947038,-0.4436497694210773,-0.46828906778981155
1534,-0.24162773835207232,-0.17049046783717456,-0.6501458371483121,-0.47654669026469565,4.796249599049991
1535,-0.2402260839634473,-0.17049046783717456,-0.6501004695302177,-0.4792867248156442,4.529240030148564
1536,-0.24035350708968595,-0.17049046783717456,-0.6495240251888907,-0.47874201915190145,4.217728866430233
1537,-0.2402260839634473,-0.17077767827586507,-0.645914966000226,-0.47281628177966917,3.950719297528806
1538,-0.24035350708968595,-0.17077767827586507,-0.6426969097461931,-0.47600198460095283,3.5947065389935697
1539,-0.23946154520601548,-0.17049046783717456,-0.639241324099997,-0.47575439111743334,3.238693780458334
1540,-0.2395889683322541,-0.17049046783717456,-0.6321539721591252,-0.47484654834452866,2.9271826167400024
1541,-0.2398438145847314,-0.17049046783717456,-0.6256356513232828,-0.46680801324626364,2.7491762374723843
1542,-0.2395889683322541,-0.17049046783717456,-0.6162699814937433,-0.46439810334000764,2.571169858204766
1543,-0.2392066989535382,-0.17020325739848405,-0.6131250212185475,-0.4627969988132486,2.4376650737540526
1544,-0.23971639145849274,-0.17020325739848405,-0.6052503385009746,-0.45497304473403377,2.2596586944864345
1545,-0.24175516147831094,-0.17020325739848405,-0.5945353557798934,-0.466841025710733,2.0371507204019124
1546,-0.2422648539832655,-0.17020325739848405,-0.5859824296905726,-0.4629455549033602,1.948147530768103
1547,-0.24239227710950415,-0.17020325739848405,-0.5734331796333395,-0.4538671271743135,1.8146427463173895
1548,-0.26303482356016344,-0.16991604695979357,-0.5649936058801585,-0.4505328682629182,1.5921347722328671
1549,-0.26265255418144756,-0.16991604695979357,-0.5578806600464646,-0.4496580379544827,1.4586299877821536
1550,-0.2631622466864021,-0.16962883652110305,-0.5484895299614341,-0.4462907665786182,1.236122013697631
1551,-0.2644364779487885,-0.16962883652110305,-0.5418522102268706,-0.44183408387526796,0.9691124447962041
1552,-0.26532843983245896,-0.16962883652110305,-0.5339704080338272,-0.44457411842621664,0.6576012810778724
1553,-0.26647524796860667,-0.16934162608241254,-0.5331572322877096,-0.4439633878335353,0.5240964966271588
1554,-0.2929792582262433,-0.15297063107705391,-0.4918373843841402,-0.34350645845357486,-0.09892583080950418
1555,-0.29476318199358426,-0.1523962101996729,-0.4816513339439697,-0.31760818007743985,-0.09892583080950418
1556,-0.2968019520134025,-0.15297063107705391,-0.4534341021339312,-0.2936081184082873,-0.24578109370528908
1557,-0.29845845265450477,-0.15526831458657792,-0.4021156616995905,-0.2588129808576865,-0.2324306152602177
1558,-0.3029182620728571,-0.15641715634133993,-0.3399287862986659,-0.20952537140508024,-0.2902826885221936
1559,-0.30304568519909575,-0.15584273546395894,-0.27859887277002615,-0.17104934406615685,-0.28583252904050305
1560,-0.3036828008302889,-0.15555552502526843,-0.1713271568320449,-0.14044678950315218,-0.2769322100771222
1561,-0.30839745650111855,-0.15555552502526843,0.05165839719425466,0.008373400324275205,-0.35703508074755025
1562,-0.3094168415110276,-0.15727878765741143,0.1707163639219046,0.10562812065071724,-0.41933731349121667
1563,-0.31387665092937994,-0.15814041897348294,-0.04730838179366719,-0.001018645817229467,-0.44158811089966893
1564,-0.315278305318005,-0.15928926072824495,-0.10194660056280071,-0.03832273066749412,-0.48608970571657345
1565,-0.31667995970663,-0.16101252336038796,-0.009944897121449166,-0.030416245427106147,-0.5038903436433352
1566,-0.3176993447165391,-0.16129973379907847,0.004732580612102931,-0.0031644560077314326,-0.5394916194968588
1567,-0.3176993447165391,-0.1618741546764595,0.05716505277470926,0.041616952044820736,-0.4460382703813593
1568,-0.31706222908534587,-0.16216136511514997,0.09017596235696457,0.07920164284307404,-0.5261411410517874
1569,-0.3201203841150732,-0.16216136511514997,-0.005244418231794795,0.03836522429459851,-0.45493858934474024
1570,-0.32024780724131185,-0.16158694423776898,0.018834111858495907,0.14590332730321537,-0.4949900246799543
1571,-0.3203752303675505,-0.16101252336038796,0.0823967807422162,0.16567779352030249,-0.5083405031250257
1572,-0.3205026534937891,-0.16043810248300697,0.1800483721662893,0.2383217215849108,-0.5261411410517874
1573,-0.3205026534937891,-0.15957647116693546,0.18895775897428302,0.26334516965261034,-0.5261411410517874
1574,-0.3094168415110276,-0.16216136511514997,-0.43246668163289803,0.06371879700699076,-0.6151443306855964
1575,-0.3137492278031413,-0.16158694423776898,-0.42916135783106185,0.017600384143433536,-0.6240446496489773
1576,-0.3147686128130504,-0.16101252336038796,-0.41039467984987366,-0.029706477441017124,-0.6338350005086963
1577,-0.315278305318005,-0.16043810248300697,-0.40293837393396975,-0.07399269852653036,-0.6414002716275701
1578,-0.3156605746967209,-0.15957647116693546,-0.3816779837871532,-0.11189100773724164,-0.6414002716275701
1579,-0.3156605746967209,-0.15900205028955444,-0.3784689643013184,-0.14274115578376578,-0.6427353194720773
1580,-0.3157879978229595,-0.15814041897348294,-0.36824763717833126,-0.10680708820897551,-0.6445153832647534
1581,-0.31553315157048223,-0.15727878765741143,-0.33407882448658044,-0.06547548269346105,-0.6360600802495415
1582,-0.31056364964717537,-0.15641715634133993,-0.29032965745232103,-0.021403842626998,-0.6329449686123583
1583,-0.3156605746967209,-0.15555552502526843,-0.2159711525001267,0.019416069689242914,-0.6342800164568654
1584,-0.3154057284442436,-0.15469389370919692,-0.18028409114280902,0.07040382106201608,-0.6342800164568654
1585,-0.31413149718185723,-0.1526834206383634,-0.16369451138279342,0.08458267455156353,-0.6378401440422177
1586,-0.30444733958772074,-0.15038573712883938,-0.11178310706527003,0.02350961528343118,-0.6284948091306678
1587,-0.29285183510000473,-0.14780084318062486,-0.07443875446454853,0.0159497609199705,-0.6284948091306678
1588,-0.29909556828569794,-0.14607758054848183,-0.059854557140276904,0.0013747578567919168,-0.6329449686123583
1589,-0.2937437969836752,-0.14464152835502933,-0.038900105060240754,-0.005029660250244657,-0.6356150643013725
1590,-0.3050844552189139,-0.14291826572288632,-0.02641359001952018,0.01783147139471834,-0.6373951280940486
1591,-0.2813837537385273,-0.1411950030907433,-0.006050942097580252,0.020092825210862707,-0.6396202078348939
1592,-0.31005395714222084,-0.13947174045860028,0.0172867044092142,0.07154275108620557,-0.6378401440422177
1593,-0.3103088033946981,-0.13774847782645727,-0.038356883561469116,0.057545466151239,-0.6329449686123583
1594,-0.25322324283978837,-0.17307536178538907,-0.6437080404630079,-0.475770897349668,1.7256395566835807
1595,-0.25194901157740196,-0.17307536178538907,-0.6477451212423615,-0.47347653106905435,3.060687401190716
1596,-0.2502925109362997,-0.1727881513466986,-0.6459884121579075,-0.4768603086771536,2.6601730478385752
1597,-0.2490182796739133,-0.1727881513466986,-0.6367278920657777,-0.4742358177518473,2.2596586944864345
1598,-0.24812631779024286,-0.1727881513466986,-0.6292471606161999,-0.4700597409964859,2.971684211556907
1599,-0.24825374091648147,-0.1727881513466986,-0.6264769384601159,-0.46796344950268787,3.372198564909047
1600,-0.24940054905262923,-0.1727881513466986,-0.6254636286037938,-0.46703910049754854,3.0161858063738114
1601,-0.24952797217886785,-0.1727881513466986,-0.618876993705652,-0.464563165662354,2.7046746426554797
1602,-0.2492731259263906,-0.1727881513466986,-0.6217584366732498,-0.46575161438324736,2.4376650737540526
1603,-0.2492731259263906,-0.17250094090800808,-0.6140094264033644,-0.4642660534821306,2.304160289303339
1604,-0.24812631779024286,-0.17250094090800808,-0.6027083437325406,-0.45249710989883923,2.1706555048526255
1605,-0.24825374091648147,-0.17250094090800808,-0.5970549962993932,-0.45241457873766605,2.1706555048526255
1606,-0.247361779032811,-0.17250094090800808,-0.6001239327195335,-0.4545108702314641,1.9926491255850076
1607,-0.24646981714914054,-0.17250094090800808,-0.6035552261811955,-0.45916562772162983,1.9036459359511986
1608,-0.24608754777042463,-0.17221373046931757,-0.6001965990877413,-0.46071721355168505,1.7256395566835807
1609,-0.24570527839170872,-0.17221373046931757,-0.6076279730775892,-0.46245036793632127,1.6366363670497717
1610,-0.24557785526547007,-0.17221373046931757,-0.6074698378377468,-0.4649923277004544,1.414128392965249
1611,-0.24545043213923146,-0.17221373046931757,-0.6039678589401465,-0.46180662487917074,1.3696267981483445
1612,-0.24379393149812917,-0.17221373046931757,-0.6043411160900541,-0.4611958942864894,1.5476331774159626
1613,-0.24201000773078823,-0.17221373046931757,-0.6057435109003904,-0.4620377121304555,1.859144341134294
1614,-0.3276383485631528,-0.17336257222407958,-0.6494585103914261,-0.475143660524752,1.4586299877821536
1615,-0.328275464194346,-0.17336257222407958,-0.6491713089751585,-0.4798809491760909,1.5921347722328671
1616,-0.32891257982553923,-0.17336257222407958,-0.6489002955829726,-0.48082180441346484,1.1471188240638222
1617,-0.32916742607801647,-0.17336257222407958,-0.6533240234082212,-0.4813665100772077,1.6811379618666762
1618,-0.3290400029517778,-0.17336257222407958,-0.6500335605426878,-0.45601293736481546,1.1026172292469176
1619,-0.32840288732058465,-0.17336257222407958,-0.6499629372274902,-0.4551711195208493,1.5476331774159626
1620,-0.3278931948156301,-0.17336257222407958,-0.6481519262417792,-0.4571683736212396,1.236122013697631
1621,-0.32725607918443694,-0.17307536178538907,-0.6453250516007968,-0.4410913034247096,1.2806236085145355
1622,-0.3266189635532437,-0.17307536178538907,-0.641350271622475,-0.4450527991610209,1.32512520333144
1623,-0.3252173091646187,-0.17307536178538907,-0.6410687202284734,-0.45279422207906256,1.1916204188807265
1624,-0.32407050102847096,-0.1727881513466986,-0.6389308092833519,-0.4505658807273874,1.1471188240638222
1625,-0.32407050102847096,-0.1727881513466986,-0.6345227926545751,-0.4442274875492894,0.9246108499792995
1626,-0.32356080852351643,-0.1727881513466986,-0.6308636867299994,-0.44530039264454035,1.0136140396131086
1627,-0.3231785391448005,-0.1727881513466986,-0.626952083107588,-0.44023297934850886,1.32512520333144
1628,-0.3231785391448005,-0.17250094090800808,-0.627363934432108,-0.432276975411417,2.21515709966953
1629,-0.3231785391448005,-0.17250094090800808,-0.6283100668222316,-0.423924821900694,2.4376650737540526
1630,-0.32305111601856185,-0.17250094090800808,-0.6272519885230415,-0.426780400077285,1.9926491255850076
1631,-0.32305111601856185,-0.17250094090800808,-0.6274274635398038,-0.430312733775496,1.859144341134294
1632,-0.3225414235136073,-0.17250094090800808,-0.628102920259055,-0.4341256734216956,1.8146427463173895
1633,-0.32164946162993685,-0.17221373046931757,-0.6319726329326404,-0.4397212861492353,1.8146427463173895
1634,-0.3241979241547096,-0.15584273546395894,-0.26448562533154574,-0.28395197255102855,-0.3614852402292408
1635,-0.32356080852351643,-0.1541194728318159,-0.3167673411262874,-0.3002931424633126,-0.432687791936288
1636,-0.32305111601856185,-0.15210899976098238,-0.46174120567839666,-0.3922493622424384,-0.5038903436433352
1637,-0.32292369289232326,-0.15038573712883938,-0.4107335121700773,-0.3854157820973014,-0.521690981570097
1638,-0.3231785391448005,-0.15009852669014886,-0.3517502270786713,-0.3771626659799862,-0.432687791936288
1639,-0.3234333853972778,-0.14866247449669637,-0.2253717820733868,-0.36737447026485043,-0.5572922574236205
1640,-0.3234333853972778,-0.14665200142586285,-0.1362533615288601,-0.35690951902809476,-0.5261411410517874
1641,-0.32305111601856185,-0.1417694239681243,-0.07819739299555828,-0.33903326951799007,-0.5483919384602397
1642,-0.32190430788241414,-0.13717405694907625,0.06563625910547549,-0.32003459621593056,-0.5083405031250257
1643,-0.3227962697660846,-0.13344032124609972,-0.16483964651284536,-0.308760839599678,-0.5261411410517874
1644,-0.3231785391448005,-0.1314298481752662,-0.057758639891724715,-0.29369064956946045,-0.4460382703813593
1645,-0.32330596227103914,-0.1288449542270517,-0.28565527132058294,-0.3035448702135348,-0.37483571867431215
1646,-0.28367737001082277,-0.14981131625145838,-0.5021443046874756,-0.37387792576529477,-0.2324306152602177
1647,-0.2844419087682546,-0.14981131625145838,-0.4915446181670198,-0.3837486526416037,-0.2324306152602177
1648,-0.29361637385743655,-0.15210899976098238,-0.4619311608026296,-0.3775092968569135,-0.2324306152602177
1649,-0.2876274869242206,-0.1523962101996729,-0.39593466629279866,-0.3482602533371484,-0.2324306152602177
1650,-0.28992110319651604,-0.1532578415157444,-0.339428103127174,-0.26513486780354995,-0.2680318911137413
1651,-0.2867355250405501,-0.1518217893222919,-0.2877304485724428,-0.2070164241054164,-0.1879290204433132
1652,-0.28953883381780016,-0.14952410581276787,-0.22708492537882968,-0.1592638942506308,-0.1879290204433132
1653,-0.29043079570147057,-0.14693921186455336,-0.08620073694200364,-0.09493910723227629,-0.1879290204433132
1654,-0.29234214259505015,-0.14722642230324384,0.03650139728187399,-0.0400228725876611,-0.1879290204433132
1655,-0.30228114644166393,-0.14952410581276787,-0.1165035498003335,-0.09117568628278055,-0.3036331669672649
1656,-0.30419249333524345,-0.15009852669014886,-0.11909607276254834,-0.1090849482573545,-0.3659353997109312
1657,-0.3067409558600162,-0.14981131625145838,-0.023246109124208242,-0.040518059554699934,-0.3659353997109312
1658,-0.3103088033946981,-0.14780084318062486,-0.03081756992075908,0.0010941519088031744,-0.3036331669672649
1659,-0.31081849589965266,-0.14550315967110083,0.024204154439554065,0.05125659166984482,-0.3659353997109312
1660,-0.3137492278031413,-0.1423438448455053,0.05708266806198153,0.07012321511402735,-0.33478428333909804
1661,-0.31413149718185723,-0.13861010914252878,-0.047860439563805916,0.019548119547119932,-0.3926363566010739
1662,-0.31680738283286863,-0.13602521519431424,-0.022043261934944613,0.06383434063263317,-0.4059868350461453
1663,-0.32088492287250503,-0.13602521519431424,0.05080629895725182,0.12923203274623868,-0.432687791936288
1664,-0.3188461528526868,-0.1314298481752662,0.1414855421398269,0.20357610273101387,-0.4949900246799543
1665,-0.31871872972644816,-0.12568563940145616,0.16127455610902408,0.2902008094983539,-0.48608970571657345
1666,-0.3369402367785734,-0.16991604695979357,1.8602620462957975,0.3112627618297424,-0.6454054151610915
1667,-0.3369402367785734,-0.17020325739848405,1.843532042303336,0.3272573008650992,-0.6240446496489773
1668,-0.33681281365233473,-0.17020325739848405,2.070065414063869,0.46179959980957114,-0.6445153832647534
1669,-0.3369402367785734,-0.16991604695979357,2.723075327996622,0.7354894364919773,-0.6338350005086963
1670,-0.3369402367785734,-0.16991604695979357,3.28768224906033,0.9448544861560288,-0.6587558936061628
1671,-0.337067659904812,-0.16991604695979357,3.532619815008226,1.0315452178523075,-0.6667661806732057
1672,-0.337067659904812,-0.16962883652110305,4.0551997605244114,1.1350558001956743,-0.6672111966213747
1673,-0.337067659904812,-0.16991604695979357,4.941771351961176,1.1214381586021043,-0.6578658617098248
1674,-0.337067659904812,-0.16991604695979357,5.653237152514403,1.0544063494972706,-0.6600909414506699
1675,-0.337067659904812,-0.16991604695979357,5.108835718330241,1.1910284337033061,-0.6645411009323605
1676,-0.337067659904812,-0.16991604695979357,5.236256239489624,1.2412073796965823,-0.6681012285177128
1677,-0.337067659904812,-0.16991604695979357,5.731347646063765,1.472987892735262,-0.6596459255025009
1678,-0.337067659904812,-0.16991604695979357,5.466939506481433,0.9857569296334429,-0.6685462444658818
1679,-0.337067659904812,-0.16991604695979357,5.944497559922476,1.0488437492342002,-0.6685462444658818
1680,-0.337067659904812,-0.16962883652110305,6.233574010258227,1.0585494137881628,-0.6689912604140509
1681,-0.337067659904812,-0.16962883652110305,5.2899898563506325,0.7716545913180524,-0.6694362763622199
1682,-0.337067659904812,-0.16962883652110305,5.432411452450666,0.7961498399542438,-0.6694362763622199
1683,-0.3369402367785734,-0.16991604695979357,5.703968017865775,0.8138610271420023,-0.6543057341244725
1684,-0.3369402367785734,-0.16991604695979357,6.249791206534001,0.9136246947681081,-0.6618710052433462
1685,-0.3369402367785734,-0.16991604695979357,5.994583394397043,0.8230715047289259,-0.6618710052433462
1686,-0.2711899036394363,-0.16819278432765053,-0.6514309063512075,-0.48103638543251503,3.060687401190716
1687,-0.2760319824365045,-0.16790557388896005,-0.6492869534206003,-0.48042565483983374,2.971684211556907
1688,-0.2655832860849362,-0.16733115301157903,-0.6500773734722015,-0.4794682933702252,2.8381794271061933
1689,-0.27399321241668634,-0.16704394257288852,-0.6474863577271927,-0.4784779194361474,2.5266682633878617
1690,-0.27577713618402727,-0.16675673213419803,-0.6519004558120909,-0.48196073443765436,2.4376650737540526
1691,-0.2765416749414591,-0.16646952169550752,-0.6500790338225664,-0.4802605925174875,2.482166668570957
1692,-0.27756105995136815,-0.16646952169550752,-0.64908921920361,-0.48021107382078354,2.126153910035721
1693,-0.27756105995136815,-0.166182311256817,-0.6438992128163209,-0.4777681514500583,2.126153910035721
1694,-0.27679652119393633,-0.16589510081812653,-0.6388468523741483,-0.47449991746760145,2.0816523152188164
1695,-0.2660929785898908,-0.1653206799407455,-0.6424738362811657,-0.4754737851694446,1.9926491255850076
1696,-0.276923944320175,-0.165033469502055,-0.6422936710687974,-0.4752096854536906,1.859144341134294
1697,-0.276923944320175,-0.16474625906336451,-0.6392777267711586,-0.4772564582507848,1.7256395566835807
1698,-0.27717879057265227,-0.164459048624674,-0.640018190716824,-0.47757007666324275,1.7256395566835807
1699,-0.27717879057265227,-0.163884627747293,-0.6388973170152906,-0.4761670469232991,1.6811379618666762
1700,-0.2762868286889818,-0.163310206869912,-0.6394832561981022,-0.47737200187642714,1.5921347722328671
1701,-0.27539486680531133,-0.16302299643122148,-0.6428026869937733,-0.47898961263542095,1.5476331774159626
1702,-0.2748851743003568,-0.16216136511514997,-0.6423978423349803,-0.47935274974458275,1.6366363670497717
1703,-0.27373836616420905,-0.16158694423776898,-0.6404265515678542,-0.47837888204273965,1.5476331774159626
1704,-0.2719544423968681,-0.16072531292169748,-0.6392584117971547,-0.47814779479145475,1.4586299877821536
1705,-0.2719544423968681,-0.16015089204431646,-0.640105125586873,-0.4781312885592201,1.2806236085145355
1706,-0.30342795457781163,-0.16847999476634104,-0.6479509228998255,-0.4895040825688804,0.21258533290882736
1707,-0.300497222674323,-0.16847999476634104,-0.6487989002076932,-0.4895866137300536,0.12358214327501835
1708,-0.2971842213921184,-0.16819278432765053,-0.6461600901116203,-0.48782044688094817,0.6130996862609679
1709,-0.2937437969836752,-0.16819278432765053,-0.6483385452125868,-0.48724272875273617,0.5240964966271588
1710,-0.2910679113326638,-0.16790557388896005,-0.6473346038815008,-0.4876718907908365,0.6576012810778724
1711,-0.2887742950603683,-0.16761836345026954,-0.6468630211406409,-0.48732525991390924,0.7021028758947769
1712,-0.2878823331766978,-0.16761836345026954,-0.6455696560118483,-0.48471727522083763,0.5240964966271588
1713,-0.28750006379798193,-0.16733115301157903,-0.6438942997595017,-0.48217531545670456,0.6130996862609679
1714,-0.28826460255541375,-0.16733115301157903,-0.6400366702465896,-0.47986444294385633,0.791106065528586
1715,-0.2881371794291751,-0.16704394257288852,-0.6364815456271643,-0.47920419365447114,0.7466044707116815
1716,-0.28800975630293646,-0.16646952169550752,-0.6336767748915442,-0.4823898964757548,0.21258533290882736
1717,-0.2889017181866069,-0.166182311256817,-0.6298263813867988,-0.4818947095087159,0.8356076603454905
1718,-0.2905582188277092,-0.16589510081812653,-0.6398499522488214,-0.48379292621569836,0.6130996862609679
1719,-0.29195987321633426,-0.16560789037943602,-0.6429847443803112,-0.48196073443765436,0.6576012810778724
1720,-0.2929792582262433,-0.1653206799407455,-0.6409670701342892,-0.48263748995927425,0.5240964966271588
1721,-0.2934889507311979,-0.16474625906336451,-0.6402187347075029,-0.48059071716218005,0.30158852254263635
1722,-0.2943809126148684,-0.164459048624674,-0.644597253533849,-0.47874201915190145,0.16808373809192284
1723,-0.29527287449853884,-0.163884627747293,-0.6417990527181302,-0.48002950526620264,0.03457895364120934
1724,-0.2934889507311979,-0.163310206869912,-0.6391759161290916,-0.47991396164056027,0.03457895364120934
1725,-0.2954002976247775,-0.16302299643122148,-0.6375371643596622,-0.4791381687255326,-0.05442423599259968
1726,-0.26647524796860667,-0.1541194728318159,-0.4364460660415624,-0.39358636705344346,-0.3792858781560025
1727,-0.2625251310552089,-0.1544066832705064,-0.4445411726641323,-0.3979605185956204,-0.3614852402292408
1728,-0.25895728352052705,-0.1544066832705064,-0.43065798307428477,-0.39360287328567806,-0.3926363566010739
1729,-0.25513458973336794,-0.1532578415157444,-0.4149464491877955,-0.3783841271653488,-0.4059868350461453
1730,-0.2527135503348338,-0.15297063107705391,-0.3883617369964884,-0.36616951531172237,-0.41933731349121667
1731,-0.25080220344125426,-0.1526834206383634,-0.3645205363887135,-0.35354224765223013,-0.42823763245459756
1732,-0.25003766468382244,-0.15210899976098238,-0.33001470836922964,-0.33715155904324223,-0.4104369945278357
1733,-0.24940054905262923,-0.1515345788836014,-0.2730166241319692,-0.31006483194621376,-0.42378747297290703
1734,-0.2479988946640042,-0.14981131625145838,-0.20484708689806158,-0.2845792093759445,-0.4371379514179784
1735,-0.24685208652785648,-0.14837526405800586,-0.2688876846794093,-0.3083646900260469,-0.42378747297290703
1736,-0.24787147153776556,-0.14780084318062486,-0.18887648983128683,-0.2662572915955048,-0.4460382703813593
1737,-0.24991024155758376,-0.14722642230324384,-0.11683810415512655,-0.22131082122060636,-0.4460382703813593
1738,-0.25194901157740196,-0.14636479098717234,-0.0958075361307876,-0.20262576633100474,-0.45938874882643066
1739,-0.2556442822383225,-0.14665200142586285,-0.08873113359056106,-0.1937454133887736,-0.4816395462348829
1740,-0.2571733597531861,-0.14492873879371984,-0.07122133137300546,-0.17284852337973158,-0.46828906778981155
1741,-0.25895728352052705,-0.1432054761615768,-0.15120803308857514,-0.1978554652151966,-0.4638389083081212
1742,-0.2598492454041975,-0.1409077926520528,-0.15753176223908416,-0.19991874424452538,-0.4638389083081212
1743,-0.26163316917153845,-0.13918453001990977,-0.1357124725106485,-0.18935475561436194,-0.4638389083081212
1744,-0.2631622466864021,-0.13717405694907625,-0.06959684913746053,-0.14846881836918252,-0.4638389083081212
1745,-0.26430905482254985,-0.13458916300086174,-0.07517847100162539,-0.1465871078944347,-0.4638389083081212
1746,-0.33719508303105067,-0.1739369931014606,-0.5273887353194155,-0.24621872566266353,-0.45048842986304977
1747,-0.337067659904812,-0.1739369931014606,-0.5358937947277476,-0.23544015601344995,-0.41488715400952614
1748,-0.337067659904812,-0.1739369931014606,-0.5281764397588157,-0.20508519493396468,-0.29918300748557447
1749,-0.33719508303105067,-0.1739369931014606,-0.49434804676038063,-0.22860657586831296,-0.5661925763870015
1750,-0.33719508303105067,-0.1739369931014606,-0.47065722048985426,-0.15688699680884405,-0.6365050961977106
1751,-0.33719508303105067,-0.1739369931014606,-0.48622147140888267,-0.14945919230326038,-0.6062440117222155
1752,-0.33719508303105067,-0.1739369931014606,-0.43059527930256014,-0.09533525680590739,-0.5928935332771442
1753,-0.33719508303105067,-0.1739369931014606,-0.39958925187712074,-0.09716744858395138,-0.5928935332771442
1754,-0.337067659904812,-0.1739369931014606,-0.3594498924781879,0.027207011303988397,-0.5750928953503824
1755,-0.3369402367785734,-0.1739369931014606,-0.35790609245162724,-0.08168460274786811,-0.5795430548320728
1756,-0.33681281365233473,-0.1739369931014606,-0.325309621055262,-0.057866109633296435,-0.5750928953503824
1757,-0.33681281365233473,-0.1739369931014606,-0.3193282032356887,-0.01871332677275326,-0.561742416905311
1758,-0.33668539052609614,-0.1739369931014606,-0.2849650582925572,0.007069407977739373,-0.610694171203906
1759,-0.33668539052609614,-0.1739369931014606,-0.2313834663934228,0.0014407827857303782,-0.5839932143137633
1760,-0.33668539052609614,-0.1736497826627701,-0.17736487869686443,-0.07661718945183654,-0.5884433737954538
1761,-0.3365579673998575,-0.1736497826627701,-0.12277780557985576,-0.13003135696310042,-0.6062440117222155
1762,-0.3365579673998575,-0.1736497826627701,-0.08663617567469738,-0.06073819404212213,-0.5528420979419302
