,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Diabetes Mellitus,per_capita-Protein-Energy Malnutrition,per_capita-Cirrhosis and Other Chronic Liver Diseases
1552,-0.32123932457812443,-0.4282325384230558,-0.14748024943632979,-0.32176937747287804,-0.210901828380806
1553,-0.32553210547189404,-0.4311949280755942,-0.1399637334035558,-0.3354481630875862,-0.22797967764993127
1554,-0.33572040305298406,3.014873013261651,-0.6298140337528046,-0.5415262043929401,-0.31475382042552413
1555,-0.3401656955816838,2.89693587299718,-0.5851035604370866,-0.5377880480366879,-0.1513531574429871
1556,-0.34070785428897143,2.552867802242239,-0.5849626140015353,-0.5377308884151587,-0.12464782982039356
1557,-0.33406913232744223,2.4199379377627652,-0.5651627927355232,-0.5376753229476094,-0.09436859847921376
1558,-0.34063802734657683,2.3893395865700673,-0.5612001487950737,-0.537620982169675,-0.03805309355019793
1559,-0.3387891120150653,2.4369427562851316,-0.5191009305788868,-0.537567747101792,0.13473720229415181
1560,-0.3328384245786784,2.4844436843026605,-0.4320127551650747,-0.5375156776730592,0.35847774276404504
1561,-0.33380752537421,2.3530024183211444,-0.3846965371022981,-0.5374648713318319,0.4328954897359015
1562,-0.3240400271998466,2.2101353778134234,-0.3820721730188275,-0.5374152570776161,0.28242170352361434
1563,-0.32914830363863534,2.1463382047787696,-0.34860219251435287,-0.537366644358875,0.19495699343879083
1564,-0.3179897512715798,2.1085933849000007,-0.3210821205526063,-0.5373187946232915,0.15634484722041342
1565,-0.318923971989134,2.070051488363474,-0.32884669591155524,-0.5412398298424363,0.0703517077109469
1566,-0.3143612517887446,2.086188313850396,-0.3346504638237988,-0.5412160578007668,0.03017436168527972
1567,-0.3097432781790084,2.093257591410279,-0.31303046821481545,-0.5411919826513136,0.08794229351023601
1568,-0.31236008210575533,2.072599542226513,-0.32513649014687557,-0.5411673522330674,0.03958427265708261
1569,-0.3106841946624717,2.1364956375419144,-0.34372497849584305,-0.541141947326181,0.0027847130962948014
1570,-0.31462650592994207,2.0977317713776573,-0.37104063079875765,-0.5411155261070824,-0.10239643019658401
1571,-0.31685842189563396,2.106606563364804,-0.37686481816121004,-0.5410878726843138,-0.11573332627247603
1572,-0.31904627876813013,2.0970928821974306,-0.3833732293736207,-0.5410878726843138,-0.13188912575996675
1573,-0.3204901868964168,2.126645795769024,-0.3772406281210438,-0.5410285041389156,-0.12546553065473204
1574,-0.3544881423071242,-0.5652111343114319,-0.4911912167518214,-0.5221320376187154,-0.774171125325164
1575,-0.355084331056387,-0.5655586434147925,-0.4852245661769818,-0.5222688638016986,-0.7640104941251608
1576,-0.35566783407276226,-0.5658829988530811,-0.4755160592622561,-0.5223965735972743,-0.7558894355488881
1577,-0.35672110815020813,-0.5661838275050396,-0.4621061498331118,-0.5225150200948809,-0.7430747227110716
1578,-0.35751976197083474,-0.5664666309508577,-0.44033881189731167,-0.522626369454226,-0.7323497307796137
1579,-0.35806773606676073,-0.5667303090095674,-0.42095158348559575,-0.5204823754049035,-0.7170379357633172
1580,-0.3583915940479553,-0.5661182308939468,-0.3848073487739239,-0.520217279778395,-0.6885209230205738
1581,-0.358795320661774,-0.5615910391615465,-0.36357164598213665,-0.5205025024183693,-0.6760207526885472
1582,-0.35952189899874604,-0.5637865286220182,-0.36154403186151207,-0.5213741451372192,-0.6914435216596577
1583,-0.3597214369155737,-0.5646841193877508,-0.3435838223220253,-0.5217305023275152,-0.6858282786197389
1584,-0.3593536107512802,-0.5650558570987705,-0.3216290807002699,-0.5218780878545541,-0.6735879868168324
1585,-0.358963323143714,-0.5604331876731702,-0.29613672580868783,-0.5219786255808236,-0.6470261261957703
1586,-0.35872946550669266,-0.5603901366872687,-0.27221545780161216,-0.5198496238122942,-0.6173006823652091
1587,-0.3589245610094099,-0.5553669821493379,-0.24591095895308077,-0.5197961884089876,-0.5900777841186056
1588,-0.3591670628600255,-0.5554548794893559,-0.22475517701914471,-0.5198288189785073,-0.5728643019170911
1589,-0.3592143864744968,-0.5556910228817508,-0.2100731192066617,-0.5199164836721214,-0.5602822263810061
1590,-0.35927473377061236,-0.5511473128085999,-0.2030226111090546,-0.5200282741024066,-0.5468752849742525
1591,-0.35933973419905857,-0.5514948308316207,-0.19748551725919178,-0.5201486842339692,-0.5319919799256483
1592,-0.35933973419905857,-0.5514948308316207,-0.18319176414454855,-0.5201486842339692,-0.5135689877793748
1593,-0.35945798694597636,-0.5521270568308642,-0.17825371507362675,-0.5203677416948874,-0.5058106607471781
1594,5.840550746148145,-0.37081853787011104,0.6067092741934225,0.39532590395263933,-0.06373607568095838
1595,6.5383645771678065,-0.36110212305911493,0.6995705376228134,0.41513754406302883,-0.05552351135172036
1596,7.175525932422846,-0.35106050923519994,0.8352213855781412,0.4134957703410655,-0.036091990558431
1597,7.787722109171467,-0.3406740137361181,0.9971187823992328,0.4222268129164465,-0.023353632080281978
1598,8.278013666727912,-0.32996593787581824,1.120762545840847,0.4365916811577845,-0.017623747712942152
1599,8.407019105016342,-0.3190311241858502,1.2294472452926364,0.43801116999272266,-0.02855518179959961
1600,8.10229549734482,-0.3185677151267231,1.2834173732907896,0.43950608321744755,-0.04386560589099583
1601,7.244996628480027,-0.3076561262388731,1.339217003959379,0.4498375465582332,-0.0641952688322947
1602,6.293955663035893,-0.3074270255008464,1.4131442806768197,0.48710048805995443,-0.06747633193235038
1603,5.734973057036459,-0.3075368305992501,1.4459250284994727,0.4913083750591229,-0.0814756861271843
1604,5.355258991572765,-0.2975760145005201,1.5205612743519004,0.48034668427324434,-0.0799167880922842
1605,5.415169590731462,-0.2984800602740132,1.570696398971373,0.5002317544187687,-0.07999266979605942
1606,5.7415229808035235,-0.2889606372846126,1.6678928336585952,0.4745343879866035,-0.05364406230985577
1607,5.984136709560143,-0.2795107560815887,1.7501303672574702,0.40827439143818905,-0.027518672646398738
1608,6.12247014058622,-0.2805438566479077,1.815070476705496,0.36486561552482205,-0.0016689850676677592
1609,5.942243757506384,-0.2711753296466295,1.8514459259901814,0.3577133823966854,0.010935799142453328
1610,5.421082428423494,-0.2824881392076404,1.840933892394855,0.32835245276237524,0.006190759388348418
1611,4.934217838162562,-0.28335487325665143,1.8051970649804863,0.312728974679802,0.0018197890912746819
1612,4.767185107530399,-0.27303775028252963,1.8263712280627837,0.3082605512730687,0.00619983313311323
1613,4.727291252208453,-0.2745026037317945,1.858604663130532,0.29134720644424716,0.007735014786963108
1614,0.22770256096929703,-0.46846476801776094,-0.39532253109253723,2.738323468291295,0.8669679184725795
1615,0.2751530417474158,-0.48059032422114445,-0.4148381261523402,2.354056439482232,0.7587221518591947
1616,0.3200121170720479,-0.48440086731184634,-0.41839213485135196,1.9559374603848358,0.6773298870489706
1617,0.36750990184953003,-0.48523878621478783,-0.4159227314076402,1.634484766718183,0.6567578703121802
1618,0.4060844133713598,-0.47931496990496103,-0.40930202354697215,1.3480237334997034,0.6498200139023108
1619,0.4037188464628621,-0.4859305944624181,-0.4258642748428812,1.2105863437587079,0.5883800436977795
1620,0.35247935322730733,-0.4873069493346732,-0.43555432599063737,1.0089292091861322,0.5147451051338199
1621,0.30197917428730126,-0.4879060216683557,-0.4481269294316349,0.8408027397469505,0.4460094222526304
1622,0.27556946408651445,-0.48876726343244536,-0.45569691907882803,0.7263639476716238,0.36636774788239407
1623,0.24061375909858007,-0.4885200137660048,-0.45499387766530214,0.6682877954327449,0.3526966721901491
1624,0.19620288694924132,-0.48128952967828886,-0.444439574590159,0.6110605507342526,0.36312937820595553
1625,0.15834775025366785,-0.48511697482421007,-0.4405353843905389,0.5569055318557262,0.3163792789661501
1626,0.1426192360077743,-0.47833261956537176,-0.4367367408734491,0.5349913412765296,0.31868765303734353
1627,0.1364505728107991,-0.48204544772058494,-0.4424864704533378,0.44382812705331137,0.2796817049068163
1628,0.12958355184171932,-0.4806637572681686,-0.46496399687915047,0.3292338728950833,0.19613343340673017
1629,0.11897779319984361,-0.4841902652251523,-0.4743765511145181,0.2513888808864945,0.136786182131886
1630,0.09451730251033873,-0.4875764261448432,-0.4824005193255265,0.17916679121249485,0.08988015476740671
1631,0.046636601649890815,-0.48625034470224365,-0.4891572974984174,0.09828182394712304,0.07005693482914604
1632,-0.0027168288773030034,-0.4816646918122294,-0.47138042996168794,0.06253237153822654,0.09925891536959926
1633,-0.04056736714844351,-0.4838707973922441,-0.48219720313300585,0.023038747622553597,0.05798436973694008
1634,-0.3681542819549414,-0.5725818859630012,-0.7909232555606168,-0.5213096925317193,-0.920348647596559
1635,-0.36738214025095894,-0.56995876854553,-0.784616387483207,-0.5218806454647226,-0.932803896564253
1636,-0.366822114917323,-0.5712438994704715,-0.7762159089561095,-0.5240637506079885,-0.9434992288452652
1637,-0.3662912313260208,-0.5724928599675784,-0.7792353939489627,-0.5261539137579048,-0.9664996017568416
1638,-0.3656229094304133,-0.5737020894941581,-0.7912153167967539,-0.5250523639776451,-1.000855165767552
1639,-0.3651482244343713,-0.5748683996006952,-0.7875754789823729,-0.5270357972270685,-1.017477948618782
1640,-0.3646968507832841,-0.5725754332136229,-0.7756012900208689,-0.5289324430649612,-1.0233356881998132
1641,-0.36426710911726035,-0.5703939196057848,-0.7269098119533964,-0.5278539143448252,-0.9893480489627594
1642,-0.36400722413123093,-0.5683130691148434,-0.7072074412871843,-0.5282385979598261,-0.9832578085178739
1643,-0.36390577576496896,-0.5663240497114708,-0.6825441193822248,-0.5272236153309741,-0.9788080827232521
1644,-0.36352073479110264,-0.5675439783671911,-0.6874312286371045,-0.5276052088508746,-0.998413611648891
1645,-0.3631508234017073,-0.5656465199319423,-0.6816045186554046,-0.5279694017544987,-0.9924449296220103
1646,-0.3583751269071608,2.4829020380007187,-0.8283325699724865,-0.5404199044453772,-0.19439653598951445
1647,-0.357576214342538,2.4736413837391766,-0.8175458642885025,-0.5404085564540546,0.053858659722011946
1648,-0.35752354191100466,2.3897881111201422,-0.8165230311129436,-0.5403920232314496,0.18033862493718142
1649,-0.35490123856114847,2.378403694596058,-0.8128966246200203,-0.5403745439894098,0.3838517862290004
1650,-0.3509775722733039,2.3941506645713915,-0.8080467565574388,-0.5403582054246964,0.5834911175691507
1651,-0.3568506595520278,2.471018750745408,-0.7789072464941397,-0.5403429914094102,1.019920459052607
1652,-0.3565437088144304,2.519697756229701,-0.7676276380204738,-0.5403284588120006,1.4251075756280953
1653,-0.35311764696523046,2.4950001006481304,-0.7588817225672726,-0.5403141731533974,1.774912229618298
1654,-0.3509760487846854,2.3056338231471853,-0.7707821083278,-0.5403001243980464,1.626163672484057
1655,-0.35248240126240726,2.007054555493309,-0.8022068067455653,-0.540286282742473,1.1748291090806535
1656,-0.34954288239829795,1.8548263186477418,-0.8026376833607032,-0.5402725939089515,1.117552145401322
1657,-0.35236920763387813,1.7188324621357387,-0.8030787144192866,-0.5402589519153291,1.0283520387525609
1658,-0.3549476008053938,1.5820935265598335,-0.7996012436634831,-0.5402452145944124,0.9386680176945819
1659,-0.3556899394175105,1.4848827402108398,-0.794783569487038,-0.5402312351825539,0.9388249931093715
1660,-0.35299001362722593,1.3814848904831665,-0.8043729538052539,-0.5402168678532177,0.7532235012186732
1661,-0.35452568971471016,1.3181094948461907,-0.7915867319508796,-0.5402019848188494,0.7360469039014197
1662,-0.3526022050339279,1.2429729570451458,-0.7852961833172907,-0.5401864435541496,0.6845856272719266
1663,-0.35494383655512,1.1676263307190935,-0.7868762572031538,-0.5376509607394678,0.430659691866424
1664,-0.3557463912391386,1.2025246345266603,-0.7948343583775025,-0.5401700802973163,0.3763352066162889
1665,-0.3564330253706997,1.2330713211710798,-0.7965710125466292,-0.5401342907666269,0.3489160851127849
1666,-0.3643972916673288,0.3890634290626666,-0.5055512283151964,-0.4654469763693522,0.21989087361046786
1667,-0.3645115923369144,0.3753952344547537,-0.5241255644597558,-0.4665233032214474,0.15521430258232674
1668,-0.3646229407033813,0.3620800793671831,-0.5217732998273644,-0.4675718293341988,0.1112652148369192
1669,-0.3647308439558095,0.34917689464951246,-0.5295305422593728,-0.46858791409064005,0.049809024689158314
1670,-0.36483505663909105,0.3367150320823825,-0.5270662206671624,-0.45065947781099985,0.02720384307592005
1671,-0.3669187934339329,0.3246594287261024,-0.5246075810548293,-0.45184615333607814,-0.03127064063838516
1672,-0.3669920475007708,0.3129796973067012,-0.5221612038009841,-0.4529958304617502,-0.03392857094943006
1673,-0.3670631205451366,0.3016477111770098,-0.5293262389554487,-0.4541112777930217,-0.10784269670354785
1674,-0.3671321996619881,0.2906336396538582,-0.5362902617454881,-0.45519543166916737,-0.1622645126370486
1675,-0.3671994810026014,0.2799062081019793,-0.5430730466259517,-0.45625137056275533,-0.1804814604342674
1676,-0.3672651345341209,0.31004096436286827,-0.5311739242025127,-0.4572817620026535,-0.1982576662216605
1677,-0.36917538297753927,0.2993460452026175,-0.5378542148266647,-0.44090481133038556,-0.2326698495590387
1678,-0.36921724571902137,0.3285615346708083,-0.5443921866759709,-0.44208742888432256,-0.24947864077063892
1679,-0.36925828197049704,0.3178550076293228,-0.5418537203745801,-0.44324669819217605,-0.2659555784653282
1680,-0.36929855664006367,0.34614581010519907,-0.5482435134002716,-0.4443844529001171,-0.29859834246904854
1681,-0.3675734162529348,0.33539072473374754,-0.5545220577236818,-0.44550239887018844,-0.3305942825573686
1682,-0.36937703232453484,0.3627635913290745,-0.5780000608751436,-0.4301668922143503,-0.3619647129906259
1683,-0.369415272311372,0.35195520707651,-0.5667610826456645,-0.4314272132327712,-0.34492353018772354
1684,-0.369415272311372,0.3894850200949401,-0.5496447178674635,-0.4314272132327712,-0.31305762448167557
1685,-0.3694898943432383,0.4043007717108783,-0.5451074891300202,-0.43388662085753865,-0.31218725427599375
1686,-0.34453643088367486,-0.5019080853459991,-0.6017868523374068,4.355830109603018,0.01896118382240121
1687,-0.33702312374150145,-0.5030611230282135,-0.6117131033288392,4.06595482268027,-0.009601723813660666
1688,-0.32937113154704767,-0.5030409107260649,-0.6096385389484585,3.8619344974006506,-0.015881652910089136
1689,-0.321989837396285,-0.501952213323012,-0.6094488199744308,3.592582133564217,-0.02671197041187862
1690,-0.31518901631534063,-0.5033040413467965,-0.6172148380702038,3.345388434036468,-0.04991525787253692
1691,-0.30924094736072855,-0.5057811495870974,-0.6289689335401218,3.3583323518612875,-0.07409577851744241
1692,-0.3043347612798102,-0.5071428904882326,-0.6402025333112066,3.1483880657224774,-0.1123393745246226
1693,-0.30025172192881405,-0.5085249452514841,-0.649290799860993,2.9700444621626096,-0.1426647252251724
1694,-0.2967008007767084,-0.5079087234992582,-0.6472123799231418,2.9008325539593978,-0.1391829960805293
1695,-0.2937355976854003,-0.507425357403068,-0.645868916747083,2.7561005674232035,-0.1463574139934956
1696,-0.29144392007479913,-0.5070646684373505,-0.647581784912913,2.4863798189322965,-0.16446282531485684
1697,-0.28972638312895893,-0.5077319156427994,-0.6491176192850896,2.3541904313278783,-0.19517174953613944
1698,-0.287916075851315,-0.5084373360605102,-0.6502603294325479,2.1792923664423576,-0.2254919349120212
1699,-0.2861038080796881,-0.5091757248347456,-0.6526231457165238,1.9540060921127609,-0.2550217131696865
1700,-0.2848350847040861,-0.5090978534017805,-0.6539765429223431,1.8459782262351776,-0.2816051254973829
1701,-0.2841406874711538,-0.5090900803341671,-0.6536485378348705,1.6841141767706251,-0.30298638731464905
1702,-0.2852561220786447,-0.5091467651841596,-0.6515985011869819,1.5110941377512874,-0.3158453142768067
1703,-0.2860726028950183,-0.5084887505353458,-0.6485023335639241,1.3874518352051062,-0.3083794736529529
1704,-0.2835449401384585,-0.5038445419098159,-0.628909890821326,1.2687767797437588,-0.26697465509652957
1705,-0.28770349133780027,-0.5074521690986082,-0.6391706739025779,1.0726553978916074,-0.30950479406170006
1706,4.867519483678567,-0.47147317146636736,-0.3712683343428504,2.779124754841088,0.8065375441502474
1707,4.8926301862881205,-0.4755826270983494,-0.3939748263820744,2.4802532393726175,0.7180102381470957
1708,4.857793756983577,-0.4779042122636071,-0.4046358186350274,2.5535607249969527,0.6560451492590651
1709,4.7797744153273145,-0.47858631322231127,-0.4132338754679836,1.9619741968191466,0.600355674381893
1710,4.6563830119698215,-0.47930639207495895,-0.4269994580886471,1.6627502343715488,0.5450746629622044
1711,4.397919046737448,-0.483076394130857,-0.44834858701754,1.4397877394295668,0.46958378493514763
1712,3.9657424415000264,-0.48676944289658003,-0.46483028586053887,1.293614209088191,0.39059303141370966
1713,3.4224087996142236,-0.4889813786507931,-0.4820435268859579,1.1071926937115424,0.31310641636409364
1714,2.8338899891165363,-0.4912041714008251,-0.4942233503249046,0.9415692812368218,0.24774845964174327
1715,2.3496188571024095,-0.4920902554191852,-0.5008262499089273,0.8910164367111307,0.21024930323869673
1716,1.9844611397584162,-0.4917378876834912,-0.500462814593891,0.862279063649067,0.19136780144556553
1717,1.637281168516778,-0.4915126003861019,-0.5046833540220109,0.8851701636549699,0.11198509995295333
1718,1.2672815090575638,-0.4926345856507079,-0.5139250087844777,0.8189442854626049,0.026580664894214682
1719,0.9769075637608988,-0.494984327358087,-0.5225061464829074,0.730361643633972,-0.04258369036506637
1720,0.8145747844222243,-0.4961097082332654,-0.5298944343671564,0.6503483402518221,-0.08612275581770294
1721,0.7107305001063038,-0.4961009009294471,-0.5325117913985055,0.5882772392186156,-0.10253728322881894
1722,0.6129448936134885,-0.4961534077744159,-0.5342564081226462,0.5039225107011241,-0.10047764169874786
1723,0.48868657463602255,-0.4973405648168994,-0.5378920031384589,0.42630247915230957,-0.08271624293663875
1724,0.3870581901274891,-0.49301648390798414,-0.5186640276413746,0.41225653989593286,-0.05655679670165047
1725,0.2984408227517664,-0.4945555202487335,-0.5303243642639461,0.3341177162544483,-0.10757840789438751
1726,-0.2984201206306639,-0.4780989797216876,-0.45048660225911313,-0.48360716611286625,-0.6427150995565551
1727,-0.2932517096651135,-0.49105821286968554,-0.45484842237572776,-0.48475949960833886,-0.6583545474490489
1728,-0.2915574520496951,-0.501526644986862,-0.4529656894701635,-0.4843152736988032,-0.6637187068476017
1729,-0.2945940295561955,-0.5044649205311875,-0.4547881014583302,-0.4864816320405169,-0.6624390484967394
1730,-0.2987201118154738,-0.5096317912078809,-0.4855679175482238,-0.49025749643029,-0.6782760508704365
1731,-0.3014506654885645,-0.5141319072233372,-0.514529528699852,-0.4906261458064883,-0.6896907432013952
1732,-0.30312626934275017,-0.5168218416383262,-0.5463246628644283,-0.491584380191892,-0.690172534394081
1733,-0.30405152007613573,-0.518665384914353,-0.5845462636451978,-0.49185768624220705,-0.6915700978446712
1734,-0.3049084755171051,-0.5167498558920307,-0.605959898029124,-0.4905203336353564,-0.6674828569530612
1735,-0.30546470603616854,-0.5163421940676322,-0.6307653688031338,-0.4885941662371341,-0.6438072168884363
1736,-0.3023804353728287,-0.5173643483366976,-0.6664414367894701,-0.49043725867504323,-0.6271461363584367
1737,-0.29660521587317773,-0.5190462279475018,-0.6906775589658365,-0.49160713261226696,-0.6135870609008774
1738,-0.29243540488260794,-0.5206668263094274,-0.7049684995740564,-0.49123684863231826,-0.6276866075780095
1739,-0.29098720403738015,-0.5229099226796425,-0.7232942530815917,-0.4935302491610318,-0.6467511665930928
1740,-0.2918588377610912,-0.5210442881793355,-0.7079433088190358,-0.4916764627191951,-0.607804610632804
1741,-0.2962559496409024,-0.5198797945804726,-0.6887512045418889,-0.4898686383637974,-0.5816308543122461
1742,-0.30261912210200803,-0.5180808569377575,-0.6603676773626129,-0.487538795177407,-0.5402431013361024
1743,-0.31545879043331176,-0.5163179239738016,-0.6374076221764285,-0.4858235031149402,-0.5074994415909322
1744,-0.32561413195862937,-0.5137430255922718,-0.605553548963538,-0.484429493342685,-0.46541314667583633
1745,-0.32902366473791234,-0.5135156795072335,-0.5744003784538172,-0.48277691096615905,-0.4425342734150677
1746,-0.37286755783153563,-0.5564777993926595,-0.6691465069942808,-0.3993764049889812,-1.1433672490349482
1747,-0.37286755783153563,-0.5577836397037395,-0.662723409136158,-0.43080506483844977,-1.1544549099832047
1748,-0.37286755783153563,-0.5590418771707515,-0.6861029334210405,-0.43298487320670437,-1.1926393381357954
1749,-0.37286755783153563,-0.5603913775940891,-0.6950272744986469,-0.4627941710488532,-1.203524790871257
1750,-0.37286755783153563,-0.5619662205753407,-0.7195467504900316,-0.4648403999996,-1.2162279205196271
1751,-0.37010430126440946,-0.5637411797000728,-0.7308799236562552,-0.4671466443621539,-1.2305452436753042
1752,-0.37286755783153563,-0.5657898896569024,-0.7307280139181752,-0.46980857934567605,-1.2470707185977814
1753,-0.37286755783153563,-0.5684688866467055,-0.7358223282531832,-0.4732894604651018,-1.245181466857547
1754,-0.37286755783153563,-0.571474630884448,-0.7563849466085635,-0.4771948916420698,-1.2707027137684372
1755,-0.3705232232698199,-0.5728493860987223,-0.7425434635671551,-0.4789811420512392,-1.2823755190673605
1756,-0.37051917038257054,-0.5727612681839291,-0.7419004511983586,-0.4788666484601474,-1.2599508178031544
1757,-0.3705152999924448,-0.572677118123409,-0.7179614953197194,-0.478757310391468,-1.2374883565535253
1758,-0.37051203206488015,-0.5726060668098694,-0.6940533140815425,-0.47866499181972194,-1.2150823470006036
1759,-0.3705092639388713,-0.5725458821867172,-0.6701744878016199,-0.47858679258351244,-1.1927267296176676
1760,-0.37050690921002616,-0.5724946856487991,-0.6463227488666979,-0.4785202717688578,-1.170415405845512
1761,-0.3705048562267595,-0.5724500496662438,-0.6224871451782379,-0.4784622752315287,-1.1481330278730895
1762,-0.3705030945421855,-0.5724117471027544,-0.5986743740292009,-0.4784125078482195,-1.1040604541834738
1763,-0.3705015832952173,-0.572378889556176,-0.5748837818687469,-0.47836981529800354,-1.0818310284526815
1764,-0.3705015832952173,-0.572378889556176,-0.5396924140199035,-0.47836981529800354,-1.038153342446241
1765,-0.37049861539869094,-0.5723143615204497,-0.5037358779482118,-0.47828597256802347,-0.9935716276623628
1766,0.10461373662307263,-0.515402933710851,-0.4348170193959227,7.904439098864742,0.5619917914835579
1767,0.13248294508056757,-0.516500048000793,-0.43641681295439194,7.61702383259302,0.5220798372843157
1768,0.15018125798315496,-0.5175888009277332,-0.4288048855825967,7.996182426153921,0.5184140963117884
1769,0.15577447442587686,-0.5186301176950249,-0.4292515655975606,7.513330657151992,0.48943012338958264
1770,0.14357745697598462,-0.5179224164231883,-0.42703030756459753,6.960378421838391,0.46674903185307814
1771,0.13267619660196783,-0.5172676156150263,-0.42617193273014436,6.487406868325024,0.4441475919810629
1772,0.10168545741545539,-0.518321604546333,-0.422368644204257,6.064683664264608,0.34235221394658344
1773,0.05056030388182989,-0.5162379158613679,-0.41530366598035307,5.4881043829063785,0.2628864578167996
1774,0.015573755668624385,-0.51588043122244,-0.41157382968748685,5.329856542176076,0.18264255113579395
1775,-0.010216860102545959,-0.5141216047375918,-0.40720378606223284,5.072173836852309,0.11388885334110878
1776,-0.03094814840160687,-0.5140009163435365,-0.4056068960120078,4.727357526203866,0.04096420025165011
1777,-0.0502912357460916,-0.5153938172291819,-0.4091671632769597,4.488797677862676,-0.03440732381270238
1778,-0.05110366511339377,-0.5167910979781709,-0.41271795227241304,4.286546995020819,-0.09118611294824983
1779,-0.02176665336498455,-0.5154837334402046,-0.41318146863799843,4.657768527138199,-0.12264353603905227
1780,-0.003998634955170966,-0.515638315004593,-0.4135127534349988,5.07216155547618,-0.1435389087551079
1781,-0.020023362615963488,-0.5132900919894119,-0.40640340699241206,5.709233102031427,-0.1459157769933852
1782,-0.0503159443503376,-0.5098803215698479,-0.39268697493100374,7.072294594672752,-0.1045272887049882
1783,-0.08222815560365988,-0.5079293806512171,-0.38731611438365027,8.132908873126508,-0.07601008673968218
1784,-0.10758896830777383,-0.5042696790485396,-0.3664524387572733,7.520025101842436,-0.049597285214022194
1785,-0.1333113322968665,-0.5079739831659493,-0.38669223335757974,6.747546212844267,-0.10840175953944631
1786,-0.36810209229810137,-0.520209132486432,0.007801822939710334,-0.5452083194130132,-0.8574098901538512
1787,-0.36812551388268977,-0.5207183648109674,0.04930786839796214,-0.5452083194130132,-0.8397401646366148
1788,-0.3681453007679775,-0.5211485714672413,0.09127748839556792,-0.5452083194130132,-0.8215988613258617
1789,-0.36816517311283653,-0.4704609885782069,0.1328320280973199,-0.5230680162985505,-0.8036567637859382
1790,-0.3681849968996844,-0.47110750203374896,0.1623977993753046,-0.523161352908791,-0.8074993664024733
1791,-0.368204771247791,-0.47175240314288364,0.14544655063498624,-0.5232544567459205,-0.8328520309039765
1792,-0.36822434447976365,-0.47239074524854824,0.15166814965727757,-0.5233466136651704,-0.8365557322918125
1793,-0.3682435929953505,-0.47301849737389107,0.16934482058135597,-0.5234372417177631,-0.8401979899410887
1794,-0.3682625228197743,-0.47363585601958846,0.17550485043229172,-0.5235263692723375,-0.8437799439624689
1795,-0.36828108321411784,-0.47424116643658043,0.1475659507801131,-0.5236137574341475,-0.8684594441809091
1796,-0.36829919138366674,-0.47483172843961297,0.09728341850453666,-0.523699016379692,-0.871802349742939
1797,-0.368316666798075,-0.4754016543898259,0.047521571213430494,-0.5237812961154421,-0.875028443902619
1798,-0.36833335637445014,-0.47594595179256827,0.032019879964933586,-0.5238598758790944,-0.8781094663959091
1799,-0.3683492429528381,-0.47646406101000116,0.08400714146392065,-0.5239346748761995,-0.8810422493650161
1800,-0.36836433119338496,-0.4769561340235381,0.14698568751074942,-0.5240057150481876,-0.8838276531082822
1801,-0.3683785817384696,-0.47742088726249954,0.154121868939433,-0.5240728110870264,-0.9071758885009968
1802,-0.36839189094561653,-0.47785494063328476,0.17255089160846862,-0.5241354750114122,-0.8889153925826857
1803,-0.36840416753719285,-0.4782553172970979,0.19115000228755605,-0.5241932770576021,-0.8911817445821288
1804,-0.37063586268436427,-0.4782553172970979,0.21327940496298653,-0.5241932770576021,-0.8911817445821288
1805,-0.370646399287137,-0.47894257806321927,0.24004795544883573,-0.5242924963232046,-0.895072018297394
1806,-0.35429121022522464,-0.518809276564793,-0.36662324034150595,1.3859807876841939,0.3218673870272764
1807,-0.35548551240352294,-0.5214664344372365,-0.3657973543411026,1.135924254188318,0.28703592523081456
1808,-0.35627480399283956,-0.5240353007225059,-0.3688347281111824,0.9674032213101125,0.22375023641431024
1809,-0.3573775509191369,-0.526526809358616,-0.3772128732148405,0.7189431255574218,0.1435648862193009
1810,-0.358097753946047,-0.5216437241987455,-0.37055076510052015,0.5832503801844908,0.11601433092069459
1811,-0.3594441734288851,-0.5241633705153311,-0.3759101115023926,0.4845137904120523,0.06783595108785269
1812,-0.3620082776613994,-0.5266012231368066,-0.3670574729504683,0.37811944960501753,0.0389598848288479
1813,-0.3641416397764654,-0.5289604329318137,-0.3821051074827766,0.20604856490602966,-0.05538532974577246
1814,-0.365568102209958,-0.5312421100773148,-0.3876576822582236,0.08487402770123235,-0.13180394501690398
1815,-0.3663357922725822,-0.5269924007674709,-0.37553237678786283,0.03072277759730218,-0.13937846159726797
1816,-0.36648980862496017,-0.5292755542186465,-0.38289542075392563,-0.04837404855430429,-0.20596920728276702
1817,-0.3663554945221568,-0.5253257782948213,-0.38171740961415446,-0.041304114042279225,-0.2385713415417995
1818,-0.3665058336733812,-0.5275996393854331,-0.36983568006034695,-0.032100509417160084,-0.23181070410361412
1819,-0.3666509688740303,-0.5239182201141827,-0.3680629149672539,-0.025990146423613688,-0.24818757616649365
1820,-0.366790962089203,-0.5319121714523283,-0.3874916054714459,-0.02524321836082962,-0.3129253469483188
1821,-0.36718427662780323,-0.5283371469678136,-0.38827120222801875,0.0021281456145589434,-0.3321516234542332
1822,-0.3673088305633993,-0.5304297333024869,-0.3991758687781841,0.04247726722076208,-0.357796902259163
1823,-0.36742903641687386,-0.5324492690572157,-0.3852288502672454,0.1438330126340503,-0.3346680104927308
